contest_name,choice,votes
State Representative - District 55 - DEM,Scott Beilfuss,7990
State Representative - District 55 - REP,Janice Rich,13050
State Representative - District 56 - DEM,Giugi Carminati,12005
State Representative - District 56 - REP,Rod Bockenfeld,12336
State Representative - District 57 - DEM,Colin Wilhelm,6201
State Representative - District 57 - REP,Perry Will,10544
State Representative - District 58 - DEM,Seth Cagin,7387
State Representative - District 58 - REP,Marc Catlin,13050
State Representative - District 59 - DEM,Barbara McLachlan,13375
State Representative - District 59 - REP,Marilyn Harris,8913
State Representative - District 5 - DEM,Alex Valdez,18080
State Representative - District 5 - REP,Jonathan Woodley,1781
State Representative - District 60 - DEM,Lori Boydston,9119
State Representative - District 60 - REP,Ron Hanks,13559
State Representative - District 61 - DEM,Julie McCluskie,13194
State Representative - District 61 - REP,Kim McGahey,7235
State Representative - District 62 - DEM,Donald E. Valdez,7525
State Representative - District 62 - DEM,Matthew Martinez,5227
State Representative - District 62 - REP,Logan Taggart,5005
State Representative - District 62 - REP,Steven Rodriguez,2339
State Representative - District 62 - REP - Costilla County,Logan Taggart,149
State Representative - District 62 - REP - Costilla County,Steven Rodriguez,61
State Representative - District 62 - REP - Saguache County,Logan Taggart,346
State Representative - District 62 - REP - Saguache County,Steven Rodriguez,155
State Representative - District 63 - DEM,Gen Schneider,9257
State Representative - District 63 - REP,Dan Woog,8620
State Representative - District 63 - REP,Patricia E. Miller,5196
State Representative - District 63 - REP,Corey Seulean,114
State Representative - District 64 - DEM,Dean Ormiston,5603
State Representative - District 64 - REP,Richard Holtorf,13419
State Representative - District 65 - REP,Rod Pelton,13187
State Representative - District 6 - DEM,Steven Woodrow,11143
State Representative - District 6 - DEM,Steven Paletz,7560
State Representative - District 6 - DEM,Dan Himelspach,5672
State Representative - District 6 - REP,Bill McAleb,3944
State Representative - District 7 - DEM,Jennifer Bacon,18804
State Representative - District 8 - DEM,Leslie Herod,27851
State Representative - District 9 - DEM,Emily Sirota,18281
State Representative - District 9 - REP,Larry L. Braig,3958
State Senator - District 10 - DEM,Randi McCallian,14785
State Senator - District 10 - REP,Larry G. Liston,20221
State Senator - District 12 - DEM,Electra Johnson,13296
State Senator - District 12 - REP,Bob Gardner,17914
State Senator - District 14 - DEM,Joann Ginal,29452
State Senator - District 14 - REP,Hans D. Hochheimer,10555
State Senator - District 19 - DEM,Rachel Zenzinger,27597
State Senator - District 19 - REP,Lynn Gerber,13924
State Senator - District 21 - DEM,Dominick Moreno,16154
State Senator - District 21 - REP,Martín Mendez,6320
State Senator - District 23 - DEM,Sally Boccella,1728
State Senator - District 23 - DEM,Galina Nicoll,1197
State Senator - District 23 - DEM - Broomfield County,Sally Boccella,8043
State Senator - District 23 - DEM - Broomfield County,Galina Nicoll,6954
State Senator - District 23 - DEM - Weld County,Sally Boccella,6878
State Senator - District 23 - DEM - Weld County,Galina Nicoll,5144
State Senator - District 23 - REP,Barbara Kirkmeyer,11165
State Senator - District 23 - REP,Rupert Parchment,9207
State Senator - District 23 - REP - Broomfield County,Barbara Kirkmeyer,4044
State Senator - District 23 - REP - Broomfield County,Rupert Parchment,3119
State Senator - District 25 - DEM,Paula Dickerson,15477
State Senator - District 25 - REP,Kevin Priola,11135
State Senator - District 26 - DEM,Jeff Bridges,27587
State Senator - District 26 - REP,Bob Roth,12145
State Senator - District 27 - DEM,Chris Kolker,26177
State Senator - District 27 - REP,Suzanne Staiert,14638
State Senator - District 28 - DEM,Janet Buckner,24524
State Senator - District 28 - REP,Karl Stecher,11186
State Senator - District 29 - DEM,Rhonda Fields,20228
State Senator - District 31 - DEM,Maria E. Orms,886
State Senator - District 31 - DEM,Chris Hansen,771
State Senator - District 31 - DEM - Denver County,Chris Hansen,23667
State Senator - District 31 - DEM - Denver County,Maria E. Orms,21028
State Senator - District 31 - REP,Doug Townsend,6762
State Senator - District 33 - DEM,James Rashad Coleman,40536
State Senator - District 35 - DEM,Carlos R. Lopez,15609
State Senator - District 35 - REP,Cleave Simpson,17504
State Senator - District 4 - DEM,Elissa Flaumenhaft,19997
State Senator - District 4 - REP,Jim Smallwood,26061
State Senator - District 8 - DEM,Karl Hanlon,277
State Senator - District 8 - DEM,Arn Menconi,201
State Senator - District 8 - DEM - Garfield County,Karl Hanlon,4346
State Senator - District 8 - DEM - Garfield County,Arn Menconi,2656
State Senator - District 8 - DEM - Grand County,Karl Hanlon,1106
State Senator - District 8 - DEM - Grand County,Arn Menconi,916
State Senator - District 8 - DEM - Jackson County,Karl Hanlon,54
State Senator - District 8 - DEM - Jackson County,Arn Menconi,18
State Senator - District 8 - DEM - Rio Blanco County,Karl Hanlon,117
State Senator - District 8 - DEM - Rio Blanco County,Arn Menconi,71
State Senator - District 8 - DEM - Routt County,Karl Hanlon,2552
State Senator - District 8 - DEM - Routt County,Arn Menconi,2097
State Senator - District 8 - DEM - Summit County,Arn Menconi,2624
State Senator - District 8 - DEM - Summit County,Karl Hanlon,2394
State Senator - District 8 - REP,Bob Rankin,3901
State Senator - District 8 - REP,Debra Irvine,3360
State Senator - District 8 - REP - Garfield County,Bob Rankin,5165
State Senator - District 8 - REP - Garfield County,Debra Irvine,1830
State Senator - District 8 - REP - Grand County,Bob Rankin,1227
State Senator - District 8 - REP - Grand County,Debra Irvine,930
State Senator - District 8 - REP - Routt County,Bob Rankin,1510
State Senator - District 8 - REP - Routt County,Debra Irvine,753
Summit County Commissioner - District 1 - DEM,Elisabeth Lawrence,4663
Summit County Commissioner - District 1 - REP,Allen Bacher,1714
Summit County Commissioner - District 2 - DEM,Tamara Pogue,4542
Summit County Commissioner - District 2 - REP,Daryl Bohall,1689
Summit County Commissioner - District 3 - DEM,Josh Blanchard,4582
Teller County Commissioner District 1 - REP,Dan Williams,3206
Teller County Commissioner District 1 - REP,David Rusterholtz,2466
Teller County Commissioner District 3 - REP,Erik Stone,3606
Teller County Commissioner District 3 - REP,Phil Mella,1932
United States Senator - DEM,John W. Hickenlooper,533287
United States Senator - DEM,Andrew Romanoff,363996
United States Senator - LBR,Raymon Anthony Doane,4098
United States Senator - LBR,Gaylon Kent,2449
United States Senator - REP,Cory Gardner,538119
Washington County Commissioner District 2 - REP,Kent R. Vance,974
Washington County Commissioner District 2 - REP,Leland T. Willeke,809
Washington County Commissioner District 3 - REP,Lea Ann Laybourn,1044
Washington County Commissioner District 3 - REP,Lori A. McCaffrey,763
Weld County Commissioner At-Large - DEM,Paul N. Echternacht,24259
Weld County Commissioner At-Large - REP,Perry L. Buck,24880
Weld County Commissioner At-Large - REP,Kevin David Ross,15351
Weld County Commissioner District 1 - DEM,John Shull,7190
Weld County Commissioner District 1 - REP,Mike Freeman ,8569
Weld County Commissioner District 1 - REP,Kristie Melendez,5552
Weld County Commissioner District 3 - DEM,Michael Welch,7865
Weld County Commissioner District 3 - LBR,Matthew Hess,101
Weld County Commissioner District 3 - REP,Lori A. Saine,3942
Weld County Commissioner District 3 - REP,Tommy Holton,3910
Weld County Commissioner District 3 - REP,Lynette K. Kilpatrick,2845
Yuma County Commissioner - District 2 - DEM,Dean Wingfield,450
Yuma County Commissioner - District 2 - REP,Scott Weaver,1131
Yuma County Commissioner - District 2 - REP,Chris Wood,880
Yuma County Commissioner - District 3 - DEM,David Blach,440
Yuma County Commissioner - District 3 - REP,Robin J Wiley,1925
