County,Device ID,Batch,# of Ballot Cards,Location
Morgan,1,1,20,Box 1
Morgan,1,2,20,Box 1
Morgan,1,3,20,Box 1
Morgan,1,4,20,Box 1
Morgan,1,5,20,Box 1
Morgan,1,6,20,Box 1
Morgan,1,7,20,Box 1
Morgan,1,8,20,Box 1
Morgan,1,9,16,Box 1
Morgan,1,10,20,Box 1
Morgan,1,11,20,Box 1
Morgan,1,12,20,Box 1
Morgan,1,13,20,Box 1
Morgan,1,14,20,Box 1
Morgan,1,15,20,Box 1
Morgan,1,16,20,Box 1
Morgan,1,17,20,Box 1
Morgan,1,18,20,Box 1
Morgan,1,19,20,Box 1
Morgan,1,20,20,Box 1
Morgan,1,21,20,Box 1
Morgan,1,22,20,Box 1
Morgan,1,23,20,Box 1
Morgan,1,24,20,Box 1
Morgan,1,25,20,Box 1
Morgan,1,26,20,Box 1
Morgan,1,27,20,Box 1
Morgan,1,28,20,Box 1
Morgan,1,29,20,Box 1
Morgan,1,30,20,Box 1
Morgan,1,31,20,Box 1
Morgan,1,32,20,Box 1
Morgan,1,33,20,Box 1
Morgan,1,34,10,Box 1
Morgan,1,35,20,Box 1
Morgan,1,36,20,Box 1
Morgan,1,37,20,Box 1
Morgan,1,38,20,Box 1
Morgan,1,39,20,Box 1
Morgan,1,40,20,Box 1
Morgan,1,41,20,Box 1
Morgan,1,42,20,Box 1
Morgan,1,43,20,Box 1
Morgan,1,44,20,Box 1
Morgan,1,45,20,Box 1
Morgan,1,46,20,Box 1
Morgan,1,47,20,Box 1
Morgan,1,48,20,Box 1
Morgan,1,49,20,Box 1
Morgan,1,50,20,Box 1
Morgan,1,51,20,Box 1
Morgan,1,52,20,Box 1
Morgan,1,53,20,Box 1
Morgan,1,54,20,Box 1
Morgan,1,55,20,Box 1
Morgan,1,56,20,Box 1
Morgan,1,57,20,Box 1
Morgan,1,58,20,Box 1
Morgan,1,59,20,Box 1
Morgan,1,60,11,Box 1
Morgan,1,61,20,Box 2
Morgan,1,62,20,Box 2
Morgan,1,63,20,Box 2
Morgan,1,64,20,Box 2
Morgan,1,65,20,Box 2
Morgan,1,66,20,Box 2
Morgan,1,67,20,Box 2
Morgan,1,68,20,Box 2
Morgan,1,69,20,Box 2
Morgan,1,70,20,Box 2
Morgan,1,71,15,Box 2
Morgan,1,72,20,Box 2
Morgan,1,73,20,Box 2
Morgan,1,74,20,Box 2
Morgan,1,75,20,Box 2
Morgan,1,76,20,Box 2
Morgan,1,77,20,Box 2
Morgan,1,78,20,Box 2
Morgan,1,79,20,Box 2
Morgan,1,80,20,Box 2
Morgan,1,81,20,Box 2
Morgan,1,82,20,Box 2
Morgan,1,83,20,Box 2
Morgan,1,84,20,Box 2
Morgan,1,85,20,Box 2
Morgan,1,86,20,Box 2
Morgan,1,87,20,Box 2
Morgan,1,88,20,Box 2
Morgan,1,89,20,Box 2
Morgan,1,90,20,Box 2
Morgan,1,91,20,Box 2
Morgan,1,92,20,Box 2
Morgan,1,93,20,Box 2
Morgan,1,94,20,Box 2
Morgan,1,95,20,Box 2
Morgan,1,96,20,Box 2
Morgan,1,97,20,Box 2 
Morgan,1,98,20,Box 2
