"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,32,"1-1-32","DEM_55 (DEM_55)","Storage",32,"Yes"
1,6,11,"1-6-11","REP_55 (REP_55)","Storage",1014,"Yes"
1,6,18,"1-6-18","REP_55 (REP_55)","Storage",1021,"Yes"
1,6,63,"1-6-63","REP_55 (REP_55)","Storage",1065,"Yes"
1,8,68,"1-8-68","REP_55 (REP_55)","Storage",1569,"Yes"
1,9,22,"1-9-22","DEM_55 (DEM_55)","Storage",1722,"Yes"
1,11,29,"1-11-29","REP_55 (REP_55)","Storage",1875,"Yes"
1,13,31,"1-13-31","REP_55 (REP_55)","Storage",2098,"Yes"
1,14,38,"1-14-38","DEM_54 (DEM_54)","Storage",2292,"Yes"
1,14,70,"1-14-70","DEM_54 (DEM_54)","Storage",2323,"Yes"
1,14,93,"1-14-93","DEM_54 (DEM_54)","Storage",2345,"Yes"
1,17,39,"1-17-39","REP_54 (REP_54)","Storage",2594,"Yes"
1,18,91,"1-18-91","REP_54 (REP_54)","Storage",2722,"Yes"
1,24,52,"1-24-52","REP_54 (REP_54)","Storage",5987,"Yes"
1,31,20,"1-31-20","REP_55 (REP_55)","Storage",6502,"Yes"
1,34,5,"1-34-5","REP_55 (REP_55)","Storage",6716,"Yes"
1,34,46,"1-34-46","REP_55 (REP_55)","Storage",6756,"Yes"
1,35,15,"1-35-15","REP_55 (REP_55)","Storage",6774,"Yes"
1,35,88,"1-35-88","REP_55 (REP_55)","Storage",6844,"Yes"
1,36,61,"1-36-61","DEM_55 (DEM_55)","Storage",6922,"Yes"
1,37,59,"1-37-59","DEM_55 (DEM_55)","Storage",7018,"Yes"
1,40,57,"1-40-57","REP_55 (REP_55)","Storage",7311,"Yes"
1,41,76,"1-41-76","DEM_54 (DEM_54)","Storage",7430,"Yes"
1,42,23,"1-42-23","DEM_55 (DEM_55)","Storage",7477,"Yes"
1,47,30,"1-47-30","REP_55 (REP_55)","Storage",7885,"Yes"
1,47,64,"1-47-64","REP_55 (REP_55)","Storage",7919,"Yes"
1,49,19,"1-49-19","DEM_55 (DEM_55)","Storage",8059,"Yes"
1,52,37,"1-52-37","REP_55 (REP_55)","Storage",8546,"Yes"
1,56,14,"1-56-14","REP_55 (REP_55)","Storage",11096,"Yes"
1,56,82,"1-56-82","REP_55 (REP_55)","Storage",11163,"Yes"
1,67,79,"1-67-79","REP_54 (REP_54)","Storage",16650,"Yes"
1,67,87,"1-67-87","REP_54 (REP_54)","Storage",16658,"Yes"
1,76,88,"1-76-88","REP_55 (REP_55)","Storage",17064,"Yes"
1,77,37,"1-77-37","REP_55 (REP_55)","Storage",17114,"Yes"
1,78,57,"1-78-57","REP_54 (REP_54)","Storage",17234,"Yes"
1,79,3,"1-79-3","REP_54 (REP_54)","Storage",17279,"Yes"
1,82,67,"1-82-67","DEM_55 (DEM_55)","Storage",17612,"Yes"
1,82,79,"1-82-79","DEM_55 (DEM_55)","Storage",17623,"Yes"
1,95,32,"1-95-32","REP_54 (REP_54)","Storage",26547,"Yes"
1,97,28,"1-97-28","REP_55 (REP_55)","Storage",26994,"Yes"
1,104,8,"1-104-8","DEM_55 (DEM_55)","Storage",27882,"Yes"
1,108,2,"1-108-2","REP_54 (REP_54)","Storage",28366,"Yes"
1,112,51,"1-112-51","REP_55 (REP_55)","Storage",29096,"Yes"
1,117,76,"1-117-76","REP_55 (REP_55)","Storage",29618,"Yes"
1,121,32,"1-121-32","DEM_55 (DEM_55)","Storage",30170,"Yes"
1,127,24,"1-127-24","REP_55 (REP_55)","Storage",31037,"Yes"
1,132,29,"1-132-29","REP_55 (REP_55)","Storage",32576,"Yes"
1,133,58,"1-133-58","REP_55 (REP_55)","Storage",32782,"Yes"
1,134,41,"1-134-41","REP_54 (REP_54)","Storage",32965,"Yes"
1,135,9,"1-135-9","REP_54 (REP_54)","Storage",33175,"Yes"
1,135,97,"1-135-97","REP_54 (REP_54)","Storage",33261,"Yes"
2,1,36,"2-1-36","REP_55 (REP_55)","Storage",2767,"Yes"
2,2,54,"2-2-54","REP_54 (REP_54)","Storage",2886,"Yes"
2,3,21,"2-3-21","REP_54 (REP_54)","Storage",2951,"Yes"
2,8,28,"2-8-28","REP_54 (REP_54)","Storage",3964,"Yes"
2,8,41,"2-8-41","REP_54 (REP_54)","Storage",3976,"Yes"
2,14,29,"2-14-29","DEM_54 (DEM_54)","Storage",4249,"Yes"
2,14,68,"2-14-68","DEM_54 (DEM_54)","Storage",4288,"Yes"
2,14,81,"2-14-81","DEM_54 (DEM_54)","Storage",4301,"Yes"
2,15,21,"2-15-21","DEM_54 (DEM_54)","Storage",4341,"Yes"
2,16,67,"2-16-67","DEM_55 (DEM_55)","Storage",4483,"Yes"
2,20,73,"2-20-73","DEM_55 (DEM_55)","Storage",4873,"Yes"
2,36,14,"2-36-14","REP_54 (REP_54)","Storage",9968,"Yes"
2,38,49,"2-38-49","DEM_55 (DEM_55)","Storage",10203,"Yes"
2,48,79,"2-48-79","REP_55 (REP_55)","Storage",10943,"No"
2,54,61,"2-54-61","REP_55 (REP_55)","Storage",12729,"Yes"
2,54,77,"2-54-77","REP_55 (REP_55)","Storage",12745,"Yes"
2,54,85,"2-54-85","REP_55 (REP_55)","Storage",12753,"Yes"
2,55,14,"2-55-14","REP_54 (REP_54)","Storage",12782,"Yes"
2,55,53,"2-55-53","REP_54 (REP_54)","Storage",12821,"Yes"
2,56,79,"2-56-79","DEM_55 (DEM_55)","Storage",12943,"Yes"
2,58,43,"2-58-43","REP_55 (REP_55)","Storage",14617,"Yes"
2,60,4,"2-60-4","REP_55 (REP_55)","Storage",14779,"Yes"
2,60,54,"2-60-54","REP_55 (REP_55)","Storage",14873,"Yes"
2,63,5,"2-63-5","REP_55 (REP_55)","Storage",14996,"Yes"
2,63,13,"2-63-13","REP_55 (REP_55)","Storage",15004,"Yes"
2,68,43,"2-68-43","REP_55 (REP_55)","Storage",15092,"Yes"
2,68,67,"2-68-67","REP_55 (REP_55)","Storage",15116,"Yes"
2,72,48,"2-72-48","REP_54 (REP_54)","Storage",15491,"Yes"
2,76,44,"2-76-44","DEM_54 (DEM_54)","Storage",15885,"Yes"
2,94,46,"2-94-46","REP_55 (REP_55)","Storage",18563,"Yes"
2,95,77,"2-95-77","DEM_54 (DEM_54)","Storage",18696,"Yes"
2,104,8,"2-104-8","REP_54 (REP_54)","Storage",19140,"Yes"
2,106,16,"2-106-16","REP_55 (REP_55)","Storage",19167,"Yes"
2,108,50,"2-108-50","REP_55 (REP_55)","Storage",19231,"Yes"
2,108,56,"2-108-56","REP_55 (REP_55)","Storage",19237,"Yes"
2,108,71,"2-108-71","REP_55 (REP_55)","Storage",19252,"Yes"
2,109,60,"2-109-60","DEM_55 (DEM_55)","Storage",19341,"Yes"
2,111,41,"2-111-41","DEM_54 (DEM_54)","Storage",19522,"Yes"
2,113,6,"2-113-6","REP_55 (REP_55)","Storage",19724,"Yes"
2,116,44,"2-116-44","REP_54 (REP_54)","Storage",20073,"Yes"
2,118,44,"2-118-44","REP_55 (REP_55)","Storage",20297,"Yes"
2,118,56,"2-118-56","DEM_55 (DEM_55)","Storage",20309,"Yes"
2,118,70,"2-118-70","DEM_55 (DEM_55)","Storage",20322,"Yes"
2,119,35,"2-119-35","DEM_55 (DEM_55)","Storage",20399,"Yes"
2,120,15,"2-120-15","DEM_54 (DEM_54)","Storage",20479,"Yes"
2,121,9,"2-121-9","DEM_55 (DEM_55)","Storage",20623,"Yes"
2,122,74,"2-122-74","DEM_54 (DEM_54)","Storage",20888,"Yes"
2,122,81,"2-122-81","DEM_54 (DEM_54)","Storage",20895,"Yes"
2,122,88,"2-122-88","DEM_54 (DEM_54)","Storage",20902,"Yes"
2,123,13,"2-123-13","REP_54 (REP_54)","Storage",20927,"Yes"
2,147,30,"2-147-30","REP_55 (REP_55)","Storage",29772,"Yes"
2,148,44,"2-148-44","REP_54 (REP_54)","Storage",30082,"Yes"
2,150,27,"2-150-27","REP_55 (REP_55)","Storage",30464,"Yes"
2,151,24,"2-151-24","DEM_54 (DEM_54)","Storage",30509,"Yes"
2,151,45,"2-151-45","DEM_54 (DEM_54)","Storage",30530,"Yes"
2,151,51,"2-151-51","DEM_54 (DEM_54)","Storage",30536,"Yes"
2,153,54,"2-153-54","REP_55 (REP_55)","Storage",30689,"Yes"
2,156,98,"2-156-98","REP_54 (REP_54)","Storage",32541,"Yes"
2,157,10,"2-157-10","REP_54 (REP_54)","Storage",32635,"Yes"
2,157,88,"2-157-88","REP_54 (REP_54)","Storage",32712,"Yes"
2,159,13,"2-159-13","DEM_54 (DEM_54)","Storage",32980,"Yes"
2,159,35,"2-159-35","REP_54 (REP_54)","Storage",33002,"Yes"
2,166,19,"2-166-19","REP_54 (REP_54)","Storage",33936,"Yes"
3,3,63,"3-3-63","REP_54 (REP_54)","Storage",342,"Yes"
3,6,13,"3-6-13","DEM_55 (DEM_55)","Storage",616,"Yes"
3,10,6,"3-10-6","DEM_54 (DEM_54)","Storage",1409,"Yes"
3,14,52,"3-14-52","REP_54 (REP_54)","Storage",2208,"Yes"
3,18,45,"3-18-45","REP_55 (REP_55)","Storage",3585,"Yes"
3,18,63,"3-18-63","REP_55 (REP_55)","Storage",3602,"Yes"
3,19,11,"3-19-11","REP_54 (REP_54)","Storage",3651,"Yes"
3,20,16,"3-20-16","DEM_55 (DEM_55)","Storage",3755,"Yes"
3,21,3,"3-21-3","DEM_55 (DEM_55)","Storage",3842,"Yes"
3,30,27,"3-30-27","REP_54 (REP_54)","Storage",7966,"Yes"
3,32,87,"3-32-87","REP_55 (REP_55)","Storage",8392,"Yes"
3,34,29,"3-34-29","REP_54 (REP_54)","Storage",8638,"Yes"
3,35,35,"3-35-35","REP_54 (REP_54)","Storage",8840,"Yes"
3,39,11,"3-39-11","REP_54 (REP_54)","Storage",9320,"Yes"
3,44,65,"3-44-65","REP_54 (REP_54)","Storage",11515,"Yes"
3,44,70,"3-44-70","REP_54 (REP_54)","Storage",11520,"Yes"
