"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,13,"1-1-13","D-007","RLA-2",213,"Yes"
1,1,115,"1-1-115","D-022","RLA-2",315,"Yes"
1,3,55,"1-3-55","D-020","RLA-2",1448,"Yes"
1,4,53,"1-4-53","R-002","RLA-2",1936,"Yes"
1,13,79,"1-13-79","R-002","RLA-5",6470,"Yes"
1,15,25,"1-15-25","D-019","RLA-5",8646,"Yes"
1,18,141,"1-18-141","D-012","RLA-8",10529,"Yes"
1,21,2,"1-21-2","D-005","RLA-8",11937,"Yes"
1,24,25,"1-24-25","R-002","RLA-8",14585,"Yes"
1,27,150,"1-27-150","R-004","RLA-13",18925,"Yes"
1,28,66,"1-28-66","R-007","RLA-13",19426,"Yes"
1,31,123,"1-31-123","R-004","RLA-13",20392,"Yes"
1,33,72,"1-33-72","D-020","RLA-15",21139,"Yes"
1,37,126,"1-37-126","R-012","RLA-15",22739,"Yes"
1,38,116,"1-38-116","R-012","RLA-15",23274,"Yes"
1,39,163,"1-39-163","D-005","RLA-15",23911,"Yes"
1,41,1,"1-41-1","R-023","RLA-17",24474,"Yes"
1,43,191,"1-43-191","R-005","RLA-17",25059,"Yes"
1,47,28,"1-47-28","D-022","RLA-17",25498,"Yes"
1,49,1,"1-49-1","D-022","RLA-18",25870,"Yes"
1,50,150,"1-50-150","R-022","RLA-18",26117,"Yes"
1,50,174,"1-50-174","R-013","RLA-18",26141,"Yes"
1,51,189,"1-51-189","R-005","RLA-18",26550,"Yes"
1,52,64,"1-52-64","D-014","RLA-18",26826,"Yes"
1,55,39,"1-55-39","D-018","RLA-18",28007,"Yes"
1,59,118,"1-59-118","R-007","RLA-20",29593,"Yes"
1,62,86,"1-62-86","R-023","RLA-20",30697,"Yes"
1,63,71,"1-63-71","R-002","RLA-20",31027,"Yes"
1,65,147,"1-65-147","R-005","RLA-49",78121,"Yes"
1,67,2,"1-67-2","D-020","RLA-49",78986,"Yes"
1,68,114,"1-68-114","D-013","RLA-49",79622,"Yes"
1,78,72,"1-78-72","D-022","RLA-69",110988,"Yes"
1,79,9,"1-79-9","R-020","RLA-69",115149,"Yes"
1,81,18,"1-81-18","R-023","RLA-91",136972,"Yes"
1,84,184,"1-84-184","R-004","RLA-91",137763,"Yes"
1,87,53,"1-87-53","D-022","RLA-91",138219,"Yes"
1,88,174,"1-88-174","R-012","RLA-91",138529,"Yes"
1,93,91,"1-93-91","D-023","RLA-92",139430,"Yes"
2,2,15,"2-2-15","D-019","RLA-1",415,"Yes"
2,5,139,"2-5-139","D-013","RLA-1",1823,"Yes"
2,5,175,"2-5-175","D-012","RLA-1",1859,"Yes"
2,6,105,"2-6-105","R-013","RLA-1",2386,"Yes"
2,8,5,"2-8-5","R-014","RLA-1",3820,"Yes"
2,10,17,"2-10-17","D-016","RLA-4",4618,"Yes"
2,15,81,"2-15-81","R-005","RLA-4",7169,"Yes"
2,18,181,"2-18-181","D-004","RLA-7",8203,"Yes"
2,21,200,"2-21-200","D-023","RLA-7",9586,"Yes"
2,22,6,"2-22-6","D-022","RLA-7",9991,"Yes"
2,23,28,"2-23-28","R-004","RLA-7",10615,"Yes"
2,24,5,"2-24-5","R-023","RLA-7",11543,"Yes"
2,24,45,"2-24-45","R-005","RLA-7",11583,"Yes"
2,29,89,"2-29-89","D-007","RLA-10",13477,"Yes"
2,30,59,"2-30-59","D-008","RLA-10",13644,"Yes"
2,30,125,"2-30-125","R-012","RLA-10",13707,"Yes"
2,30,177,"2-30-177","R-005","RLA-10",13758,"Yes"
2,34,59,"2-34-59","D-015","RLA-11",14818,"Yes"
2,37,148,"2-37-148","D-013","RLA-11",15507,"Yes"
2,41,9,"2-41-9","D-023","RLA-12",16085,"Yes"
2,41,155,"2-41-155","R-022","RLA-12",16228,"Yes"
2,42,103,"2-42-103","D-013","RLA-12",16378,"Yes"
2,42,121,"2-42-121","D-013","RLA-12",16396,"Yes"
2,48,168,"2-48-168","R-005","RLA-12",18742,"Yes"
2,49,134,"2-49-134","R-022","RLA-14",19094,"Yes"
2,52,140,"2-52-140","R-004","RLA-14",20011,"Yes"
2,54,113,"2-54-113","R-020","RLA-14",20982,"Yes"
2,55,70,"2-55-70","D-007","RLA-14",21337,"Yes"
2,57,79,"2-57-79","R-004","RLA-16",21934,"Yes"
2,62,117,"2-62-117","R-005","RLA-16",23666,"Yes"
2,65,171,"2-65-171","D-012","RLA-19",26333,"Yes"
2,66,78,"2-66-78","D-012","RLA-19",26641,"Yes"
2,67,7,"2-67-7","R-004","RLA-19",26969,"Yes"
2,67,152,"2-67-152","R-005","RLA-19",27113,"Yes"
2,68,17,"2-68-17","D-019","RLA-19",27183,"Yes"
2,68,24,"2-68-24","D-012","RLA-19",27190,"Yes"
2,68,147,"2-68-147","R-022","RLA-19",27312,"Yes"
2,69,121,"2-69-121","D-002","RLA-19",27684,"Yes"
2,70,154,"2-70-154","R-005","RLA-19",28319,"Yes"
2,75,139,"2-75-139","D-004","RLA-21",30213,"Yes"
