"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,3,46,"1-3-46","1","Container #1",146,"Yes"
1,6,29,"1-6-29","1","Container #1",279,"Yes"
1,7,15,"1-7-15","1","Container #1",315,"Yes"
1,8,9,"1-8-9","1","Container #1",359,"Yes"
1,9,9,"1-9-9","1","Container #1",449,"Yes"
1,11,18,"1-11-18","1","Container #1",518,"Yes"
1,11,47,"1-11-47","2","Container #1",547,"Yes"
1,15,16,"1-15-16","1","Container #1",716,"Yes"
1,15,32,"1-15-32","1","Container #1",732,"Yes"
1,16,2,"1-16-2","1","Container #1",752,"Yes"
1,22,21,"1-22-21","2","Container #2",1071,"Yes"
1,23,33,"1-23-33","2","Container #2",1131,"Yes"
1,24,32,"1-24-32","2","Container #2",1182,"Yes"
1,33,50,"1-33-50","1","Container #2",1650,"Yes"
1,34,9,"1-34-9","1","Container #2",1659,"Yes"
1,34,22,"1-34-22","2","Container #2",1672,"Yes"
1,35,24,"1-35-24","1","Container #2",1724,"Yes"
1,37,12,"1-37-12","1","Container #2",1812,"Yes"
1,37,19,"1-37-19","2","Container #2",1819,"Yes"
1,37,36,"1-37-36","1","Container #2",1836,"Yes"
1,39,8,"1-39-8","2","Container #2",1908,"Yes"
1,39,41,"1-39-41","2","Container #2",1941,"Yes"
1,42,42,"1-42-42","1","Container #3",2090,"Yes"
1,44,24,"1-44-24","1","Container #3",2174,"Yes"
1,46,35,"1-46-35","1","Container #3",2285,"Yes"
1,47,2,"1-47-2","2","Container #3",2302,"Yes"
1,52,1,"1-52-1","1","Container #3",2600,"Yes"
1,52,40,"1-52-40","1","Container #3",2589,"Yes"
1,53,2,"1-53-2","1","Container #3",2602,"Yes"
1,55,19,"1-55-19","2","Container #3",2719,"Yes"
1,55,43,"1-55-43","2","Container #3",2743,"Yes"
1,56,19,"1-56-19","2","Container #3",2769,"Yes"
1,58,49,"1-58-49","1","Container #3",2899,"Yes"
1,60,15,"1-60-15","1","Container #3",2965,"Yes"
1,60,41,"1-60-41","2","Container #3",2990,"Yes"
1,60,48,"1-60-48","2","Container #3",2997,"Yes"
1,63,23,"1-63-23","2","Container #4",3123,"Yes"
1,63,47,"1-63-47","1","Container #4",3147,"Yes"
1,65,38,"1-65-38","1","Container #4",3238,"Yes"
1,66,2,"1-66-2","1","Container #4",3252,"Yes"
1,70,10,"1-70-10","1","Container #4",3460,"Yes"
1,71,2,"1-71-2","2","Container #4",3502,"Yes"
1,72,13,"1-72-13","1","Container #4",3563,"Yes"
1,73,21,"1-73-21","2","Container #4",3621,"Yes"
1,73,24,"1-73-24","1","Container #4",3624,"Yes"
1,74,38,"1-74-38","1","Container #4",3688,"Yes"
1,74,49,"1-74-49","1","Container #4",3699,"Yes"
1,76,6,"1-76-6","1","Container #4",3756,"Yes"
1,78,36,"1-78-36","1","Container #4",3885,"Yes"
1,79,6,"1-79-6","2","Container #4",3906,"Yes"
1,80,16,"1-80-16","2","Container #4",3966,"Yes"
1,81,49,"1-81-49","2","Container #5",4049,"Yes"
1,85,47,"1-85-47","2","Container #5",4246,"Yes"
1,87,13,"1-87-13","1","Container #5",4313,"Yes"
1,87,47,"1-87-47","1","Container #5",4346,"Yes"
1,88,41,"1-88-41","1","Container #5",4391,"Yes"
1,91,7,"1-91-7","2","Container #5",4507,"Yes"
1,92,50,"1-92-50","2","Container #5",4600,"Yes"
1,93,17,"1-93-17","2","Container #5",4617,"Yes"
1,93,47,"1-93-47","1","Container #5",4647,"Yes"
1,96,45,"1-96-45","1","Container #5",4795,"Yes"
1,97,5,"1-97-5","2","Container #5",4805,"Yes"
1,99,49,"1-99-49","1","Container #5",4948,"Yes"
1,100,41,"1-100-41","1","Container #5",4991,"Yes"
1,101,3,"1-101-3","1","Container #6",5003,"Yes"
1,101,14,"1-101-14","1","Container #6",5014,"Yes"
1,103,20,"1-103-20","2","Container #6",5120,"Yes"
1,104,1,"1-104-1","2","Container #6",5151,"Yes"
1,107,43,"1-107-43","1","Container #6",5342,"Yes"
1,108,7,"1-108-7","2","Container #6",5357,"Yes"
1,109,50,"1-109-50","2","Container #6",5450,"Yes"
1,112,41,"1-112-41","2","Container #6",5591,"Yes"
1,117,24,"1-117-24","1","Container #6",5824,"Yes"
1,118,40,"1-118-40","1","Container #6",5890,"Yes"
1,119,27,"1-119-27","2","Container #6",5926,"Yes"
1,119,29,"1-119-29","2","Container #6",5928,"Yes"
1,120,3,"1-120-3","2","Container #6",5953,"Yes"
1,125,8,"1-125-8","2","Container #7",6208,"Yes"
1,128,34,"1-128-34","2","Container #7",6384,"Yes"
1,129,16,"1-129-16","2","Container #7",6416,"Yes"
1,129,20,"1-129-20","2","Container #7",6420,"Yes"
1,135,1,"1-135-1","2","Container #7",6701,"Yes"
1,135,37,"1-135-37","1","Container #7",6737,"Yes"
1,138,29,"1-138-29","1","Container #7",6879,"Yes"
1,139,17,"1-139-17","2","Container #7",6917,"Yes"
1,139,30,"1-139-30","1","Container #7",6930,"Yes"
1,140,13,"1-140-13","1","Container #7",6963,"Yes"
1,142,44,"1-142-44","1","Container #8",7094,"Yes"
1,144,6,"1-144-6","1","Container #8",7156,"Yes"
1,146,12,"1-146-12","2","Container #8",7262,"Yes"
1,150,50,"1-150-50","2","Container #8",7499,"Yes"
1,151,21,"1-151-21","2","Container #8",7521,"Yes"
1,154,14,"1-154-14","2","Container #8",7664,"Yes"
1,154,20,"1-154-20","1","Container #8",7670,"Yes"
1,154,49,"1-154-49","2","Container #8",7699,"Yes"
1,155,5,"1-155-5","2","Container #8",7705,"Yes"
1,158,19,"1-158-19","2","Container #8",7869,"Yes"
1,159,50,"1-159-50","2","Container #8",7948,"Yes"
1,160,5,"1-160-5","1","Container #8",7955,"Yes"
1,162,23,"1-162-23","2","Container #9",8073,"Yes"
1,162,41,"1-162-41","2","Container #9",8091,"Yes"
1,165,8,"1-165-8","1","Container #9",8208,"Yes"
1,166,9,"1-166-9","1","Container #9",8259,"Yes"
1,167,43,"1-167-43","1","Container #9",8343,"Yes"
1,168,10,"1-168-10","1","Container #9",8359,"Yes"
1,175,29,"1-175-29","1","Container #9",8729,"Yes"
1,176,17,"1-176-17","1","Container #9",8767,"Yes"
1,178,40,"1-178-40","1","Container #9",8888,"Yes"
1,179,36,"1-179-36","2","Container #9",8950,"Yes"
1,180,41,"1-180-41","2","Container #9",8989,"Yes"
1,181,43,"1-181-43","1","Container #10",9043,"Yes"
1,182,14,"1-182-14","2","Container #10",9064,"Yes"
1,184,50,"1-184-50","1","Container #10",9199,"Yes"
1,185,49,"1-185-49","1","Container #10",9249,"Yes"
1,188,3,"1-188-3","1","Container #10",9353,"Yes"
1,191,35,"1-191-35","1","Container #10",9535,"Yes"
1,191,41,"1-191-41","2","Container #10",9541,"Yes"
1,193,9,"1-193-9","1","Container #10",9609,"Yes"
1,194,23,"1-194-23","1","Container #10",9673,"Yes"
1,194,42,"1-194-42","1","Container #10",9692,"Yes"
1,199,37,"1-199-37","1","Container #10",9937,"Yes"
1,199,43,"1-199-43","1","Container #10",9943,"Yes"
