"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,21,68,"1-21-68","REP-15","Blue-3",2064,"Yes"
1,32,41,"1-32-41","DEM-7","Blue-5",3103,"Yes"
1,35,55,"1-35-55","DEM-6","Blue-4",3366,"Yes"
1,39,76,"1-39-76","REP-16","Blue-5",3801,"Yes"
1,51,47,"1-51-47","DEM-11","Blue-6",4973,"Yes"
1,52,22,"1-52-22","DEM-3","Blue-6",5045,"Yes"
1,60,56,"1-60-56","REP-10","Blue-7",5873,"Yes"
1,60,68,"1-60-68","REP-9","Blue-7",5885,"Yes"
1,73,58,"1-73-58","REP-7","Blue-10",24903,"Yes"
1,77,93,"1-77-93","DEM-8","Blue-11",25936,"Yes"
1,91,29,"1-91-29","REP-9","Blue-12",30774,"Yes"
1,97,41,"1-97-41","DEM-13","Blue-12",32777,"Yes"
1,103,6,"1-103-6","DEM-5","Blue-13",33994,"Yes"
1,113,85,"1-113-85","DEM-10","Blue-15",35058,"Yes"
1,116,48,"1-116-48","REP-9","Blue-15",35318,"Yes"
1,136,18,"1-136-18","DEM-5","Blue-17",37177,"Yes"
1,140,89,"1-140-89","DEM-8","Blue-18",47304,"Yes"
1,149,42,"1-149-42","DEM-7","Blue-20",51013,"Yes"
1,193,51,"1-193-51","REP-9","Blue-24",63584,"Yes"
1,198,68,"1-198-68","DEM-15","Blue-25",65239,"Yes"
2,3,6,"2-3-6","REP-9","Purple-1",6122,"Yes"
2,5,10,"2-5-10","REP-15","Purple-1",6318,"Yes"
2,6,73,"2-6-73","DEM-9","Purple-1",6479,"Yes"
2,8,18,"2-8-18","DEM-9","Purple-2",6624,"Yes"
2,20,23,"2-20-23","REP-7","Purple-3",7827,"Yes"
2,28,60,"2-28-60","REP-8","Purple-4",8647,"Yes"
2,45,46,"2-45-46","DEM-5","Purple-6",10313,"Yes"
2,53,53,"2-53-53","REP-7","Purple-6",11107,"Yes"
2,63,63,"2-63-63","REP-15","Purple-8",24022,"Yes"
2,78,78,"2-78-78","DEM-8","Purple-9",29587,"Yes"
2,90,16,"2-90-16","REP-7","Purple-13",37372,"Yes"
2,91,43,"2-91-43","DEM-15","Purple-13",37498,"Yes"
2,95,46,"2-95-46","DEM-5","Purple-12",37843,"Yes"
2,99,66,"2-99-66","REP-9","Purple-12",38262,"Yes"
2,107,35,"2-107-35","DEM-9","Purple-13",39030,"Yes"
2,107,75,"2-107-75","DEM-7","Purple-13",39069,"Yes"
2,129,14,"2-129-14","REP-4","Purple-17",50882,"Yes"
2,140,64,"2-140-64","DEM-8","Purple-17",53739,"Yes"
2,147,5,"2-147-5","DEM-16","Purple-19",58451,"Yes"
2,150,57,"2-150-57","DEM-4","Purple-19",58825,"Yes"
2,162,99,"2-162-99","DEM-15","Purple-20",65775,"Yes"
3,1,33,"3-1-33","REP-10","Orange-1",11293,"Yes"
3,8,88,"3-8-88","REP-9","Orange-2",12057,"Yes"
3,15,61,"3-15-61","DEM-9","Orange-2",12737,"Yes"
3,25,97,"3-25-97","REP-7","Orange-4",13761,"Yes"
3,30,99,"3-30-99","DEM-16","Orange-4",14268,"Yes"
3,33,67,"3-33-67","DEM-4","Orange-5",14538,"Yes"
3,37,60,"3-37-60","DEM-7","Orange-5",14929,"Yes"
3,45,63,"3-45-63","DEM-10","Orange-6",22652,"Yes"
3,49,77,"3-49-77","DEM-7","Orange-7",25023,"Yes"
3,54,35,"3-54-35","DEM-10","Orange-7",25780,"Yes"
3,57,30,"3-57-30","DEM-4","Orange-8",27073,"Yes"
4,1,8,"4-1-8","DEM-15","Brown-1",15408,"Yes"
4,1,11,"4-1-11","REP-15","Brown-1",15411,"Yes"
4,4,52,"4-4-52","DEM-15","Brown-1",15744,"Yes"
4,8,32,"4-8-32","DEM-5","Brown-1",16111,"Yes"
