County,Device ID,Batch,# of Ballots,Location
Adams,1,1,88,Blue-1
Adams,1,2,100,Blue-1
Adams,1,3,99,Blue-1
Adams,1,4,102,Blue-1
Adams,1,5,103,Blue-1
Adams,1,6,100,Blue-1
Adams,1,7,103,Blue-2
Adams,1,8,103,Blue-2
Adams,1,9,92,Blue-2
Adams,1,10,100,Blue-2
Adams,1,11,98,Blue-1
Adams,1,12,100,Blue-1
Adams,1,13,100,Blue-3
Adams,1,14,116,Blue-3
Adams,1,15,100,Blue-2
Adams,1,16,89,Blue-2
Adams,1,17,99,Blue-2
Adams,1,18,95,Blue-2
Adams,1,19,108,Blue-3
Adams,1,20,101,Blue-3
Adams,1,21,96,Blue-3
Adams,1,22,95,Blue-3
Adams,1,23,100,Blue-3
Adams,1,24,97,Blue-3
Adams,1,25,97,Blue-4
Adams,1,26,105,Blue-4
Adams,1,27,100,Blue-4
Adams,1,28,95,Blue-4
Adams,1,29,94,Blue-4
Adams,1,30,101,Blue-4
Adams,1,31,87,Blue-5
Adams,1,32,97,Blue-5
Adams,1,33,102,Blue-5
Adams,1,34,50,Blue-5
Adams,1,35,105,Blue-4
Adams,1,36,100,Blue-4
Adams,1,37,100,Blue-6
Adams,1,38,108,Blue-6
Adams,1,39,100,Blue-5
Adams,1,40,100,Blue-5
Adams,1,41,102,Blue-5
Adams,1,42,100,Blue-5
Adams,1,43,97,Blue-7
Adams,1,44,95,Blue-7
Adams,1,45,100,Blue-7
Adams,1,46,109,Blue-7
Adams,1,47,105,Blue-7
Adams,1,48,95,Blue-7
Adams,1,49,100,Blue-6
Adams,1,50,98,Blue-6
Adams,1,51,98,Blue-6
Adams,1,52,101,Blue-6
Adams,1,53,100,Blue-6
Adams,1,54,98,Blue-6
Adams,1,55,101,Blue-8
Adams,1,56,97,Blue-8
Adams,1,57,104,Blue-8
Adams,1,58,92,Blue-8
Adams,1,59,100,Blue-7
Adams,1,60,101,Blue-7
Adams,1,61,94,Blue-8
Adams,1,62,100,Blue-8
Adams,1,63,92,Blue-8
Adams,1,64,99,Blue-8
Adams,1,65,106,Blue-9
Adams,1,66,107,Blue-9
Adams,1,67,62,Blue-9
Adams,1,68,79,Blue-9
Adams,1,69,100,Blue-9
Adams,1,70,100,Blue-9
Adams,1,71,100,Blue-10
Adams,1,72,100,Blue-10
Adams,1,73,100,Blue-10
Adams,1,74,104,Blue-10
Adams,1,75,100,Blue-9
Adams,1,76,100,Blue-9
Adams,1,77,99,Blue-11
Adams,1,78,100,Blue-11
Adams,1,79,103,Blue-10
Adams,1,80,97,Blue-10
Adams,1,81,100,Blue-10
Adams,1,82,100,Blue-10
Adams,1,83,100,Blue-11
Adams,1,84,98,Blue-11
Adams,1,85,107,Blue-11
Adams,1,86,101,Blue-11
Adams,1,87,98,Blue-11
Adams,1,88,87,Blue-11
Adams,1,89,98,Blue-12
Adams,1,90,100,Blue-12
Adams,1,91,100,Blue-12
Adams,1,92,100,Blue-12
Adams,1,93,99,Blue-12
Adams,1,94,107,Blue-13
Adams,1,95,97,Blue-13
Adams,1,96,91,Blue-13
Adams,1,97,106,Blue-12
Adams,1,98,99,Blue-12
Adams,1,99,93,Blue-12
Adams,1,100,96,Blue-14
Adams,1,101,99,Blue-13
Adams,1,102,99,Blue-13
Adams,1,103,97,Blue-13
Adams,1,104,99,Blue-13
Adams,1,105,98,Blue-13
Adams,1,106,100,Blue-14
Adams,1,107,99,Blue-14
Adams,1,108,100,Blue-14
Adams,1,109,99,Blue-14
Adams,1,110,99,Blue-14
Adams,1,111,100,Blue-14
Adams,1,112,95,Blue-15
Adams,1,113,100,Blue-15
Adams,1,114,99,Blue-15
Adams,1,115,98,Blue-15
Adams,1,116,99,Blue-15
Adams,1,117,96,Blue-14
Adams,1,118,100,Blue-16
Adams,1,119,100,Blue-16
Adams,1,120,103,Blue-15
Adams,1,121,100,Blue-16
Adams,1,122,100,Blue-15
Adams,1,123,100,Blue-15
Adams,1,124,100,Blue-16
Adams,1,125,100,Blue-17
Adams,1,126,66,Blue-16
Adams,1,127,100,Blue-16
Adams,1,128,98,Blue-16
Adams,1,129,100,Blue-16
Adams,1,130,100,Blue-17
Adams,1,131,100,Blue-17
Adams,1,132,100,Blue-17
Adams,1,133,27,Blue-17
Adams,1,134,99,Blue-17
Adams,1,135,100,Blue-17
Adams,1,136,97,Blue-17
Adams,1,137,100,Blue-18
Adams,1,138,100,Blue-18
Adams,1,139,97,Blue-18
Adams,1,140,100,Blue-18
Adams,1,141,100,Blue-18
Adams,1,142,99,Blue-18
Adams,1,143,100,Blue-19
Adams,1,144,100,Blue-19
Adams,1,145,100,Blue-19
Adams,1,146,100,Blue-19
Adams,1,147,100,Blue-18
Adams,1,148,100,Blue-18
Adams,1,149,97,Blue-20
Adams,1,150,100,Blue-20
Adams,1,151,100,Blue-19
Adams,1,152,97,Blue-19
Adams,1,153,100,Blue-19
Adams,1,154,93,Blue-19
Adams,1,155,100,Blue-20
Adams,1,156,71,Blue-20
Adams,1,157,100,Blue-20
Adams,1,158,100,Blue-20
Adams,1,159,100,Blue-20
Adams,1,160,100,Blue-20
Adams,1,161,100,Blue-21
Adams,1,162,100,Blue-21
Adams,1,163,100,Blue-21
Adams,1,164,100,Blue-21
Adams,1,165,101,Blue-21
Adams,1,166,95,Blue-21
Adams,1,167,98,Blue-22
Adams,1,168,100,Blue-22
Adams,1,169,100,Blue-22
Adams,1,170,100,Blue-22
Adams,1,171,100,Blue-21
Adams,1,172,99,Blue-21
Adams,1,173,102,Blue-23
Adams,1,174,74,Blue-23
Adams,1,175,100,Blue-22
Adams,1,176,90,Blue-22
Adams,1,177,100,Blue-22
Adams,1,178,100,Blue-22
Adams,1,179,100,Blue-23
Adams,1,180,99,Blue-23
Adams,1,181,101,Blue-23
Adams,1,182,100,Blue-23
Adams,1,183,100,Blue-23
Adams,1,184,57,Blue-23
Adams,1,185,100,Blue-24
Adams,1,186,100,Blue-24
Adams,1,187,93,Blue-24
Adams,1,188,74,Blue-24
Adams,1,189,100,Blue-24
Adams,1,190,100,Blue-24
Adams,1,191,100,Blue-24
Adams,1,192,95,Blue-25
Adams,1,193,95,Blue-24
Adams,1,194,117,Blue-25
Adams,1,195,100,Blue-25
Adams,1,196,89,Blue-25
Adams,1,197,100,Blue-25
Adams,1,198,100,Blue-25
Adams,1,199,100,Blue-25
Adams,1,200,99,Blue-26
Adams,1,201,101,Blue-26
Adams,1,202,99,Blue-26
Adams,1,203,100,Blue-26
Adams,1,204,100,Blue-25
Adams,1,205,96,Blue-25
Adams,1,206,92,Blue-26
Adams,1,207,100,Blue-26
Adams,2,1,106,Purple-1
Adams,2,2,92,Purple-1
Adams,2,3,95,Purple-1
Adams,2,4,97,Purple-1
Adams,2,5,100,Purple-1
Adams,2,6,98,Purple-1
Adams,2,7,100,Purple-2
Adams,2,8,97,Purple-2
Adams,2,9,100,Purple-2
Adams,2,10,97,Purple-2
Adams,2,11,106,Purple-1
Adams,2,12,100,Purple-1
Adams,2,13,98,Purple-2
Adams,2,14,100,Purple-2
Adams,2,15,103,Purple-2
Adams,2,16,100,Purple-2
Adams,2,17,92,Purple-2
Adams,2,18,100,Purple-2
Adams,2,19,105,Purple-3
Adams,2,20,103,Purple-3
Adams,2,21,106,Purple-3
Adams,2,22,95,Purple-3
Adams,2,23,99,Purple-3
Adams,2,24,100,Purple-3
Adams,2,25,102,Purple-4
Adams,2,26,84,Purple-4
Adams,2,27,95,Purple-4
Adams,2,28,102,Purple-4
Adams,2,29,99,Purple-3
Adams,2,30,98,Purple-3
Adams,2,31,108,Purple-5
Adams,2,32,100,Purple-5
Adams,2,33,96,Purple-4
Adams,2,34,102,Purple-4
Adams,2,35,100,Purple-4
Adams,2,36,85,Purple-4
Adams,2,37,91,Purple-5
Adams,2,38,104,Purple-5
Adams,2,39,98,Purple-5
Adams,2,40,100,Purple-5
Adams,2,41,98,Purple-5
Adams,2,42,99,Purple-5
Adams,2,43,100,Purple-6
Adams,2,44,99,Purple-6
Adams,2,45,102,Purple-6
Adams,2,46,99,Purple-6
Adams,2,47,101,Purple-6
Adams,2,48,102,Purple-6
Adams,2,49,94,Purple-7
Adams,2,50,100,Purple-7
Adams,2,51,100,Purple-7
Adams,2,52,92,Purple-7
Adams,2,53,100,Purple-6
Adams,2,54,104,Purple-6
Adams,2,55,94,Purple-8
Adams,2,56,108,Purple-8
Adams,2,57,100,Purple-7
Adams,2,58,100,Purple-7
Adams,2,59,105,Purple-7
Adams,2,60,96,Purple-7
Adams,2,61,104,Purple-8
Adams,2,62,118,Purple-8
Adams,2,63,93,Purple-8
Adams,2,64,96,Purple-8
Adams,2,65,100,Purple-8
Adams,2,66,100,Purple-8
Adams,2,67,96,Purple-9
Adams,2,68,98,Purple-9
Adams,2,69,99,Purple-9
Adams,2,70,100,Purple-9
Adams,2,71,99,Purple-9
Adams,2,72,100,Purple-9
Adams,2,73,100,Purple-10
Adams,2,74,88,Purple-10
Adams,2,75,77,Purple-10
Adams,2,76,100,Purple-10
Adams,2,77,87,Purple-9
Adams,2,78,100,Purple-9
Adams,2,79,99,Purple-11
Adams,2,80,100,Purple-10
Adams,2,81,100,Purple-10
Adams,2,82,100,Purple-10
Adams,2,83,100,Purple-10
Adams,2,84,99,Purple-11
Adams,2,85,102,Purple-11
Adams,2,86,100,Purple-11
Adams,2,87,100,Purple-11
Adams,2,88,100,Purple-11
Adams,2,89,100,Purple-13
Adams,2,90,100,Purple-13
Adams,2,91,100,Purple-13
Adams,2,92,100,Purple-12
Adams,2,93,42,Purple-12
Adams,2,94,100,Purple-12
Adams,2,95,100,Purple-12
Adams,2,96,100,Purple-12
Adams,2,97,100,Purple-12
Adams,2,98,100,Purple-12
Adams,2,99,100,Purple-12
Adams,2,100,98,Purple-11
Adams,2,101,100,Purple-11
Adams,2,102,100,Purple-14
Adams,2,103,100,Purple-13
Adams,2,104,100,Purple-13
Adams,2,105,100,Purple-13
Adams,2,106,99,Purple-13
Adams,2,107,100,Purple-13
Adams,2,108,100,Purple-14
Adams,2,109,98,Purple-14
Adams,2,110,100,Purple-14
Adams,2,111,100,Purple-14
Adams,2,112,100,Purple-14
Adams,2,113,100,Purple-14
Adams,2,114,100,Purple-15
Adams,2,115,100,Purple-15
Adams,2,116,100,Purple-15
Adams,2,117,98,Purple-15
Adams,2,118,99,Purple-14
Adams,2,119,100,Purple-15
Adams,2,120,100,Purple-15
Adams,2,121,92,Purple-15
Adams,2,122,100,Purple-15
Adams,2,123,100,Purple-16
Adams,2,124,57,Purple-16
Adams,2,125,109,Purple-16
Adams,2,126,99,Purple-16
Adams,2,127,100,Purple-16
Adams,2,128,100,Purple-16
Adams,2,129,103,Purple-17
Adams,2,130,99,Purple-17
Adams,2,131,99,Purple-17
Adams,2,132,100,Purple-17
Adams,2,133,100,Purple-16
Adams,2,134,94,Purple-16
Adams,2,135,98,Purple-18
Adams,2,136,100,Purple-18
Adams,2,137,98,Purple-17
Adams,2,138,71,Purple-17
Adams,2,139,100,Purple-17
Adams,2,140,100,Purple-17
Adams,2,141,99,Purple-18
Adams,2,142,100,Purple-18
Adams,2,143,99,Purple-18
Adams,2,144,100,Purple-18
Adams,2,145,64,Purple-18
Adams,2,146,100,Purple-18
Adams,2,147,34,Purple-19
Adams,2,148,88,Purple-19
Adams,2,149,100,Purple-19
Adams,2,150,100,Purple-19
Adams,2,151,100,Purple-19
Adams,2,152,99,Purple-19
Adams,2,153,99,Purple-20
Adams,2,154,100,Purple-20
Adams,2,155,99,Purple-20
Adams,2,156,100,Purple-20
Adams,2,157,100,Purple-19
Adams,2,158,100,Purple-19
Adams,2,159,65,Purple-21
Adams,2,160,100,Purple-21
Adams,2,161,106,Purple-20
Adams,2,162,100,Purple-20
Adams,2,163,100,Purple-20
Adams,2,164,100,Purple-20
Adams,3,1,94,Orange-1
Adams,3,2,105,Orange-1
Adams,3,3,100,Orange-1
Adams,3,4,108,Orange-1
Adams,3,5,103,Orange-1
Adams,3,6,99,Orange-1
Adams,3,7,102,Orange-2
Adams,3,8,101,Orange-2
Adams,3,9,100,Orange-2
Adams,3,10,102,Orange-1
Adams,3,11,107,Orange-1
Adams,3,12,99,Orange-2
Adams,3,13,97,Orange-2
Adams,3,14,98,Orange-2
Adams,3,15,100,Orange-2
Adams,3,16,101,Orange-2
Adams,3,17,94,Orange-3
Adams,3,18,102,Orange-3
Adams,3,19,100,Orange-3
Adams,3,20,91,Orange-3
Adams,3,21,104,Orange-3
Adams,3,22,98,Orange-3
Adams,3,23,98,Orange-3
Adams,3,24,100,Orange-3
Adams,3,25,108,Orange-4
Adams,3,26,96,Orange-4
Adams,3,27,100,Orange-4
Adams,3,28,100,Orange-4
Adams,3,29,102,Orange-4
Adams,3,30,102,Orange-4
Adams,3,31,100,Orange-5
Adams,3,32,100,Orange-5
Adams,3,33,100,Orange-5
Adams,3,34,100,Orange-4
Adams,3,35,99,Orange-4
Adams,3,36,100,Orange-5
Adams,3,37,100,Orange-5
Adams,3,38,51,Orange-5
Adams,3,39,96,Orange-5
Adams,3,40,83,Orange-6
Adams,3,41,100,Orange-6
Adams,3,42,100,Orange-5
Adams,3,43,100,Orange-6
Adams,3,44,72,Orange-6
Adams,3,45,104,Orange-6
Adams,3,46,105,Orange-6
Adams,3,47,99,Orange-6
Adams,3,48,108,Orange-6
Adams,3,49,99,Orange-7
Adams,3,50,100,Orange-7
Adams,3,51,99,Orange-7
Adams,3,52,96,Orange-7
Adams,3,53,100,Orange-7
Adams,3,54,98,Orange-7
Adams,3,55,111,Orange-9
Adams,3,56,98,Orange-8
Adams,3,57,99,Orange-8
Adams,3,58,100,Orange-9
Adams,3,59,105,Orange-7
Adams,3,60,111,Orange-7
Adams,3,61,100,Orange-8
Adams,3,62,91,Orange-8
Adams,3,63,84,Orange-8
Adams,3,64,100,Orange-8
Adams,3,65,101,Orange-8
Adams,3,66,93,Orange-8
Adams,3,67,100,Orange-9
Adams,3,68,98,Orange-9
Adams,3,69,100,Orange-9
Adams,3,70,100,Orange-9
Adams,3,71,99,Orange-9
Adams,3,72,98,Orange-9
Adams,3,73,100,Orange-10
Adams,3,74,72,Orange-10
Adams,3,75,100,Orange-10
Adams,3,76,94,Orange-10
Adams,3,77,100,Orange-10
Adams,3,78,100,Orange-10
Adams,3,79,100,Orange-11
Adams,3,80,100,Orange-10
Adams,3,81,98,Orange-10
Adams,3,82,107,Orange-11
Adams,3,83,71,Orange-11
Adams,3,84,100,Orange-11
Adams,4,1,97,Brown-1
Adams,4,2,97,Brown-1
Adams,4,3,100,Brown-1
Adams,4,4,91,Brown-1
Adams,4,5,99,Brown-1
Adams,4,6,100,Brown-1
Adams,4,7,96,Brown-2
Adams,4,8,100,Brown-1
Adams,4,9,84,Brown-1
Adams,4,10,100,Brown-2
Adams,4,11,93,Brown-2
Adams,4,12,100,Brown-2
Adams,4,13,100,Brown-3
Adams,4,14,101,Brown-3
Adams,4,15,105,Brown-2
Adams,4,16,111,Brown-2
Adams,4,17,100,Brown-2
