"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,3,"2-1-3","2",,3,"Yes"
2,1,10,"2-1-10","2",,10,"Yes"
2,2,6,"2-2-6","2",,21,"Yes"
2,3,10,"2-3-10","1",,40,"Yes"
2,3,12,"2-3-12","1",,42,"Yes"
2,5,4,"2-5-4","2",,64,"Yes"
2,8,1,"2-8-1","1",,106,"Yes"
2,9,15,"2-9-15","2",,135,"Yes"
2,10,2,"2-10-2","1",,137,"Yes"
2,10,8,"2-10-8","2",,143,"Yes"
2,14,4,"2-14-4","1",,210,"Yes"
2,14,11,"2-14-11","2",,205,"Yes"
2,14,13,"2-14-13","1",,207,"Yes"
2,15,6,"2-15-6","1",,216,"Yes"
2,15,10,"2-15-10","2",,220,"Yes"
2,16,2,"2-16-2","1",,227,"Yes"
2,16,3,"2-16-3","1",,228,"Yes"
2,19,5,"2-19-5","2",,275,"Yes"
2,19,8,"2-19-8","1",,278,"Yes"
2,20,15,"2-20-15","2",,300,"Yes"
2,21,9,"2-21-9","1",,309,"Yes"
2,22,1,"2-22-1","1",,316,"Yes"
2,23,1,"2-23-1","2",,331,"Yes"
2,25,11,"2-25-11","1",,371,"Yes"
2,25,12,"2-25-12","1",,372,"No"
2,26,1,"2-26-1","2",,376,"Yes"
2,26,5,"2-26-5","2",,380,"Yes"
2,27,2,"2-27-2","2",,392,"Yes"
2,29,12,"2-29-12","1",,432,"Yes"
2,31,7,"2-31-7","2",,457,"Yes"
2,33,13,"2-33-13","1",,491,"Yes"
2,34,7,"2-34-7","1",,502,"Yes"
2,35,2,"2-35-2","1",,512,"Yes"
2,35,12,"2-35-12","2",,522,"Yes"
2,38,7,"2-38-7","2",,562,"Yes"
2,38,13,"2-38-13","1",,568,"Yes"
2,40,5,"2-40-5","2",,590,"Yes"
2,42,2,"2-42-2","2",,617,"Yes"
2,43,3,"2-43-3","1",,633,"Yes"
2,44,1,"2-44-1","1",,646,"Yes"
2,44,7,"2-44-7","2",,652,"Yes"
2,44,11,"2-44-11","1",,656,"Yes"
2,45,8,"2-45-8","2",,668,"Yes"
2,45,9,"2-45-9","1",,669,"Yes"
2,46,1,"2-46-1","2",,676,"Yes"
2,46,5,"2-46-5","1",,680,"Yes"
2,46,7,"2-46-7","1",,682,"Yes"
2,48,3,"2-48-3","1",,708,"Yes"
2,48,10,"2-48-10","1",,715,"Yes"
2,50,3,"2-50-3","1",,738,"Yes"
2,51,3,"2-51-3","2",,752,"Yes"
2,51,10,"2-51-10","1",,759,"Yes"
2,53,4,"2-53-4","2",,784,"Yes"
2,54,12,"2-54-12","2",,806,"Yes"
2,54,13,"2-54-13","2",,807,"Yes"
2,55,7,"2-55-7","1",,817,"Yes"
2,55,12,"2-55-12","1",,822,"Yes"
2,56,7,"2-56-7","2",,832,"No"
2,56,12,"2-56-12","1",,837,"Yes"
2,59,1,"2-59-1","1",,871,"Yes"
2,59,2,"2-59-2","1",,872,"Yes"
2,60,3,"2-60-3","2",,888,"Yes"
2,60,11,"2-60-11","1",,896,"Yes"
2,66,2,"2-66-2","2",,977,"Yes"
2,66,5,"2-66-5","2",,980,"Yes"
2,66,14,"2-66-14","2",,989,"Yes"
2,66,15,"2-66-15","2",,990,"Yes"
2,67,4,"2-67-4","1",,994,"Yes"
2,68,9,"2-68-9","1",,1014,"Yes"
2,68,10,"2-68-10","1",,1015,"Yes"
2,69,11,"2-69-11","1",,1031,"Yes"
2,71,4,"2-71-4","2",,1054,"Yes"
2,72,12,"2-72-12","1",,1077,"Yes"
2,73,14,"2-73-14","2",,1094,"Yes"
