COUNTY,TABULATOR ID,BATCH ,# OF BALLOTS,LOCATION
Routt,101,1,25,201
Routt,101,2,25,201
Routt,101,3,25,201
Routt,101,4,25,201
Routt,101,5,25,201
Routt,101,6,25,201
Routt,101,7,25,201
Routt,101,8,25,201
Routt,101,9,25,201
Routt,101,10,25,201
Routt,101,11,25,201
Routt,101,12,25,201
Routt,101,13,25,201
Routt,101,14,25,201
Routt,101,15,25,201
Routt,101,16,25,201
Routt,101,17,25,201
Routt,101,18,25,201
Routt,101,19,25,201
Routt,101,20,25,201
Routt,101,21,25,201
Routt,101,22,25,201
Routt,101,23,25,201
Routt,101,24,25,201
Routt,101,25,24,201
Routt,101,26,25,201
Routt,101,27,25,201
Routt,101,28,25,201
Routt,101,29,25,201
Routt,101,30,25,201
Routt,101,31,25,201
Routt,101,32,25,201
Routt,101,33,25,201
Routt,101,34,25,201
Routt,101,35,25,201
Routt,101,36,25,201
Routt,101,37,25,444
Routt,101,38,25,444
Routt,101,39,25,444
Routt,101,40,25,444
Routt,101,41,25,444
Routt,101,42,25,444
Routt,101,43,25,444
Routt,101,44,25,444
Routt,101,45,25,444
Routt,101,46,25,444
Routt,101,47,23,444
Routt,101,48,25,444
Routt,101,49,25,444
Routt,101,50,25,444
Routt,101,51,25,444
Routt,101,52,25,444
Routt,101,53,25,444
Routt,101,54,25,444
Routt,101,55,25,444
Routt,101,56,25,444
Routt,101,57,25,444
Routt,101,58,25,444
Routt,101,59,25,444
Routt,101,60,25,444
Routt,101,61,23,444
Routt,101,62,23,444
Routt,101,63,25,444
Routt,101,64,25,444
Routt,101,65,25,444
Routt,101,66,25,444
Routt,101,67,25,444
Routt,101,68,24,444
Routt,101,69,23,444
Routt,101,70,25,444
Routt,101,71,25,444
Routt,101,72,25,444
Routt,101,73,25,444
Routt,101,74,25,88
Routt,101,75,25,88
Routt,101,76,25,88
Routt,101,77,25,88
Routt,101,78,25,88
Routt,101,79,25,88
Routt,101,80,25,88
Routt,101,81,25,88
Routt,101,82,25,88
Routt,101,83,25,88
Routt,101,84,25,88
Routt,101,85,25,88
Routt,101,86,25,88
Routt,101,87,25,88
Routt,101,88,25,88
Routt,101,89,25,88
Routt,101,90,25,88
Routt,101,91,25,88
Routt,101,92,24,88
Routt,101,93,24,88
Routt,101,94,25,88
Routt,101,95,24,88
Routt,101,96,24,88
Routt,101,97,25,88
Routt,101,98,25,88
Routt,101,99,25,88
Routt,101,100,25,88
Routt,101,101,25,88
Routt,101,102,25,88
Routt,101,103,25,88
Routt,101,104,25,88
Routt,101,105,25,88
Routt,101,106,25,88
Routt,101,107,25,88
Routt,101,108,25,88
Routt,101,109,25,88
Routt,101,110,25,88
Routt,101,111,25,88
Routt,101,112,25,88
Routt,101,113,25,88
Routt,101,114,25,96
Routt,101,115,25,96
Routt,101,116,25,96
Routt,101,117,25,96
Routt,101,118,25,96
Routt,101,119,25,96
Routt,101,120,25,96
Routt,101,121,25,96
Routt,101,122,25,96
Routt,101,123,25,96
Routt,101,124,25,96
Routt,101,125,25,96
Routt,101,126,25,96
Routt,101,127,25,96
Routt,101,128,25,96
Routt,101,129,25,96
Routt,101,130,25,96
Routt,101,131,25,96
Routt,101,132,25,96
Routt,101,133,24,96
Routt,101,134,25,96
Routt,101,135,25,96
Routt,101,136,25,96
Routt,101,137,25,96
Routt,101,138,25,96
Routt,101,139,25,96
Routt,101,140,25,96
Routt,101,141,25,96
Routt,101,142,25,96
Routt,101,143,25,96
Routt,101,144,25,96
Routt,101,145,25,96
Routt,101,146,25,96
Routt,101,147,25,96
Routt,101,148,24,96
Routt,101,149,24,96
Routt,101,150,23,96
Routt,101,151,25,27
Routt,101,152,25,27
Routt,101,153,25,27
Routt,101,154,25,27
Routt,101,155,25,27
Routt,101,156,25,27
Routt,101,157,25,27
Routt,101,158,25,27
Routt,101,159,25,27
Routt,101,160,25,27
Routt,101,161,25,27
Routt,101,162,25,27
Routt,101,163,25,27
Routt,101,164,25,27
Routt,101,165,25,27
Routt,101,166,25,27
Routt,101,167,25,27
Routt,101,168,25,27
Routt,101,169,25,27
Routt,101,170,25,27
Routt,101,171,25,27
Routt,101,172,25,27
Routt,101,173,25,27
Routt,101,174,24,27
Routt,101,175,25,27
Routt,101,176,25,27
Routt,101,177,25,27
Routt,101,178,25,27
Routt,101,179,25,27
Routt,101,180,25,27
Routt,101,181,25,27
Routt,101,182,25,27
Routt,101,183,25,27
Routt,101,184,25,27
Routt,101,185,25,27
Routt,101,186,25,27
Routt,101,187,25,27
Routt,101,188,25,27
Routt,101,189,25,27
Routt,101,190,25,27
Routt,101,191,24,27
Routt,101,192,24,27
Routt,101,193,24,27
Routt,101,194,25,98
Routt,101,195,24,98
Routt,101,196,25,98
Routt,101,197,23,98
Routt,101,198,25,98
Routt,101,199,16,98
Routt,101,200,25,98
Routt,101,201,25,98
Routt,101,202,25,98
Routt,101,203,25,98
Routt,101,204,25,98
Routt,101,205,25,98
Routt,101,206,7,98
Routt,101,207,25,98
Routt,101,208,25,98
Routt,101,209,25,98
Routt,101,210,25,98
Routt,101,211,24,98
Routt,101,212,25,98
Routt,101,213,25,98
Routt,101,214,26,98
Routt,101,215,25,98
Routt,101,216,25,98
Routt,101,217,25,98
Routt,101,218,20,98
Routt,101,219,25,98
Routt,101,220,24,98
Routt,101,221,17,98
Routt,101,222,25,98
Routt,101,223,31,98
