County,Device ID,Batch,# of Ballot Cards,Location
Conejos,1,1,15,Box 1
Conejos,1,2,15,Box 1
Conejos,1,3,15,Box 1
Conejos,1,4,15,Box 1
Conejos,1,5,15,Box 1
Conejos,1,6,15,Box 1
Conejos,1,7,15,Box 1
Conejos,1,8,15,Box 1
Conejos,1,9,15,Box 1
Conejos,1,10,15,Box 1
Conejos,1,11,15,Box 1
Conejos,1,12,15,Box 1
Conejos,1,13,15,Box 1
Conejos,1,14,15,Box 1
Conejos,1,15,15,Box 1
Conejos,1,16,15,Box 1
Conejos,1,17,15,Box 1
Conejos,1,18,15,Box 1
Conejos,1,19,15,Box 1
Conejos,1,20,15,Box 1
Conejos,1,21,15,Box 1
Conejos,1,22,15,Box 1
Conejos,1,23,15,Box 1
Conejos,1,24,15,Box 1
Conejos,1,25,15,Box 1
Conejos,1,26,15,Box 1
Conejos,1,27,15,Box 1
Conejos,1,28,15,Box 1
Conejos,1,29,15,Box 1
Conejos,1,30,15,Box 1
Conejos,1,31,15,Box 1
Conejos,1,32,15,Box 1
Conejos,1,33,15,Box 1
Conejos,1,34,15,Box 1
Conejos,1,35,15,Box 1
Conejos,1,36,15,Box 1
Conejos,1,37,15,Box 1
Conejos,1,38,15,Box 1
Conejos,1,39,15,Box 1
Conejos,1,40,15,Box 1
Conejos,1,41,15,Box 1
Conejos,1,42,15,Box 1
Conejos,1,43,15,Box 1
Conejos,1,44,15,Box 1
Conejos,1,45,15,Box 1
Conejos,1,46,15,Box 1
Conejos,1,47,15,Box 1
Conejos,1,48,15,Box 1
Conejos,1,49,15,Box 1
Conejos,1,50,15,Box 1
Conejos,1,51,15,Box 1
Conejos,1,52,15,Box 1
Conejos,1,53,15,Box 1
Conejos,1,54,15,Box 1
Conejos,1,55,15,Box 1
Conejos,1,56,15,Box 1
Conejos,1,57,15,Box 1
Conejos,1,58,15,Box 1
Conejos,1,59,15,Box 1
Conejos,1,60,15,Box 1
Conejos,1,61,15,Box 1
Conejos,1,62,15,Box 1
Conejos,1,63,15,Box 1
Conejos,1,64,15,Box 1
Conejos,1,65,15,Box 1
Conejos,1,66,15,Box 1
Conejos,1,67,15,Box 1
Conejos,1,68,15,Box 1
Conejos,1,69,15,Box 1
Conejos,1,70,15,Box 1
Conejos,1,71,15,Box 1
Conejos,1,72,15,Box 1
Conejos,1,73,15,Box 1
Conejos,1,74,15,Box 1
Conejos,1,75,15,Box 1
Conejos,1,76,15,Box 1
Conejos,1,77,15,Box 1
Conejos,1,78,15,Box 1
Conejos,1,79,15,Box 1
Conejos,1,80,15,Box 1
Conejos,1,81,15,Box 1
Conejos,1,82,15,Box 1
Conejos,1,83,15,Box 1
Conejos,1,84,15,Box 1
Conejos,1,85,15,Box 1
Conejos,1,86,15,Box 1
Conejos,1,87,15,Box 1
Conejos,1,88,15,Box 1
Conejos,1,89,15,Box 1
Conejos,1,90,15,Box 1
Conejos,1,91,15,Box 1
Conejos,1,92,15,Box 1
Conejos,1,93,15,Box 1
Conejos,1,94,15,Box 1
Conejos,1,95,15,Box 1
Conejos,1,96,15,Box 1
Conejos,1,97,15,Box 1
Conejos,1,98,15,Box 1
Conejos,1,99,15,Box 1
Conejos,1,100,15,Box 1
Conejos,1,101,15,Box 1
Conejos,1,102,15,Box 1
Conejos,1,103,15,Box 1
Conejos,1,104,15,Box 1
Conejos,1,105,15,Box 1
Conejos,1,106,15,Box 1
Conejos,1,107,15,Box 1
Conejos,1,108,15,Box 1
Conejos,1,109,15,Box 2
Conejos,1,110,15,Box 2
Conejos,1,111,15,Box 2
Conejos,1,112,15,Box 2
Conejos,1,113,15,Box 2
Conejos,1,114,15,Box 2
Conejos,1,115,15,Box 2
Conejos,1,116,15,Box 2
Conejos,1,117,15,Box 2
Conejos,1,118,15,Box 2
Conejos,1,119,15,Box 2
Conejos,1,120,15,Box 2
Conejos,1,121,15,Box 2
Conejos,1,122,15,Box 2
Conejos,1,123,15,Box 2
Conejos,1,124,15,Box 2
Conejos,1,125,15,Box 2
Conejos,1,126,15,Box 2
Conejos,1,127,15,Box 2
Conejos,1,128,15,Box 2
Conejos,1,129,15,Box 2
Conejos,1,130,15,Box 2
Conejos,1,131,15,Box 2
Conejos,1,132,15,Box 2
Conejos,1,133,15,Box 2
Conejos,1,134,15,Box 2
Conejos,1,135,15,Box 2
Conejos,1,136,15,Box 2
Conejos,1,137,15,Box 2
Conejos,1,138,15,Box 2
Conejos,1,139,15,Box 2
Conejos,1,140,15,Box 2
Conejos,1,141,15,Box 2
Conejos,1,142,15,Box 2
Conejos,1,143,15,Box 2
Conejos,1,144,15,Box 2
Conejos,1,145,15,Box 2
Conejos,1,146,15,Box 2
Conejos,1,147,15,Box 2
Conejos,1,148,15,Box 2
Conejos,1,149,15,Box 2
Conejos,1,150,15,Box 2
Conejos,1,151,15,Box 2
Conejos,1,152,6,Box 2
