"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,71,"1-1-71","09R","20075",71,"Yes"
1,7,6,"1-7-6","10R","20076",1722,"Yes"
1,22,73,"1-22-73","13R","20008",8412,"Yes"
1,29,89,"1-29-89","03D","20017",11719,"Yes"
1,39,100,"1-39-100","06D","20046",17181,"Yes"
1,41,89,"1-41-89","01D","20046",18269,"Yes"
1,51,63,"1-51-63","13R","20097",23589,"Yes"
1,60,78,"1-60-78","06D","20005",27879,"Yes"
1,67,71,"1-67-71","02D","20156",31332,"Yes"
1,74,17,"1-74-17","07D","20172",34969,"Yes"
1,85,14,"1-85-14","02D","20212",39764,"Yes"
1,86,55,"1-86-55","13R","20212",40304,"Yes"
1,92,27,"1-92-27","01D","20208",43026,"Yes"
1,117,56,"1-117-56","02D","20232",49300,"Yes"
1,160,65,"1-160-65","11R","20349",67280,"Yes"
1,176,86,"1-176-86","08R","3273",72635,"Yes"
1,181,87,"1-181-87","02D","20382",74323,"Yes"
1,184,49,"1-184-49","04D","20393",76189,"Yes"
1,189,73,"1-189-73","06D","20400",78167,"Yes"
1,201,2,"1-201-2","08R","20416",79014,"Yes"
2,6,35,"2-6-35","10R","20057",2547,"Yes"
2,10,14,"2-10-14","13R","20028",5553,"Yes"
2,10,89,"2-10-89","14R","20028",5628,"Yes"
2,13,6,"2-13-6","07D","20032",7825,"Yes"
2,16,32,"2-16-32","14R","20003",8960,"Yes"
2,16,51,"2-16-51","06D","20003",8979,"Yes"
2,21,62,"2-21-62","13R","20065",11991,"Yes"
2,41,18,"2-41-18","02D","20050",21539,"Yes"
2,43,78,"2-43-78","02D","20103",23704,"Yes"
2,44,61,"2-44-61","02D","20103",24087,"Yes"
2,47,50,"2-47-50","02D","20067",25451,"Yes"
2,49,53,"2-49-53","06D","20069",26702,"Yes"
2,54,74,"2-54-74","13R","20014",28956,"Yes"
2,56,5,"2-56-5","02D","20164",30178,"Yes"
2,77,76,"2-77-76","14R","20222",41863,"Yes"
2,83,38,"2-83-38","07D","20179",45533,"Yes"
2,91,4,"2-91-4","06D","9008",46057,"Yes"
2,108,39,"2-108-39","13R","20273",54218,"Yes"
2,136,31,"2-136-31","14R","20342",67545,"Yes"
2,143,23,"2-143-23","09R","20355",69886,"Yes"
2,150,67,"2-150-67","09R","20371",73898,"Yes"
3,10,2,"3-10-2","06D","20059",5441,"Yes"
3,18,68,"3-18-68","01D","20088",8309,"Yes"
3,20,4,"3-20-4","01D","20025",9131,"Yes"
3,26,70,"3-26-70","02D","20081",11501,"Yes"
3,41,28,"3-41-28","02D","20119",18409,"Yes"
3,49,85,"3-49-85","02D","20023",21320,"Yes"
3,50,58,"3-50-58","02D","20111",22153,"Yes"
3,66,39,"3-66-39","08R","20089",27244,"Yes"
3,69,94,"3-69-94","02D","20083",29078,"Yes"
3,89,21,"3-89-21","13R","20178",36708,"Yes"
3,98,1,"3-98-1","09R","20201",40650,"Yes"
3,103,76,"3-103-76","13R","20176",42255,"Yes"
3,126,100,"3-126-100","13R","20231",46656,"Yes"
3,128,26,"3-128-26","03D","20219",47279,"Yes"
3,130,30,"3-130-30","04D","20219",47911,"Yes"
3,136,10,"3-136-10","02D","20228",49847,"Yes"
3,138,2,"3-138-2","01D","20288",56706,"Yes"
3,143,30,"3-143-30","01D","20252",57230,"Yes"
3,154,22,"3-154-22","02D","20285",58417,"Yes"
3,160,67,"3-160-67","06D","20278",59060,"Yes"
3,164,28,"3-164-28","06D","20318",59421,"Yes"
3,174,19,"3-174-19","12R","20323",60135,"Yes"
3,176,88,"3-176-88","02D","20323",60405,"Yes"
3,182,59,"3-182-59","09R","20347",68254,"Yes"
3,185,28,"3-185-28","14R","20351",68612,"Yes"
3,195,67,"3-195-67","09R","20374",73801,"Yes"
4,3,5,"4-3-5","13R","20053",1622,"Yes"
4,8,4,"4-8-4","14R","20011",3314,"Yes"
4,8,95,"4-8-95","02D","20011",3405,"Yes"
4,16,81,"4-16-81","03D","20021",6219,"Yes"
