"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,5,26,"1-5-26","DS-16-REP","Box 23",14082,"Yes"
1,7,31,"1-7-31","DS-21-REP","Box 26",14385,"Yes"
1,11,35,"1-11-35","DS-03-DEM","Box 26",15089,"Yes"
1,15,96,"1-15-96","DS-30-REP","Box 27",15846,"Yes"
1,16,77,"1-16-77","DS-06-DEM","Box 27",16027,"Yes"
1,17,41,"1-17-41","DS-17-REP","Box 27",16192,"Yes"
1,17,72,"1-17-72","DS-06-DEM","Box 27",16223,"Yes"
1,22,71,"1-22-71","DS-15-DEM","Box 29",17014,"Yes"
1,28,51,"1-28-51","DS-03-DEM","Box 31",17600,"Yes"
1,28,67,"1-28-67","DS-18-REP","Box 31",17616,"Yes"
1,30,83,"1-30-83","DS-14-DEM","Box 31",17829,"Yes"
1,33,95,"1-33-95","DS-30-REP","Box 33",18147,"Yes"
1,39,82,"1-39-82","DS-02-DEM","Box 35",20420,"Yes"
1,44,11,"1-44-11","DS-16-REP","Box 36",21050,"Yes"
1,51,17,"1-51-17","DS-14-DEM","Box 38",22353,"Yes"
2,2,62,"2-2-62","DS-03-DEM","Box 24",13318,"Yes"
2,8,9,"2-8-9","DS-07-DEM","Box 25",14764,"Yes"
2,9,11,"2-9-11","DS-03-DEM","Box 25",14966,"Yes"
2,9,18,"2-9-18","DS-18-REP","Box 25",14973,"Yes"
2,12,60,"2-12-60","DS-09-DEM","Box 25",15509,"Yes"
2,14,47,"2-14-47","DS-18-REP","Box 28",16099,"Yes"
2,16,53,"2-16-53","DS-24-REP","Box 28",16403,"Yes"
2,17,64,"2-17-64","DS-17-REP","Box 28",16614,"Yes"
2,23,92,"2-23-92","DS-23-REP","Box 30",18734,"Yes"
2,28,90,"2-28-90","DS-22-REP","Box 32",19239,"Yes"
2,29,21,"2-29-21","DS-28-REP","Box 32",19257,"Yes"
2,29,34,"2-29-34","DS-13-DEM","Box 32",19269,"Yes"
2,35,25,"2-35-25","DS-22-REP","Box 34",20637,"Yes"
2,39,60,"2-39-60","DS-09-DEM","Box 37",21598,"Yes"
2,41,16,"2-41-16","DS-28-REP","Box 37",21953,"Yes"
2,41,30,"2-41-30","DS-27-REP","Box 37",21967,"Yes"
2,43,71,"2-43-71","DS-30-REP","Box 39",22504,"Yes"
2,44,88,"2-44-88","DS-06-DEM","Box 39",22724,"Yes"
2,44,89,"2-44-89","DS-06-DEM","Box 39",22725,"Yes"
2,46,71,"2-46-71","DS-27-REP","Box 39",23106,"Yes"
2,48,76,"2-48-76","DS-27-REP","Box 39",23303,"Yes"
3,3,65,"3-3-65","DS-08-DEM","Box 1",864,"Yes"
3,9,77,"3-9-77","DS-17-REP","Box 4",2092,"Yes"
3,11,18,"3-11-18","DS-27-REP","Box 4",2411,"Yes"
3,15,69,"3-15-69","DS-17-REP","Box 6",3262,"Yes"
3,16,74,"3-16-74","DS-24-REP","Box 6",3364,"Yes"
3,19,34,"3-19-34","DS-08-DEM","Box 8",4226,"Yes"
3,22,51,"3-22-51","DS-30-REP","Box 8",4785,"Yes"
3,22,100,"3-22-100","DS-14-DEM","Box 8",4783,"Yes"
3,23,66,"3-23-66","DS-24-REP","Box 8",4851,"Yes"
3,24,59,"3-24-59","DS-28-REP","Box 8",5049,"Yes"
3,26,92,"3-26-92","DS-06-DEM","Box 10",5579,"Yes"
3,26,95,"3-26-95","DS-02-DEM","Box 10",5582,"Yes"
3,27,45,"3-27-45","DS-22-REP","Box 10",5635,"Yes"
3,34,68,"3-34-68","DS-03-DEM","Box 12",6951,"Yes"
3,42,15,"3-42-15","DS-17-REP","Box 14",8497,"Yes"
3,42,54,"3-42-54","DS-16-REP","Box 14",8536,"Yes"
