County,Device ID,Batch,# of Ballot Cards,Location
Yuma ,3,1,25,1
Yuma ,3,2,25,1
Yuma ,3,3,25,1
Yuma,3,4,25,1
Yuma,3,5,24,1
Yuma,3,6,25,1
Yuma,3,7,25,1
Yuma,3,8,25,1
Yuma,3,9,25,1
Yuma,3,10,25,1
Yuma,3,11,25,1
Yuma,3,12,25,1
Yuma,3,13,25,1
Yuma,3,14,25,1
Yuma,3,15,25,1
Yuma,3,16,25,1
Yuma,3,17,25,1
Yuma,3,18,25,1
Yuma,3,19,25,1
Yuma ,3,20,25,1
Yuma ,3,21,25,1
Yuma ,3,22,25,1
Yuma,3,23,25,1
Yuma,3,24,25,1
Yuma,3,25,25,1
Yuma,3,26,25,1
Yuma,3,27,25,1
Yuma,3,28,25,1
Yuma,3,29,25,1
Yuma,3,30,25,1
Yuma,3,31,25,1
Yuma,3,32,25,1
Yuma,3,33,25,1
Yuma,3,34,25,1
Yuma,3,35,25,1
Yuma,3,36,25,1
Yuma,3,37,24,1
Yuma,3,38,25,1
Yuma ,3,39,25,1
Yuma ,3,40,25,1
Yuma ,3,41,25,1
Yuma,3,42,25,1
Yuma,3,43,25,1
Yuma,3,44,25,1
Yuma,3,45,25,1
Yuma,3,46,24,1
Yuma,3,47,25,1
Yuma,3,48,25,1
Yuma,3,49,25,1
Yuma,3,50,25,1
Yuma,3,51,25,1
Yuma,3,52,25,1
Yuma,3,53,25,1
Yuma,3,54,25,1
Yuma,3,55,25,1
Yuma,3,56,25,1
Yuma,3,57,25,1
Yuma ,3,58,25,1
Yuma ,3,59,25,1
Yuma ,3,60,25,1
Yuma,3,61,25,1
Yuma,3,62,24,1
Yuma,3,63,24,2
Yuma,3,64,25,2
Yuma,3,65,25,2
Yuma,3,66,25,2
Yuma,3,67,25,2
Yuma,3,68,25,2
Yuma,3,69,25,2
Yuma,3,70,25,2
Yuma,3,71,25,2
Yuma,3,72,25,2
Yuma,3,73,25,2
Yuma,3,74,25,2
Yuma,3,75,25,2
Yuma,3,76,25,2
Yuma,3,77,24,2
Yuma,3,78,25,2
Yuma,3,79,25,2
Yuma,3,80,25,2
Yuma,3,81,25,2
Yuma,3,82,25,2
Yuma,3,83,25,2
Yuma,3,84,25,2
Yuma,3,85,25,2
Yuma,3,86,25,2
Yuma,3,87,25,2
Yuma,3,88,25,2
Yuma,3,89,25,2
Yuma,3,90,25,2
Yuma,3,91,25,2
Yuma,3,92,25,2
Yuma,3,93,25,2
Yuma,3,94,25,2
Yuma,3,95,25,2
Yuma,3,96,25,2
Yuma,3,97,25,2
Yuma,3,98,25,2
Yuma,3,99,25,2
Yuma,3,100,25,2
Yuma,3,101,25,2
Yuma,3,102,25,2
Yuma,3,103,25,2
Yuma,3,104,25,2
Yuma,3,105,25,2
Yuma,3,106,25,2
Yuma,3,107,25,2
Yuma,3,108,25,2
Yuma,3,109,23,2
Yuma,3,110,25,2
Yuma,3,111,25,2
Yuma,3,112,25,2
Yuma,3,113,25,2
Yuma,3,114,25,2
Yuma,3,115,25,2
Yuma,3,116,25,2
Yuma,3,117,24,2
Yuma,3,118,24,2
Yuma,3,119,25,2
Yuma,3,120,25,2
Yuma,3,121,25,2
Yuma,3,122,25,2
Yuma,3,123,25,2
Yuma,3,124,25,2
Yuma,3,125,24,2
Yuma,3,126,57,2
Yuma,3,127,25,2
Yuma,3,128,14,2
Yuma,3,129,40,2
