"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
10,3,38,"10-3-38","R43","Box 50",986,"Yes"
10,3,72,"10-3-72","R39","Box 50",1018,"Yes"
10,6,56,"10-6-56","R39","Box 50",2208,"Yes"
10,9,11,"10-9-11","D20","Box 50",3320,"Yes"
10,22,88,"10-22-88","R32","Box 01",8820,"Yes"
10,26,6,"10-26-6","R42","Box 08",10253,"Yes"
10,27,90,"10-27-90","R39","Box 08",10735,"Yes"
10,30,55,"10-30-55","R40","Box 08",11998,"Yes"
10,38,34,"10-38-34","R43","Box 06",15450,"Yes"
10,41,76,"10-41-76","R6","Box 06",16492,"Yes"
10,45,29,"10-45-29","R39","Box 06",17736,"Yes"
10,47,77,"10-47-77","R40","Box 05",18531,"Yes"
10,60,72,"10-60-72","R48","Box 10",23457,"Yes"
10,65,61,"10-65-61","R7","Box 10",24588,"Yes"
10,70,60,"10-70-60","R40","Box 10",26578,"Yes"
10,74,61,"10-74-61","R41","Box 32",27779,"Yes"
10,82,82,"10-82-82","D30","Box 32",29834,"Yes"
10,84,39,"10-84-39","R33","Box 16",30486,"Yes"
10,85,39,"10-85-39","D30","Box 16",30637,"Yes"
10,89,19,"10-89-19","R35","Box 16",31764,"Yes"
10,98,76,"10-98-76","R40","Box 33",34206,"Yes"
10,102,14,"10-102-14","R52","Box 33",35049,"Yes"
10,102,90,"10-102-90","R6","Box 33",35123,"Yes"
10,107,15,"10-107-15","R49","Box 58",36595,"Yes"
10,108,13,"10-108-13","R42","Box 58",37093,"Yes"
10,108,75,"10-108-75","R46","Box 58",37154,"Yes"
10,110,80,"10-110-80","D22","Box 58",37657,"Yes"
10,115,51,"10-115-51","R52","Box 58",39322,"Yes"
10,117,85,"10-117-85","D12","Box 58",40135,"Yes"
10,119,53,"10-119-53","R32","Box 60",41197,"Yes"
10,120,66,"10-120-66","R49","Box 60",41710,"Yes"
10,123,46,"10-123-46","R35","Box 60",42583,"Yes"
10,132,74,"10-132-74","D26","Box 45",45842,"Yes"
10,134,94,"10-134-94","R5","Box 45",46360,"Yes"
10,138,5,"10-138-5","D23","Box 45",47570,"Yes"
10,140,66,"10-140-66","R43","Box 45",48429,"Yes"
10,143,43,"10-143-43","R43","Box 44",49917,"Yes"
10,147,61,"10-147-61","R49","Box 44",51345,"Yes"
10,147,94,"10-147-94","R43","Box 44",51378,"Yes"
10,149,21,"10-149-21","R49","Box 44",52055,"Yes"
10,160,15,"10-160-15","R45","Box 24",57371,"Yes"
10,165,64,"10-165-64","R46","Box 24",59212,"Yes"
10,170,9,"10-170-9","D28","Box 99",61302,"Yes"
10,170,18,"10-170-18","D17","Box 99",61311,"Yes"
10,171,12,"10-171-12","R40","Box 99",61800,"Yes"
10,175,41,"10-175-41","R43","Box 99",63542,"Yes"
10,179,4,"10-179-4","R40","Box 99",65100,"Yes"
10,179,16,"10-179-16","R40","Box 99",65111,"Yes"
10,181,21,"10-181-21","D28","Box 87",66055,"Yes"
10,184,56,"10-184-56","D19","Box 87",66816,"Yes"
10,185,86,"10-185-86","R39","Box 87",67244,"Yes"
10,186,10,"10-186-10","R32","Box 87",67769,"Yes"
10,193,39,"10-193-39","R43","Box 67",70292,"Yes"
10,193,80,"10-193-80","R39","Box 67",70333,"Yes"
10,214,70,"10-214-70","D30","Box 100",78663,"Yes"
10,221,19,"10-221-19","R35","Box 74",80808,"Yes"
10,227,68,"10-227-68","R45","Box 74",83889,"Yes"
10,244,10,"10-244-10","D16","Box 77",90616,"Yes"
10,247,40,"10-247-40","R35","Box 77",91649,"Yes"
10,250,35,"10-250-35","R45","Box 77",92740,"Yes"
10,252,29,"10-252-29","R46","Box 88",93431,"Yes"
10,252,99,"10-252-99","R49","Box 88",93501,"Yes"
10,253,16,"10-253-16","R35","Box 88",93818,"Yes"
10,258,5,"10-258-5","R43","Box 88",95933,"Yes"
10,259,76,"10-259-76","R43","Box 88",96404,"Yes"
10,263,52,"10-263-52","R40","Box 88",98130,"Yes"
10,277,15,"10-277-15","R39","Box 63",103162,"Yes"
10,277,32,"10-277-32","D29","Box 63",103179,"Yes"
10,282,43,"10-282-43","R46","Box 63",104860,"Yes"
10,283,55,"10-283-55","R42","Box 63",105368,"Yes"
10,283,79,"10-283-79","R43","Box 63",105392,"Yes"
10,285,94,"10-285-94","R42","Box 63",106103,"Yes"
10,289,13,"10-289-13","R46","Box 78",107721,"Yes"
10,292,1,"10-292-1","R51","Box 78",108998,"Yes"
10,295,87,"10-295-87","R54","Box 78",110259,"Yes"
10,300,84,"10-300-84","D30","Box 56",112152,"Yes"
10,301,81,"10-301-81","R46","Box 56",112945,"Yes"
10,302,45,"10-302-45","D16","Box 56",113404,"Yes"
10,303,11,"10-303-11","R49","Box 56",113670,"Yes"
10,304,82,"10-304-82","D12","Box 56",114038,"Yes"
10,308,6,"10-308-6","R6","Box 56",115871,"Yes"
10,309,69,"10-309-69","D16","Box 56",116328,"Yes"
10,315,53,"10-315-53","R49","Box 114",118539,"Yes"
10,315,84,"10-315-84","R43","Box 114",118570,"Yes"
10,319,56,"10-319-56","D17","Box 114",119919,"Yes"
10,323,74,"10-323-74","R51","Box 114",121232,"Yes"
10,325,55,"10-325-55","R5","Box 112",122096,"Yes"
10,325,71,"10-325-71","D19","Box 112",122112,"Yes"
10,337,53,"10-337-53","D20","Box 106",126737,"Yes"
10,347,37,"10-347-37","D16","Box 48",130408,"Yes"
10,349,64,"10-349-64","D17","Box 48",130931,"Yes"
10,357,22,"10-357-22","D17","Box 48",134453,"Yes"
20,6,41,"20-6-41","R46","Box 51",2679,"Yes"
20,10,76,"20-10-76","R39","Box 51",4296,"Yes"
20,12,59,"20-12-59","D18","Box 51",4979,"Yes"
20,16,62,"20-16-62","R48","Box 02",7012,"Yes"
20,16,68,"20-16-68","D19","Box 02",7018,"Yes"
20,23,86,"20-23-86","R39","Box 02",9334,"Yes"
20,34,53,"20-34-53","D10","Box 09",13317,"Yes"
20,34,55,"20-34-55","D2","Box 09",13319,"Yes"
20,37,26,"20-37-26","D30","Box 09",14142,"Yes"
20,42,13,"20-42-13","D19","Box 14",15929,"Yes"
20,50,24,"20-50-24","R40","Box 14",18328,"Yes"
20,55,13,"20-55-13","R43","Box 04",20085,"Yes"
20,55,27,"20-55-27","R43","Box 04",20099,"Yes"
20,61,83,"20-61-83","R40","Box 04",26902,"Yes"
20,64,76,"20-64-76","R40","Box 04",34806,"Yes"
20,65,58,"20-65-58","R38","Box 37",38831,"Yes"
20,67,62,"20-67-62","D30","Box 37",39416,"Yes"
20,74,96,"20-74-96","D10","Box 37",41839,"Yes"
20,76,51,"20-76-51","R39","Box 37",42690,"Yes"
20,83,54,"20-83-54","R43","Box 43",44627,"Yes"
20,86,8,"20-86-8","R46","Box 43",47773,"Yes"
20,87,58,"20-87-58","R7","Box 43",48122,"Yes"
20,88,64,"20-88-64","D12","Box 43",48528,"Yes"
20,91,55,"20-91-55","R54","Box 42",49434,"Yes"
20,92,32,"20-92-32","R39","Box 42",49611,"Yes"
20,96,46,"20-96-46","R40","Box 42",50708,"Yes"
20,103,7,"20-103-7","R46","Box 25",51943,"Yes"
20,111,100,"20-111-100","R46","Box 25",54307,"Yes"
20,113,9,"20-113-9","R53","Box 25",54970,"Yes"
20,114,66,"20-114-66","R42","Box 25",55424,"Yes"
