name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Delta,Delta Ballot Manifest (1).csv,manifest,395,7928,HASH_MISMATCH,2024-11-15 22:43:39.778274,4CCF7FC0E5782BA23D85B26BC64508E31BED8EDF8F3101926A8D71B2B6AFECA5,EF405456759602A8CC89F31796EC3A22EE2B733E5604D2F690515224AB1ACCAA
Moffat,Mineral Ballot Manifest.csv,manifest,33,844,HASH_MISMATCH,2024-11-15 23:33:06.669893,B7FCF1D2C8F9BF8173A53CED61084DC304304C812CCB30BBAF11B60283CBFAA6,961CCB3D68B28354E2E3DA6EA3D9690255D0199C4EA512BFFEDA81E8001889CA
Pitkin,2024 Park County Ballot Manifest (1).csv,manifest,539,12319,HASH_MISMATCH,2024-11-15 23:43:05.303937,82AABBCF50D932A52FB01D2EB03C10803EC77A69FD4E87A42F9058E4A5C89C3E,A96F3CAB7BBC3A8EA5FFBBCC47F3DF89BC76C656C4E2A2BE86F225AE6C918AA3
Saguache,ModifedCVR_Export_20241116174243.csv,manifest,3450,761567,HASH_MISMATCH,2024-11-16 17:56:21.719759,B273377DF820DFC3C2A6D8B77D2C5621854D990280D1B779BA7446FAA500E3C2,1C31856E82D0F4272495041BE22524A02CAF28C5
Saguache,ModifedCVR_Export_20241116174243.csv,manifest,3450,761567,HASH_MISMATCH,2024-11-16 17:57:42.969328,B273377DF820DFC3C2A6D8B77D2C5621854D990280D1B779BA7446FAA500E3C2,1C31856E82D0F4272495041BE22524A02CAF28C5
Adams,Adams ballot manifest.csv,manifest,4784,133800,IMPORTED,2024-11-15 22:16:14.189237,174F0D7D9EA73D1E61332C1297AB814D3752542AC294192996420B592C1568E8,174F0D7D9EA73D1E61332C1297AB814D3752542AC294192996420B592C1568E8
Adams,Adams CVR_Export_20241115085825.csv,CVRs,468862,149810475,IMPORTED,2024-11-15 22:16:39.917925,757CCA51BAFEE8600C5A0BDCF718DBE2A3E9D54F3F4F8B6B25B88BCB0A77460A,757CCA51BAFEE8600C5A0BDCF718DBE2A3E9D54F3F4F8B6B25B88BCB0A77460A
Alamosa,Alamosa Ballot Manifest (1).csv,manifest,309,7953,IMPORTED,2024-11-15 22:18:24.752579,66D6F0D81EEF951F55D3BFA74EFCAB7F93451F08117A590AF56BCAFD5FAEE57D,66D6F0D81EEF951F55D3BFA74EFCAB7F93451F08117A590AF56BCAFD5FAEE57D
Alamosa,Modified_CVR_Export_20241114155911.csv,CVRs,15220,2889716,IMPORTED,2024-11-15 22:19:01.673509,4E03D35F431A03BBAE8210F588724ED30B476D56E473F870E1B066A0EA410F7C,4E03D35F431A03BBAE8210F588724ED30B476D56E473F870E1B066A0EA410F7C
Arapahoe,2024 General Election (1).csv,manifest,3355,106893,IMPORTED,2024-11-15 22:20:33.910854,A3324D520CC30B4A8AB742E9B3AA6F45BB47A8FDEA8488A08F7B490844D88181,A3324D520CC30B4A8AB742E9B3AA6F45BB47A8FDEA8488A08F7B490844D88181
Arapahoe,CVR_Export_20241115125229_330888 (1).csv,CVRs,330892,116566947,IMPORTED,2024-11-15 22:21:01.507041,9D97F4BA541102E51B847FDC6D1E81493C7105FED01FEC39B9E74BCA717BE75A,9D97F4BA541102E51B847FDC6D1E81493C7105FED01FEC39B9E74BCA717BE75A
Archuleta,2024 Archuleta County General Election - Ballot Manifest.csv,manifest,381,9057,IMPORTED,2024-11-15 22:21:32.64301,BEE5B0F3C3ACC79EED238B46316727CF9BA2C8E51CC7DFC4033F5E8A8D6A8BB6,BEE5B0F3C3ACC79EED238B46316727CF9BA2C8E51CC7DFC4033F5E8A8D6A8BB6
