Canonical List (Final),,
CountyName,ContestName,ContestChoices
Jackson,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Jefferson,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Kiowa,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Kit Carson,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
La Plata,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Lake,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Larimer,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Las Animas,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Lincoln,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Logan,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Mesa,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Mineral,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Moffat,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Montezuma,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Montrose,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Morgan,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Otero,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Ouray,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Park,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Phillips,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Pitkin,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Prowers,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Pueblo,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Rio Blanco,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Rio Grande,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Routt,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Saguache,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
San Miguel,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Sedgwick,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Summit,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Teller,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Washington,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Weld,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Yuma,Colorado Court of Appeals Judge - Kuhn,"Yes,No"
Adams,Colorado Court of Appeals Judge - Roman,"Yes,No"
Alamosa,Colorado Court of Appeals Judge - Roman,"Yes,No"
Arapahoe,Colorado Court of Appeals Judge - Roman,"Yes,No"
Archuleta,Colorado Court of Appeals Judge - Roman,"Yes,No"
Baca,Colorado Court of Appeals Judge - Roman,"Yes,No"
Bent,Colorado Court of Appeals Judge - Roman,"Yes,No"
Boulder,Colorado Court of Appeals Judge - Roman,"Yes,No"
Broomfield,Colorado Court of Appeals Judge - Roman,"Yes,No"
Chaffee,Colorado Court of Appeals Judge - Roman,"Yes,No"
Cheyenne,Colorado Court of Appeals Judge - Roman,"Yes,No"
Clear Creek,Colorado Court of Appeals Judge - Roman,"Yes,No"
Conejos,Colorado Court of Appeals Judge - Roman,"Yes,No"
Costilla,Colorado Court of Appeals Judge - Roman,"Yes,No"
Crowley,Colorado Court of Appeals Judge - Roman,"Yes,No"
Custer,Colorado Court of Appeals Judge - Roman,"Yes,No"
Delta,Colorado Court of Appeals Judge - Roman,"Yes,No"
Denver,Colorado Court of Appeals Judge - Roman,"Yes,No"
Dolores,Colorado Court of Appeals Judge - Roman,"Yes,No"
Douglas,Colorado Court of Appeals Judge - Roman,"Yes,No"
Eagle,Colorado Court of Appeals Judge - Roman,"Yes,No"
El Paso,Colorado Court of Appeals Judge - Roman,"Yes,No"
Elbert,Colorado Court of Appeals Judge - Roman,"Yes,No"
Fremont,Colorado Court of Appeals Judge - Roman,"Yes,No"
Garfield,Colorado Court of Appeals Judge - Roman,"Yes,No"
Gilpin,Colorado Court of Appeals Judge - Roman,"Yes,No"
Grand,Colorado Court of Appeals Judge - Roman,"Yes,No"
Gunnison,Colorado Court of Appeals Judge - Roman,"Yes,No"
Hinsdale,Colorado Court of Appeals Judge - Roman,"Yes,No"
Huerfano,Colorado Court of Appeals Judge - Roman,"Yes,No"
Jackson,Colorado Court of Appeals Judge - Roman,"Yes,No"
Jefferson,Colorado Court of Appeals Judge - Roman,"Yes,No"
Kiowa,Colorado Court of Appeals Judge - Roman,"Yes,No"
Kit Carson,Colorado Court of Appeals Judge - Roman,"Yes,No"
La Plata,Colorado Court of Appeals Judge - Roman,"Yes,No"
Lake,Colorado Court of Appeals Judge - Roman,"Yes,No"
Larimer,Colorado Court of Appeals Judge - Roman,"Yes,No"
Las Animas,Colorado Court of Appeals Judge - Roman,"Yes,No"
Lincoln,Colorado Court of Appeals Judge - Roman,"Yes,No"
Logan,Colorado Court of Appeals Judge - Roman,"Yes,No"
Mesa,Colorado Court of Appeals Judge - Roman,"Yes,No"
Mineral,Colorado Court of Appeals Judge - Roman,"Yes,No"
Moffat,Colorado Court of Appeals Judge - Roman,"Yes,No"
Montezuma,Colorado Court of Appeals Judge - Roman,"Yes,No"
Montrose,Colorado Court of Appeals Judge - Roman,"Yes,No"
Morgan,Colorado Court of Appeals Judge - Roman,"Yes,No"
Otero,Colorado Court of Appeals Judge - Roman,"Yes,No"
Ouray,Colorado Court of Appeals Judge - Roman,"Yes,No"
Park,Colorado Court of Appeals Judge - Roman,"Yes,No"
Phillips,Colorado Court of Appeals Judge - Roman,"Yes,No"
Pitkin,Colorado Court of Appeals Judge - Roman,"Yes,No"
Prowers,Colorado Court of Appeals Judge - Roman,"Yes,No"
Pueblo,Colorado Court of Appeals Judge - Roman,"Yes,No"
Rio Blanco,Colorado Court of Appeals Judge - Roman,"Yes,No"
Rio Grande,Colorado Court of Appeals Judge - Roman,"Yes,No"
Routt,Colorado Court of Appeals Judge - Roman,"Yes,No"
Saguache,Colorado Court of Appeals Judge - Roman,"Yes,No"
San Miguel,Colorado Court of Appeals Judge - Roman,"Yes,No"
Sedgwick,Colorado Court of Appeals Judge - Roman,"Yes,No"
Summit,Colorado Court of Appeals Judge - Roman,"Yes,No"
Teller,Colorado Court of Appeals Judge - Roman,"Yes,No"
Washington,Colorado Court of Appeals Judge - Roman,"Yes,No"
Weld,Colorado Court of Appeals Judge - Roman,"Yes,No"
Yuma,Colorado Court of Appeals Judge - Roman,"Yes,No"
Adams,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Alamosa,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Arapahoe,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Archuleta,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Baca,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Bent,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Boulder,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Broomfield,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Chaffee,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Cheyenne,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Clear Creek,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Conejos,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Costilla,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Crowley,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Custer,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Delta,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Denver,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Dolores,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Douglas,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Eagle,Colorado Court of Appeals Judge - Schutz,"Yes,No"
El Paso,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Elbert,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Fremont,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Garfield,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Gilpin,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Grand,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Gunnison,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Hinsdale,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Huerfano,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Jackson,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Jefferson,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Kiowa,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Kit Carson,Colorado Court of Appeals Judge - Schutz,"Yes,No"
La Plata,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Lake,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Larimer,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Las Animas,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Lincoln,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Logan,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Mesa,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Mineral,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Moffat,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Montezuma,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Montrose,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Morgan,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Otero,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Ouray,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Park,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Phillips,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Pitkin,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Prowers,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Pueblo,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Rio Blanco,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Rio Grande,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Routt,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Saguache,Colorado Court of Appeals Judge - Schutz,"Yes,No"
San Miguel,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Sedgwick,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Summit,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Teller,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Washington,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Weld,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Yuma,Colorado Court of Appeals Judge - Schutz,"Yes,No"
Adams,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Alamosa,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Arapahoe,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Archuleta,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Baca,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Bent,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Boulder,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Broomfield,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Chaffee,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Cheyenne,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Clear Creek,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Conejos,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Costilla,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Crowley,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Custer,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Delta,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Denver,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Dolores,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Douglas,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Eagle,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
El Paso,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Elbert,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Fremont,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Garfield,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Gilpin,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Grand,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Gunnison,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Hinsdale,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Huerfano,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Jackson,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Jefferson,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Kiowa,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Kit Carson,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
La Plata,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Lake,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Larimer,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Las Animas,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Lincoln,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Logan,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Mesa,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Mineral,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Moffat,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Montezuma,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Montrose,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Morgan,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Otero,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Ouray,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Park,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Phillips,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Pitkin,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Prowers,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Pueblo,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Rio Blanco,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Rio Grande,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Routt,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Saguache,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
San Miguel,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Sedgwick,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Summit,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Teller,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Washington,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Weld,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Yuma,Colorado Supreme Court Justice - Berkenkotter,"Yes,No"
Adams,Colorado Supreme Court Justice - Boatright,"Yes,No"
Alamosa,Colorado Supreme Court Justice - Boatright,"Yes,No"
Arapahoe,Colorado Supreme Court Justice - Boatright,"Yes,No"
Archuleta,Colorado Supreme Court Justice - Boatright,"Yes,No"
Baca,Colorado Supreme Court Justice - Boatright,"Yes,No"
Bent,Colorado Supreme Court Justice - Boatright,"Yes,No"
Boulder,Colorado Supreme Court Justice - Boatright,"Yes,No"
Broomfield,Colorado Supreme Court Justice - Boatright,"Yes,No"
Chaffee,Colorado Supreme Court Justice - Boatright,"Yes,No"
Cheyenne,Colorado Supreme Court Justice - Boatright,"Yes,No"
Clear Creek,Colorado Supreme Court Justice - Boatright,"Yes,No"
Conejos,Colorado Supreme Court Justice - Boatright,"Yes,No"
Costilla,Colorado Supreme Court Justice - Boatright,"Yes,No"
Crowley,Colorado Supreme Court Justice - Boatright,"Yes,No"
Custer,Colorado Supreme Court Justice - Boatright,"Yes,No"
Delta,Colorado Supreme Court Justice - Boatright,"Yes,No"
Denver,Colorado Supreme Court Justice - Boatright,"Yes,No"
Dolores,Colorado Supreme Court Justice - Boatright,"Yes,No"
Douglas,Colorado Supreme Court Justice - Boatright,"Yes,No"
Eagle,Colorado Supreme Court Justice - Boatright,"Yes,No"
El Paso,Colorado Supreme Court Justice - Boatright,"Yes,No"
Elbert,Colorado Supreme Court Justice - Boatright,"Yes,No"
Fremont,Colorado Supreme Court Justice - Boatright,"Yes,No"
Garfield,Colorado Supreme Court Justice - Boatright,"Yes,No"
Gilpin,Colorado Supreme Court Justice - Boatright,"Yes,No"
Grand,Colorado Supreme Court Justice - Boatright,"Yes,No"
Gunnison,Colorado Supreme Court Justice - Boatright,"Yes,No"
Hinsdale,Colorado Supreme Court Justice - Boatright,"Yes,No"
Huerfano,Colorado Supreme Court Justice - Boatright,"Yes,No"
Jackson,Colorado Supreme Court Justice - Boatright,"Yes,No"
Jefferson,Colorado Supreme Court Justice - Boatright,"Yes,No"
Kiowa,Colorado Supreme Court Justice - Boatright,"Yes,No"
Kit Carson,Colorado Supreme Court Justice - Boatright,"Yes,No"
La Plata,Colorado Supreme Court Justice - Boatright,"Yes,No"
Lake,Colorado Supreme Court Justice - Boatright,"Yes,No"
Larimer,Colorado Supreme Court Justice - Boatright,"Yes,No"
Las Animas,Colorado Supreme Court Justice - Boatright,"Yes,No"
Lincoln,Colorado Supreme Court Justice - Boatright,"Yes,No"
Logan,Colorado Supreme Court Justice - Boatright,"Yes,No"
Mesa,Colorado Supreme Court Justice - Boatright,"Yes,No"
Mineral,Colorado Supreme Court Justice - Boatright,"Yes,No"
Moffat,Colorado Supreme Court Justice - Boatright,"Yes,No"
Montezuma,Colorado Supreme Court Justice - Boatright,"Yes,No"
Montrose,Colorado Supreme Court Justice - Boatright,"Yes,No"
Morgan,Colorado Supreme Court Justice - Boatright,"Yes,No"
Otero,Colorado Supreme Court Justice - Boatright,"Yes,No"
Ouray,Colorado Supreme Court Justice - Boatright,"Yes,No"
Park,Colorado Supreme Court Justice - Boatright,"Yes,No"
Phillips,Colorado Supreme Court Justice - Boatright,"Yes,No"
Pitkin,Colorado Supreme Court Justice - Boatright,"Yes,No"
Prowers,Colorado Supreme Court Justice - Boatright,"Yes,No"
Pueblo,Colorado Supreme Court Justice - Boatright,"Yes,No"
Rio Blanco,Colorado Supreme Court Justice - Boatright,"Yes,No"
Rio Grande,Colorado Supreme Court Justice - Boatright,"Yes,No"
Routt,Colorado Supreme Court Justice - Boatright,"Yes,No"
Saguache,Colorado Supreme Court Justice - Boatright,"Yes,No"
San Miguel,Colorado Supreme Court Justice - Boatright,"Yes,No"
Sedgwick,Colorado Supreme Court Justice - Boatright,"Yes,No"
Summit,Colorado Supreme Court Justice - Boatright,"Yes,No"
Teller,Colorado Supreme Court Justice - Boatright,"Yes,No"
Washington,Colorado Supreme Court Justice - Boatright,"Yes,No"
Weld,Colorado Supreme Court Justice - Boatright,"Yes,No"
Yuma,Colorado Supreme Court Justice - Boatright,"Yes,No"
Adams,Colorado Supreme Court Justice - Marquez,"Yes,No"
Alamosa,Colorado Supreme Court Justice - Marquez,"Yes,No"
Arapahoe,Colorado Supreme Court Justice - Marquez,"Yes,No"
Archuleta,Colorado Supreme Court Justice - Marquez,"Yes,No"
Baca,Colorado Supreme Court Justice - Marquez,"Yes,No"
Bent,Colorado Supreme Court Justice - Marquez,"Yes,No"
Boulder,Colorado Supreme Court Justice - Marquez,"Yes,No"
Broomfield,Colorado Supreme Court Justice - Marquez,"Yes,No"
Chaffee,Colorado Supreme Court Justice - Marquez,"Yes,No"
Cheyenne,Colorado Supreme Court Justice - Marquez,"Yes,No"
Clear Creek,Colorado Supreme Court Justice - Marquez,"Yes,No"
Conejos,Colorado Supreme Court Justice - Marquez,"Yes,No"
Costilla,Colorado Supreme Court Justice - Marquez,"Yes,No"
Crowley,Colorado Supreme Court Justice - Marquez,"Yes,No"
Custer,Colorado Supreme Court Justice - Marquez,"Yes,No"
Delta,Colorado Supreme Court Justice - Marquez,"Yes,No"
Denver,Colorado Supreme Court Justice - Marquez,"Yes,No"
Dolores,Colorado Supreme Court Justice - Marquez,"Yes,No"
Douglas,Colorado Supreme Court Justice - Marquez,"Yes,No"
Eagle,Colorado Supreme Court Justice - Marquez,"Yes,No"
El Paso,Colorado Supreme Court Justice - Marquez,"Yes,No"
Elbert,Colorado Supreme Court Justice - Marquez,"Yes,No"
Fremont,Colorado Supreme Court Justice - Marquez,"Yes,No"
Garfield,Colorado Supreme Court Justice - Marquez,"Yes,No"
Gilpin,Colorado Supreme Court Justice - Marquez,"Yes,No"
Grand,Colorado Supreme Court Justice - Marquez,"Yes,No"
Gunnison,Colorado Supreme Court Justice - Marquez,"Yes,No"
Hinsdale,Colorado Supreme Court Justice - Marquez,"Yes,No"
Huerfano,Colorado Supreme Court Justice - Marquez,"Yes,No"
Jackson,Colorado Supreme Court Justice - Marquez,"Yes,No"
Jefferson,Colorado Supreme Court Justice - Marquez,"Yes,No"
Kiowa,Colorado Supreme Court Justice - Marquez,"Yes,No"
Kit Carson,Colorado Supreme Court Justice - Marquez,"Yes,No"
La Plata,Colorado Supreme Court Justice - Marquez,"Yes,No"
Lake,Colorado Supreme Court Justice - Marquez,"Yes,No"
Larimer,Colorado Supreme Court Justice - Marquez,"Yes,No"
Las Animas,Colorado Supreme Court Justice - Marquez,"Yes,No"
Lincoln,Colorado Supreme Court Justice - Marquez,"Yes,No"
Logan,Colorado Supreme Court Justice - Marquez,"Yes,No"
Mesa,Colorado Supreme Court Justice - Marquez,"Yes,No"
Mineral,Colorado Supreme Court Justice - Marquez,"Yes,No"
Moffat,Colorado Supreme Court Justice - Marquez,"Yes,No"
Montezuma,Colorado Supreme Court Justice - Marquez,"Yes,No"
Montrose,Colorado Supreme Court Justice - Marquez,"Yes,No"
Morgan,Colorado Supreme Court Justice - Marquez,"Yes,No"
Otero,Colorado Supreme Court Justice - Marquez,"Yes,No"
Ouray,Colorado Supreme Court Justice - Marquez,"Yes,No"
Park,Colorado Supreme Court Justice - Marquez,"Yes,No"
Phillips,Colorado Supreme Court Justice - Marquez,"Yes,No"
Pitkin,Colorado Supreme Court Justice - Marquez,"Yes,No"
Prowers,Colorado Supreme Court Justice - Marquez,"Yes,No"
Pueblo,Colorado Supreme Court Justice - Marquez,"Yes,No"
Rio Blanco,Colorado Supreme Court Justice - Marquez,"Yes,No"
Rio Grande,Colorado Supreme Court Justice - Marquez,"Yes,No"
Routt,Colorado Supreme Court Justice - Marquez,"Yes,No"
Saguache,Colorado Supreme Court Justice - Marquez,"Yes,No"
San Miguel,Colorado Supreme Court Justice - Marquez,"Yes,No"
Sedgwick,Colorado Supreme Court Justice - Marquez,"Yes,No"
Summit,Colorado Supreme Court Justice - Marquez,"Yes,No"
Teller,Colorado Supreme Court Justice - Marquez,"Yes,No"
Washington,Colorado Supreme Court Justice - Marquez,"Yes,No"
Weld,Colorado Supreme Court Justice - Marquez,"Yes,No"
Yuma,Colorado Supreme Court Justice - Marquez,"Yes,No"
Conejos,Conejos County Commissioner District 1,"Erwin Romero ,Delfino Garcia ,Sharleen Farmer "
Conejos,Conejos County Commissioner District 3,"Joseph Baroz ,Justin Rogers"
Conejos,Conejos County Court - Kelly,"Yes,No"
Montezuma,Cortez Fire Protection District Ballot Issue 6-A,"Yes/For,No/Against"
Costilla,Costilla County Commissioner District 1,"Robert Espinoza,Brandy Napier"
Costilla,Costilla County Commissioner District 3,"Steven Romero,Augustine Roy Esquibel"
Douglas,Councilmember,"Todd Hendreks,Laura Hefta,Tim Lynott,John Diak,Mike Drennan,Abdulla Zubair,Brian Carruthers"
Garfield,County Commissioner - District 2,"Perry Will,Caitlin Carey"
Garfield,County Commissioner - District 3,"Mike Samson,Steven Arauza"
Cheyenne,County Court Judge - Cheyenne,"Yes/For,No/Against"
Denver,County Court Judge - Denver Blackett,"Yes,No"
Denver,County Court Judge - Denver Cherry,"Yes,No"
Denver,County Court Judge - Denver Faragher,"Yes,No"
Denver,County Court Judge - Denver Goble,"Yes,No"
Denver,County Court Judge - Denver Pallares,"Yes,No"
Denver,County Court Judge - Denver Rodarte,"Yes,No"
Denver,County Court Judge - Denver Rudolph,"Yes,No"
Denver,County Court Judge - Denver Schwartz,"Yes,No"
Denver,County Court Judge - Denver Simonet,"Yes,No"
Denver,County Court Judge - Denver Spahn,"Yes,No"
Gunnison,County Court Judge - Gunnison,"Yes,No"
Routt,County Court Judge - Routt,"Yes,No"
Delta,Crawford Water Conservancy District Ballot Issue 7B,"Yes/For,No/Against"
Montrose,Crawford Water Conservancy District Ballot Issue 7B,"Yes/For,No/Against"
Crowley,Crowley County Commissioner - District 2,Vicki Powell
Crowley,Crowley County Commissioner - District 3,"Terry McMillian,Richard Medina"
Larimer,Crystal Lakes Fire Protection District Ballot Issue 6F,"Yes/For,No/Against"
Custer,Custer County Board of County Commissioners - District 2,"Paul Raymond Vogelsong,Kevin V. Day,Lynn Attebery"
Custer,Custer County Board of County Commissioners - District 3,"Lucas Epp,Jordan Hedberg"
Delta,Delta County Commissioner - District 2,Craig Fuller
Delta,Delta County Commissioner - District 3,"Wendell A. Koontz,Niko Woolf"
Delta,Delta County Court - Zeerip,"Yes/For,No/Against"
Denver,Denver Ballot Issue 2Q,"Yes/For,No/Against"
Denver,Denver Ballot Issue 2R,"Yes/For,No/Against"
Denver,Denver Downtown Development Authority Ballot Issue 6A,"Yes/For,No/Against"
Denver,Denver Initiated Ordinance 308,"Yes/For,No/Against"
Denver,Denver Initiated Ordinance 309,"Yes/For,No/Against"
Denver,Denver Public Schools Ballot Issue 4A,"Yes/For,No/Against"
Denver,Denver Referred Question 2S,"Yes/For,No/Against"
Denver,Denver Referred Question 2T,"Yes/For,No/Against"
Denver,Denver Referred Question 2U,"Yes/For,No/Against"
Denver,Denver Referred Question 2V,"Yes/For,No/Against"
Denver,Denver Referred Question 2W,"Yes/For,No/Against"
Pueblo,District Attorney - 10th Judicial District,"Kyle S. Aber,Kala Beauvais"
Chaffee,District Attorney - 11th Judicial District,Jeffrey D. Lindsey
Custer,District Attorney - 11th Judicial District,Jeffrey D. Lindsey
Fremont,District Attorney - 11th Judicial District,Jeffrey D. Lindsey
Park,District Attorney - 11th Judicial District,Jeffrey D. Lindsey
Alamosa,District Attorney - 12th Judicial District,Anne Kelly
Conejos,District Attorney - 12th Judicial District,Anne Kelly
Costilla,District Attorney - 12th Judicial District,Anne Kelly
Mineral,District Attorney - 12th Judicial District,Anne Kelly
Rio Grande,District Attorney - 12th Judicial District,Anne Kelly
Saguache,District Attorney - 12th Judicial District,Anne Kelly
Kit Carson,District Attorney - 13th Judicial District,Travis Sides
Logan,District Attorney - 13th Judicial District,Travis Sides
Morgan,District Attorney - 13th Judicial District,Travis Sides
Phillips,District Attorney - 13th Judicial District,Travis Sides
Sedgwick,District Attorney - 13th Judicial District,Travis Sides
Washington,District Attorney - 13th Judicial District,Travis Sides
Yuma,District Attorney - 13th Judicial District,Travis Sides
Grand,District Attorney - 14th Judicial District,Matthew Karzen
Moffat,District Attorney - 14th Judicial District,Matthew Karzen
Routt,District Attorney - 14th Judicial District,Matthew Karzen
Baca,District Attorney - 15th Judicial District,Andrew J. Hayden
Cheyenne,District Attorney - 15th Judicial District,Andrew J. Hayden
Kiowa,District Attorney - 15th Judicial District,Andrew J. Hayden
Prowers,District Attorney - 15th Judicial District,Andrew J. Hayden
Bent,District Attorney - 16th Judicial District,James R. Bullock
Crowley,District Attorney - 16th Judicial District,James R. Bullock
Otero,District Attorney - 16th Judicial District,James R. Bullock
Adams,District Attorney - 17th Judicial District,Brian Mason
Broomfield,District Attorney - 17th Judicial District,Brian Mason
Arapahoe,District Attorney - 18th Judicial District,"Amy Padden,Carol Chambers"
