county_name,contest_name,choice,votes
Adams,Regent of the University of Colorado - At Large,Thomas Reasoner,2926
Adams,State Senator - District 13,Scott Bright,11980
Adams,State Senator - District 13,Matt Johnston,8760
Adams,State Senator - District 19,Lindsey Daugherty,937
Adams,State Senator - District 19,Sam Bandimere,543
Adams,State Senator - District 19,Ryan VanGundy,49
Adams,State Senator - District 21,Dafna Michaelson Jenet,32773
Adams,State Senator - District 21,Frederick Alfred Jr,29081
Adams,State Senator - District 28,Mike Weissman,9765
Adams,State Senator - District 28,Pedro Espinoza,4719
Adams,State Representative - District 24,Lisa Feret,934
Adams,State Representative - District 24,Gwen Henderson,584
Adams,State Representative - District 29,Shannon Bird,15114
Adams,State Representative - District 29,Evan Shields Hunt,9781
Adams,State Representative - District 31,"Jacqueline ""Jacque"" Phillips",17220
Adams,State Representative - District 31,Heidi Pitchforth,13608
Adams,State Representative - District 32,Manny Rutinel,22853
Adams,State Representative - District 33,Michael Martinez,5279
Adams,State Representative - District 33,William Lindstedt,4678
Adams,State Representative - District 34,Jenny Willford,21326
Adams,State Representative - District 34,Craig Sullivan,18863
Adams,State Representative - District 34,"Alexander ""Skinny"" Winkler",971
Adams,State Representative - District 34,Mark Bromley,952
Adams,State Representative - District 35,Lorena Garcia,18202
Adams,State Representative - District 35,Lee J Knoll,9879
Adams,State Representative - District 36,Michael Carter,10278
Adams,State Representative - District 36,Eric Mulder,2986
Adams,State Representative - District 48,Carlos Barron,16262
Adams,State Representative - District 56,Chris Richardson,5980
Adams,State Representative - District 56,Alessandra A. Navetta,1995
Adams,District Attorney - 17th Judicial District,Brian Mason,137504
Adams,Regional Transportation District Director - District I,Karen Benker,2778
Adams,Adams County Commissioner - District 1,Julie Duran Mullica,114018
Adams,Adams County Commissioner - District 1,Shelly McClure,100933
Adams,Adams County Commissioner - District 2,Kathy Henson,117172
Adams,Adams County Commissioner - District 2,Bernadette Tedesco,72846
Adams,Adams County Commissioner - District 5,Lynn Baca,114772
Adams,Adams County Commissioner - District 5,Jim Wood,97011
Adams,Colorado Supreme Court Justice - Berkenkotter,Yes,121555
Adams,Colorado Supreme Court Justice - Berkenkotter,No,67444
Adams,Colorado Supreme Court Justice - Boatright,Yes,111879
Adams,Colorado Supreme Court Justice - Boatright,No,75751
Adams,Colorado Supreme Court Justice - Marquez,Yes,120533
Adams,Colorado Supreme Court Justice - Marquez,No,67985
Adams,Colorado Court of Appeals Judge - Dunn,Yes,122642
Adams,Colorado Court of Appeals Judge - Dunn,No,62253
Adams,Colorado Court of Appeals Judge - Jones,Yes,106061
Adams,Colorado Court of Appeals Judge - Jones,No,77509
Adams,Colorado Court of Appeals Judge - Kuhn,Yes,119161
Adams,Colorado Court of Appeals Judge - Kuhn,No,64532
Adams,Colorado Court of Appeals Judge - Roman,Yes,118595
Adams,Colorado Court of Appeals Judge - Roman,No,64770
Adams,Colorado Court of Appeals Judge - Schutz,Yes,114797
Adams,Colorado Court of Appeals Judge - Schutz,No,67526
Adams,District Court Judge - 17th Judicial District - Holbrook,Yes,116117
Adams,District Court Judge - 17th Judicial District - Holbrook,No,64413
Adams,District Court Judge - 17th Judicial District - Martin,Yes,111385
Adams,District Court Judge - 17th Judicial District - Martin,No,68112
Adams,District Court Judge - 17th Judicial District - Vasquez,Yes,116983
Adams,District Court Judge - 17th Judicial District - Vasquez,No,62278
Adams,Adams County Court Judge - Dinnel,Yes,120627
Adams,Adams County Court Judge - Dinnel,No,59827
Adams,Adams County Court Judge - Flaum,Yes,113935
Adams,Adams County Court Judge - Flaum,No,65987
Adams,Adams County Court Judge - Ivey,Yes,114668
Adams,Adams County Court Judge - Ivey,No,65322
Adams,Adams County Court Judge - Jean,Yes,117140
Adams,Adams County Court Judge - Jean,No,62664
Adams,Adams County Court Judge - Kirby,Yes,120118
Adams,Adams County Court Judge - Kirby,No,59916
Adams,Adams County Court Judge - Nowak,Yes,117178
Adams,Adams County Court Judge - Nowak,No,61435
Adams,Amendment G (CONSTITUTIONAL),Yes/For,160096
Adams,Amendment G (CONSTITUTIONAL),No/Against,57339
Adams,Amendment H (CONSTITUTIONAL),Yes/For,153828
Adams,Amendment H (CONSTITUTIONAL),No/Against,56663
Adams,Amendment I (CONSTITUTIONAL),Yes/For,138766
Adams,Amendment I (CONSTITUTIONAL),No/Against,77673
Adams,Amendment J (CONSTITUTIONAL),Yes/For,137070
Adams,Amendment J (CONSTITUTIONAL),No/Against,82222
Adams,Amendment K (CONSTITUTIONAL),No/Against,119746
Adams,Amendment K (CONSTITUTIONAL),Yes/For,87621
Adams,Amendment 79 (CONSTITUTIONAL),Yes/For,137787
Adams,Amendment 79 (CONSTITUTIONAL),No/Against,84394
Adams,Amendment 80 (CONSTITUTIONAL),Yes/For,118411
Adams,Amendment 80 (CONSTITUTIONAL),No/Against,99930
Adams,Proposition JJ (STATUTORY),Yes/For,167211
Adams,Proposition JJ (STATUTORY),No/Against,50875
Adams,Proposition KK (STATUTORY),Yes/For,116738
Adams,Proposition KK (STATUTORY),No/Against,103126
Adams,Proposition 127 (STATUTORY),No/Against,112504
Adams,Proposition 127 (STATUTORY),Yes/For,106271
Adams,Proposition 128 (STATUTORY),Yes/For,139781
Adams,Proposition 128 (STATUTORY),No/Against,76825
Adams,Proposition 129 (STATUTORY),Yes/For,111830
Adams,Proposition 129 (STATUTORY),No/Against,102726
Adams,Proposition 130 (STATUTORY),Yes/For,117286
Adams,Proposition 130 (STATUTORY),No/Against,98465
Adams,Proposition 131 (STATUTORY),Yes/For,107626
Adams,Proposition 131 (STATUTORY),No/Against,106447
Adams,Adams County Ballot Issue 1A,No/Against,150156
Adams,Adams County Ballot Issue 1A,Yes/For,64560
Adams,Regional Transportation District Ballot Issue 7A,Yes/For,145848
Adams,Regional Transportation District Ballot Issue 7A,No/Against,58835
Adams,17th Judicial District Ballot Question 7B,No/Against,120390
Adams,17th Judicial District Ballot Question 7B,Yes/For,84799
Adams,City of Aurora Question 3A,Yes/For,8450
Adams,City of Aurora Question 3A,No/Against,5328
Adams,City of Thornton Question 2A,Yes/For,45995
Adams,City of Thornton Question 2A,No/Against,14609
Adams,City of Westminster Ballot Issue 3C,No/Against,15633
Adams,City of Westminster Ballot Issue 3C,Yes/For,14402
Adams,City of Westminster Ballot Question 3D,No/Against,16779
Adams,City of Westminster Ballot Question 3D,Yes/For,13901
Adams,Adams 12 Five Star Schools Ballot Issue 5D,No/Against,47946
Adams,Adams 12 Five Star Schools Ballot Issue 5D,Yes/For,36841
Adams,Adams 12 Five Star Schools Ballot Issue 5E,Yes/For,46191
Adams,Adams 12 Five Star Schools Ballot Issue 5E,No/Against,37206
Adams,Adams County School District 14 Ballot Issue 4A,Yes/For,4923
Adams,Adams County School District 14 Ballot Issue 4A,No/Against,4682
Adams,Adams County School District 14 Ballot Issue 4B,Yes/For,4747
Adams,Adams County School District 14 Ballot Issue 4B,No/Against,4638
Adams,Adams-Arapahoe School District 28J Ballot Issue 5A,Yes/For,8289
Adams,Adams-Arapahoe School District 28J Ballot Issue 5A,No/Against,3925
Adams,Adams-Arapahoe School District 28J Ballot Issue 5B,Yes/For,9817
Adams,Adams-Arapahoe School District 28J Ballot Issue 5B,No/Against,2635
Adams,Byers School District No. 32J Ballot Issue 5C,No/Against,157
Adams,Byers School District No. 32J Ballot Issue 5C,Yes/For,130
Adams,Weld County School District RE-3J Ballot Issue 5F Override,No/Against,89
Adams,Weld County School District RE-3J Ballot Issue 5F Override,Yes/For,58
Adams,Westminster Public Schools Ballot Issue 4C,Yes/For,19297
Adams,Westminster Public Schools Ballot Issue 4C,No/Against,7735
Adams,South Adams County Water and Sanitation District Ballot Issue No. 6A,Yes/For,20635
Adams,South Adams County Water and Sanitation District Ballot Issue No. 6A,No/Against,6877
Adams,Hyland Hills Park and Recreation District Ballot Issue No. 6B,Yes/For,26870
Adams,Hyland Hills Park and Recreation District Ballot Issue No. 6B,No/Against,18847
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6C,Yes/For,159
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6C,No/Against,59
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6D,Yes/For,130
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6D,No/Against,95
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6E,Yes/For,113
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6E,No/Against,110
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6F,Yes/For,113
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6F,No/Against,108
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6G,Yes/For,127
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6G,No/Against,95
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6H,Yes/For,164
Adams,Second Creek Farm Metropolitan District No 2 Ballot Question 6H,No/Against,66
Adams,North Range Metropolitan District No 2 Ballot Question 6I,Yes/For,1002
Adams,North Range Metropolitan District No 2 Ballot Question 6I,No/Against,335
Adams,North Range Metropolitan District No 2 Ballot Question 6J,Yes/For,984
Adams,North Range Metropolitan District No 2 Ballot Question 6J,No/Against,312
Adams,North Range Metropolitan District No 2 Ballot Question 6K,Yes/For,1017
Adams,North Range Metropolitan District No 2 Ballot Question 6K,No/Against,283
Adams,North Range Metropolitan District No 2 Ballot Question 6L,Yes/For,997
Adams,North Range Metropolitan District No 2 Ballot Question 6L,No/Against,331
Adams,BNC Metropolitan District No 2 Ballot Question 6M,Yes/For,233
Adams,BNC Metropolitan District No 2 Ballot Question 6M,No/Against,142
Adams,BNC Metropolitan District No 2 Ballot Issue 6N,No/Against,255
Adams,BNC Metropolitan District No 2 Ballot Issue 6N,Yes/For,126
Alamosa,Presidential Electors,Donald J. Trump / JD Vance,4057
Alamosa,Presidential Electors,Kamala D. Harris / Tim Walz,3244
Alamosa,Presidential Electors,Robert F. Kennedy Jr. / Nicole Shanahan,122
Alamosa,Presidential Electors,Chase Russell Oliver / Mike ter Maat,40
Alamosa,Presidential Electors,Jill Stein / Rudolph Ware,29
Alamosa,Presidential Electors,Cornel West / Melina Abdullah,11
Alamosa,Presidential Electors,Blake Huber / Andrea Denault,8
Alamosa,Presidential Electors,Randall Terry / Stephen E Broden,8
Alamosa,Presidential Electors,Peter Sonski / Lauren Onak,6
Alamosa,Presidential Electors,Claudia De la Cruz / Karina Garcia,4
Alamosa,Presidential Electors,Chris Garrity / Cody Ballard,0
Alamosa,Presidential Electors,Brian Anthony Perry / Mark Sbani,0
Alamosa,Presidential Electors,Shiva Ayyadurai / Crystal Ellis,0
Alamosa,Presidential Electors,Bill Frankel / Steve Jenkins,0
Alamosa,Representative to the 119th United States Congress - District 3,Jeff Hurd,3573
Alamosa,Representative to the 119th United States Congress - District 3,Adam Frisch,3525
Alamosa,Representative to the 119th United States Congress - District 3,James Wiley,182
Alamosa,Representative to the 119th United States Congress - District 3,Adam Withrow,70
Alamosa,State Board of Education Member - Congressional District 3,Sherri M Wright,3935
Alamosa,State Board of Education Member - Congressional District 3,Ellen Angeles,3052
Alamosa,Regent of the University of Colorado - At Large,Eric Rinard,3744
Alamosa,Regent of the University of Colorado - At Large,Elliott Hood,2937
Alamosa,Regent of the University of Colorado - At Large,T.J. Cole,207
Alamosa,Regent of the University of Colorado - At Large,Thomas Reasoner,67
Alamosa,Regent of the University of Colorado - Congressional District 3,Ray Scott,3827
Alamosa,Regent of the University of Colorado - Congressional District 3,Robert B. Logan,3079
Alamosa,State Senator - District 6,Cleave Alan Simpson,5025
Alamosa,State Senator - District 6,Vivian Smotherman,2252
Alamosa,State Representative - District 62,Carol Riggenbach,3738
Alamosa,State Representative - District 62,Matthew Martinez,3523
Alamosa,District Attorney - 12th Judicial District,Anne Kelly,5387
Alamosa,Alamosa County Commissioner - District 1,Lori Laske,4530
Alamosa,Alamosa County Commissioner - District 1,Richard P. Needham,2773
Alamosa,Alamosa County Commissioner - District 3,Vern Heersink,5243
Alamosa,Colorado Supreme Court Justice - Berkenkotter,Yes,3982
Alamosa,Colorado Supreme Court Justice - Berkenkotter,No,2309
Alamosa,Colorado Supreme Court Justice - Boatright,Yes,3938
Alamosa,Colorado Supreme Court Justice - Boatright,No,2377
Alamosa,Colorado Supreme Court Justice - Marquez,Yes,4031
Alamosa,Colorado Supreme Court Justice - Marquez,No,2302
Alamosa,Colorado Court of Appeals Judge - Dunn,Yes,4111
Alamosa,Colorado Court of Appeals Judge - Dunn,No,2114
Alamosa,Colorado Court of Appeals Judge - Jones,Yes,3751
Alamosa,Colorado Court of Appeals Judge - Jones,No,2412
Alamosa,Colorado Court of Appeals Judge - Kuhn,Yes,3981
Alamosa,Colorado Court of Appeals Judge - Kuhn,No,2192
Alamosa,Colorado Court of Appeals Judge - Roman,Yes,3955
Alamosa,Colorado Court of Appeals Judge - Roman,No,2214
Alamosa,Colorado Court of Appeals Judge - Schutz,Yes,3888
Alamosa,Colorado Court of Appeals Judge - Schutz,No,2272
Alamosa,District Court Judge - 12th Judicial District - Cortez,Yes,4548
Alamosa,District Court Judge - 12th Judicial District - Cortez,No,1866
Alamosa,Amendment G (CONSTITUTIONAL),Yes/For,5002
Alamosa,Amendment G (CONSTITUTIONAL),No/Against,2052
Alamosa,Amendment H (CONSTITUTIONAL),Yes/For,4696
Alamosa,Amendment H (CONSTITUTIONAL),No/Against,2206
Alamosa,Amendment I (CONSTITUTIONAL),Yes/For,4346
Alamosa,Amendment I (CONSTITUTIONAL),No/Against,2683
Alamosa,Amendment J (CONSTITUTIONAL),Yes/For,3555
Alamosa,Amendment J (CONSTITUTIONAL),No/Against,3548
Alamosa,Amendment K (CONSTITUTIONAL),No/Against,4192
Alamosa,Amendment K (CONSTITUTIONAL),Yes/For,2563
Alamosa,Amendment 79 (CONSTITUTIONAL),Yes/For,3615
Alamosa,Amendment 79 (CONSTITUTIONAL),No/Against,3475
Alamosa,Amendment 80 (CONSTITUTIONAL),Yes/For,3732
Alamosa,Amendment 80 (CONSTITUTIONAL),No/Against,3289
Alamosa,Proposition JJ (STATUTORY),Yes/For,5297
Alamosa,Proposition JJ (STATUTORY),No/Against,1765
Alamosa,Proposition KK (STATUTORY),No/Against,4115
Alamosa,Proposition KK (STATUTORY),Yes/For,3036
Alamosa,Proposition 127 (STATUTORY),No/Against,4567
Alamosa,Proposition 127 (STATUTORY),Yes/For,2582
Alamosa,Proposition 128 (STATUTORY),Yes/For,4673
Alamosa,Proposition 128 (STATUTORY),No/Against,2377
Alamosa,Proposition 129 (STATUTORY),Yes/For,3667
Alamosa,Proposition 129 (STATUTORY),No/Against,3422
Alamosa,Proposition 130 (STATUTORY),Yes/For,4153
Alamosa,Proposition 130 (STATUTORY),No/Against,2975
Alamosa,Proposition 131 (STATUTORY),No/Against,3877
Alamosa,Proposition 131 (STATUTORY),Yes/For,3130
Alamosa,City of Alamosa Ballot Issue 2A,No/Against,1970
Alamosa,City of Alamosa Ballot Issue 2A,Yes/For,1594
Alamosa,City of Alamosa Ballot Issue 2B,No/Against,2004
Alamosa,City of Alamosa Ballot Issue 2B,Yes/For,1580
Alamosa,Alamosa School District RE-11J Ballot Issue 5A,No/Against,3289
Alamosa,Alamosa School District RE-11J Ballot Issue 5A,Yes/For,2986
Arapahoe,Presidential Electors,Kamala D. Harris / Tim Walz,190692
Arapahoe,Presidential Electors,Donald J. Trump / JD Vance,125287
Arapahoe,Presidential Electors,Robert F. Kennedy Jr. / Nicole Shanahan,3375
Arapahoe,Presidential Electors,Jill Stein / Rudolph Ware,2542
Arapahoe,Presidential Electors,Chase Russell Oliver / Mike ter Maat,2192
Arapahoe,Presidential Electors,Cornel West / Melina Abdullah,708
Arapahoe,Presidential Electors,Randall Terry / Stephen E Broden,351
Arapahoe,Presidential Electors,Blake Huber / Andrea Denault,244
Arapahoe,Presidential Electors,Peter Sonski / Lauren Onak,94
Arapahoe,Presidential Electors,Claudia De la Cruz / Karina Garcia,83
Arapahoe,Presidential Electors,Chris Garrity / Cody Ballard,2
Arapahoe,Presidential Electors,Shiva Ayyadurai / Crystal Ellis,1
Arapahoe,Presidential Electors,Bill Frankel / Steve Jenkins,0
Arapahoe,Presidential Electors,Brian Anthony Perry / Mark Sbani,0
Arapahoe,Representative to the 119th United States Congress - District 1,Diana DeGette,2406
Arapahoe,Representative to the 119th United States Congress - District 1,Valdamar Archuleta,836
Arapahoe,Representative to the 119th United States Congress - District 1,Critter Milton,58
Arapahoe,Representative to the 119th United States Congress - District 1,Daniel Lutz,13
Arapahoe,Representative to the 119th United States Congress - District 1,"Charles H ""Chuck"" Norris",1
Arapahoe,Representative to the 119th United States Congress - District 1,John R. Johnson,0
Arapahoe,Representative to the 119th United States Congress - District 4,Trisha Calvarese,9826
Arapahoe,Representative to the 119th United States Congress - District 4,Lauren Boebert,9411
Arapahoe,Representative to the 119th United States Congress - District 4,Hannah Goodman,481
Arapahoe,Representative to the 119th United States Congress - District 4,Frank Atwood,320
Arapahoe,Representative to the 119th United States Congress - District 4,Paul Noel Fiorino,90
Arapahoe,Representative to the 119th United States Congress - District 6,Jason Crow,172104
Arapahoe,Representative to the 119th United States Congress - District 6,John E. Fabbricatore,107995
Arapahoe,Representative to the 119th United States Congress - District 6,John Kittleson,3989
Arapahoe,Representative to the 119th United States Congress - District 6,Travis Nicks,3337
Arapahoe,Representative to the 119th United States Congress - District 6,Brad Nickle,19
Arapahoe,State Board of Education Member - Congressional District 4,"Kristi ""KBB"" Burton Brown",10324
Arapahoe,State Board of Education Member - Congressional District 4,Krista Holtzmann,9470
Arapahoe,Regent of the University of Colorado - At Large,Elliott Hood,166193
Arapahoe,Regent of the University of Colorado - At Large,Eric Rinard,125911
Arapahoe,Regent of the University of Colorado - At Large,T.J. Cole,6323
Arapahoe,Regent of the University of Colorado - At Large,Thomas Reasoner,3229
Arapahoe,State Senator - District 16,Chris Kolker,35401
Arapahoe,State Senator - District 16,Robyn Carnes,28857
Arapahoe,State Senator - District 16,Bennett Rutledge,6
Arapahoe,State Senator - District 21,Frederick Alfred Jr,2899
Arapahoe,State Senator - District 21,Dafna Michaelson Jenet,664
Arapahoe,State Senator - District 26,Jeff Bridges,28441
Arapahoe,State Senator - District 26,Bob Lane,17201
Arapahoe,State Senator - District 26,Meredith A. Ryan,1081
Arapahoe,State Senator - District 28,Mike Weissman,25292
Arapahoe,State Senator - District 28,Pedro Espinoza,15420
Arapahoe,State Senator - District 29,Janet Buckner,45646
Arapahoe,State Representative - District 3,Meg Froelich,15337
Arapahoe,State Representative - District 3,Mickey Neal,9481
Arapahoe,State Representative - District 3,Marla Fernandez,5
Arapahoe,State Representative - District 36,Michael Carter,11172
Arapahoe,State Representative - District 36,Eric Mulder,5546
Arapahoe,State Representative - District 37,Chad Clifford,31455
Arapahoe,State Representative - District 37,Kevin Biehl,861
Arapahoe,State Representative - District 38,Gretchen Jeannette Rydin,26127
Arapahoe,State Representative - District 38,Jeffrey Patty,20547
Arapahoe,State Representative - District 40,Naquetta Ricks,24078
Arapahoe,State Representative - District 40,Darryl Gibbs,17030
Arapahoe,State Representative - District 40,Allison Spink,1446
Arapahoe,State Representative - District 41,Iman Jodeh,22118
Arapahoe,State Representative - District 41,Rob McKenna,12735
Arapahoe,State Representative - District 41,Keith Porter,1230
Arapahoe,State Representative - District 42,Mandy Lindsay,18094
Arapahoe,State Representative - District 56,Chris Richardson,6029
Arapahoe,State Representative - District 56,Alessandra A. Navetta,3583
Arapahoe,State Representative - District 61,Eliza Hamrick,30704
Arapahoe,State Representative - District 9,Emily Sirota,7560
Arapahoe,State Representative - District 9,Tom Cowhick,2607
Arapahoe,District Attorney - 18th Judicial District,Amy Padden,175078
Arapahoe,District Attorney - 18th Judicial District,Carol Chambers,128368
Arapahoe,Regional Transportation District Director - District A,Chris Nicholson,1766
Arapahoe,Regional Transportation District Director - District A,Kiel Brunner,1272
Arapahoe,Regional Transportation District Director - District A,Bob Dinegar,841
Arapahoe,Regional Transportation District Director - District D,Chris D Gutschenritter,12990
Arapahoe,Regional Transportation District Director - District D,Barbara McManus,10351
Arapahoe,Regional Transportation District Director - District E,Matt Larsen,33049
Arapahoe,Regional Transportation District Director - District E,Scott Liva,10145
Arapahoe,Regional Transportation District Director - District F,Kathleen Chandler,36200
Arapahoe,Regional Transportation District Director - District F,Bernard P. Celestin,32330
Arapahoe,Regional Transportation District Director - District G,Julien Bouquet,26177
Arapahoe,Regional Transportation District Director - District H,Patrick O'Keefe,40599
Arapahoe,Arapahoe County Commissioner - District 1,Carrie Warren-Gully,41347
Arapahoe,Arapahoe County Commissioner - District 1,Tyler Linnebur,29886
Arapahoe,Arapahoe County Commissioner - District 1,Joshua Lallement,2572
Arapahoe,Arapahoe County Commissioner - District 3,Jeff Baker,33417
Arapahoe,Arapahoe County Commissioner - District 3,Scott Brown,31661
Arapahoe,Arapahoe County Commissioner - District 5,Rhonda Fields,26255
Arapahoe,Arapahoe County Commissioner - District 5,Eliseo Gonzalez,11987
Arapahoe,City of Cherry Hills Village Mayor,Katy Brown,3032
Arapahoe,City of Cherry Hills Village Councilmember District 1,Doug Robinson,2838
Arapahoe,City of Cherry Hills Village Councilmember District 3,David Heller,2731
Arapahoe,City of Cherry Hills Village Councilmember District 5,Karen Fisher,2718
Arapahoe,Colorado Supreme Court Justice - Berkenkotter,Yes,178635
Arapahoe,Colorado Supreme Court Justice - Berkenkotter,No,83026
Arapahoe,Colorado Supreme Court Justice - Boatright,Yes,164735
Arapahoe,Colorado Supreme Court Justice - Boatright,No,94734
Arapahoe,Colorado Supreme Court Justice - Marquez,Yes,173988
Arapahoe,Colorado Supreme Court Justice - Marquez,No,86720
Arapahoe,Colorado Court of Appeals Judge - Dunn,Yes,178902
Arapahoe,Colorado Court of Appeals Judge - Dunn,No,73723
Arapahoe,Colorado Court of Appeals Judge - Jones,Yes,153947
Arapahoe,Colorado Court of Appeals Judge - Jones,No,96456
Arapahoe,Colorado Court of Appeals Judge - Kuhn,Yes,172694
Arapahoe,Colorado Court of Appeals Judge - Kuhn,No,77801
Arapahoe,Colorado Court of Appeals Judge - Roman,Yes,171062
Arapahoe,Colorado Court of Appeals Judge - Roman,No,78941
Arapahoe,Colorado Court of Appeals Judge - Schutz,Yes,165961
Arapahoe,Colorado Court of Appeals Judge - Schutz,No,83172
Arapahoe,District Court Judge - 18th Judicial District - Figa,Yes,164346
Arapahoe,District Court Judge - 18th Judicial District - Figa,No,82189
Arapahoe,District Court Judge - 18th Judicial District - Leutwyler,Yes,160615
Arapahoe,District Court Judge - 18th Judicial District - Leutwyler,No,85826
Arapahoe,District Court Judge - 18th Judicial District - Lung,Yes,167367
Arapahoe,District Court Judge - 18th Judicial District - Lung,No,78218
Arapahoe,District Court Judge - 18th Judicial District - McLean,Yes,174815
Arapahoe,District Court Judge - 18th Judicial District - McLean,No,71523
Arapahoe,District Court Judge - 18th Judicial District - Toussaint,Yes,167838
Arapahoe,District Court Judge - 18th Judicial District - Toussaint,No,77555
Arapahoe,District Court Judge - 18th Judicial District - Whitaker,Yes,171786
Arapahoe,District Court Judge - 18th Judicial District - Whitaker,No,73646
Arapahoe,District Court Judge - 18th Judicial District - Whitfield,Yes,144600
Arapahoe,District Court Judge - 18th Judicial District - Whitfield,No,99529
Arapahoe,Arapahoe County Court - Hernandez,Yes,171595
Arapahoe,Arapahoe County Court - Hernandez,No,76478
Arapahoe,Arapahoe County Court - Williford,Yes,171386
Arapahoe,Arapahoe County Court - Williford,No,73598
Arapahoe,Amendment G (CONSTITUTIONAL),Yes/For,228467
Arapahoe,Amendment G (CONSTITUTIONAL),No/Against,80211
Arapahoe,Amendment H (CONSTITUTIONAL),Yes/For,225558
Arapahoe,Amendment H (CONSTITUTIONAL),No/Against,75207
Arapahoe,Amendment I (CONSTITUTIONAL),Yes/For,209326
Arapahoe,Amendment I (CONSTITUTIONAL),No/Against,97962
Arapahoe,Amendment J (CONSTITUTIONAL),Yes/For,209456
Arapahoe,Amendment J (CONSTITUTIONAL),No/Against,104414
Arapahoe,Amendment K (CONSTITUTIONAL),No/Against,159362
Arapahoe,Amendment K (CONSTITUTIONAL),Yes/For,136226
Arapahoe,Amendment 79 (CONSTITUTIONAL),Yes/For,206571
Arapahoe,Amendment 79 (CONSTITUTIONAL),No/Against,109471
Arapahoe,Amendment 80 (CONSTITUTIONAL),No/Against,159395
Arapahoe,Amendment 80 (CONSTITUTIONAL),Yes/For,153102
Arapahoe,Proposition JJ (STATUTORY),Yes/For,244080
Arapahoe,Proposition JJ (STATUTORY),No/Against,67483
Arapahoe,Proposition KK (STATUTORY),Yes/For,184816
Arapahoe,Proposition KK (STATUTORY),No/Against,128108
Arapahoe,Proposition 127 (STATUTORY),Yes/For,155987
Arapahoe,Proposition 127 (STATUTORY),No/Against,152685
Arapahoe,Proposition 128 (STATUTORY),Yes/For,189720
Arapahoe,Proposition 128 (STATUTORY),No/Against,115733
Arapahoe,Proposition 129 (STATUTORY),Yes/For,163960
Arapahoe,Proposition 129 (STATUTORY),No/Against,138053
