County,Tabulator ID,Batch,. of Ballots,Location
Douglas,1,GEN-0770,100,47
Douglas,1,GEN-0771,69,167
Douglas,1,GEN-0772,100,172
Douglas,1,GEN-0773,100,84
Douglas,1,GEN-0774,100,172
Douglas,1,GEN-0775,100,165
Douglas,1,GEN-0776,100,30
Douglas,1,GEN-0777,100,47
Douglas,1,GEN-0778,100,167
Douglas,1,GEN-0779,100,149
Douglas,1,GEN-0780,100,47
Douglas,1,GEN-0781,100,84
Douglas,1,GEN-0782,100,117
Douglas,1,GEN-0783,79,47
Douglas,1,GEN-0784,77,31
Douglas,1,GEN-0785,100,149
Douglas,1,GEN-0786,100,47
Douglas,1,GEN-0787,100,30
Douglas,1,GEN-0788,100,47
Douglas,1,GEN-0789,100,165
Douglas,1,GEN-0790,100,30
Douglas,1,GEN-0791,100,31
Douglas,1,GEN-0792,100,30
Douglas,1,GEN-0793,100,84
Douglas,1,GEN-0794,100,149
Douglas,1,GEN-0795,99,117
Douglas,1,GEN-0796,100,165
Douglas,1,GEN-0797,100,149
Douglas,1,GEN-0798,100,30
Douglas,1,GEN-0799,100,47
Douglas,1,GEN-0800,100,84
Douglas,1,GEN-0801,99,119
Douglas,1,GEN-0802,100,85
Douglas,1,GEN-0803,100,149
Douglas,1,GEN-0804,100,30
Douglas,1,GEN-0805,100,117
Douglas,1,GEN-0806,100,167
Douglas,1,GEN-0807,100,149
Douglas,1,GEN-0808,87,84
Douglas,1,GEN-0809,100,149
Douglas,1,GEN-0810,100,31
Douglas,1,GEN-0811,100,167
Douglas,1,GEN-0812,100,31
Douglas,1,GEN-0813,100,167
Douglas,1,GEN-0814,100,31
Douglas,1,GEN-0815,100,149
Douglas,1,GEN-0816,100,85
Douglas,1,GEN-0817,100,84
Douglas,1,GEN-0818,100,30
Douglas,1,GEN-0819,90,31
Douglas,1,GEN-0820,100,31
Douglas,1,GEN-0821,100,84
Douglas,1,GEN-0822,100,47
Douglas,1,GEN-0823,100,165
Douglas,1,GEN-0824,100,165
Douglas,1,GEN-0825,100,149
Douglas,1,GEN-0826,100,173
Douglas,1,GEN-0827,100,173
Douglas,1,GEN-0828,100,31
Douglas,1,GEN-0829,100,172
Douglas,1,GEN-0830,100,167
Douglas,1,GEN-0831,100,165
Douglas,1,GEN-0832,100,149
Douglas,1,GEN-0833,100,31
Douglas,1,GEN-0834,100,84
Douglas,1,GEN-0835,100,167
Douglas,1,GEN-0836,98,31
Douglas,1,GEN-0837,81,149
Douglas,1,GEN-0838,100,158
Douglas,1,GEN-0839,100,140
Douglas,1,GEN-0840,100,140
Douglas,1,GEN-0841,100,173
Douglas,1,GEN-0842,100,140
Douglas,1,GEN-0843,100,173
Douglas,1,GEN-0844,100,158
Douglas,1,GEN-0845,100,117
Douglas,1,GEN-0846,100,167
Douglas,1,GEN-0847,100,173
Douglas,1,GEN-0848,100,140
Douglas,1,GEN-0849,100,117
Douglas,1,GEN-0850,100,168
Douglas,1,GEN-0851,100,173
Douglas,1,GEN-0852,100,117
Douglas,1,GEN-0853,100,85
Douglas,1,GEN-0854,100,85
Douglas,1,GEN-0855,100,85
Douglas,1,GEN-0856,100,158
Douglas,1,GEN-0857,75,117
Douglas,1,GEN-0858,100,167
Douglas,1,GEN-0859,100,173
Douglas,1,GEN-0860,100,167
Douglas,1,GEN-0861,100,158
Douglas,1,GEN-0862,100,173
Douglas,1,GEN-0863,100,173
Douglas,1,GEN-0864,100,167
Douglas,1,GEN-0865,100,85
Douglas,1,GEN-0866,100,85
Douglas,1,GEN-0867,100,140
Douglas,1,GEN-0868,100,140
Douglas,1,GEN-0869,100,117
Douglas,1,GEN-0870,100,85
Douglas,1,GEN-0871,100,158
Douglas,1,GEN-0872,100,117
Douglas,1,GEN-0873,100,158
Douglas,1,GEN-0874,100,85
Douglas,1,GEN-0875,100,158
Douglas,1,GEN-0876,100,117
Douglas,1,GEN-0877,66,167
Douglas,1,GEN-0878,100,85
Douglas,1,GEN-0879,100,140
Douglas,1,GEN-0880,100,168
Douglas,1,GEN-0881,100,175
Douglas,1,GEN-0882,97,168
Douglas,1,GEN-0883,100,85
Douglas,1,GEN-0884,100,87
Douglas,1,GEN-0885,100,173
Douglas,1,GEN-0886,100,140
Douglas,1,GEN-0887,100,119
Douglas,1,GEN-0888,100,158
Douglas,1,GEN-0889,100,168
Douglas,1,GEN-0890,100,168
Douglas,1,GEN-0891,100,158
Douglas,1,GEN-0892,100,167
Douglas,1,GEN-0893,100,117
Douglas,1,GEN-0894,100,175
Douglas,1,GEN-0895,100,117
Douglas,1,GEN-0896,100,87
Douglas,1,GEN-0897,100,158
Douglas,1,GEN-0898,100,175
Douglas,1,GEN-0899,100,140
Douglas,1,GEN-0900,100,119
Douglas,1,GEN-0901,99,133
Douglas,1,GEN-0902,100,87
Douglas,1,GEN-0903,100,175
Douglas,1,GEN-0904,100,168
Douglas,1,GEN-0905,100,158
Douglas,1,GEN-0906,100,119
Douglas,1,GEN-0907,100,119
Douglas,1,GEN-0908,100,87
Douglas,1,GEN-0909,53,142
Douglas,1,GEN-0910,79,168
Douglas,1,GEN-0911,100,87
Douglas,1,GEN-0912,100,140
Douglas,1,GEN-0913,100,142
Douglas,1,GEN-0914,100,87
Douglas,1,GEN-0915,99,179
Douglas,1,GEN-0916,100,142
Douglas,1,GEN-0917,100,175
Douglas,1,GEN-0918,99,122
Douglas,1,GEN-0919,57,175
Douglas,1,GEN-0920,100,142
Douglas,1,GEN-0921,100,137
Douglas,1,GEN-0922,100,175
Douglas,1,GEN-0923,100,137
Douglas,1,GEN-0924,100,87
Douglas,1,GEN-0925,100,168
Douglas,1,GEN-0926,100,137
Douglas,1,GEN-0927,100,87
Douglas,1,GEN-0928,100,168
Douglas,1,GEN-0929,100,175
Douglas,1,GEN-0930,100,119
Douglas,1,GEN-0931,100,122
Douglas,1,GEN-0932,100,87
Douglas,1,GEN-0933,100,137
Douglas,1,GEN-0934,100,175
Douglas,1,GEN-0935,100,87
Douglas,1,GEN-0936,100,119
Douglas,1,GEN-0937,100,87
Douglas,1,GEN-0938,100,168
Douglas,1,GEN-0939,100,122
Douglas,1,GEN-0940,100,137
Douglas,1,GEN-0941,100,137
Douglas,1,GEN-0942,100,181
Douglas,1,GEN-0943,100,137
Douglas,1,GEN-0944,100,168
Douglas,1,GEN-0945,98,137
Douglas,1,GEN-0946,73,133
Douglas,1,GEN-0947,100,175
Douglas,1,GEN-0948,100,142
Douglas,1,GEN-0949,100,142
Douglas,1,GEN-0950,100,142
Douglas,1,GEN-0951,100,130
Douglas,1,GEN-0952,54,137
Douglas,1,GEN-0953,100,142
Douglas,1,GEN-0954,100,119
Douglas,1,GEN-0955,100,137
Douglas,1,GEN-0956,100,119
Douglas,1,GEN-0957,100,122
Douglas,1,GEN-0958,100,139
Douglas,1,GEN-0959,100,142
Douglas,1,GEN-0960,100,137
Douglas,1,GEN-0961,100,174
Douglas,1,GEN-0962,100,119
Douglas,1,GEN-0963,100,122
Douglas,1,GEN-0964,100,175
Douglas,1,GEN-0965,100,139
Douglas,1,GEN-0966,100,122
Douglas,1,GEN-0967,100,142
Douglas,1,GEN-0968,100,142
Douglas,1,GEN-0969,100,179
Douglas,1,GEN-0970,100,130
Douglas,1,GEN-0971,100,139
Douglas,1,GEN-0972,100,175
Douglas,1,GEN-0973,100,175
Douglas,1,GEN-0974,100,130
Douglas,1,GEN-0975,100,139
Douglas,1,GEN-0976,100,130
Douglas,1,GEN-0977,100,139
Douglas,1,GEN-0978,76,119
Douglas,1,GEN-0979,67,130
Douglas,1,GEN-0980,100,130
Douglas,1,GEN-0981,100,139
Douglas,1,GEN-0982,100,122
Douglas,1,GEN-0983,100,174
Douglas,1,GEN-0984,100,139
Douglas,1,GEN-0985,100,130
Douglas,1,GEN-0986,100,130
Douglas,1,GEN-0987,99,179
Douglas,1,GEN-0988,100,174
Douglas,1,GEN-0989,100,122
Douglas,1,GEN-0990,100,122
Douglas,1,GEN-0991,100,174
Douglas,1,GEN-0992,100,174
Douglas,1,GEN-0993,100,131
Douglas,1,GEN-0994,100,142
Douglas,1,GEN-0995,100,174
Douglas,1,GEN-0996,100,130
Douglas,1,GEN-0997,100,139
Douglas,1,GEN-0998,100,139
Douglas,1,GEN-0999,100,122
Douglas,1,GEN-1000,86,130
Douglas,1,GEN-1001,100,174
Douglas,1,GEN-1002,100,131
Douglas,1,GEN-1003,60,179
Douglas,1,GEN-1004,100,179
Douglas,1,GEN-1005,90,139
Douglas,1,GEN-1006,70,122
Douglas,1,GEN-1007,100,174
Douglas,1,GEN-1008,100,130
Douglas,1,GEN-1009,100,179
Douglas,1,GEN-1010,100,174
Douglas,1,GEN-1011,100,174
Douglas,1,GEN-1012,100,122
Douglas,1,GEN-1013,100,130
Douglas,1,GEN-1014,100,131
Douglas,1,GEN-1015,100,174
Douglas,1,GEN-1016,100,174
Douglas,1,GEN-1017,100,139
Douglas,1,GEN-1018,100,130
Douglas,1,GEN-1019,76,131
Douglas,1,GEN-1020,86,186
Douglas,1,GEN-1021,100,123
Douglas,1,GEN-1022,100,123
Douglas,1,GEN-1023,100,123
Douglas,1,GEN-1024,100,123
Douglas,1,GEN-1025,100,179
Douglas,1,GEN-1026,100,123
Douglas,1,GEN-1027,100,131
Douglas,1,GEN-1028,100,123
Douglas,1,GEN-1029,100,123
Douglas,1,GEN-1030,100,131
Douglas,1,GEN-1031,100,131
Douglas,1,GEN-1032,100,179
Douglas,1,GEN-1033,100,186
Douglas,1,GEN-1034,100,179
Douglas,1,GEN-1035,100,131
Douglas,1,GEN-1036,100,131
Douglas,1,GEN-1037,100,179
Douglas,1,GEN-1038,100,123
Douglas,1,GEN-1039,100,186
Douglas,1,GEN-1040,100,131
Douglas,1,GEN-1041,100,186
Douglas,1,GEN-1042,100,181
Douglas,1,GEN-1043,100,179
Douglas,1,GEN-1044,100,187
Douglas,1,GEN-1045,100,131
Douglas,1,GEN-1046,100,131
Douglas,1,GEN-1047,100,170
Douglas,1,GEN-1048,100,89
Douglas,1,GEN-1049,100,133
Douglas,1,GEN-1050,100,186
Douglas,1,GEN-1051,100,186
Douglas,1,GEN-1052,100,170
Douglas,1,GEN-1053,100,89
Douglas,1,GEN-1054,100,186
Douglas,1,GEN-1055,100,170
Douglas,1,GEN-1056,100,179
Douglas,1,GEN-1057,100,90
Douglas,1,GEN-1058,100,123
Douglas,1,GEN-1059,100,131
Douglas,1,GEN-1060,100,126
Douglas,1,GEN-1061,97,186
Douglas,1,GEN-1062,100,181
Douglas,1,GEN-1063,100,123
Douglas,1,GEN-1064,100,189
Douglas,1,GEN-1065,100,183
Douglas,1,GEN-1066,100,183
Douglas,1,GEN-1067,100,126
Douglas,1,GEN-1068,100,134
Douglas,1,GEN-1069,98,134
Douglas,1,GEN-1070,100,125
Douglas,1,GEN-1071,100,189
Douglas,1,GEN-1072,100,134
Douglas,1,GEN-1073,100,134
Douglas,1,GEN-1074,100,133
Douglas,1,GEN-1075,100,186
Douglas,1,GEN-1076,100,134
Douglas,1,GEN-1077,100,134
Douglas,1,GEN-1078,100,183
Douglas,1,GEN-1079,100,89
Douglas,1,GEN-1080,99,136
Douglas,1,GEN-1081,67,133
Douglas,1,GEN-1082,50,189
Douglas,1,GEN-1083,100,183
Douglas,1,GEN-1084,100,126
Douglas,1,GEN-1085,59,133
Douglas,1,GEN-1086,100,189
Douglas,1,GEN-1087,100,186
Douglas,1,GEN-1088,100,186
Douglas,1,GEN-1089,100,183
Douglas,1,GEN-1090,88,183
Douglas,1,GEN-1091,100,126
Douglas,1,GEN-1092,100,126
Douglas,1,GEN-1093,100,181
Douglas,1,GEN-1094,100,125
Douglas,1,GEN-1095,100,189
Douglas,1,GEN-1096,100,189
Douglas,1,GEN-1097,100,125
Douglas,1,GEN-1098,100,134
Douglas,1,GEN-1099,100,123
Douglas,1,GEN-1100,100,170
Douglas,1,GEN-1101,100,187
Douglas,1,GEN-1102,100,181
Douglas,1,GEN-1103,100,187
Douglas,1,GEN-1104,100,90
Douglas,1,GEN-1105,72,125
Douglas,1,GEN-1106,100,170
Douglas,1,GEN-1107,52,89
Douglas,1,GEN-1108,100,170
Douglas,1,GEN-1109,100,183
Douglas,1,GEN-1110,100,89
Douglas,1,GEN-1111,100,187
Douglas,1,GEN-1112,86,133
Douglas,1,GEN-1113,100,90
Douglas,1,GEN-1114,100,133
Douglas,1,GEN-1115,100,133
Douglas,1,GEN-1116,100,125
Douglas,1,GEN-1117,50,183
Douglas,1,GEN-1118,100,125
Douglas,1,GEN-1119,100,89
Douglas,1,GEN-1120,100,155
Douglas,1,GEN-1121,100,89
Douglas,1,GEN-1122,100,170
Douglas,1,GEN-1123,100,125
Douglas,1,GEN-1124,100,89
Douglas,1,GEN-1125,100,183
Douglas,1,GEN-1126,100,133
Douglas,1,GEN-1127,100,168
Douglas,1,GEN-1128,100,90
Douglas,1,GEN-1129,100,90
Douglas,1,GEN-1130,100,133
Douglas,1,GEN-1131,100,186
Douglas,1,GEN-1132,45,155
Douglas,1,GEN-1133,74,89
Douglas,1,GEN-1134,100,125
Douglas,1,GEN-1135,100,89
Douglas,1,GEN-1136,100,181
Douglas,1,GEN-1137,100,134
Douglas,1,GEN-1138,100,187
Douglas,1,GEN-1139,100,125
Douglas,1,GEN-1140,100,187
Douglas,1,GEN-1141,100,181
Douglas,1,GEN-1142,100,89
Douglas,1,GEN-1143,100,90
Douglas,1,GEN-1144,100,125
Douglas,1,GEN-1145,100,187
Douglas,1,GEN-1146,100,181
Douglas,1,GEN-1147,100,187
Douglas,1,GEN-1148,100,126
Douglas,1,GEN-1149,100,181
Douglas,1,GEN-1150,100,133
Douglas,1,GEN-1151,100,181
Douglas,1,GEN-1152,100,90
Douglas,1,GEN-1153,100,134
Douglas,1,GEN-1154,100,187
Douglas,1,GEN-1155,100,187
Douglas,1,GEN-1156,100,170
Douglas,1,GEN-1157,100,134
Douglas,1,GEN-1158,71,181
Douglas,1,GEN-1159,100,133
Douglas,1,GEN-1160,100,170
Douglas,1,GEN-1161,100,125
Douglas,1,GEN-1162,100,125
Douglas,1,GEN-1163,84,187
Douglas,1,GEN-1164,100,170
Douglas,1,GEN-1165,100,90
Douglas,1,GEN-1166,100,170
Douglas,1,GEN-1167,100,170
Douglas,1,GEN-1168,100,90
Douglas,1,GEN-1169,100,126
Douglas,1,GEN-1170,100,90
Douglas,1,GEN-1171,100,126
Douglas,1,GEN-1172,100,183
Douglas,1,GEN-1173,100,89
Douglas,1,GEN-1174,100,155
Douglas,1,GEN-1175,100,136
Douglas,1,GEN-1176,100,203
Douglas,1,GEN-1177,100,161
Douglas,1,GEN-1178,100,164
Douglas,1,GEN-1179,100,205
Douglas,1,GEN-1180,89,203
Douglas,1,GEN-1181,100,163
Douglas,1,GEN-1182,100,161
Douglas,1,GEN-1183,100,203
Douglas,1,GEN-1184,100,205
Douglas,1,GEN-1185,71,205
Douglas,1,GEN-1186,100,160
Douglas,1,GEN-1187,100,192
Douglas,1,GEN-1188,100,203
Douglas,1,GEN-1189,100,203
Douglas,1,GEN-1190,100,161
Douglas,1,GEN-1191,100,210
Douglas,1,GEN-1192,52,161
Douglas,1,GEN-1193,100,184
Douglas,1,GEN-1194,57,161
Douglas,1,GEN-1195,100,205
Douglas,1,GEN-1196,66,184
Douglas,1,GEN-1197,100,210
Douglas,1,GEN-1198,88,164
Douglas,1,GEN-1199,100,192
Douglas,1,GEN-1200,87,163
Douglas,1,GEN-1201,100,203
Douglas,1,GEN-1202,100,163
Douglas,1,GEN-1203,100,128
Douglas,1,GEN-1204,100,161
Douglas,1,GEN-1205,100,128
Douglas,1,GEN-1206,100,163
Douglas,1,GEN-1207,100,205
Douglas,1,GEN-1208,100,200
Douglas,1,GEN-1209,100,210
Douglas,1,GEN-1210,100,136
Douglas,1,GEN-1211,100,208
Douglas,1,GEN-1212,60,356
Douglas,1,GEN-1213,49,312
Douglas,1,GEN-1214,50,356
Douglas,1,GEN-1215,78,160
Douglas,1,GEN-1216,100,208
Douglas,1,GEN-1217,100,207
Douglas,1,GEN-1218,100,212
Douglas,1,GEN-1219,100,208
Douglas,1,GEN-1220,100,210
Douglas,1,GEN-1221,100,191
Douglas,1,GEN-1222,100,200
Douglas,1,GEN-1223,100,161
Douglas,1,GEN-1224,100,191
Douglas,1,GEN-1225,69,207
Douglas,1,GEN-1226,100,210
Douglas,1,GEN-1227,100,210
Douglas,1,GEN-1228,100,160
Douglas,1,GEN-1229,100,210
Douglas,1,GEN-1230,100,136
Douglas,1,GEN-1231,100,205
Douglas,1,GEN-1232,100,192
Douglas,1,GEN-1233,100,210
Douglas,1,GEN-1234,100,192
Douglas,1,GEN-1235,100,208
Douglas,1,GEN-1236,100,203
Douglas,1,GEN-1237,100,200
Douglas,1,GEN-1238,100,191
Douglas,1,GEN-1239,81,128
Douglas,1,GEN-1240,100,136
Douglas,1,GEN-1241,100,212
Douglas,1,GEN-1242,65,212
Douglas,1,GEN-1243,100,177
Douglas,1,GEN-1244,62,134
Douglas,1,GEN-1245,100,155
Douglas,1,GEN-1246,100,200
Douglas,1,GEN-1247,100,136
Douglas,1,GEN-1248,100,200
Douglas,1,GEN-1249,100,202
Douglas,1,GEN-1250,100,212
Douglas,1,GEN-1251,100,200
Douglas,1,GEN-1252,99,212
Douglas,1,GEN-1253,100,212
Douglas,1,GEN-1254,100,192
Douglas,1,GEN-1255,100,202
Douglas,1,GEN-1256,100,191
Douglas,1,GEN-1257,100,212
Douglas,1,GEN-1258,100,200
Douglas,1,GEN-1259,100,212
Douglas,1,GEN-1260,100,208
Douglas,1,GEN-1261,100,202
Douglas,1,GEN-1262,100,136
Douglas,1,GEN-1263,100,136
Douglas,1,GEN-1264,100,212
Douglas,1,GEN-1265,98,192
Douglas,1,GEN-1266,100,213
Douglas,1,GEN-1267,61,177
Douglas,1,GEN-1268,100,191
Douglas,1,GEN-1269,100,177
Douglas,1,GEN-1270,100,177
Douglas,1,GEN-1271,100,177
Douglas,1,GEN-1272,100,136
Douglas,1,GEN-1273,101,205
Douglas,1,GEN-1274,100,177
Douglas,1,GEN-1275,100,177
Douglas,1,GEN-1276,100,213
Douglas,1,GEN-1277,73,205
Douglas,1,GEN-1278,100,93
Douglas,1,GEN-1279,100,93
Douglas,1,GEN-1280,100,161
Douglas,1,GEN-1281,100,203
Douglas,1,GEN-1282,100,93
Douglas,1,GEN-1283,99,213
Douglas,1,GEN-1284,100,93
Douglas,1,GEN-1285,100,161
Douglas,1,GEN-1286,100,93
Douglas,1,GEN-1287,100,203
Douglas,1,GEN-1288,77,203
Douglas,1,GEN-1289,56,93
Douglas,1,GEN-1290,100,161
Douglas,1,GEN-1291,100,93
Douglas,1,GEN-1292,79,203
Douglas,1,GEN-1293,100,96
Douglas,1,GEN-1294,100,163
Douglas,1,GEN-1295,100,93
Douglas,1,GEN-1296,100,163
Douglas,1,GEN-1297,100,93
Douglas,1,GEN-1298,100,163
Douglas,1,GEN-1299,100,98
Douglas,1,GEN-1300,96,92
Douglas,1,GEN-1301,100,218
Douglas,1,GEN-1302,100,92
Douglas,1,GEN-1303,100,96
Douglas,1,GEN-1304,100,92
Douglas,1,GEN-1305,100,164
Douglas,1,GEN-1306,100,177
Douglas,1,GEN-1307,100,92
Douglas,1,GEN-1308,100,93
Douglas,1,GEN-1309,100,92
Douglas,1,GEN-1310,100,217
Douglas,1,GEN-1311,100,164
Douglas,1,GEN-1312,100,217
Douglas,1,GEN-1313,100,210
Douglas,1,GEN-1314,100,96
Douglas,1,GEN-1315,100,95
Douglas,1,GEN-1316,100,92
Douglas,1,GEN-1317,100,205
Douglas,1,GEN-1318,100,205
Douglas,1,GEN-1319,100,155
Douglas,1,GEN-1320,100,208
Douglas,1,GEN-1321,100,163
Douglas,1,GEN-1322,100,192
Douglas,1,GEN-1323,100,205
Douglas,1,GEN-1324,100,217
Douglas,1,GEN-1325,82,155
Douglas,1,GEN-1326,100,212
Douglas,1,GEN-1327,96,177
Douglas,1,GEN-1328,100,210
Douglas,1,GEN-1329,100,217
Douglas,1,GEN-1330,100,99
Douglas,1,GEN-1331,100,99
Douglas,1,GEN-1332,100,161
Douglas,1,GEN-1333,100,96
Douglas,1,GEN-1334,74,233
Douglas,1,GEN-1335,100,96
Douglas,1,GEN-1336,100,192
Douglas,1,GEN-1337,92,98
Douglas,1,GEN-1338,66,218
Douglas,1,GEN-1339,60,192
Douglas,1,GEN-1340,98,161
Douglas,1,GEN-1341,54,155
Douglas,1,GEN-1342,51,161
Douglas,1,GEN-1343,100,207
Douglas,1,GEN-1344,100,155
Douglas,1,GEN-1345,58,191
Douglas,1,GEN-1346,100,202
Douglas,1,GEN-1347,74,208
Douglas,1,GEN-1348,99,239
Douglas,1,GEN-1349,100,164
Douglas,1,GEN-1350,100,208
Douglas,1,GEN-1351,100,177
Douglas,1,GEN-1352,100,189
Douglas,1,GEN-1353,100,208
Douglas,1,GEN-1354,100,155
Douglas,1,GEN-1355,100,233
Douglas,1,GEN-1356,100,95
Douglas,1,GEN-1357,100,134
Douglas,1,GEN-1358,100,136
Douglas,1,GEN-1359,100,136
Douglas,1,GEN-1360,72,189
Douglas,1,GEN-1361,100,208
Douglas,1,GEN-1362,100,95
Douglas,1,GEN-1363,100,92
Douglas,1,GEN-1364,100,177
Douglas,1,GEN-1365,100,155
Douglas,1,GEN-1366,100,189
Douglas,1,GEN-1367,100,200
Douglas,1,GEN-1368,100,200
Douglas,1,GEN-1369,99,207
Douglas,1,GEN-1370,100,208
Douglas,1,GEN-1371,100,202
Douglas,1,GEN-1372,100,217
Douglas,1,GEN-1373,100,200
Douglas,1,GEN-1374,100,233
Douglas,1,GEN-1375,100,95
Douglas,1,GEN-1376,100,95
Douglas,1,GEN-1377,100,95
Douglas,1,GEN-1378,100,98
Douglas,1,GEN-1379,100,191
Douglas,1,GEN-1380,100,95
Douglas,1,GEN-1381,100,218
Douglas,1,GEN-1382,100,213
Douglas,1,GEN-1383,100,213
Douglas,1,GEN-1384,100,218
Douglas,1,GEN-1385,100,90
Douglas,1,GEN-1386,100,128
Douglas,1,GEN-1387,100,191
Douglas,1,GEN-1388,100,207
Douglas,1,GEN-1389,76,212
Douglas,1,GEN-1390,84,191
Douglas,1,GEN-1391,100,92
Douglas,1,GEN-1392,99,233
Douglas,1,GEN-1393,100,126
Douglas,1,GEN-1394,100,128
Douglas,1,GEN-1395,100,184
Douglas,1,GEN-1396,100,184
Douglas,1,GEN-1397,100,184
Douglas,1,GEN-1398,100,203
Douglas,1,GEN-1399,100,96
Douglas,1,GEN-1400,100,96
Douglas,1,GEN-1401,100,126
Douglas,1,GEN-1402,100,164
Douglas,1,GEN-1403,100,293
Douglas,1,GEN-1404,100,346
Douglas,1,GEN-1405,100,184
Douglas,1,GEN-1406,100,184
Douglas,1,GEN-1407,100,126
Douglas,1,GEN-1408,100,160
Douglas,1,GEN-1409,100,128
Douglas,1,GEN-1410,100,293
Douglas,1,GEN-1411,51,126
Douglas,1,GEN-1412,52,184
Douglas,1,GEN-1413,100,218
Douglas,1,GEN-1414,100,200
Douglas,1,GEN-1415,100,128
Douglas,1,GEN-1416,100,164
Douglas,1,GEN-1417,100,92
Douglas,1,GEN-1418,50,184
Douglas,1,GEN-1419,100,136
Douglas,1,GEN-1420,100,92
Douglas,1,GEN-1421,100,177
Douglas,1,GEN-1422,43,155
Douglas,1,GEN-1423,100,200
Douglas,1,GEN-1424,100,189
Douglas,1,GEN-1425,51,136
Douglas,1,GEN-1426,100,92
Douglas,1,GEN-1427,100,202
Douglas,1,GEN-1428,69,128
Douglas,1,GEN-1429,100,155
Douglas,1,GEN-1430,100,217
Douglas,1,GEN-1431,100,200
Douglas,1,GEN-1432,100,184
Douglas,1,GEN-1433,79,98
Douglas,1,GEN-1434,100,184
Douglas,1,GEN-1435,77,189
Douglas,1,GEN-1436,100,128
Douglas,1,GEN-1437,100,98
Douglas,1,GEN-1438,100,128
Douglas,1,GEN-1439,100,202
Douglas,1,GEN-1440,100,208
Douglas,1,GEN-1441,48,312
Douglas,1,GEN-1442,49,312
Douglas,1,GEN-1443,49,277
Douglas,1,GEN-1444,50,315
Douglas,1,GEN-1445,100,217
Douglas,1,GEN-1446,100,96
Douglas,1,GEN-1447,64,98
Douglas,1,GEN-1448,67,99
Douglas,1,GEN-1449,100,98
Douglas,1,GEN-1450,100,99
Douglas,1,GEN-1451,100,95
Douglas,1,GEN-1452,100,191
Douglas,1,GEN-1453,100,217
Douglas,1,GEN-1454,100,96
Douglas,1,GEN-1455,100,96
Douglas,1,GEN-1456,100,95
Douglas,1,GEN-1457,100,218
Douglas,1,GEN-1458,57,96
Douglas,1,GEN-1459,100,218
Douglas,1,GEN-1460,100,217
Douglas,1,GEN-1461,74,217
Douglas,1,GEN-1462,100,217
Douglas,1,GEN-1463,100,217
Douglas,1,GEN-1464,100,192
Douglas,1,GEN-1465,100,207
Douglas,1,GEN-1466,95,192
Douglas,1,GEN-1467,100,95
Douglas,1,GEN-1468,100,207
Douglas,1,GEN-1469,100,207
Douglas,1,GEN-1470,100,207
Douglas,1,GEN-1471,100,192
Douglas,1,GEN-1472,100,205
Douglas,1,GEN-1473,100,191
Douglas,1,GEN-1474,100,191
Douglas,1,GEN-1475,78,233
Douglas,1,GEN-1476,100,207
Douglas,1,GEN-1477,100,217
Douglas,1,GEN-1478,100,95
Douglas,1,GEN-1479,100,155
Douglas,1,GEN-1480,100,202
Douglas,1,GEN-1481,97,212
Douglas,1,GEN-1482,100,210
Douglas,1,GEN-1483,85,207
Douglas,1,GEN-1484,100,155
Douglas,1,GEN-1485,100,210
Douglas,1,GEN-1486,100,160
Douglas,1,GEN-1487,100,93
Douglas,1,GEN-1488,100,160
Douglas,1,GEN-1489,100,207
Douglas,1,GEN-1490,100,202
Douglas,1,GEN-1491,100,160
Douglas,1,GEN-1492,58,160
Douglas,1,GEN-1493,34,192
Douglas,1,GEN-1494,99,164
Douglas,1,GEN-1495,100,160
Douglas,1,GEN-1496,100,160
Douglas,1,GEN-1497,100,160
Douglas,1,GEN-1498,100,202
Douglas,1,GEN-1499,100,160
Douglas,1,GEN-1500,100,218
Douglas,1,GEN-1501,100,202
Douglas,1,GEN-1502,100,233
Douglas,1,GEN-1503,100,218
Douglas,1,GEN-1504,100,218
Douglas,1,GEN-1505,100,218
Douglas,1,GEN-1506,100,233
Douglas,1,GEN-1507,100,218
Douglas,1,GEN-1508,100,233
Douglas,1,GEN-1509,100,218
Douglas,1,GEN-1510,100,164
Douglas,1,GEN-1511,100,233
Douglas,1,GEN-1512,100,233
Douglas,1,GEN-1513,59,233
Douglas,1,GEN-1514,100,239
Douglas,1,GEN-1515,100,164
Douglas,1,GEN-1516,100,220
Douglas,1,GEN-1517,100,220
Douglas,1,GEN-1518,100,164
Douglas,1,GEN-1519,100,99
Douglas,1,GEN-1520,81,164
Douglas,1,GEN-1521,100,163
Douglas,1,GEN-1522,100,98
Douglas,1,GEN-1523,100,220
Douglas,1,GEN-1524,100,99
Douglas,1,GEN-1525,100,98
Douglas,1,GEN-1526,69,231
Douglas,1,GEN-1527,54,220
Douglas,1,GEN-1528,100,99
Douglas,1,GEN-1529,100,220
Douglas,1,GEN-1530,62,230
Douglas,1,GEN-1531,100,220
Douglas,1,GEN-1532,100,218
Douglas,1,GEN-1533,100,99
Douglas,1,GEN-1534,100,220
Douglas,1,GEN-1535,100,230
Douglas,1,GEN-1536,82,98
Douglas,1,GEN-1537,100,220
Douglas,1,GEN-1538,100,98
Douglas,1,GEN-1539,100,99
Douglas,1,GEN-1540,77,221
Douglas,1,GEN-1541,100,221
Douglas,1,GEN-1542,67,221
Douglas,1,GEN-1543,59,221
Douglas,1,GEN-1544,60,231
Douglas,1,GEN-1545,100,194
