name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Jackson,CVR_Export_20240305192033.csv,manifest,530,78087,FAILED,2024-03-13 11:05:30.45305,F8E77ABFD02C13AA1ACA36AD344BD84F72EEC21E0C240838B080903CA2FB4F92,F8E77ABFD02C13AA1ACA36AD344BD84F72EEC21E0C240838B080903CA2FB4F92
San Miguel,CVR_Export_20240314121715.csv,manifest,2033,288071,FAILED,2024-03-14 15:42:18.072882,901E365525B69770BC7D69EEC3910DDABBEA20B5E4A2CA2CC75B25981B075E21,901E365525B69770BC7D69EEC3910DDABBEA20B5E4A2CA2CC75B25981B075E21
Kiowa,Presidential Primary Ballot Manifest.csv,manifest,23,551,HASH_MISMATCH,2024-03-13 12:26:42.013655,DFB1ED44822913DC8465F899BB5E63FC0320D5DB01B02739D02ED71194DAFB07,""
Kiowa,Modified_CVR_Export_20240311131015.csv,manifest,541,37032,HASH_MISMATCH,2024-03-13 12:26:55.216771,70484753119C7E953D0031BCEA59038FD0FA299CAB0247DDE4EEA4EC29CD9B24,""
Kiowa,Presidential Primary Ballot Manifest.csv,manifest,23,551,HASH_MISMATCH,2024-03-13 12:27:41.002836,DFB1ED44822913DC8465F899BB5E63FC0320D5DB01B02739D02ED71194DAFB07,""
Kiowa,Modified_CVR_Export_20240311131015.csv,manifest,541,37032,HASH_MISMATCH,2024-03-13 12:28:12.817338,70484753119C7E953D0031BCEA59038FD0FA299CAB0247DDE4EEA4EC29CD9B24,""
Kiowa,Balllot Manifest.csv,manifest,23,551,HASH_MISMATCH,2024-03-13 12:37:24.408524,DFB1ED44822913DC8465F899BB5E63FC0320D5DB01B02739D02ED71194DAFB07,""
Kiowa,Modified_CVR_Export_20240311131015.csv,manifest,541,37032,HASH_MISMATCH,2024-03-13 12:37:57.464626,70484753119C7E953D0031BCEA59038FD0FA299CAB0247DDE4EEA4EC29CD9B24,""
Teller,2024 Pres Primary.csv,manifest,371,9193,HASH_MISMATCH,2024-03-13 14:03:26.260737,67E5B524A289E42DDA19E1A6BBCE6EA91F866CF1F4A446ADC4D1ECD4896C712C,2947169634F91B89D4746015BAA199706027884A44A15D767030E3CF94FBC1AC
Teller,CVR_Export_20240313122353.csv,manifest,9249,1391876,HASH_MISMATCH,2024-03-13 14:08:52.75729,0524387FB013965B3C7707AB687AB84BE87517EF43E55ED6ABEEA7D859EE5521,988073C0ACFBBF638848CBFE12DB5E69387DCA3CF037DCDDDC566323DC7A427C
Broomfield,Broomfield_Ballot Manifest_2024 Presidential Primary.xlsx,manifest,1735,80095,HASH_MISMATCH,2024-03-13 16:40:35.07619,87B2EC71FB3539523C5BD3AB3AB7940458BF57BA6535BDE3CE0A2800E4497CC4,77448442BA383693E65BD22F380ABD39C40159CA64BFD1CC8413926F6D080976
Huerfano,Huerfano.ods,manifest,53,6220,HASH_MISMATCH,2024-03-13 18:52:07.24988,B959D2C22CD68E3CE7BCA686AE2FB94EC9B592216356AD5C2E5732971611E6DB,""
Huerfano,Modified_CVR_Export_20240313183237.csv,manifest,2578,212133,HASH_MISMATCH,2024-03-13 18:52:09.544893,4DBB4D632CAA5C85718C9BE07B9C4510D72BCE1730161EDE85313C1A95B5299B,""
Huerfano,Huerfano.ods,manifest,53,6220,HASH_MISMATCH,2024-03-13 18:52:41.729921,B959D2C22CD68E3CE7BCA686AE2FB94EC9B592216356AD5C2E5732971611E6DB,""
