CountyName,ContestName,ContestChoices
Bent,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Boulder,Boulder - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Boulder,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Broomfield,Broomfield - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Broomfield,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Chaffee,Chaffee - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Chaffee,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Cheyenne,Cheyenne - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Cheyenne,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Clear Creek,Clear Creek - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Clear Creek,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Conejos,Conejos - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Conejos,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Costilla,Costilla - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Costilla,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Crowley,Crowley - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Crowley,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Custer,Custer - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Custer,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Delta,Delta - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Delta,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Denver,Denver - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Denver,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Dolores,Dolores - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Dolores,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Douglas,Douglas - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Douglas,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Eagle,Eagle - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Eagle,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
El Paso,El Paso - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
El Paso,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Elbert,Elbert - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Elbert,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Fremont,Fremont - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Fremont,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Garfield,Garfield - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Garfield,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Gilpin,Gilpin - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Gilpin,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Grand,Grand - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Grand,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Gunnison,Gunnison - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Gunnison,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Hinsdale,Hinsdale - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Hinsdale,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Huerfano,Huerfano - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Huerfano,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Jackson,Jackson - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Jackson,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Jefferson,Jefferson - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Jefferson,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Kiowa,Kiowa - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Kiowa,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Kit Carson,Kit Carson - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Kit Carson,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
La Plata,La Plata - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
La Plata,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Lake,Lake - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Lake,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Larimer,Larimer - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Larimer,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Las Animas,Las Animas - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Las Animas,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Lincoln,Lincoln - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Lincoln,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Logan,Logan - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Logan,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Mesa,Mesa - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Mesa,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Mineral,Mineral - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Mineral,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Moffat,Moffat - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Moffat,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Montezuma,Montezuma - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Montezuma,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Montrose,Montrose - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Montrose,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Morgan,Morgan - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Morgan,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Otero,Otero - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Otero,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Ouray,Ouray - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Ouray,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Park,Park - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Park,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Phillips,Phillips - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Phillips,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Pitkin,Pitkin - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Pitkin,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Prowers,Prowers - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Prowers,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Pueblo,Pueblo - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Pueblo,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Rio Blanco,Rio Blanco - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Rio Blanco,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Rio Grande,Rio Grande - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Rio Grande,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Routt,Routt - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Routt,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Saguache,Saguache - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Saguache,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
San Miguel,San Miguel - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
San Miguel,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Sedgwick,Sedgwick - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Sedgwick,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Summit,Summit - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
Summit,President of the United States - REP,"Vivek Ramaswamy, Asa Hutchinson, Nikki Haley, Ron DeSantis, Chris Christie, Ryan L Binkley, Donald J. Trump, Rachel Hannah ""Mohawk"" Swift, Walter Iwachiw"
Teller,Teller - President of the United States - DEM,"Jason Michael Palmer, Gabriel Cornejo, Frankie Lozada, Dean Phillips, Stephen P Lyons, Marianne Williamson, Joseph R Biden Jr, Armando ""Mando"" Perez-Serrato, Noncommitted delegate"
