County,Tabulator ID,Batch,# of Ballots,Location
Douglas,1,PRES-0444,61,41
Douglas,1,PRES-0445,100,31
Douglas,1,PRES-0446,100,61
Douglas,1,PRES-0447,100,84
Douglas,1,PRES-0448,100,55
Douglas,1,PRES-0449,100,41
Douglas,1,PRES-0450,100,53
Douglas,1,PRES-0451,100,53
Douglas,1,PRES-0452,100,41
Douglas,1,PRES-0453,100,76
Douglas,1,PRES-0454,100,63
Douglas,1,PRES-0455,100,61
Douglas,1,PRES-0456,72,61
Douglas,1,PRES-0457,100,61
Douglas,1,PRES-0458,100,84
Douglas,1,PRES-0459,100,84
Douglas,1,PRES-0460,100,84
Douglas,1,PRES-0461,100,84
Douglas,1,PRES-0462,100,84
Douglas,1,PRES-0463,100,31
Douglas,1,PRES-0464,100,63
Douglas,1,PRES-0465,100,63
Douglas,1,PRES-0466,100,31
Douglas,1,PRES-0467,100,63
Douglas,1,PRES-0468,98,61
Douglas,1,PRES-0469,46,96
Douglas,1,PRES-0470,100,79
Douglas,1,PRES-0472,100,63
Douglas,1,PRES-0473,100,55
Douglas,1,PRES-0474,100,59
Douglas,1,PRES-0475,100,79
Douglas,1,PRES-0476,100,100
Douglas,1,PRES-0477,100,61
Douglas,1,PRES-0478,100,90
Douglas,1,PRES-0479,100,53
Douglas,1,PRES-0480,100,100
Douglas,1,PRES-0481,100,100
Douglas,1,PRES-0482,100,61
Douglas,1,PRES-0483,100,25
Douglas,1,PRES-0484,100,64
Douglas,1,PRES-0485,99,100
Douglas,1,PRES-0486,100,96
Douglas,1,PRES-0487,100,100
Douglas,1,PRES-0488,100,53
Douglas,1,PRES-0489,100,100
Douglas,1,PRES-0490,100,79
Douglas,1,PRES-0491,100,61
Douglas,1,PRES-0492,100,90
Douglas,1,PRES-0493,100,55
Douglas,1,PRES-0494,100,53
Douglas,1,PRES-0495,100,96
Douglas,1,PRES-0496,100,53
Douglas,1,PRES-0497,100,61
Douglas,1,PRES-0498,100,63
Douglas,1,PRES-0499,100,25
Douglas,1,PRES-0500,100,79
Douglas,1,PRES-0501,100,53
Douglas,1,PRES-0502,100,64
Douglas,1,PRES-0503,100,79
Douglas,1,PRES-0505,100,63
Douglas,1,PRES-0506,100,55
Douglas,1,PRES-0507,100,61
Douglas,1,PRES-0508,100,79
Douglas,1,PRES-0509,100,63
Douglas,1,PRES-0510,100,61
Douglas,1,PRES-0511,100,64
Douglas,1,PRES-0512,100,53
Douglas,1,PRES-0513,100,61
Douglas,1,PRES-0514,99,100
Douglas,1,PRES-0515,100,90
Douglas,1,PRES-0516,100,64
Douglas,1,PRES-0517,100,90
Douglas,1,PRES-0518,100,63
Douglas,1,PRES-0519,100,55
Douglas,1,PRES-0520,100,90
Douglas,1,PRES-0521,100,64
Douglas,1,PRES-0522,100,63
Douglas,1,PRES-0523,100,64
Douglas,1,PRES-0524,100,90
Douglas,1,PRES-0525,100,55
Douglas,1,PRES-0526,100,100
Douglas,1,PRES-0527,100,79
Douglas,1,PRES-0528,100,64
Douglas,1,PRES-0529,100,53
Douglas,1,PRES-0530,100,55
Douglas,1,PRES-0531,100,79
Douglas,1,PRES-0532,100,90
Douglas,1,PRES-0533,100,64
Douglas,1,PRES-0534,100,79
Douglas,1,PRES-0535,100,90
Douglas,1,PRES-0536,100,53
Douglas,1,PRES-0537,100,59
Douglas,1,PRES-0538,100,96
Douglas,1,PRES-0539,100,55
Douglas,1,PRES-0540,100,55
Douglas,1,PRES-0541,100,55
Douglas,1,PRES-0542,100,61
Douglas,1,PRES-0543,100,63
Douglas,1,PRES-0544,100,79
Douglas,1,PRES-0545,82,53
Douglas,1,PRES-0546,100,79
Douglas,1,PRES-0547,100,112
Douglas,1,PRES-0548,15,100
Douglas,1,PRES-0549,29,90
Douglas,1,PRES-0550,100,64
Douglas,1,PRES-0551,100,90
Douglas,1,PRES-0552,100,51
Douglas,1,PRES-0553,100,63
Douglas,1,PRES-0554,100,64
Douglas,1,PRES-0555,100,63
Douglas,1,PRES-0556,100,63
Douglas,1,PRES-0557,100,63
Douglas,1,PRES-0558,100,63
Douglas,1,PRES-0559,100,64
Douglas,1,PRES-0560,100,84
Douglas,1,PRES-0561,100,31
Douglas,1,PRES-0562,95,84
Douglas,1,PRES-0563,100,96
Douglas,1,PRES-0564,98,31
Douglas,1,PRES-0565,100,84
Douglas,1,PRES-0566,99,31
Douglas,1,PRES-0567,99,84
Douglas,1,PRES-0568,100,84
Douglas,1,PRES-0569,100,109
Douglas,1,PRES-0570,100,109
Douglas,1,PRES-0571,100,96
Douglas,1,PRES-0572,100,76
Douglas,1,PRES-0573,100,109
Douglas,1,PRES-0574,100,96
Douglas,1,PRES-0575,87,76
Douglas,1,PRES-0576,73,31
Douglas,1,PRES-0577,100,31
Douglas,1,PRES-0578,79,31
Douglas,1,PRES-0579,100,84
Douglas,1,PRES-0580,100,109
Douglas,1,PRES-0581,64,109
Douglas,1,PRES-0582,100,51
Douglas,1,PRES-0583,100,84
Douglas,1,PRES-0584,100,109
Douglas,1,PRES-0585,100,84
Douglas,1,PRES-0586,100,84
Douglas,1,PRES-0587,64,109
Douglas,1,PRES-0588,83,109
Douglas,1,PRES-0589,100,109
Douglas,1,PRES-0590,100,84
Douglas,1,PRES-0591,38,100
Douglas,1,PRES-0592,99,120
Douglas,1,PRES-0593,100,100
Douglas,1,PRES-0594,100,109
Douglas,1,PRES-0595,100,112
Douglas,1,PRES-0596,100,94
