county_name,contest_name,choice,votes
Alamosa,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Alamosa,President of the United States - REP,Walter Iwachiw,0
Arapahoe,Arapahoe - President of the United States - DEM,Joseph R Biden Jr,51512
Arapahoe,Arapahoe - President of the United States - DEM,Noncommitted delegate,5465
Arapahoe,Arapahoe - President of the United States - DEM,Dean Phillips,1835
Arapahoe,Arapahoe - President of the United States - DEM,Marianne Williamson,1572
Arapahoe,Arapahoe - President of the United States - DEM,Gabriel Cornejo,503
Arapahoe,Arapahoe - President of the United States - DEM,Jason Michael Palmer,454
Arapahoe,Arapahoe - President of the United States - DEM,Frankie Lozada,280
Arapahoe,Arapahoe - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",247
Arapahoe,Arapahoe - President of the United States - DEM,Stephen P Lyons,193
Arapahoe,President of the United States - REP,Donald J. Trump,45351
Arapahoe,President of the United States - REP,Nikki Haley,28548
Arapahoe,President of the United States - REP,Ron DeSantis,1158
Arapahoe,President of the United States - REP,Chris Christie,627
Arapahoe,President of the United States - REP,Vivek Ramaswamy,485
Arapahoe,President of the United States - REP,Ryan L Binkley,187
Arapahoe,President of the United States - REP,Asa Hutchinson,110
Arapahoe,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",2
Arapahoe,President of the United States - REP,Walter Iwachiw,0
Archuleta,Archuleta - President of the United States - DEM,Joseph R Biden Jr,1266
Archuleta,Archuleta - President of the United States - DEM,Noncommitted delegate,88
Archuleta,Archuleta - President of the United States - DEM,Marianne Williamson,44
Archuleta,Archuleta - President of the United States - DEM,Dean Phillips,41
Archuleta,Archuleta - President of the United States - DEM,Jason Michael Palmer,7
Archuleta,Archuleta - President of the United States - DEM,Stephen P Lyons,6
Archuleta,Archuleta - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",5
Archuleta,Archuleta - President of the United States - DEM,Gabriel Cornejo,2
Archuleta,Archuleta - President of the United States - DEM,Frankie Lozada,2
Archuleta,President of the United States - REP,Donald J. Trump,2551
Archuleta,President of the United States - REP,Nikki Haley,1113
Archuleta,President of the United States - REP,Ron DeSantis,64
Archuleta,President of the United States - REP,Chris Christie,26
Archuleta,President of the United States - REP,Vivek Ramaswamy,22
Archuleta,President of the United States - REP,Ryan L Binkley,7
Archuleta,President of the United States - REP,Asa Hutchinson,5
Archuleta,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Archuleta,President of the United States - REP,Walter Iwachiw,0
Baca,Baca - President of the United States - DEM,Joseph R Biden Jr,99
Baca,Baca - President of the United States - DEM,Noncommitted delegate,27
Baca,Baca - President of the United States - DEM,Marianne Williamson,10
Baca,Baca - President of the United States - DEM,Dean Phillips,8
Baca,Baca - President of the United States - DEM,Jason Michael Palmer,5
Baca,Baca - President of the United States - DEM,Frankie Lozada,2
Baca,Baca - President of the United States - DEM,Stephen P Lyons,1
Baca,Baca - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",1
Baca,Baca - President of the United States - DEM,Gabriel Cornejo,0
Baca,President of the United States - REP,Donald J. Trump,993
Baca,President of the United States - REP,Nikki Haley,114
Baca,President of the United States - REP,Ron DeSantis,12
Baca,President of the United States - REP,Chris Christie,5
Baca,President of the United States - REP,Vivek Ramaswamy,3
Baca,President of the United States - REP,Asa Hutchinson,1
Baca,President of the United States - REP,Ryan L Binkley,1
Baca,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Baca,President of the United States - REP,Walter Iwachiw,0
Bent,Bent - President of the United States - DEM,Joseph R Biden Jr,227
Bent,Bent - President of the United States - DEM,Noncommitted delegate,45
Bent,Bent - President of the United States - DEM,Dean Phillips,7
Bent,Bent - President of the United States - DEM,Marianne Williamson,7
Bent,Bent - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",6
Bent,Bent - President of the United States - DEM,Stephen P Lyons,5
Bent,Bent - President of the United States - DEM,Frankie Lozada,3
Bent,Bent - President of the United States - DEM,Jason Michael Palmer,2
Bent,Bent - President of the United States - DEM,Gabriel Cornejo,1
Bent,President of the United States - REP,Donald J. Trump,795
Bent,President of the United States - REP,Nikki Haley,144
Bent,President of the United States - REP,Ron DeSantis,15
Bent,President of the United States - REP,Vivek Ramaswamy,6
Bent,President of the United States - REP,Chris Christie,4
Bent,President of the United States - REP,Ryan L Binkley,1
Bent,President of the United States - REP,Asa Hutchinson,1
Bent,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Bent,President of the United States - REP,Walter Iwachiw,0
Boulder,Boulder - President of the United States - DEM,Joseph R Biden Jr,48565
Boulder,Boulder - President of the United States - DEM,Noncommitted delegate,5315
Boulder,Boulder - President of the United States - DEM,Marianne Williamson,1613
Boulder,Boulder - President of the United States - DEM,Dean Phillips,1608
Boulder,Boulder - President of the United States - DEM,Gabriel Cornejo,325
Boulder,Boulder - President of the United States - DEM,Jason Michael Palmer,223
Boulder,Boulder - President of the United States - DEM,Frankie Lozada,159
Boulder,Boulder - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",140
Boulder,Boulder - President of the United States - DEM,Stephen P Lyons,71
Boulder,President of the United States - REP,Nikki Haley,19322
Boulder,President of the United States - REP,Donald J. Trump,14809
Boulder,President of the United States - REP,Chris Christie,490
Boulder,President of the United States - REP,Ron DeSantis,439
Boulder,President of the United States - REP,Vivek Ramaswamy,261
Boulder,President of the United States - REP,Ryan L Binkley,86
Boulder,President of the United States - REP,Asa Hutchinson,78
Boulder,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",4
Boulder,President of the United States - REP,Walter Iwachiw,0
Broomfield,Broomfield - President of the United States - DEM,Joseph R Biden Jr,8440
Broomfield,Broomfield - President of the United States - DEM,Noncommitted delegate,853
Broomfield,Broomfield - President of the United States - DEM,Dean Phillips,317
Broomfield,Broomfield - President of the United States - DEM,Marianne Williamson,281
Broomfield,Broomfield - President of the United States - DEM,Gabriel Cornejo,58
Broomfield,Broomfield - President of the United States - DEM,Jason Michael Palmer,57
Broomfield,Broomfield - President of the United States - DEM,Frankie Lozada,29
Broomfield,Broomfield - President of the United States - DEM,Stephen P Lyons,24
Broomfield,Broomfield - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",19
Broomfield,President of the United States - REP,Donald J. Trump,6240
Broomfield,President of the United States - REP,Nikki Haley,5258
Broomfield,President of the United States - REP,Ron DeSantis,157
Broomfield,President of the United States - REP,Chris Christie,144
Broomfield,President of the United States - REP,Vivek Ramaswamy,90
Broomfield,President of the United States - REP,Ryan L Binkley,31
Broomfield,President of the United States - REP,Asa Hutchinson,19
Broomfield,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Broomfield,President of the United States - REP,Walter Iwachiw,0
Chaffee,Chaffee - President of the United States - DEM,Joseph R Biden Jr,2540
Chaffee,Chaffee - President of the United States - DEM,Noncommitted delegate,272
Chaffee,Chaffee - President of the United States - DEM,Marianne Williamson,106
Chaffee,Chaffee - President of the United States - DEM,Dean Phillips,93
Chaffee,Chaffee - President of the United States - DEM,Gabriel Cornejo,19
Chaffee,Chaffee - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",11
Chaffee,Chaffee - President of the United States - DEM,Jason Michael Palmer,11
Chaffee,Chaffee - President of the United States - DEM,Frankie Lozada,4
Chaffee,Chaffee - President of the United States - DEM,Stephen P Lyons,4
Chaffee,President of the United States - REP,Donald J. Trump,2899
Chaffee,President of the United States - REP,Nikki Haley,1774
Chaffee,President of the United States - REP,Ron DeSantis,72
Chaffee,President of the United States - REP,Chris Christie,35
Chaffee,President of the United States - REP,Vivek Ramaswamy,17
Chaffee,President of the United States - REP,Ryan L Binkley,13
Chaffee,President of the United States - REP,Asa Hutchinson,8
Chaffee,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Chaffee,President of the United States - REP,Walter Iwachiw,0
Cheyenne,Cheyenne - President of the United States - DEM,Joseph R Biden Jr,35
Cheyenne,Cheyenne - President of the United States - DEM,Noncommitted delegate,14
Cheyenne,Cheyenne - President of the United States - DEM,Dean Phillips,4
Cheyenne,Cheyenne - President of the United States - DEM,Frankie Lozada,3
Cheyenne,Cheyenne - President of the United States - DEM,Jason Michael Palmer,2
Cheyenne,Cheyenne - President of the United States - DEM,Gabriel Cornejo,1
Cheyenne,Cheyenne - President of the United States - DEM,Marianne Williamson,1
Cheyenne,Cheyenne - President of the United States - DEM,Stephen P Lyons,0
Cheyenne,Cheyenne - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",0
Cheyenne,President of the United States - REP,Donald J. Trump,544
Cheyenne,President of the United States - REP,Nikki Haley,64
Cheyenne,President of the United States - REP,Ron DeSantis,8
Cheyenne,President of the United States - REP,Ryan L Binkley,2
Cheyenne,President of the United States - REP,Vivek Ramaswamy,2
Cheyenne,President of the United States - REP,Chris Christie,1
Cheyenne,President of the United States - REP,Walter Iwachiw,0
Cheyenne,President of the United States - REP,Asa Hutchinson,0
Cheyenne,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Clear Creek,Clear Creek - President of the United States - DEM,Joseph R Biden Jr,1041
Clear Creek,Clear Creek - President of the United States - DEM,Noncommitted delegate,101
Clear Creek,Clear Creek - President of the United States - DEM,Marianne Williamson,60
Clear Creek,Clear Creek - President of the United States - DEM,Dean Phillips,38
Clear Creek,Clear Creek - President of the United States - DEM,Jason Michael Palmer,11
Clear Creek,Clear Creek - President of the United States - DEM,Frankie Lozada,7
Clear Creek,Clear Creek - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",6
Clear Creek,Clear Creek - President of the United States - DEM,Gabriel Cornejo,5
Clear Creek,Clear Creek - President of the United States - DEM,Stephen P Lyons,2
Clear Creek,President of the United States - REP,Donald J. Trump,1007
Clear Creek,President of the United States - REP,Nikki Haley,585
Clear Creek,President of the United States - REP,Ron DeSantis,31
Clear Creek,President of the United States - REP,Vivek Ramaswamy,9
Clear Creek,President of the United States - REP,Chris Christie,8
Clear Creek,President of the United States - REP,Asa Hutchinson,3
Clear Creek,President of the United States - REP,Ryan L Binkley,2
Clear Creek,President of the United States - REP,Walter Iwachiw,0
Clear Creek,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Conejos,Conejos - President of the United States - DEM,Joseph R Biden Jr,749
Conejos,Conejos - President of the United States - DEM,Noncommitted delegate,60
Conejos,Conejos - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",40
Conejos,Conejos - President of the United States - DEM,Marianne Williamson,25
Conejos,Conejos - President of the United States - DEM,Dean Phillips,20
Conejos,Conejos - President of the United States - DEM,Jason Michael Palmer,15
Conejos,Conejos - President of the United States - DEM,Gabriel Cornejo,13
Conejos,Conejos - President of the United States - DEM,Frankie Lozada,8
Conejos,Conejos - President of the United States - DEM,Stephen P Lyons,3
Conejos,President of the United States - REP,Donald J. Trump,1052
Conejos,President of the United States - REP,Nikki Haley,218
Conejos,President of the United States - REP,Ron DeSantis,18
Conejos,President of the United States - REP,Chris Christie,5
Conejos,President of the United States - REP,Vivek Ramaswamy,4
Conejos,President of the United States - REP,Ryan L Binkley,4
Conejos,President of the United States - REP,Asa Hutchinson,3
Conejos,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Conejos,President of the United States - REP,Walter Iwachiw,0
Costilla,Costilla - President of the United States - DEM,Joseph R Biden Jr,490
Costilla,Costilla - President of the United States - DEM,Noncommitted delegate,69
Costilla,Costilla - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",15
Costilla,Costilla - President of the United States - DEM,Marianne Williamson,12
Costilla,Costilla - President of the United States - DEM,Jason Michael Palmer,7
Costilla,Costilla - President of the United States - DEM,Gabriel Cornejo,7
Costilla,Costilla - President of the United States - DEM,Stephen P Lyons,7
Costilla,Costilla - President of the United States - DEM,Frankie Lozada,6
Costilla,Costilla - President of the United States - DEM,Dean Phillips,6
Costilla,President of the United States - REP,Donald J. Trump,318
Costilla,President of the United States - REP,Nikki Haley,83
Costilla,President of the United States - REP,Chris Christie,6
Costilla,President of the United States - REP,Ron DeSantis,4
Costilla,President of the United States - REP,Asa Hutchinson,1
Costilla,President of the United States - REP,Ryan L Binkley,1
Costilla,President of the United States - REP,Vivek Ramaswamy,0
Costilla,President of the United States - REP,Walter Iwachiw,0
Costilla,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Crowley,Crowley - President of the United States - DEM,Joseph R Biden Jr,161
Crowley,Crowley - President of the United States - DEM,Noncommitted delegate,12
Crowley,Crowley - President of the United States - DEM,Marianne Williamson,11
Crowley,Crowley - President of the United States - DEM,Dean Phillips,8
Crowley,Crowley - President of the United States - DEM,Gabriel Cornejo,3
Crowley,Crowley - President of the United States - DEM,Frankie Lozada,2
Crowley,Crowley - President of the United States - DEM,Stephen P Lyons,1
Crowley,Crowley - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",1
Crowley,Crowley - President of the United States - DEM,Jason Michael Palmer,0
Crowley,President of the United States - REP,Donald J. Trump,733
Crowley,President of the United States - REP,Nikki Haley,105
Crowley,President of the United States - REP,Ron DeSantis,14
Crowley,President of the United States - REP,Ryan L Binkley,9
Crowley,President of the United States - REP,Chris Christie,6
Crowley,President of the United States - REP,Vivek Ramaswamy,2
Crowley,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Crowley,President of the United States - REP,Asa Hutchinson,0
Crowley,President of the United States - REP,Walter Iwachiw,0
Custer,Custer - President of the United States - DEM,Joseph R Biden Jr,433
Custer,Custer - President of the United States - DEM,Noncommitted delegate,20
Custer,Custer - President of the United States - DEM,Marianne Williamson,15
Custer,Custer - President of the United States - DEM,Dean Phillips,7
Custer,Custer - President of the United States - DEM,Jason Michael Palmer,3
Custer,Custer - President of the United States - DEM,Frankie Lozada,1
Custer,Custer - President of the United States - DEM,Gabriel Cornejo,1
Custer,Custer - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",0
Custer,Custer - President of the United States - DEM,Stephen P Lyons,0
Custer,President of the United States - REP,Donald J. Trump,1464
Custer,President of the United States - REP,Nikki Haley,481
Custer,President of the United States - REP,Ron DeSantis,28
Custer,President of the United States - REP,Chris Christie,9
Custer,President of the United States - REP,Vivek Ramaswamy,6
Custer,President of the United States - REP,Asa Hutchinson,3
Custer,President of the United States - REP,Ryan L Binkley,3
Custer,President of the United States - REP,Walter Iwachiw,0
Custer,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Delta,Delta - President of the United States - DEM,Joseph R Biden Jr,1994
Delta,Delta - President of the United States - DEM,Noncommitted delegate,201
Delta,Delta - President of the United States - DEM,Marianne Williamson,107
Delta,Delta - President of the United States - DEM,Dean Phillips,58
Delta,Delta - President of the United States - DEM,Jason Michael Palmer,38
Delta,Delta - President of the United States - DEM,Gabriel Cornejo,16
Delta,Delta - President of the United States - DEM,Stephen P Lyons,13
Delta,Delta - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",9
Delta,Delta - President of the United States - DEM,Frankie Lozada,7
Delta,President of the United States - REP,Donald J. Trump,6716
Delta,President of the United States - REP,Nikki Haley,1847
Delta,President of the United States - REP,Ron DeSantis,124
Delta,President of the United States - REP,Chris Christie,55
Delta,President of the United States - REP,Vivek Ramaswamy,34
Delta,President of the United States - REP,Asa Hutchinson,25
Delta,President of the United States - REP,Ryan L Binkley,21
Delta,President of the United States - REP,Walter Iwachiw,0
Delta,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Denver,Denver - President of the United States - DEM,Joseph R Biden Jr,74724
Denver,Denver - President of the United States - DEM,Noncommitted delegate,10403
Denver,Denver - President of the United States - DEM,Dean Phillips,2648
Denver,Denver - President of the United States - DEM,Marianne Williamson,2419
Denver,Denver - President of the United States - DEM,Gabriel Cornejo,673
Denver,Denver - President of the United States - DEM,Jason Michael Palmer,588
Denver,Denver - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",423
Denver,Denver - President of the United States - DEM,Frankie Lozada,369
Denver,Denver - President of the United States - DEM,Stephen P Lyons,133
Denver,President of the United States - REP,Nikki Haley,24315
Denver,President of the United States - REP,Donald J. Trump,19863
Denver,President of the United States - REP,Chris Christie,562
Denver,President of the United States - REP,Ron DeSantis,492
Denver,President of the United States - REP,Vivek Ramaswamy,369
Denver,President of the United States - REP,Ryan L Binkley,122
Denver,President of the United States - REP,Asa Hutchinson,100
Denver,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",3
Denver,President of the United States - REP,Walter Iwachiw,0
Dolores,Dolores - President of the United States - DEM,Joseph R Biden Jr,82
Dolores,Dolores - President of the United States - DEM,Noncommitted delegate,8
Dolores,Dolores - President of the United States - DEM,Stephen P Lyons,5
Dolores,Dolores - President of the United States - DEM,Marianne Williamson,5
Dolores,Dolores - President of the United States - DEM,Jason Michael Palmer,4
Dolores,Dolores - President of the United States - DEM,Dean Phillips,3
Dolores,Dolores - President of the United States - DEM,Gabriel Cornejo,1
Dolores,Dolores - President of the United States - DEM,Frankie Lozada,1
Dolores,Dolores - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",0
Dolores,President of the United States - REP,Donald J. Trump,630
Dolores,President of the United States - REP,Nikki Haley,70
Dolores,President of the United States - REP,Ron DeSantis,5
Dolores,President of the United States - REP,Chris Christie,2
Dolores,President of the United States - REP,Ryan L Binkley,2
Dolores,President of the United States - REP,Vivek Ramaswamy,1
Dolores,President of the United States - REP,Walter Iwachiw,0
Dolores,President of the United States - REP,Asa Hutchinson,0
Dolores,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Douglas,Douglas - President of the United States - DEM,Joseph R Biden Jr,26945
Douglas,Douglas - President of the United States - DEM,Noncommitted delegate,2260
Douglas,Douglas - President of the United States - DEM,Dean Phillips,1203
Douglas,Douglas - President of the United States - DEM,Marianne Williamson,771
Douglas,Douglas - President of the United States - DEM,Gabriel Cornejo,183
Douglas,Douglas - President of the United States - DEM,Jason Michael Palmer,183
Douglas,Douglas - President of the United States - DEM,Frankie Lozada,102
Douglas,Douglas - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",93
Douglas,Douglas - President of the United States - DEM,Stephen P Lyons,61
Douglas,President of the United States - REP,Donald J. Trump,50347
Douglas,President of the United States - REP,Nikki Haley,29512
Douglas,President of the United States - REP,Ron DeSantis,1273
Douglas,President of the United States - REP,Chris Christie,659
Douglas,President of the United States - REP,Vivek Ramaswamy,514
Douglas,President of the United States - REP,Ryan L Binkley,192
Douglas,President of the United States - REP,Asa Hutchinson,90
Eagle,Eagle - President of the United States - DEM,Joseph R Biden Jr,3916
Eagle,Eagle - President of the United States - DEM,Noncommitted delegate,316
Eagle,Eagle - President of the United States - DEM,Dean Phillips,164
Eagle,Eagle - President of the United States - DEM,Marianne Williamson,123
Eagle,Eagle - President of the United States - DEM,Jason Michael Palmer,24
Eagle,Eagle - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",23
Eagle,Eagle - President of the United States - DEM,Gabriel Cornejo,23
Eagle,Eagle - President of the United States - DEM,Frankie Lozada,13
Eagle,Eagle - President of the United States - DEM,Stephen P Lyons,3
Eagle,President of the United States - REP,Donald J. Trump,3267
Eagle,President of the United States - REP,Nikki Haley,3106
Eagle,President of the United States - REP,Ron DeSantis,71
Eagle,President of the United States - REP,Chris Christie,58
Eagle,President of the United States - REP,Vivek Ramaswamy,34
Eagle,President of the United States - REP,Asa Hutchinson,11
Eagle,President of the United States - REP,Ryan L Binkley,10
Eagle,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Eagle,President of the United States - REP,Walter Iwachiw,0
Elbert,Elbert - President of the United States - DEM,Joseph R Biden Jr,1302
Elbert,Elbert - President of the United States - DEM,Noncommitted delegate,123
Elbert,Elbert - President of the United States - DEM,Marianne Williamson,56
Elbert,Elbert - President of the United States - DEM,Dean Phillips,54
Elbert,Elbert - President of the United States - DEM,Jason Michael Palmer,18
Elbert,Elbert - President of the United States - DEM,Stephen P Lyons,11
Elbert,Elbert - President of the United States - DEM,Gabriel Cornejo,9
Elbert,Elbert - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",8
Elbert,Elbert - President of the United States - DEM,Frankie Lozada,6
Elbert,President of the United States - REP,Donald J. Trump,7616
Elbert,President of the United States - REP,Nikki Haley,1785
Elbert,President of the United States - REP,Ron DeSantis,155
Elbert,President of the United States - REP,Vivek Ramaswamy,58
Elbert,President of the United States - REP,Chris Christie,46
Elbert,President of the United States - REP,Ryan L Binkley,17
Elbert,President of the United States - REP,Asa Hutchinson,6
Elbert,President of the United States - REP,Walter Iwachiw,0
Elbert,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
El Paso,El Paso - President of the United States - DEM,Joseph R Biden Jr,42274
El Paso,El Paso - President of the United States - DEM,Noncommitted delegate,3980
El Paso,El Paso - President of the United States - DEM,Dean Phillips,1726
El Paso,El Paso - President of the United States - DEM,Marianne Williamson,1670
El Paso,El Paso - President of the United States - DEM,Gabriel Cornejo,504
El Paso,El Paso - President of the United States - DEM,Jason Michael Palmer,338
El Paso,El Paso - President of the United States - DEM,Frankie Lozada,274
El Paso,El Paso - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",223
El Paso,El Paso - President of the United States - DEM,Stephen P Lyons,153
El Paso,President of the United States - REP,Donald J. Trump,86356
El Paso,President of the United States - REP,Nikki Haley,38109
El Paso,President of the United States - REP,Ron DeSantis,2053
El Paso,President of the United States - REP,Chris Christie,798
El Paso,President of the United States - REP,Vivek Ramaswamy,681
El Paso,President of the United States - REP,Ryan L Binkley,297
El Paso,President of the United States - REP,Asa Hutchinson,167
El Paso,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",2
El Paso,President of the United States - REP,Walter Iwachiw,1
Fremont,Fremont - President of the United States - DEM,Joseph R Biden Jr,2671
Fremont,Fremont - President of the United States - DEM,Noncommitted delegate,242
Fremont,Fremont - President of the United States - DEM,Marianne Williamson,98
Fremont,Fremont - President of the United States - DEM,Dean Phillips,88
Fremont,Fremont - President of the United States - DEM,Jason Michael Palmer,21
Fremont,Fremont - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",19
Fremont,Fremont - President of the United States - DEM,Gabriel Cornejo,18
Fremont,Fremont - President of the United States - DEM,Stephen P Lyons,16
Fremont,Fremont - President of the United States - DEM,Frankie Lozada,9
Fremont,President of the United States - REP,Donald J. Trump,8739
Fremont,President of the United States - REP,Nikki Haley,2121
Fremont,President of the United States - REP,Ron DeSantis,139
Fremont,President of the United States - REP,Chris Christie,60
Fremont,President of the United States - REP,Vivek Ramaswamy,43
Fremont,President of the United States - REP,Ryan L Binkley,23
Fremont,President of the United States - REP,Asa Hutchinson,8
Fremont,President of the United States - REP,Walter Iwachiw,0
Fremont,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Garfield,President of the United States - REP,Donald J. Trump,6093
Garfield,President of the United States - REP,Nikki Haley,2940
Garfield,President of the United States - REP,Ron DeSantis,130
Garfield,President of the United States - REP,Chris Christie,70
Garfield,President of the United States - REP,Vivek Ramaswamy,55
Garfield,President of the United States - REP,Ryan L Binkley,26
Garfield,President of the United States - REP,Asa Hutchinson,17
Garfield,Garfield - President of the United States - DEM,Joseph R Biden Jr,4032
Garfield,Garfield - President of the United States - DEM,Noncommitted delegate,422
Garfield,Garfield - President of the United States - DEM,Marianne Williamson,154
Garfield,Garfield - President of the United States - DEM,Dean Phillips,137
Garfield,Garfield - President of the United States - DEM,Jason Michael Palmer,39
Garfield,Garfield - President of the United States - DEM,Gabriel Cornejo,31
Garfield,Garfield - President of the United States - DEM,Frankie Lozada,17
Garfield,Garfield - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",14
Garfield,Garfield - President of the United States - DEM,Stephen P Lyons,10
Gilpin,Gilpin - President of the United States - DEM,Joseph R Biden Jr,669
Gilpin,Gilpin - President of the United States - DEM,Noncommitted delegate,81
Gilpin,Gilpin - President of the United States - DEM,Marianne Williamson,36
Gilpin,Gilpin - President of the United States - DEM,Dean Phillips,23
Gilpin,Gilpin - President of the United States - DEM,Jason Michael Palmer,6
Gilpin,Gilpin - President of the United States - DEM,Frankie Lozada,4
Gilpin,Gilpin - President of the United States - DEM,Gabriel Cornejo,4
Gilpin,Gilpin - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",3
Gilpin,Gilpin - President of the United States - DEM,Stephen P Lyons,2
Gilpin,President of the United States - REP,Donald J. Trump,776
Gilpin,President of the United States - REP,Nikki Haley,371
Gilpin,President of the United States - REP,Chris Christie,14
Gilpin,President of the United States - REP,Ron DeSantis,12
Gilpin,President of the United States - REP,Vivek Ramaswamy,5
Gilpin,President of the United States - REP,Ryan L Binkley,3
Gilpin,President of the United States - REP,Asa Hutchinson,1
Gilpin,President of the United States - REP,"Rachel Hannah ""Mohawk"" Swift",0
Gilpin,President of the United States - REP,Walter Iwachiw,0
Grand,Grand - President of the United States - DEM,Joseph R Biden Jr,1251
Grand,Grand - President of the United States - DEM,Noncommitted delegate,110
Grand,Grand - President of the United States - DEM,Dean Phillips,54
Grand,Grand - President of the United States - DEM,Marianne Williamson,48
Grand,Grand - President of the United States - DEM,Jason Michael Palmer,9
Grand,Grand - President of the United States - DEM,Gabriel Cornejo,8
Grand,Grand - President of the United States - DEM,Frankie Lozada,6
Grand,Grand - President of the United States - DEM,Stephen P Lyons,4
Grand,Grand - President of the United States - DEM,"Armando ""Mando"" Perez-Serrato",3
Grand,President of the United States - REP,Donald J. Trump,2065
Grand,President of the United States - REP,Nikki Haley,1138
Grand,President of the United States - REP,Ron DeSantis,50
Grand,President of the United States - REP,Chris Christie,40
Grand,President of the United States - REP,Vivek Ramaswamy,23
