CountyName,ContestName,ContestChoices
Alamosa,Attorney General - REP,John Kellner
Alamosa,Governor - DEM,Jared Polis
Alamosa,Governor - REP,"Greg Lopez, Heidi Ganahl"
Alamosa,Representative to the 118th United States Congress - District 3 - DEM,"Soledad Sandoval Tafoya, Alex Walker, Adam Frisch"
Alamosa,Representative to the 118th United States Congress - District 3 - REP,"Lauren Boebert, Don Coram"
Alamosa,Secretary of State - DEM,Jena Griswold
Alamosa,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Alamosa,State Board of Education Member - At Large - DEM,Kathy Plomer
Alamosa,State Board of Education Member - At Large - REP,Dan Maloit
Alamosa,State Representative - District 62 - DEM,Matthew Martinez
Alamosa,State Representative - District 62 - REP,"Ryan G. Williams, Carol Riggenbach"
Alamosa,State Treasurer - DEM,Dave Young
Alamosa,State Treasurer - REP,Lang Sias
Alamosa,United States Senator - DEM,Michael Bennet
Alamosa,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Arapahoe,Arapahoe County Assessor - DEM,PK Kaiser
Arapahoe,Arapahoe County Assessor - REP,Bob Andrews
Arapahoe,Arapahoe County Clerk and Recorder - DEM,Joan Lopez
Arapahoe,Arapahoe County Clerk and Recorder - REP,Caroline Cornell
Arapahoe,Arapahoe County Commissioner - District 2 - DEM,Jessica Campbell-Swanson
Arapahoe,Arapahoe County Commissioner - District 2 - REP,"Mark Gotto, Jason Presley"
Arapahoe,Arapahoe County Commissioner - District 4 - DEM,"Leslie Summey, Regina Edmondson"
Arapahoe,Arapahoe County Commissioner - District 4 - REP,Bob Roth
Arapahoe,Arapahoe County Coroner - DEM,Kelly C. Lear
Arapahoe,Arapahoe County Coroner - REP,Ron Bouchard
Arapahoe,Arapahoe County Sheriff - DEM,Tyler Scott Brown
Arapahoe,Arapahoe County Sheriff - REP,Kevin S. Edling
Arapahoe,Arapahoe County Treasurer - DEM,Michael Roger Westerberg
Arapahoe,Arapahoe County Treasurer - REP,Marsha Berzins
Arapahoe,Attorney General - DEM,Phil Weiser
Arapahoe,Attorney General - REP,John Kellner
Arapahoe,Governor - DEM,Jared Polis
Arapahoe,Governor - REP,"Greg Lopez, Heidi Ganahl"
Arapahoe,Regent of the University of Colorado - Congressional District 1 - DEM,"Johnnie Nguyen, Wanda L. James"
Arapahoe,Regent of the University of Colorado - Congressional District 1 - REP,Amy Naes
Arapahoe,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington
Arapahoe,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty
Arapahoe,Representative to the 118th United States Congress - District 1 - DEM,"Diana DeGette, Neal Walia"
Arapahoe,Representative to the 118th United States Congress - District 1 - REP,Jennifer Qualteri
Arapahoe,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle
Arapahoe,Representative to the 118th United States Congress - District 4 - REP,"Robert Lewis, Ken Buck"
Arapahoe,Representative to the 118th United States Congress - District 6 - DEM,Jason Crow
Arapahoe,Representative to the 118th United States Congress - District 6 - REP,Steven Monahan
Arapahoe,Secretary of State - DEM,Jena Griswold
Arapahoe,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Arapahoe,State Board of Education Member - At Large - DEM,Kathy Plomer
Arapahoe,State Board of Education Member - At Large - REP,Dan Maloit
Arapahoe,State Board of Education Member - Congressional District 6 - DEM,Rebecca McClellan
Arapahoe,State Board of Education Member - Congressional District 6 - REP,Molly Lamar
Arapahoe,State Representative - District 3 - DEM,Meg Froelich
Arapahoe,State Representative - District 3 - REP,Marla Fernandez
Arapahoe,State Representative - District 9 - DEM,Emily Sirota
Arapahoe,State Representative - District 9 - REP,Tom Cowhick
Arapahoe,State Representative - District 36 - DEM,Mike Weissman
Arapahoe,State Representative - District 36 - REP,William Walters
Arapahoe,State Representative - District 37 - DEM,Ruby Dickson
Arapahoe,State Representative - District 37 - REP,Paul Archer
Arapahoe,State Representative - District 38 - DEM,David Ortiz
Arapahoe,State Representative - District 38 - REP,Jaylen Mosqueira
Arapahoe,State Representative - District 40 - DEM,Naquetta Ricks
Arapahoe,State Representative - District 40 - REP,Le Sellers
Arapahoe,State Representative - District 41 - DEM,Iman M. Jodeh
Arapahoe,State Representative - District 41 - REP,Stephanie Hancock
Arapahoe,State Representative - District 42 - DEM,"Mandy Lindsay, Gail Pough"
Arapahoe,State Representative - District 42 - REP,Cory Parella
Arapahoe,State Representative - District 56 - DEM,Kathleen J. Conway
Arapahoe,State Representative - District 56 - REP,Rod Bockenfeld
Arapahoe,State Representative - District 61 - DEM,Eliza Hamrick
Arapahoe,State Representative - District 61 - REP,Dave Woolever
Arapahoe,State Senator - District 27 - DEM,Tom Sullivan
Arapahoe,Arapahoe County - State Senator - District 27 - REP,"Tom Kim, JulieMarie A. Shepherd Macklin"
Arapahoe,State Senator - District 32 - DEM,Robert Rodriguez
Arapahoe,State Senator - District 32 - REP,Dean Flanders
Arapahoe,State Treasurer - DEM,Dave Young
Arapahoe,State Treasurer - REP,Lang Sias
Arapahoe,United States Senator - DEM,Michael Bennet
Arapahoe,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Archuleta,Archuleta County Assessor - REP,Johanna Tully-Elliott
Archuleta,Archuleta County Clerk and Recorder - REP,Kristy Archuleta
Archuleta,Archuleta County Commissioner District 3 - REP,"Alvin Schaaf, Veronica Medina"
Archuleta,Archuleta County Coroner - REP,Brandon L. Bishop
Archuleta,Archuleta County Sheriff - REP,"Mike Le Roux, Boyd Neagle"
Archuleta,Archuleta County Treasurer - REP,Elsa P. White
Archuleta,Attorney General - DEM,Phil Weiser
Archuleta,Attorney General - REP,John Kellner
Archuleta,Governor - DEM,Jared Polis
Archuleta,Governor - REP,"Greg Lopez, Heidi Ganahl"
Archuleta,Representative to the 118th United States Congress - District 3 - DEM,"Soledad Sandoval Tafoya, Alex Walker, Adam Frisch"
Archuleta,Representative to the 118th United States Congress - District 3 - REP,"Lauren Boebert, Don Coram"
Archuleta,Secretary of State - DEM,Jena Griswold
Archuleta,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Archuleta,State Board of Education Member - At Large - DEM,Kathy Plomer
Archuleta,State Board of Education Member - At Large - REP,Dan Maloit
Archuleta,State Representative - District 59 - DEM,Barbara McLachlan
Archuleta,State Representative - District 59 - REP,Shelli Shaw
Archuleta,State Treasurer - DEM,Dave Young
Archuleta,State Treasurer - REP,Lang Sias
Archuleta,United States Senator - DEM,Michael Bennet
Archuleta,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Baca,Attorney General - DEM,Phil Weiser
Baca,Attorney General - REP,John Kellner
Baca,Baca County Assessor - REP,Gayla J. Thompson 
Baca,Baca County Clerk and Recorder - DEM,Sharon Dubois 
Baca,Baca County Commissioner - 2 - DEM,James Dubois
Baca,Baca County Commissioner - 2 - REP,Shiloh Freed
Baca,Baca County Coroner - DEM,Robert Morrow 
Baca,Baca County Sheriff - REP,"Aaron Mack Shiplett, Larry Forgey, Mike Smith"
Baca,Baca County Treasurer - REP,Jozy Stegman 
Baca,Governor - DEM,Jared Polis
Baca,Governor - REP,"Greg Lopez, Heidi Ganahl"
Baca,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington
Baca,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty
Baca,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle
Baca,Representative to the 118th United States Congress - District 4 - REP,"Robert Lewis, Ken Buck"
Baca,Secretary of State - DEM,Jena Griswold
Baca,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Baca,State Board of Education Member - At Large - DEM,Kathy Plomer
Baca,State Board of Education Member - At Large - REP,Dan Maloit
Baca,State Representative - District 47 - DEM,Edwin Dean Ormiston
Baca,State Representative - District 47 - REP,Ty Winter
Baca,State Senator - District 35 - DEM,Travis Star Nelson
Baca,State Senator - District 35 - REP,Rod Pelton
Baca,State Treasurer - DEM,Dave Young
Baca,State Treasurer - REP,Lang Sias
Baca,United States Senator - DEM,Michael Bennet
Baca,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Bent,Attorney General - DEM,Phil Weiser
Bent,Attorney General - REP,John Kellner
Bent,Bent County Assessor - DEM,Guy F Wagner
Bent,Bent County Clerk and Recorder - DEM,Lynda G Moss
Bent,Bent County Commissioner - District 2 - DEM,Ross Stotz
Bent,Bent County Commissioner - District 2 - REP,"John M Spano, Alan Stump"
Bent,Bent County Coroner - REP,Jason Nichols
Bent,Bent County Sheriff - REP,Jake R Six
Bent,Bent County Treasurer - REP,Kathy Brown
Bent,Governor - DEM,Jared Polis
Bent,Governor - REP,"Greg Lopez, Heidi Ganahl"
Bent,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington
Bent,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty
Bent,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle
Bent,Representative to the 118th United States Congress - District 4 - REP,"Robert Lewis, Ken Buck"
Bent,Secretary of State - DEM,Jena Griswold
Bent,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Bent,State Board of Education Member - At Large - DEM,Kathy Plomer
Bent,State Board of Education Member - At Large - REP,Dan Maloit
Bent,State Representative - District 47 - DEM,Edwin Dean Ormiston
Bent,State Representative - District 47 - REP,Ty Winter
Bent,State Senator - District 35 - DEM,Travis Star Nelson
Bent,State Senator - District 35 - REP,Rod Pelton
Bent,State Treasurer - DEM,Dave Young
Bent,State Treasurer - REP,Lang Sias
Bent,United States Senator - DEM,Michael Bennet
Bent,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Boulder,Attorney General - DEM,Phil Weiser
Boulder,Attorney General - REP,John Kellner
Boulder,Boulder County Assessor - DEM,Cynthia Braddock
Boulder,Boulder County Clerk and Recorder - DEM,Molly Fitzpatrick
Boulder,Boulder County Commissioner - District 3 - DEM,"Ashley Stolzmann, Elaina Shively"
Boulder,Boulder County Coroner - DEM,Emma R. Hall
Boulder,Boulder County Sheriff - DEM,"Curtis Johnson, David D. Hayes"
Boulder,Boulder County Surveyor - DEM,Lee Stadele
Boulder,Boulder County Treasurer - DEM,Paul Weissmann
Boulder,Governor - DEM,Jared Polis
Boulder,Governor - REP,"Greg Lopez, Heidi Ganahl"
Boulder,Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse
Boulder,Representative to the 118th United States Congress - District 2 - REP,Marshall Dawson
Boulder,Secretary of State - DEM,Jena Griswold
Boulder,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Boulder,State Board of Education Member - At Large - DEM,Kathy Plomer
Boulder,State Board of Education Member - At Large - REP,Dan Maloit
Boulder,State Representative - District 10 - DEM,Edie Hooton
Boulder,State Representative - District 10 - REP,William B. DeOreo
Boulder,State Representative - District 11 - DEM,Karen McCormick
Boulder,State Representative - District 11 - REP,Tara Menza
Boulder,State Representative - District 12 - DEM,Tracey Bernett
Boulder,State Representative - District 12 - REP,Anya Kirvan
Boulder,State Representative - District 19 - DEM,Jennifer Lea Parenti
Boulder,State Representative - District 19 - REP,Dan Woog
Boulder,State Representative - District 49 - DEM,Judy Amabile
Boulder,State Representative - District 49 - REP,"Kathryn Lehr, John A. Caldwell"
Boulder,State Senator - District 15 - DEM,Janice Marchman
Boulder,State Senator - District 15 - REP,Rob Woodward
Boulder,State Treasurer - DEM,Dave Young
Boulder,State Treasurer - REP,Lang Sias
Boulder,United States Senator - DEM,Michael Bennet
Boulder,Boulder County - United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Broomfield,Attorney General - DEM,Phil Weiser
Broomfield,Attorney General - REP,John Kellner
Broomfield,Governor - DEM,Jared Polis
Broomfield,Governor - REP,"Greg Lopez, Heidi Ganahl"
Broomfield,Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen
Broomfield,Representative to the 118th United States Congress - District 7 - REP,"Erik Aadland, Laurel Imer, Tim Reichert"
Broomfield,Secretary of State - DEM,Jena Griswold
Broomfield,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Broomfield,State Board of Education Member - At Large - DEM,Kathy Plomer
Broomfield,State Board of Education Member - At Large - REP,Dan Maloit
Broomfield,State Representative - District 33 - DEM,William Lindstedt
Broomfield,State Representative - District 33 - REP,Stacie Dougherty
Broomfield,State Senator - District 25 - DEM,Faith Winter
Broomfield,State Senator - District 25 - REP,Melody Peotter
Broomfield,State Treasurer - DEM,Dave Young
Broomfield,State Treasurer - REP,Lang Sias
Broomfield,United States Senator - DEM,Michael Bennet
Broomfield,Broomfield County - United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Chaffee,Attorney General - DEM,Phil Weiser
Chaffee,Attorney General - REP,John Kellner
Chaffee,Chaffee County Clerk and Recorder - DEM,Lori Mitchell
Chaffee,Chaffee County Commissioner - District 3 - DEM,P.T. Wood
Chaffee,Chaffee County Commissioner - District 3 - REP,"Brandon Becker, Alison Brown"
Chaffee,Chaffee County Coroner - DEM,Jeff Graf
Chaffee,Chaffee County Sheriff - REP,John Spezze
Chaffee,Chaffee County Treasurer - REP,"Delores ""Dee Dee"" Copper"
Chaffee,Governor - DEM,Jared Polis
Chaffee,Governor - REP,"Greg Lopez, Heidi Ganahl"
Chaffee,Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen
Chaffee,Representative to the 118th United States Congress - District 7 - REP,"Erik Aadland, Laurel Imer, Tim Reichert"
Chaffee,Secretary of State - DEM,Jena Griswold
Chaffee,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Chaffee,State Board of Education Member - At Large - DEM,Kathy Plomer
Chaffee,State Board of Education Member - At Large - REP,Dan Maloit
Chaffee,State Representative - District 13 - DEM,Julie McCluskie
Chaffee,State Representative - District 13 - REP,David Buckley
Chaffee,State Representative - District 60 - DEM,Kathryn Green
Chaffee,State Representative - District 60 - REP,Stephanie Luck
Chaffee,State Senator - District 4 - DEM,Jeff Ravage
Chaffee,State Senator - District 4 - REP,Mark Baisley
Chaffee,State Treasurer - DEM,Dave Young
Chaffee,State Treasurer - REP,Lang Sias
Chaffee,United States Senator - DEM,Michael Bennet
Chaffee,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Cheyenne,Attorney General - DEM,Phil Weiser
Cheyenne,Attorney General - REP,John Kellner
Cheyenne,Cheyenne County Assessor - REP,Lacey Welsh
Cheyenne,Cheyenne County Clerk and Recorder - REP,Allison Brown
Cheyenne,Cheyenne County Commissioner - District 2 - REP,Ronald R. Smith
Cheyenne,Cheyenne County Coroner - REP,Raymond Dean Kern
Cheyenne,Cheyenne County Sheriff - REP,Michael L. Buchanan
Cheyenne,Cheyenne County Treasurer - REP,Gaila Mitchek
Cheyenne,Governor - DEM,Jared Polis
Cheyenne,Governor - REP,"Greg Lopez, Heidi Ganahl"
Cheyenne,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington
Cheyenne,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty
Cheyenne,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle
Cheyenne,Representative to the 118th United States Congress - District 4 - REP,"Robert Lewis, Ken Buck"
Cheyenne,Secretary of State - DEM,Jena Griswold
Cheyenne,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Cheyenne,State Board of Education Member - At Large - DEM,Kathy Plomer
Cheyenne,State Board of Education Member - At Large - REP,Dan Maloit
Cheyenne,State Representative - District 56 - DEM,Kathleen J. Conway
Cheyenne,State Representative - District 56 - REP,Rod Bockenfeld
Cheyenne,State Senator - District 35 - DEM,Travis Star Nelson
Cheyenne,State Senator - District 35 - REP,Rod Pelton
Cheyenne,State Treasurer - DEM,Dave Young
Cheyenne,State Treasurer - REP,Lang Sias
Cheyenne,United States Senator - DEM,Michael Bennet
Cheyenne,Cheyenne County - United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Clear Creek,Attorney General - DEM,Phil Weiser
Clear Creek,Attorney General - REP,John Kellner
Clear Creek,Clear Creek County Assessor - REP,Donna A Gee
Clear Creek,Clear Creek County Clerk and Recorder - REP,Brenda L Corbett
Clear Creek,Clear Creek County Commissioner - District 1 - DEM,George Marlin
Clear Creek,Clear Creek County Coroner - REP,Chris Hegmann
Clear Creek,Clear Creek County Sheriff - DEM,Rick Albers
Clear Creek,Clear Creek County Surveyor - DEM,Gary Faselt
Clear Creek,Clear Creek County Treasurer - DEM,Carol Lee
Clear Creek,Governor - DEM,Jared Polis
Clear Creek,Governor - REP,"Greg Lopez, Heidi Ganahl"
Clear Creek,Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse
Clear Creek,Representative to the 118th United States Congress - District 2 - REP,Marshall Dawson
Clear Creek,Secretary of State - DEM,Jena Griswold
Clear Creek,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Clear Creek,State Board of Education Member - At Large - DEM,Kathy Plomer
Clear Creek,State Board of Education Member - At Large - REP,Dan Maloit
Clear Creek,State Representative - District 49 - DEM,Judy Amabile
Clear Creek,State Representative - District 49 - REP,"Kathryn Lehr, John A. Caldwell"
Clear Creek,State Senator - District 8 - DEM,Dylan Roberts
Clear Creek,State Senator - District 8 - REP,Matt Solomon
Clear Creek,State Treasurer - DEM,Dave Young
Clear Creek,State Treasurer - REP,Lang Sias
Clear Creek,United States Senator - DEM,Michael Bennet
Clear Creek,Clear Creek County - United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Conejos,Attorney General - DEM,Phil Weiser
Conejos,Attorney General - REP,John Kellner
Conejos,Conejos County Assessor - DEM,Naomi Martinez-Keys 
Conejos,Conejos County Clerk and Recorder - DEM,Nathan Ruybal 
Conejos,Conejos County Commissioner District 2 - REP,Mitchell Jarvies 
Conejos,Conejos County Coroner - REP,Richard A. Martin
Conejos,Conejos County Sheriff - DEM,Martin Maez
Conejos,Conejos County Sheriff - REP,Garth Crowther 
Conejos,Conejos County Surveyor - REP,Martin Reynolds 
Conejos,Conejos County Treasurer - REP,Mack M. Crowther 
Conejos,Governor - DEM,Jared Polis
Conejos,Governor - REP,"Greg Lopez, Heidi Ganahl"
Conejos,Conejos County - Representative to the 118th United States Congress - District 3 - DEM,"Soledad Sandoval Tafoya, Alex Walker, Adam Frisch"
Conejos,Representative to the 118th United States Congress - District 3 - REP,"Lauren Boebert, Don Coram"
Conejos,Secretary of State - DEM,Jena Griswold
Conejos,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Conejos,State Board of Education Member - At Large - DEM,Kathy Plomer
Conejos,State Board of Education Member - At Large - REP,Dan Maloit
Conejos,State Representative - District 62 - DEM,Matthew Martinez
Conejos,Conejos County - State Representative - District 62 - REP,"Ryan G. Williams, Carol Riggenbach"
Conejos,State Treasurer - DEM,Dave Young
Conejos,State Treasurer - REP,Lang Sias
Conejos,United States Senator - DEM,Michael Bennet
Conejos,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Costilla,Attorney General - DEM,Phil Weiser
Costilla,Attorney General - REP,John Kellner
Costilla,Costilla County Assessor - DEM,Thomas Aragon
Costilla,Costilla County Clerk and Recorder - DEM,Najondine T. Placek
Costilla,Costilla County Commissioner District 2 - DEM,"Lorraine A. ""Lorrie"" Quintana, Fernando A. Martinez, Jake Mondragon"
Costilla,Costilla County Coroner - DEM,Gary Roy Vigil
Costilla,Costilla County Sheriff - DEM,Danny R. Sanchez
Costilla,Costilla County Treasurer - DEM,"Michael Ray Vigil, Benita Martinez, Rebecca ""Becky"" Romero"
Costilla,Governor - DEM,Jared Polis
Costilla,Governor - REP,"Greg Lopez, Heidi Ganahl"
Costilla,Representative to the 118th United States Congress - District 3 - DEM,"Soledad Sandoval Tafoya, Alex Walker, Adam Frisch"
Costilla,Representative to the 118th United States Congress - District 3 - REP,"Lauren Boebert, Don Coram"
Costilla,Secretary of State - DEM,Jena Griswold
Costilla,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Costilla,State Board of Education Member - At Large - DEM,Kathy Plomer
Costilla,State Board of Education Member - At Large - REP,Dan Maloit
Costilla,State Representative - District 62 - DEM,Matthew Martinez
Costilla,State Representative - District 62 - REP,"Ryan G. Williams, Carol Riggenbach"
Costilla,State Treasurer - DEM,Dave Young
Costilla,State Treasurer - REP,Lang Sias
Costilla,United States Senator - DEM,Michael Bennet
Costilla,United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Crowley,Attorney General - DEM,Phil Weiser
Crowley,Attorney General - REP,John Kellner
Crowley,Crowley County Assessor - REP,Douglas K England
Crowley,Crowley County Clerk and Recorder - REP,"Melinda ""Mindy"" Carter"
Crowley,Crowley County Commissioner - District 1 - REP,Roy Elliott
Crowley,Crowley County Coroner - REP,Gary Gibson
Crowley,Crowley County Sheriff - REP,"Terry Reeves, Brandon Reisch"
Crowley,Crowley County Treasurer - REP,Holly McCuistion
Crowley,Governor - DEM,Jared Polis
Crowley,Governor - REP,"Greg Lopez, Heidi Ganahl"
Crowley,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington
Crowley,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty
Crowley,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle
Crowley,Representative to the 118th United States Congress - District 4 - REP,"Robert Lewis, Ken Buck"
Crowley,Secretary of State - DEM,Jena Griswold
Crowley,Secretary of State - REP,"Tina Peters, Mike O'Donnell, Pam Anderson"
Crowley,State Board of Education Member - At Large - DEM,Kathy Plomer
Crowley,State Board of Education Member - At Large - REP,Dan Maloit
Crowley,State Representative - District 47 - DEM,Edwin Dean Ormiston
Crowley,State Representative - District 47 - REP,Ty Winter
Crowley,State Senator - District 35 - DEM,Travis Star Nelson
Crowley,State Senator - District 35 - REP,Rod Pelton
Crowley,State Treasurer - DEM,Dave Young
Crowley,State Treasurer - REP,Lang Sias
Crowley,United States Senator - DEM,Michael Bennet
Crowley,Crowley County - United States Senator - REP,"Ron Hanks, Joe O'Dea, Daniel Hendricks"
Custer,Attorney General - DEM,Phil Weiser
Custer,Attorney General - REP,John Kellner
Custer,Custer County Assessor - REP,J.D. Henrich
Custer,Custer County Clerk and Recorder - REP,Kelley S. Camper
Custer,Custer County Commissioner - District 1 - REP,William R. (Bill) Canda
Custer,Custer County Coroner - REP,"Bradford Lewis Baltzly, Vernon Roth"
Custer,Custer County Sheriff - REP,"Lloyd Rich Smith, Brandon Schoch"
Custer,Custer County Treasurer - REP,Virginia Trujillo
Custer,Governor - DEM,Jared Polis
Custer,Governor - REP,"Greg Lopez, Heidi Ganahl"
Custer,Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen
Custer,Representative to the 118th United States Congress - District 7 - REP,"Erik Aadland, Laurel Imer, Tim Reichert"
Custer,Secretary of State - DEM,Jena Griswold
