name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Mineral,Modified CVR Report.xlsx,manifest,500,64617,FAILED,2022-07-08 08:30:19.890327,E3E82F74E75CE8EB8785F94AF5342143DE7F6A6013E9E363C6360E3B93BACA39,E3E82F74E75CE8EB8785F94AF5342143DE7F6A6013E9E363C6360E3B93BACA39
Mineral,Modified CVR Report.xlsx,manifest,500,64617,FAILED,2022-07-08 08:30:57.421439,E3E82F74E75CE8EB8785F94AF5342143DE7F6A6013E9E363C6360E3B93BACA39,E3E82F74E75CE8EB8785F94AF5342143DE7F6A6013E9E363C6360E3B93BACA39
Hinsdale,CVR_Export_20220628200330.csv,manifest,351,67656,FAILED,2022-07-08 08:32:13.328599,E16A1A696AEB105F0F4057850F190A4CCBC3F9DBAF6564C134068D3C9E8F722F,E16A1A696AEB105F0F4057850F190A4CCBC3F9DBAF6564C134068D3C9E8F722F
Rio Blanco,Modified_CVR_Export_20220707111705.csv,manifest,2357,282105,FAILED,2022-07-08 09:05:46.22041,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC
Baca,Modified_CVRExport_20220628.csv,manifest,43,6317,FAILED,2022-07-08 09:40:38.761195,5B0D247CD7700439C390586DB353181BF6FBA73F4E7C590C2A4F941A7D858ED0,5B0D247CD7700439C390586DB353181BF6FBA73F4E7C590C2A4F941A7D858ED0
Teller,Modified_CVR_Export_20220707135523.csv,manifest,7293,788129,HASH_MISMATCH,2022-07-08 08:10:33.414688,6D15DD6C69364D98210DF8FABDEE25C7429851AA68EF768F8CFC248330D92196,D051C4E95553984C0B7917D1A217DDFB22CBF912BC9FBE24D5DB002FF67FC403
Teller,CVR_Export_20220707135523.csv,manifest,7293,1415360,HASH_MISMATCH,2022-07-08 08:11:37.842543,A91FEEE1B576C5D0597A50D4C15C2D1D79CA68031C1CC9686E0318BB90DADB2B,6D15DD6C69364D98210DF8FABDEE25C7429851AA68EF768F8CFC248330D92196
Moffat,Ballot Manifest.csv,manifest,128,2751,HASH_MISMATCH,2022-07-08 08:32:55.997561,31FF84B8225B605BEE7DADFFFE888FF229AEEEE1310882258AF04C25AD60DD89,1C43B563F33E76E2BC0E544E817A8523895D20C4E08BFD2E66989E5432035D0D
Las Animas,ModifiedCVRLasAnimas070722.csv,manifest,4218,487325,HASH_MISMATCH,2022-07-08 08:36:21.080283,2BE106CE7BABB6512B86ADB49A51D3406FEE851D72043BCE830A4EC6D9143DC1,563A7974826DE72268A7F8E440219AA31657976DF3BF8AD72574E2EF44F9E2EF
Las Animas,ModifiedCVRLasAnimas070722.csv,manifest,4218,487325,HASH_MISMATCH,2022-07-08 08:39:00.403973,2BE106CE7BABB6512B86ADB49A51D3406FEE851D72043BCE830A4EC6D9143DC1,E4A801CFC64D5803175C26C205A64F14102FC834
Moffat,Ballot Manifest.csv,manifest,128,2751,HASH_MISMATCH,2022-07-08 08:39:33.108115,31FF84B8225B605BEE7DADFFFE888FF229AEEEE1310882258AF04C25AD60DD89,B78B8D4C93EB0388DA26EFCD114C332BC9C17DED
Moffat,CVR_Export_20220707102751.csv,manifest,3152,296017,HASH_MISMATCH,2022-07-08 08:42:34.756874,CDCDAFDE92BCA6DFC463BD5C54B62964570823B22DB016555C6F985F3DB25521,033CACBC328A18768339DF850B07FEBB3F9BDC07BADE522FE9F6C03F79DC0
Moffat,Ballot Manifest.csv,manifest,127,2749,HASH_MISMATCH,2022-07-08 08:46:33.788522,F8F21F1A1A4B391DEEE0E943937A8E87A557C99CC31CFEC1BA25887EC0811E00,B78B8D4C93EB0388DA26EFCD114C332BC9C17DED
Moffat,Ballot Manifest.csv,manifest,127,2749,HASH_MISMATCH,2022-07-08 08:47:27.295707,F8F21F1A1A4B391DEEE0E943937A8E87A557C99CC31CFEC1BA25887EC0811E00,31210DB6F2C2277A8FA2CE971D6FBB60BF951C27
Moffat,CVR_Export_20220707102751.csv,manifest,3152,296017,HASH_MISMATCH,2022-07-08 08:48:51.164694,CDCDAFDE92BCA6DFC463BD5C54B62964570823B22DB016555C6F985F3DB25521,033CACBC328A18768339DF850B07FEBB3F9BDC07BADE522FE9F6C03F79DC0
Moffat,Ballot Manifest.csv,manifest,127,2749,HASH_MISMATCH,2022-07-08 08:54:12.318601,F8F21F1A1A4B391DEEE0E943937A8E87A557C99CC31CFEC1BA25887EC0811E00,31210DB6F2C2277A8FA2CE971D6FBB60BF951C27
Moffat,CVR_Export_20220707102751.csv,manifest,3152,296017,HASH_MISMATCH,2022-07-08 08:54:37.473012,CDCDAFDE92BCA6DFC463BD5C54B62964570823B22DB016555C6F985F3DB25521,B668C699528DB0DBE7282AC8B950CE090F734C36
Kiowa,Hashed Value.txt,manifest,11,200,HASH_MISMATCH,2022-07-08 09:07:23.192253,62F4C09DE785F110D3FB23CC0CBB81398896666692986E0FC62961AF38823B7A,""
Kiowa,Hashed Value.txt,manifest,11,200,HASH_MISMATCH,2022-07-08 09:08:59.522806,62F4C09DE785F110D3FB23CC0CBB81398896666692986E0FC62961AF38823B7A,5DA89D8CEEF31CB57B501CE3009AAE5CC93EBA40ADDCFC57BAEF028172E77549
Hinsdale,BALLOT MANIFEST 2022 PRIMARY2.csv,manifest,29,730,HASH_MISMATCH,2022-07-08 09:21:18.844024,733772C156FB784B2634DA3E5472382E7988DE154E96C23E6B99DC48BEC01DBD,C041EE37A0673530C40323929F95F47DFA03ABE19DCBA077BFBAAB670D861414
Rio Blanco,Modified_CVR_Export_20220707111705.csv,manifest,2357,251929,HASH_MISMATCH,2022-07-08 09:30:42.596413,FA720E499BC159D514BA972F02105967FD45ABFF8A527C1DABD0C285D011B587,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC
Rio Blanco,Modified_CVR_Export_20220707111705.csv,manifest,2357,251929,HASH_MISMATCH,2022-07-08 09:31:26.444053,FA720E499BC159D514BA972F02105967FD45ABFF8A527C1DABD0C285D011B587,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC
Rio Blanco,Modified_CVR_Export_20220707111705.csv,manifest,2357,251929,HASH_MISMATCH,2022-07-08 09:32:12.684572,FA720E499BC159D514BA972F02105967FD45ABFF8A527C1DABD0C285D011B587,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC
Costilla,Costilla County Ballot Manifest.csv,manifest,53,1293,HASH_MISMATCH,2022-07-08 09:37:38.365606,4242866E0ACF301A6BFAD5E444515BAA7E68A7D899CD63C04851AD10D0359F79,42C9A4FB5DDB13CDD41AB676C1E18B84E23902B535989A4BD55CF3E76EE9C160
Costilla,Costilla County Ballot Manifest.csv,manifest,53,1293,HASH_MISMATCH,2022-07-08 09:39:17.584374,4242866E0ACF301A6BFAD5E444515BAA7E68A7D899CD63C04851AD10D0359F79,42C9A4FB5DDB13CDD41AB676C1E18B84E23902B535989A4BD55CF3E76EE9C160
Baca,2022 Baca County Primary Manifest.csv,manifest,55,1441,HASH_MISMATCH,2022-07-08 09:39:47.042434,13872A06182B426C0B875FCF6EDC035FFC79ECAC5C93A9F9C304837956081226,E28FC66636D612CDC13C0ECCB612325D6952A402B1249C737F940AEFC55DBAAA
Rio Blanco,Modified_CVR_Export_20220707111705.csv,manifest,2357,251929,HASH_MISMATCH,2022-07-08 09:45:27.963889,FA720E499BC159D514BA972F02105967FD45ABFF8A527C1DABD0C285D011B587,7B7304EB7B04D5278D31CD3E03379FFE574A11A1599119B8F0CB9FF12F9B2FCC
Weld,2022 Primary Weld Ballot Manifest.csv,manifest,576,10376,HASH_MISMATCH,2022-07-08 10:19:57.587103,C66893B23A45649383B05817C2902B2B22035E1EE756275848194135D57B7719,""
Jefferson,CVR_Export_20220707145433.csv,manifest,138389,20891666,HASH_MISMATCH,2022-07-08 10:39:10.475724,FB167E9E80B14FF09993AAAB41F1C1312A3786A044E8A685A730620D55CB3054,EDE4BE876FC25EBDBA94CA5B869B629D15A38C455102CEF87BC28E79179FD7D8
Fremont,Ballot Manifest June Primary 2022.csv,manifest,452,11211,HASH_MISMATCH,2022-07-08 10:40:05.40453,432D5DC1504F6EFD193761653EBDF117C6B455BE763BBBD773FDBE9696CF6C05,18A6CB592B3A60A71C6720E628073D78BBAD59DF
Fremont,Ballot Manifest June Primary 2022.csv,manifest,452,11211,HASH_MISMATCH,2022-07-08 10:40:43.489986,432D5DC1504F6EFD193761653EBDF117C6B455BE763BBBD773FDBE9696CF6C05,18A6CB592B3A60A71C6720E628073D78BBAD59DF
Hinsdale,CVR_Export_20220628200330.csv,manifest,351,36460,HASH_MISMATCH,2022-07-08 12:02:29.940982,81EE9F88B058CEB07A68499C7BDA4E546BD0B7EE975D677F63FFAE544D1BD34E,E16A1A696AEB105F0F4057850F190A4CCBC3F9DBAF6564C134068D3C9E8F722F
Prowers,Ballot Manifest 2022 Prowers County Primary Election.csv,manifest,110,2561,HASH_MISMATCH,2022-07-08 12:05:26.686171,6173A4C2D126325B31431F79063D98246039A87804779DF57CFC21E5F80A0D43,F3C7DF6745EC5A7A6727DD74298B1D736D80C651370E0C2127802F08830B98E3
Morgan,Modified_CVR_Eport_20220708115710.csv,manifest,5452,580600,HASH_MISMATCH,2022-07-08 13:04:02.460846,CE2BF67CB464C17D8F9349838CD893002C318DE40A311CEC64887E9186BBBB8C,DC419CA2CB37464B6318E4D914AE9E220AADFCCD3302E4EFDC3109FC6197C21E
Phillips,ballot manifest pri 2022.csv,manifest,48,1173,HASH_MISMATCH,2022-07-08 13:05:17.23348,4C0E1B2C6346802F7073482F45E48A390D021ED69A86B374397C44B65958566C,""
Phillips,ballot manifest pri 2022.csv,manifest,48,1173,HASH_MISMATCH,2022-07-08 13:07:57.22592,4C0E1B2C6346802F7073482F45E48A390D021ED69A86B374397C44B65958566C,3F1E5206008394DEE2D78E4D4ACF4D7F954D553CCC58CC8FA76ED76BF2E01F6B
Phillips,ballot manifest pri 2022.csv,manifest,48,1173,HASH_MISMATCH,2022-07-08 13:10:07.097364,4C0E1B2C6346802F7073482F45E48A390D021ED69A86B374397C44B65958566C,3F1E5206008394DEE2D78E4D4ACF4D7F954D553CCC58CC8FA76ED76BF2E01F6B
Phillips,ballot manifest pri 2022.csv,manifest,48,1173,HASH_MISMATCH,2022-07-08 13:11:44.226094,4C0E1B2C6346802F7073482F45E48A390D021ED69A86B374397C44B65958566C,3F1E5206008394DEE2D78E4D4ACF4D7F954D553CCC58CC8FA76ED76BF2E01F6B
