county_id,county_name,contest_name,contest_id
4,Archuleta,United States Senator - DEM,217545
4,Archuleta,Representative to the 118th United States Congress - District 3 - DEM,217547
4,Archuleta,Governor - DEM,217549
4,Archuleta,Secretary of State - DEM,217551
4,Archuleta,State Treasurer - DEM,217553
4,Archuleta,Attorney General - DEM,217555
4,Archuleta,State Board of Education Member - At Large - DEM,217557
4,Archuleta,State Representative - District 59 - DEM,217559
4,Archuleta,United States Senator - REP,217561
4,Archuleta,Representative to the 118th United States Congress - District 3 - REP,217563
4,Archuleta,Governor - REP,217565
4,Archuleta,Secretary of State - REP,217567
4,Archuleta,State Treasurer - REP,217569
4,Archuleta,Attorney General - REP,217571
4,Archuleta,State Board of Education Member - At Large - REP,217573
4,Archuleta,State Representative - District 59 - REP,217575
4,Archuleta,Archuleta County Commissioner District 3 - REP,217577
4,Archuleta,Archuleta County Clerk and Recorder - REP,217579
4,Archuleta,Archuleta County Treasurer - REP,217581
4,Archuleta,Archuleta County Assessor - REP,217583
4,Archuleta,Archuleta County Sheriff - REP,217585
4,Archuleta,Archuleta County Coroner - REP,217587
5,Baca,United States Senator - DEM,862202
5,Baca,Representative to the 118th United States Congress - District 4 - DEM,862204
5,Baca,Governor - DEM,862206
5,Baca,Secretary of State - DEM,862208
5,Baca,State Treasurer - DEM,862210
5,Baca,Attorney General - DEM,862212
5,Baca,State Board of Education Member - At Large - DEM,862214
5,Baca,Regent of the University of Colorado - Congressional District 4 - DEM,862216
5,Baca,State Senator - District 35 - DEM,862218
5,Baca,State Representative - District 47 - DEM,862220
5,Baca,Baca County Commissioner - 2 - DEM,862222
5,Baca,Baca County Clerk and Recorder - DEM,862224
5,Baca,Baca County Coroner - DEM,862226
5,Baca,United States Senator - REP,862228
5,Baca,Representative to the 118th United States Congress - District 4 - REP,862230
5,Baca,Governor - REP,862232
5,Baca,Secretary of State - REP,862234
5,Baca,State Treasurer - REP,862236
5,Baca,Attorney General - REP,862238
5,Baca,State Board of Education Member - At Large - REP,862240
5,Baca,Regent of the University of Colorado - Congressional District 4 - REP,862242
5,Baca,State Senator - District 35 - REP,862244
5,Baca,State Representative - District 47 - REP,862246
5,Baca,Baca County Commissioner - 2 - REP,862248
5,Baca,Baca County Treasurer - REP,862250
5,Baca,Baca County Assessor - REP,862252
5,Baca,Baca County Sheriff - REP,862254
6,Bent,United States Senator - DEM,1337436
6,Bent,Representative to the 118th United States Congress - District 4 - DEM,1337438
6,Bent,Governor - DEM,1337440
6,Bent,Secretary of State - DEM,1337442
6,Bent,State Treasurer - DEM,1337444
6,Bent,Attorney General - DEM,1337446
6,Bent,State Board of Education Member - At Large - DEM,1337448
6,Bent,Regent of the University of Colorado - Congressional District 4 - DEM,1337450
6,Bent,State Senator - District 35 - DEM,1337452
6,Bent,State Representative - District 47 - DEM,1337454
6,Bent,Bent County Commissioner - District 2 - DEM,1337456
6,Bent,Bent County Clerk and Recorder - DEM,1337458
6,Bent,Bent County Assessor - DEM,1337460
6,Bent,United States Senator - REP,1337462
6,Bent,Representative to the 118th United States Congress - District 4 - REP,1337464
6,Bent,Governor - REP,1337466
6,Bent,Secretary of State - REP,1337468
6,Bent,State Treasurer - REP,1337470
6,Bent,Attorney General - REP,1337472
6,Bent,State Board of Education Member - At Large - REP,1337474
6,Bent,Regent of the University of Colorado - Congressional District 4 - REP,1337476
6,Bent,State Senator - District 35 - REP,1337478
6,Bent,State Representative - District 47 - REP,1337480
6,Bent,Bent County Commissioner - District 2 - REP,1337482
6,Bent,Bent County Treasurer - REP,1337484
6,Bent,Bent County Sheriff - REP,1337486
6,Bent,Bent County Coroner - REP,1337488
7,Boulder,United States Senator - DEM,339687
7,Boulder,Representative to the 118th United States Congress - District 2 - DEM,339689
7,Boulder,Governor - DEM,339691
7,Boulder,Secretary of State - DEM,339693
7,Boulder,State Treasurer - DEM,339695
7,Boulder,Attorney General - DEM,339697
7,Boulder,State Board of Education Member - At Large - DEM,339699
7,Boulder,State Senator - District 15 - DEM,339701
7,Boulder,State Representative - District 10 - DEM,339704
7,Boulder,State Representative - District 11 - DEM,339706
7,Boulder,State Representative - District 12 - DEM,339708
7,Boulder,State Representative - District 19 - DEM,339710
7,Boulder,State Representative - District 49 - DEM,339712
7,Boulder,Boulder County Commissioner - District 3 - DEM,339714
7,Boulder,Boulder County Clerk and Recorder - DEM,339716
7,Boulder,Boulder County Treasurer - DEM,339718
7,Boulder,Boulder County Assessor - DEM,339720
7,Boulder,Boulder County Sheriff - DEM,339722
7,Boulder,Boulder County Surveyor - DEM,339724
7,Boulder,Boulder County Coroner - DEM,339726
7,Boulder,Boulder County - United States Senator - REP,339728
7,Boulder,Representative to the 118th United States Congress - District 2 - REP,339730
7,Boulder,Governor - REP,339732
7,Boulder,Secretary of State - REP,339734
7,Boulder,State Treasurer - REP,339736
7,Boulder,Attorney General - REP,339738
7,Boulder,State Board of Education Member - At Large - REP,339740
7,Boulder,State Senator - District 15 - REP,339742
7,Boulder,State Representative - District 10 - REP,339744
7,Boulder,State Representative - District 11 - REP,339746
7,Boulder,State Representative - District 12 - REP,339748
7,Boulder,State Representative - District 19 - REP,339750
7,Boulder,State Representative - District 49 - REP,339752
8,Chaffee,United States Senator - DEM,868847
8,Chaffee,Representative to the 118th United States Congress - District 7 - DEM,868849
8,Chaffee,Governor - DEM,868851
8,Chaffee,Secretary of State - DEM,868853
8,Chaffee,State Treasurer - DEM,868855
8,Chaffee,Attorney General - DEM,868857
8,Chaffee,State Board of Education Member - At Large - DEM,868859
8,Chaffee,State Senator - District 4 - DEM,868861
8,Chaffee,State Representative - District 13 - DEM,868863
8,Chaffee,State Representative - District 60 - DEM,868865
8,Chaffee,Chaffee County Commissioner - District 3 - DEM,868867
8,Chaffee,Chaffee County Clerk and Recorder - DEM,868869
8,Chaffee,Chaffee County Coroner - DEM,868871
8,Chaffee,United States Senator - REP,868873
8,Chaffee,Representative to the 118th United States Congress - District 7 - REP,868875
8,Chaffee,Governor - REP,868877
8,Chaffee,Secretary of State - REP,868879
8,Chaffee,State Treasurer - REP,868881
8,Chaffee,Attorney General - REP,868883
8,Chaffee,State Board of Education Member - At Large - REP,868885
8,Chaffee,State Senator - District 4 - REP,868887
8,Chaffee,State Representative - District 13 - REP,868889
8,Chaffee,State Representative - District 60 - REP,868891
8,Chaffee,Chaffee County Commissioner - District 3 - REP,868893
8,Chaffee,Chaffee County Treasurer - REP,868895
8,Chaffee,Chaffee County Sheriff - REP,868897
9,Cheyenne,United States Senator - DEM,1072922
9,Cheyenne,Representative to the 118th United States Congress - District 4 - DEM,1072924
9,Cheyenne,Governor - DEM,1072926
9,Cheyenne,Secretary of State - DEM,1072928
9,Cheyenne,State Treasurer - DEM,1072930
9,Cheyenne,Attorney General - DEM,1072932
9,Cheyenne,State Board of Education Member - At Large - DEM,1072934
9,Cheyenne,Regent of the University of Colorado - Congressional District 4 - DEM,1072936
9,Cheyenne,State Senator - District 35 - DEM,1072938
9,Cheyenne,State Representative - District 56 - DEM,1072940
9,Cheyenne,Cheyenne County - United States Senator - REP,1072943
9,Cheyenne,Representative to the 118th United States Congress - District 4 - REP,1072945
9,Cheyenne,Governor - REP,1072947
9,Cheyenne,Secretary of State - REP,1072949
9,Cheyenne,State Treasurer - REP,1072951
9,Cheyenne,Attorney General - REP,1072953
9,Cheyenne,State Board of Education Member - At Large - REP,1072955
9,Cheyenne,Regent of the University of Colorado - Congressional District 4 - REP,1072957
9,Cheyenne,State Senator - District 35 - REP,1072959
9,Cheyenne,State Representative - District 56 - REP,1072961
9,Cheyenne,Cheyenne County Commissioner - District 2 - REP,1072963
9,Cheyenne,Cheyenne County Clerk and Recorder - REP,1072965
9,Cheyenne,Cheyenne County Treasurer - REP,1072967
9,Cheyenne,Cheyenne County Assessor - REP,1072969
9,Cheyenne,Cheyenne County Sheriff - REP,1072971
9,Cheyenne,Cheyenne County Coroner - REP,1072973
10,Clear Creek,United States Senator - DEM,95090
10,Clear Creek,Representative to the 118th United States Congress - District 2 - DEM,95092
10,Clear Creek,Governor - DEM,95094
10,Clear Creek,Secretary of State - DEM,95096
10,Clear Creek,State Treasurer - DEM,95098
10,Clear Creek,Attorney General - DEM,95100
10,Clear Creek,State Board of Education Member - At Large - DEM,95102
10,Clear Creek,State Senator - District 8 - DEM,95104
10,Clear Creek,State Representative - District 49 - DEM,95106
10,Clear Creek,Clear Creek County Commissioner - District 1 - DEM,95108
10,Clear Creek,Clear Creek County Treasurer - DEM,95110
10,Clear Creek,Clear Creek County Sheriff - DEM,95112
10,Clear Creek,Clear Creek County Surveyor - DEM,95114
10,Clear Creek,Clear Creek County - United States Senator - REP,95116
10,Clear Creek,Representative to the 118th United States Congress - District 2 - REP,95118
10,Clear Creek,Governor - REP,95120
10,Clear Creek,Secretary of State - REP,95122
10,Clear Creek,State Treasurer - REP,95124
10,Clear Creek,Attorney General - REP,95126
10,Clear Creek,State Board of Education Member - At Large - REP,95128
10,Clear Creek,State Senator - District 8 - REP,95130
10,Clear Creek,State Representative - District 49 - REP,95132
10,Clear Creek,Clear Creek County Clerk and Recorder - REP,95134
10,Clear Creek,Clear Creek County Assessor - REP,95136
10,Clear Creek,Clear Creek County Coroner - REP,95138
11,Conejos,United States Senator - DEM,710622
11,Conejos,Conejos County - Representative to the 118th United States Congress - District 3 - DEM,710624
11,Conejos,Governor - DEM,710626
11,Conejos,Secretary of State - DEM,710628
11,Conejos,State Treasurer - DEM,710630
11,Conejos,Attorney General - DEM,710632
11,Conejos,State Board of Education Member - At Large - DEM,710634
11,Conejos,State Representative - District 62 - DEM,710636
11,Conejos,Conejos County Clerk and Recorder - DEM,710638
11,Conejos,Conejos County Assessor - DEM,710640
11,Conejos,Conejos County Sheriff - DEM,710642
11,Conejos,United States Senator - REP,710644
11,Conejos,Representative to the 118th United States Congress - District 3 - REP,710646
11,Conejos,Governor - REP,710648
11,Conejos,Secretary of State - REP,710650
11,Conejos,State Treasurer - REP,710652
11,Conejos,Attorney General - REP,710654
11,Conejos,State Board of Education Member - At Large - REP,710656
11,Conejos,Conejos County - State Representative - District 62 - REP,710658
11,Conejos,Conejos County Commissioner District 2 - REP,710660
11,Conejos,Conejos County Treasurer - REP,710662
11,Conejos,Conejos County Sheriff - REP,710664
11,Conejos,Conejos County Surveyor - REP,710666
11,Conejos,Conejos County Coroner - REP,710668
12,Costilla,United States Senator - DEM,334219
12,Costilla,Representative to the 118th United States Congress - District 3 - DEM,334221
12,Costilla,Governor - DEM,334223
12,Costilla,Secretary of State - DEM,334225
12,Costilla,State Treasurer - DEM,334227
12,Costilla,Attorney General - DEM,334229
12,Costilla,State Board of Education Member - At Large - DEM,334231
12,Costilla,State Representative - District 62 - DEM,334233
12,Costilla,Costilla County Commissioner District 2 - DEM,334235
12,Costilla,Costilla County Clerk and Recorder - DEM,334237
12,Costilla,Costilla County Treasurer - DEM,334239
12,Costilla,Costilla County Assessor - DEM,334241
12,Costilla,Costilla County Sheriff - DEM,334243
12,Costilla,Costilla County Coroner - DEM,334245
12,Costilla,United States Senator - REP,334247
12,Costilla,Representative to the 118th United States Congress - District 3 - REP,334249
12,Costilla,Governor - REP,334251
12,Costilla,Secretary of State - REP,334253
12,Costilla,State Treasurer - REP,334255
12,Costilla,Attorney General - REP,334257
12,Costilla,State Board of Education Member - At Large - REP,334259
12,Costilla,State Representative - District 62 - REP,334261
13,Crowley,United States Senator - DEM,223913
13,Crowley,Representative to the 118th United States Congress - District 4 - DEM,223915
13,Crowley,Governor - DEM,223917
13,Crowley,Secretary of State - DEM,223919
13,Crowley,State Treasurer - DEM,223921
13,Crowley,Attorney General - DEM,223923
13,Crowley,State Board of Education Member - At Large - DEM,223925
13,Crowley,Regent of the University of Colorado - Congressional District 4 - DEM,223927
13,Crowley,State Senator - District 35 - DEM,223929
13,Crowley,State Representative - District 47 - DEM,223931
13,Crowley,Crowley County - United States Senator - REP,223933
13,Crowley,Representative to the 118th United States Congress - District 4 - REP,223935
13,Crowley,Governor - REP,223937
13,Crowley,Secretary of State - REP,223939
13,Crowley,State Treasurer - REP,223941
13,Crowley,Attorney General - REP,223943
13,Crowley,State Board of Education Member - At Large - REP,223945
13,Crowley,Regent of the University of Colorado - Congressional District 4 - REP,223947
13,Crowley,State Senator - District 35 - REP,223949
13,Crowley,State Representative - District 47 - REP,223951
13,Crowley,Crowley County Commissioner - District 1 - REP,223953
13,Crowley,Crowley County Clerk and Recorder - REP,223955
13,Crowley,Crowley County Treasurer - REP,223957
13,Crowley,Crowley County Assessor - REP,223959
13,Crowley,Crowley County Sheriff - REP,223961
13,Crowley,Crowley County Coroner - REP,223963
14,Custer,United States Senator - DEM,1050334
14,Custer,Representative to the 118th United States Congress - District 7 - DEM,1050336
14,Custer,Governor - DEM,1050338
14,Custer,Secretary of State - DEM,1050340
14,Custer,State Treasurer - DEM,1050342
14,Custer,Attorney General - DEM,1050344
14,Custer,State Board of Education Member - At Large - DEM,1050346
14,Custer,State Senator - District 4 - DEM,1050348
14,Custer,State Representative - District 60 - DEM,1050350
14,Custer,United States Senator - REP,1050352
14,Custer,Representative to the 118th United States Congress - District 7 - REP,1050354
14,Custer,Governor - REP,1050356
14,Custer,Secretary of State - REP,1050358
14,Custer,State Treasurer - REP,1050360
14,Custer,Attorney General - REP,1050362
14,Custer,State Board of Education Member - At Large - REP,1050364
14,Custer,State Senator - District 4 - REP,1050366
14,Custer,State Representative - District 60 - REP,1050368
14,Custer,Custer County Commissioner - District 1 - REP,1050370
14,Custer,Custer County Clerk and Recorder - REP,1050372
14,Custer,Custer County Treasurer - REP,1050374
14,Custer,Custer County Assessor - REP,1050376
14,Custer,Custer County Sheriff - REP,1050378
14,Custer,Custer County Coroner - REP,1050380
15,Delta,United States Senator - DEM,84807
15,Delta,Representative to the 118th United States Congress - District 3 - DEM,84809
15,Delta,Governor - DEM,84811
15,Delta,Secretary of State - DEM,84813
15,Delta,State Treasurer - DEM,84815
15,Delta,Attorney General - DEM,84817
15,Delta,State Board of Education Member - At Large - DEM,84819
15,Delta,State Senator - District 7 - DEM,84821
15,Delta,State Representative - District 54 - DEM,84823
15,Delta,State Representative - District 58 - DEM,84825
15,Delta,Delta County Commissioner - District 1 - DEM,84827
15,Delta,Delta County - United States Senator - REP,84829
15,Delta,Representative to the 118th United States Congress - District 3 - REP,84831
15,Delta,Governor - REP,84833
15,Delta,Secretary of State - REP,84835
15,Delta,State Treasurer - REP,84837
15,Delta,Attorney General - REP,84839
15,Delta,State Board of Education Member - At Large - REP,84841
15,Delta,State Senator - District 7 - REP,84843
15,Delta,State Representative - District 54 - REP,84845
15,Delta,State Representative - District 58 - REP,84847
15,Delta,Delta County Commissioner - District 1 - REP,84849
15,Delta,Delta County Clerk and Recorder - REP,84851
15,Delta,Delta County Treasurer - REP,84853
15,Delta,Delta County Assessor - REP,84855
15,Delta,Delta County Sheriff - REP,84857
15,Delta,Delta County Coroner - REP,84859
16,Denver,United States Senator - DEM,1164747
16,Denver,Denver County - United States Senator - REP,1164749
16,Denver,Representative to the 118th United States Congress - District 1 - DEM,1164751
16,Denver,Representative to the 118th United States Congress - District 1 - REP,1164753
16,Denver,Representative to the 118th United States Congress - District 6 - DEM,1164755
16,Denver,Representative to the 118th United States Congress - District 6 - REP,1164757
16,Denver,Governor - DEM,1164759
16,Denver,Governor - REP,1164761
16,Denver,Secretary of State - DEM,1164763
16,Denver,Secretary of State - REP,1164765
16,Denver,State Treasurer - DEM,1164767
16,Denver,State Treasurer - REP,1164769
16,Denver,Attorney General - DEM,1164771
16,Denver,Attorney General - REP,1164773
16,Denver,State Board of Education Member - At Large - DEM,1164775
16,Denver,State Board of Education Member - At Large - REP,1164777
16,Denver,State Board of Education Member - Congressional District 6 - DEM,1164779
16,Denver,State Board of Education Member - Congressional District 6 - REP,1164781
16,Denver,Regent of the University of Colorado - Congressional District 1 - DEM,1164783
16,Denver,Regent of the University of Colorado - Congressional District 1 - REP,1164785
16,Denver,State Senator - District 32 - DEM,1164787
16,Denver,State Senator - District 32 - REP,1164789
16,Denver,State Senator - District 34 - DEM,1164791
16,Denver,State Representative - District 1 - DEM,1164793
16,Denver,State Representative - District 1 - REP,1164795
16,Denver,State Representative - District 2 - DEM,1164797
16,Denver,State Representative - District 2 - REP,1164799
16,Denver,State Representative - District 3 - DEM,1164801
16,Denver,State Representative - District 3 - REP,1164803
16,Denver,State Representative - District 4 - DEM,1164805
16,Denver,State Representative - District 4 - REP,1164807
16,Denver,State Representative - District 5 - DEM,1164809
16,Denver,State Representative - District 5 - REP,1164811
16,Denver,State Representative - District 6 - DEM,1164813
16,Denver,State Representative - District 6 - REP,1164815
16,Denver,State Representative - District 7 - DEM,1164817
16,Denver,State Representative - District 8 - DEM,1164819
16,Denver,State Representative - District 8 - REP,1164821
16,Denver,State Representative - District 9 - DEM,1164823
16,Denver,State Representative - District 9 - REP,1164825
17,Dolores,United States Senator - DEM,237131
17,Dolores,Representative to the 118th United States Congress - District 3 - DEM,237133
17,Dolores,Governor - DEM,237135
17,Dolores,Secretary of State - DEM,237137
17,Dolores,State Treasurer - DEM,237139
17,Dolores,Attorney General - DEM,237141
17,Dolores,State Board of Education Member - At Large - DEM,237143
17,Dolores,State Representative - District 58 - DEM,237145
17,Dolores,Dolores County - United States Senator - REP,237147
17,Dolores,Representative to the 118th United States Congress - District 3 - REP,237149
17,Dolores,Governor - REP,237151
17,Dolores,Secretary of State - REP,237153
17,Dolores,State Treasurer - REP,237155
17,Dolores,Attorney General - REP,237157
17,Dolores,State Board of Education Member - At Large - REP,237159
17,Dolores,State Representative - District 58 - REP,237161
17,Dolores,Dolores County Commissioner District 1 - REP,237163
17,Dolores,Dolores County Clerk and Recorder - REP,237165
17,Dolores,Dolores County Treasurer - REP,237167
17,Dolores,Dolores County Assessor - REP,237169
17,Dolores,Dolores County Sheriff - REP,237171
17,Dolores,Dolores County Coroner - REP,237173
18,Douglas,United States Senator - DEM,1074653
18,Douglas,United States Senator - REP,1074655
18,Douglas,Representative to the 118th United States Congress - District 4 - DEM,1074657
18,Douglas,Representative to the 118th United States Congress - District 4 - REP,1074659
18,Douglas,Representative to the 118th United States Congress - District 6 - DEM,1074661
18,Douglas,Representative to the 118th United States Congress - District 6 - REP,1074663
18,Douglas,Governor - DEM,1074665
18,Douglas,Governor - REP,1074667
18,Douglas,Secretary of State - DEM,1074669
18,Douglas,Secretary of State - REP,1074671
18,Douglas,State Treasurer - DEM,1074673
18,Douglas,State Treasurer - REP,1074675
18,Douglas,Attorney General - DEM,1074677
18,Douglas,Attorney General - REP,1074679
18,Douglas,State Board of Education Member - At Large - DEM,1074681
18,Douglas,State Board of Education Member - At Large - REP,1074683
18,Douglas,State Board of Education Member - Congressional District 6 - DEM,1074685
18,Douglas,State Board of Education Member - Congressional District 6 - REP,1074687
18,Douglas,Regent of the University of Colorado - Congressional District 4 - DEM,1074689
18,Douglas,Regent of the University of Colorado - Congressional District 4 - REP,1074691
18,Douglas,State Senator - District 4 - DEM,1074693
18,Douglas,State Senator - District 4 - REP,1074695
18,Douglas,State Senator - District 27 - DEM,1074697
18,Douglas,State Senator - District 27 - REP,1074699
18,Douglas,State Senator - District 30 - DEM,1074701
18,Douglas,State Senator - District 30 - REP,1074703
18,Douglas,State Representative - District 39 - DEM,1074705
18,Douglas,State Representative - District 39 - REP,1074707
18,Douglas,State Representative - District 43 - DEM,1074709
18,Douglas,State Representative - District 43 - REP,1074711
18,Douglas,State Representative - District 44 - DEM,1074713
18,Douglas,State Representative - District 44 - REP,1074715
18,Douglas,State Representative - District 45 - DEM,1074717
18,Douglas,State Representative - District 45 - REP,1074719
18,Douglas,State Representative - District 61 - DEM,1074721
18,Douglas,State Representative - District 61 - REP,1074723
