name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Boulder,Boulder Ballot Manifest.csv,manifest,816,17044,IMPORTED,2020-07-10 03:06:15.139,401B15A2979D19CD42519BD7866EA94AC7F9AB7A3B1225AB7532F91948C528AA,401B15A2979D19CD42519BD7866EA94AC7F9AB7A3B1225AB7532F91948C528AA
Boulder,Modified_CVR_Export_20200710000159.csv,CVRs,118980,15398935,IMPORTED,2020-07-10 03:06:46.443,9638FB920D51F1071C9C740154ABC56777EEED44BB92072469FB71A152D4AE6B,9638FB920D51F1071C9C740154ABC56777EEED44BB92072469FB71A152D4AE6B
