county_name,scanner_id,batch_id,count_per_manifest,count_per_cvr_file,difference
Boulder,1,98,149,149,0
Boulder,1,99,149,149,0
Boulder,2,1,147,147,0
Boulder,2,10,149,149,0
Boulder,2,11,146,146,0
Boulder,2,12,148,148,0
Boulder,2,13,149,149,0
Boulder,2,14,148,148,0
Boulder,2,15,147,147,0
Boulder,2,16,150,150,0
Boulder,2,17,150,150,0
Boulder,2,18,149,149,0
Boulder,2,19,150,150,0
Boulder,2,2,147,147,0
Boulder,2,20,149,149,0
Boulder,2,21,147,147,0
Boulder,2,22,148,148,0
Boulder,2,23,148,148,0
Boulder,2,24,147,147,0
Boulder,2,25,150,150,0
Boulder,2,26,150,150,0
Boulder,2,27,149,149,0
Boulder,2,28,150,150,0
Boulder,2,29,149,149,0
Boulder,2,3,149,149,0
Boulder,2,30,150,150,0
Boulder,2,31,150,150,0
Boulder,2,32,150,150,0
Boulder,2,33,148,148,0
Boulder,2,34,148,148,0
Boulder,2,35,148,148,0
Boulder,2,36,150,150,0
Boulder,2,37,150,150,0
Boulder,2,38,150,150,0
Boulder,2,39,146,146,0
Boulder,2,4,150,150,0
Boulder,2,40,143,143,0
Boulder,2,41,149,149,0
Boulder,2,42,145,145,0
Boulder,2,43,150,150,0
Boulder,2,44,145,145,0
Boulder,2,45,150,150,0
Boulder,2,46,149,149,0
Boulder,2,47,150,150,0
Boulder,2,48,149,149,0
Boulder,2,49,149,149,0
Boulder,2,5,148,148,0
Boulder,2,50,150,150,0
Boulder,2,51,149,149,0
Boulder,2,52,150,150,0
Boulder,2,53,150,150,0
Boulder,2,54,150,150,0
Boulder,2,55,148,148,0
Boulder,2,56,150,150,0
Boulder,2,57,150,150,0
Boulder,2,58,139,139,0
Boulder,2,59,150,150,0
Boulder,2,6,149,149,0
Boulder,2,60,150,150,0
Boulder,2,61,149,149,0
Boulder,2,62,150,150,0
Boulder,2,63,149,149,0
Boulder,2,64,144,144,0
Boulder,2,65,150,150,0
Boulder,2,66,149,149,0
Boulder,2,67,150,150,0
Boulder,2,68,150,150,0
Boulder,2,69,150,150,0
Boulder,2,7,149,149,0
Boulder,2,70,150,150,0
Boulder,2,71,150,150,0
Boulder,2,72,149,149,0
Boulder,2,73,149,149,0
Boulder,2,74,150,150,0
Boulder,2,75,150,150,0
Boulder,2,76,149,149,0
Boulder,2,77,149,149,0
Boulder,2,78,150,150,0
Boulder,2,79,156,156,0
Boulder,2,8,147,147,0
Boulder,2,80,150,150,0
Boulder,2,81,148,148,0
Boulder,2,82,149,149,0
Boulder,2,83,150,150,0
Boulder,2,84,150,150,0
Boulder,2,85,149,149,0
Boulder,2,86,149,149,0
Boulder,2,87,148,148,0
Boulder,2,88,150,150,0
Boulder,2,89,149,149,0
Boulder,2,9,148,148,0
Boulder,2,90,150,150,0
Boulder,3,1,149,149,0
Boulder,3,10,149,149,0
Boulder,3,11,148,148,0
Boulder,3,12,150,150,0
Boulder,3,13,147,147,0
Boulder,3,14,147,147,0
Boulder,3,15,150,150,0
Boulder,3,16,149,149,0
Boulder,3,17,150,150,0
Boulder,3,18,148,148,0
Boulder,3,19,149,149,0
Boulder,3,2,149,149,0
Boulder,3,20,150,150,0
Boulder,3,21,149,149,0
Boulder,3,22,147,147,0
Boulder,3,23,150,150,0
Boulder,3,24,150,150,0
Boulder,3,25,150,150,0
Boulder,3,26,149,149,0
Boulder,3,27,149,149,0
Boulder,3,28,150,150,0
Boulder,3,29,149,149,0
Boulder,3,3,149,149,0
Boulder,3,30,150,150,0
Boulder,3,31,150,150,0
Boulder,3,32,149,149,0
Boulder,3,33,146,146,0
Boulder,3,34,149,149,0
Boulder,3,35,150,150,0
Boulder,3,36,150,150,0
Boulder,3,37,149,149,0
Boulder,3,38,150,150,0
Boulder,3,39,150,150,0
Boulder,3,4,147,147,0
Boulder,3,40,148,148,0
Boulder,3,41,148,148,0
Boulder,3,42,147,147,0
Boulder,3,43,150,150,0
Boulder,3,44,150,150,0
Boulder,3,45,145,145,0
Boulder,3,46,150,150,0
Boulder,3,47,149,149,0
Boulder,3,48,149,149,0
Boulder,3,49,149,149,0
Boulder,3,5,150,150,0
Boulder,3,50,150,150,0
Boulder,3,51,150,150,0
Boulder,3,52,150,150,0
Boulder,3,53,148,148,0
Boulder,3,54,150,150,0
Boulder,3,55,150,150,0
Boulder,3,56,149,149,0
Boulder,3,57,147,147,0
Boulder,3,58,148,148,0
Boulder,3,59,150,150,0
Boulder,3,6,146,146,0
Boulder,3,60,149,149,0
Boulder,3,61,148,148,0
Boulder,3,62,149,149,0
Boulder,3,63,150,150,0
Boulder,3,64,148,148,0
Boulder,3,65,150,150,0
Boulder,3,66,150,150,0
Boulder,3,67,162,162,0
Boulder,3,68,150,150,0
Boulder,3,69,149,149,0
Boulder,3,7,149,149,0
Boulder,3,70,150,150,0
Boulder,3,71,149,149,0
Boulder,3,72,149,149,0
Boulder,3,73,147,147,0
Boulder,3,74,146,146,0
Boulder,3,75,150,150,0
Boulder,3,76,150,150,0
Boulder,3,77,150,150,0
Boulder,3,78,150,150,0
Boulder,3,79,150,150,0
Boulder,3,8,150,150,0
Boulder,3,80,149,149,0
Boulder,3,81,150,150,0
Boulder,3,82,150,150,0
Boulder,3,83,150,150,0
Boulder,3,84,149,149,0
Boulder,3,85,150,150,0
Boulder,3,86,148,148,0
Boulder,3,87,145,145,0
Boulder,3,88,150,150,0
Boulder,3,89,146,146,0
Boulder,3,9,150,150,0
Boulder,3,90,150,150,0
Boulder,3,92,3031,3031,0
Boulder,3,93,68,68,0
Boulder,4,1,149,149,0
Boulder,4,10,147,147,0
Boulder,4,11,149,149,0
Boulder,4,12,149,149,0
Boulder,4,13,150,150,0
Boulder,4,14,150,150,0
Boulder,4,15,148,148,0
Boulder,4,16,149,149,0
Boulder,4,17,148,148,0
Boulder,4,18,148,148,0
Boulder,4,19,149,149,0
Boulder,4,2,148,148,0
Boulder,4,20,157,157,0
Boulder,4,21,148,148,0
Boulder,4,22,150,150,0
Boulder,4,23,148,148,0
Boulder,4,24,149,149,0
Boulder,4,25,146,146,0
Boulder,4,26,149,149,0
Boulder,4,27,150,150,0
Boulder,4,28,149,149,0
Boulder,4,29,148,148,0
Boulder,4,3,149,149,0
Boulder,4,30,150,150,0
Boulder,4,31,149,149,0
Boulder,4,32,148,148,0
Boulder,4,33,149,149,0
Boulder,4,34,147,147,0
Boulder,4,35,149,149,0
Boulder,4,36,148,148,0
Boulder,4,37,150,150,0
Boulder,4,38,150,150,0
Boulder,4,39,148,148,0
Boulder,4,4,149,149,0
Boulder,4,40,146,146,0
Boulder,4,41,150,150,0
Boulder,4,42,150,150,0
Boulder,4,43,150,150,0
Boulder,4,44,148,148,0
Boulder,4,45,149,149,0
Boulder,4,46,150,150,0
Boulder,4,47,146,146,0
Boulder,4,48,150,150,0
Boulder,4,49,150,150,0
Boulder,4,5,149,149,0
Boulder,4,50,150,150,0
Boulder,4,51,148,148,0
Boulder,4,52,149,149,0
Boulder,4,53,150,150,0
Boulder,4,54,149,149,0
Boulder,4,55,150,150,0
Boulder,4,56,149,149,0
Boulder,4,57,149,149,0
Boulder,4,58,149,149,0
Boulder,4,59,148,148,0
Boulder,4,6,150,150,0
Boulder,4,60,148,148,0
Boulder,4,61,148,148,0
Boulder,4,62,149,149,0
Boulder,4,63,150,150,0
Boulder,4,64,150,150,0
Boulder,4,65,145,145,0
Boulder,4,66,147,147,0
Boulder,4,67,149,149,0
Boulder,4,68,149,149,0
Boulder,4,69,150,150,0
Boulder,4,7,148,148,0
Boulder,4,70,148,148,0
Boulder,4,71,149,149,0
Boulder,4,72,147,147,0
Boulder,4,73,149,149,0
Boulder,4,74,148,148,0
Boulder,4,75,147,147,0
Boulder,4,76,149,149,0
Boulder,4,77,150,150,0
Boulder,4,78,149,149,0
Boulder,4,79,147,147,0
Boulder,4,8,148,148,0
Boulder,4,80,148,148,0
Boulder,4,81,149,149,0
Boulder,4,82,149,149,0
Boulder,4,83,150,150,0
Boulder,4,84,150,150,0
Boulder,4,85,147,147,0
Boulder,4,86,149,149,0
Boulder,4,87,150,150,0
Boulder,4,88,149,149,0
Boulder,4,89,150,150,0
Boulder,4,9,151,151,0
Boulder,4,90,149,149,0
Boulder,5,1,149,149,0
Boulder,5,10,148,148,0
Boulder,5,11,148,148,0
Boulder,5,12,149,149,0
Boulder,5,13,150,150,0
Boulder,5,14,148,148,0
Boulder,5,15,148,148,0
Boulder,5,16,149,149,0
Boulder,5,17,150,150,0
Boulder,5,18,149,149,0
Boulder,5,19,149,149,0
Boulder,5,2,149,149,0
Boulder,5,20,149,149,0
Boulder,5,21,149,149,0
Boulder,5,22,149,149,0
Boulder,5,23,147,147,0
Boulder,5,24,149,149,0
Boulder,5,25,150,150,0
Boulder,5,26,150,150,0
Boulder,5,27,150,150,0
Boulder,5,28,149,149,0
Boulder,5,29,148,148,0
Boulder,5,3,148,148,0
Boulder,5,30,149,149,0
Boulder,5,31,148,148,0
Boulder,5,32,150,150,0
Boulder,5,33,130,130,0
Boulder,5,34,150,150,0
Boulder,5,35,148,148,0
Boulder,5,36,149,149,0
Boulder,5,37,149,149,0
Boulder,5,38,149,149,0
Boulder,5,39,150,150,0
Boulder,5,4,150,150,0
Boulder,5,40,149,149,0
Boulder,5,41,146,146,0
Boulder,5,42,149,149,0
Boulder,5,43,149,149,0
Boulder,5,44,150,150,0
Boulder,5,45,149,149,0
Boulder,5,46,150,150,0
Boulder,5,47,150,150,0
Boulder,5,48,149,149,0
Boulder,5,49,149,149,0
Boulder,5,5,150,150,0
Boulder,5,50,150,150,0
Boulder,5,6,147,147,0
Boulder,5,7,150,150,0
Boulder,5,8,149,149,0
Boulder,5,9,149,149,0
Boulder,6,1,148,148,0
Boulder,6,10,156,156,0
Boulder,6,11,150,150,0
Boulder,6,12,150,150,0
Boulder,6,13,150,150,0
Boulder,6,14,148,148,0
Boulder,6,15,150,150,0
Boulder,6,16,148,148,0
Boulder,6,17,150,150,0
Boulder,6,18,150,150,0
Boulder,6,19,149,149,0
Boulder,6,2,148,148,0
Boulder,6,20,149,149,0
Boulder,6,21,149,149,0
Boulder,6,22,150,150,0
Boulder,6,23,148,148,0
Boulder,6,24,147,147,0
Boulder,6,25,150,150,0
Boulder,6,26,149,149,0
Boulder,6,27,149,149,0
Boulder,6,28,148,148,0
Boulder,6,29,147,147,0
Boulder,6,3,150,150,0
Boulder,6,30,150,150,0
Boulder,6,31,150,150,0
Boulder,6,32,150,150,0
Boulder,6,33,148,148,0
Boulder,6,34,149,149,0
Boulder,6,35,150,150,0
Boulder,6,36,145,145,0
Boulder,6,37,147,147,0
Boulder,6,38,150,150,0
Boulder,6,39,150,150,0
Boulder,6,4,150,150,0
Boulder,6,40,149,149,0
Boulder,6,41,148,148,0
Boulder,6,42,147,147,0
Boulder,6,43,149,149,0
Boulder,6,44,150,150,0
Boulder,6,45,150,150,0
Boulder,6,46,149,149,0
Boulder,6,47,148,148,0
Boulder,6,48,149,149,0
Boulder,6,49,149,149,0
Boulder,6,5,150,150,0
Boulder,6,50,148,148,0
Boulder,6,51,149,149,0
Boulder,6,52,150,150,0
Boulder,6,53,149,149,0
Boulder,6,54,150,150,0
Boulder,6,55,149,149,0
Boulder,6,56,147,147,0
Boulder,6,57,150,150,0
Boulder,6,58,147,147,0
Boulder,6,59,149,149,0
Boulder,6,6,147,147,0
Boulder,6,60,146,146,0
Boulder,6,61,150,150,0
Boulder,6,62,149,149,0
Boulder,6,63,148,148,0
Boulder,6,64,150,150,0
Boulder,6,65,148,148,0
Boulder,6,66,146,146,0
Boulder,6,67,146,146,0
Boulder,6,68,146,146,0
Boulder,6,69,146,146,0
Boulder,6,7,150,150,0
Boulder,6,70,149,149,0
Boulder,6,8,150,150,0
Boulder,6,9,150,150,0
Boulder,7,1,149,149,0
Boulder,7,10,149,149,0
Boulder,7,11,52,52,0
Boulder,7,12,100,100,0
Boulder,7,13,151,151,0
Boulder,7,14,148,148,0
Boulder,7,15,149,149,0
Boulder,7,16,152,152,0
Boulder,7,17,149,149,0
Boulder,7,18,147,147,0
Boulder,7,19,149,149,0
Boulder,7,2,150,150,0
Boulder,7,20,144,144,0
Boulder,7,21,150,150,0
Boulder,7,22,149,149,0
Boulder,7,23,151,151,0
Boulder,7,24,150,150,0
Boulder,7,25,145,145,0
Boulder,7,26,150,150,0
Boulder,7,27,150,150,0
Boulder,7,28,150,150,0
Boulder,7,29,149,149,0
Boulder,7,3,150,150,0
Boulder,7,30,150,150,0
Boulder,7,31,150,150,0
Boulder,7,32,150,150,0
Boulder,7,33,81,81,0
Boulder,7,34,154,154,0
Boulder,7,35,109,109,0
Boulder,7,36,149,149,0
Boulder,7,37,148,148,0
Boulder,7,38,146,146,0
Boulder,7,39,102,102,0
Boulder,7,4,149,149,0
Boulder,7,40,150,150,0
Boulder,7,41,150,150,0
Boulder,7,42,150,150,0
Boulder,7,43,144,144,0
Boulder,7,44,67,67,0
Boulder,7,45,149,149,0
Boulder,7,46,149,149,0
Boulder,7,47,149,149,0
Boulder,7,48,150,150,0
Boulder,7,49,150,150,0
Boulder,7,5,149,149,0
Boulder,7,50,150,150,0
Boulder,7,51,174,174,0
Boulder,7,52,149,149,0
Boulder,7,53,150,150,0
Boulder,7,54,150,150,0
Boulder,7,55,148,148,0
Boulder,7,56,149,149,0
Boulder,7,57,147,147,0
Boulder,7,58,149,149,0
Boulder,7,59,149,149,0
Boulder,7,6,149,149,0
Boulder,7,60,150,150,0
Boulder,7,61,148,148,0
Boulder,7,62,150,150,0
Boulder,7,63,150,150,0
Boulder,7,64,150,150,0
Boulder,7,65,25,25,0
Boulder,7,66,70,70,0
Boulder,7,67,148,148,0
Boulder,7,68,133,133,0
Boulder,7,7,149,149,0
Boulder,7,8,109,109,0
Boulder,7,9,149,149,0
Boulder,8,1,93,93,0
Boulder,8,10,115,115,0
Boulder,8,100,577,577,0
Boulder,8,101,2,2,0
Boulder,8,102,2,2,0
Boulder,8,103,2,2,0
Boulder,8,104,1,1,0
Boulder,8,105,1,1,0
Boulder,8,106,2,2,0
Boulder,8,107,2,2,0
Boulder,8,108,2,2,0
Boulder,8,109,4,4,0
Boulder,8,11,114,114,0
Boulder,8,110,5,5,0
Boulder,8,111,1,1,0
Boulder,8,112,2,2,0
Boulder,8,113,1,1,0
Boulder,8,114,2,2,0
Boulder,8,115,37,37,0
Boulder,8,116,46,46,0
Boulder,8,117,27,27,0
Boulder,8,118,8,8,0
Boulder,8,119,2,2,0
Boulder,8,12,129,129,0
Boulder,8,120,450,450,0
Boulder,8,121,1,1,0
Boulder,8,122,40,40,0
Boulder,8,123,128,128,0
Boulder,8,124,14,14,0
Boulder,8,125,72,72,0
Boulder,8,126,1,1,0
Boulder,8,127,423,423,0
Boulder,8,128,334,334,0
Boulder,8,13,149,149,0
Boulder,8,14,144,144,0
Boulder,8,15,133,133,0
Boulder,8,16,148,148,0
Boulder,8,17,147,147,0
Boulder,8,18,148,148,0
Boulder,8,19,149,149,0
Boulder,8,2,131,131,0
Boulder,8,20,78,78,0
Boulder,8,21,149,149,0
Boulder,8,22,135,135,0
Boulder,8,23,150,150,0
Boulder,8,24,150,150,0
Boulder,8,25,150,150,0
Boulder,8,26,150,150,0
Boulder,8,27,148,148,0
Boulder,8,28,150,150,0
Boulder,8,29,148,148,0
Boulder,8,3,148,148,0
Boulder,8,30,149,149,0
Boulder,8,31,149,149,0
Boulder,8,32,150,150,0
Boulder,8,33,148,148,0
Boulder,8,34,150,150,0
Boulder,8,35,149,149,0
Boulder,8,36,150,150,0
Boulder,8,37,152,152,0
Boulder,8,38,150,150,0
Boulder,8,39,149,149,0
Boulder,8,4,148,148,0
Boulder,8,40,149,149,0
Boulder,8,41,46,46,0
Boulder,8,42,148,148,0
Boulder,8,43,150,150,0
Boulder,8,44,150,150,0
Boulder,8,45,149,149,0
Boulder,8,46,149,149,0
Boulder,8,47,150,150,0
Boulder,8,48,148,148,0
Boulder,8,49,149,149,0
Boulder,8,5,149,149,0
Boulder,8,50,149,149,0
Boulder,8,51,148,148,0
Boulder,8,52,150,150,0
Boulder,8,53,150,150,0
Boulder,8,54,123,123,0
Boulder,8,55,30,30,0
Boulder,8,56,150,150,0
Boulder,8,57,150,150,0
Boulder,8,58,150,150,0
Boulder,8,59,150,150,0
Boulder,8,6,149,149,0
Boulder,8,60,150,150,0
Boulder,8,61,149,149,0
Boulder,8,62,149,149,0
Boulder,8,63,150,150,0
Boulder,8,64,149,149,0
Boulder,8,65,147,147,0
Boulder,8,66,149,149,0
Boulder,8,67,149,149,0
Boulder,8,68,146,146,0
Boulder,8,69,144,144,0
Boulder,8,7,149,149,0
Boulder,8,70,145,145,0
Boulder,8,71,93,93,0
Boulder,8,72,147,147,0
Boulder,8,73,94,94,0
Boulder,8,74,1,1,0
Boulder,8,75,20,20,0
Boulder,8,76,18,18,0
Boulder,8,77,14,14,0
Boulder,8,78,13,13,0
Boulder,8,79,21,21,0
Boulder,8,8,149,149,0
Boulder,8,80,6,6,0
Boulder,8,81,68,68,0
Boulder,8,82,279,279,0
Boulder,8,83,6,6,0
Boulder,8,84,1,1,0
Boulder,8,85,2,2,0
Boulder,8,86,9,9,0
Boulder,8,87,4,4,0
Boulder,8,88,1,1,0
Boulder,8,89,8,8,0
Boulder,8,9,115,115,0
Boulder,8,90,66,66,0
Boulder,8,91,76,76,0
Boulder,8,92,4,4,0
Boulder,8,93,2,2,0
Boulder,8,94,3,3,0
Boulder,8,95,3,3,0
Boulder,8,96,3,3,0
Boulder,8,97,18,18,0
Boulder,8,98,381,381,0
Boulder,8,99,3,3,0
Boulder,9,1,150,150,0
Boulder,9,2,141,141,0
Boulder,9,3,116,116,0
Boulder,9,4,144,144,0
Boulder,9,5,151,151,0
Boulder,9,6,151,151,0
Boulder,9,7,150,150,0
Boulder,10,1,149,149,0
Boulder,10,10,147,147,0
Boulder,10,100,147,147,0
Boulder,10,11,150,150,0
Boulder,10,12,149,149,0
Boulder,10,13,143,143,0
Boulder,10,14,150,150,0
Boulder,10,15,149,149,0
Boulder,10,16,149,149,0
Boulder,10,17,148,148,0
Boulder,10,18,150,150,0
Boulder,10,19,150,150,0
Boulder,10,2,147,147,0
Boulder,10,20,148,148,0
Boulder,10,21,150,150,0
Boulder,10,22,149,149,0
Boulder,10,23,149,149,0
Boulder,10,24,150,150,0
Boulder,10,25,149,149,0
Boulder,10,26,150,150,0
Boulder,10,27,150,150,0
Boulder,10,28,150,150,0
Boulder,10,29,149,149,0
Boulder,10,3,150,150,0
Boulder,10,30,149,149,0
Boulder,10,31,147,147,0
Boulder,10,32,148,148,0
Boulder,10,33,149,149,0
Boulder,10,34,149,149,0
Boulder,10,35,150,150,0
Boulder,10,36,148,148,0
Boulder,10,37,149,149,0
Boulder,10,38,150,150,0
Boulder,10,39,149,149,0
Boulder,10,4,149,149,0
Boulder,10,40,149,149,0
Boulder,10,41,150,150,0
Boulder,10,42,147,147,0
Boulder,10,43,150,150,0
Boulder,10,44,149,149,0
Boulder,10,45,149,149,0
Boulder,10,46,150,150,0
Boulder,10,47,150,150,0
Boulder,10,48,147,147,0
Boulder,10,49,147,147,0
Boulder,10,5,150,150,0
Boulder,10,50,149,149,0
Boulder,10,51,148,148,0
Boulder,10,52,148,148,0
Boulder,10,53,148,148,0
Boulder,10,54,150,150,0
Boulder,10,55,140,140,0
Boulder,10,56,150,150,0
Boulder,10,57,150,150,0
Boulder,10,58,149,149,0
Boulder,10,59,149,149,0
Boulder,10,6,150,150,0
Boulder,10,60,150,150,0
Boulder,10,61,150,150,0
Boulder,10,62,150,150,0
Boulder,10,63,147,147,0
Boulder,10,64,150,150,0
Boulder,10,65,149,149,0
Boulder,10,66,150,150,0
Boulder,10,67,150,150,0
Boulder,10,68,149,149,0
Boulder,10,69,148,148,0
Boulder,10,7,148,148,0
Boulder,10,70,150,150,0
Boulder,10,71,150,150,0
Boulder,10,72,150,150,0
Boulder,10,73,150,150,0
Boulder,10,74,150,150,0
Boulder,10,75,150,150,0
Boulder,10,76,149,149,0
Boulder,10,77,149,149,0
Boulder,10,78,150,150,0
Boulder,10,79,150,150,0
Boulder,10,8,150,150,0
Boulder,10,80,150,150,0
Boulder,10,81,150,150,0
Boulder,10,82,150,150,0
Boulder,10,83,149,149,0
Boulder,10,84,150,150,0
Boulder,10,85,149,149,0
Boulder,10,86,150,150,0
Boulder,10,87,147,147,0
Boulder,10,88,150,150,0
Boulder,10,89,149,149,0
Boulder,10,9,149,149,0
Boulder,10,90,148,148,0
Boulder,10,91,147,147,0
Boulder,10,92,145,145,0
Boulder,10,93,150,150,0
Boulder,10,94,148,148,0
Boulder,10,95,148,148,0
Boulder,10,96,149,149,0
Boulder,10,97,150,150,0
Boulder,10,98,149,149,0
Boulder,10,99,145,145,0
