County,Device ID,Batch,# of Ballot Cards,Location
Park,1,1,25,Box 1
Park,1,2,25,Box 1
Park,1,3,25,Box 1
Park,1,4,24,Box 1
Park,1,5,24,Box 1
Park,1,6,25,Box 1
Park,1,7,24,Box 1
Park,1,8,24,Box 1
Park,1,9,25,Box 1
Park,1,10,25,Box 1
Park,1,11,22,Box 1
Park,1,12,25,Box 1
Park,1,13,23,Box 1
Park,1,14,23,Box 1
Park,1,15,25,Box 1
Park,1,16,24,Box 1
Park,1,17,23,Box 1
Park,1,18,25,Box 1
Park,1,19,25,Box 1
Park,1,20,23,Box 1
Park,1,21,23,Box 1
Park,1,22,25,Box 1
Park,1,23,25,Box 1
Park,1,24,25,Box 1
Park,1,25,16,Box 1
Park,1,26,25,Box 1
Park,1,27,23,Box 1
Park,1,28,25,Box 1
Park,1,29,23,Box 1
Park,1,30,24,Box 1
Park,1,31,24,Box 1
Park,1,32,25,Box 1
Park,1,33,24,Box 1
Park,1,34,24,Box 1
Park,1,35,19,Box 1
Park,1,36,25,Box 1
Park,1,37,25,Box 1
Park,1,38,24,Box 1
Park,1,39,25,Box 1
Park,1,40,25,Box 1
Park,1,41,25,Box 1
Park,1,42,24,Box 1
Park,1,43,25,Box 1
Park,1,44,25,Box 1
Park,1,45,24,Box 1
Park,1,46,25,Box 1
Park,1,47,21,Box 1
Park,1,48,25,Box 1
Park,1,49,25,Box 1
Park,1,50,25,Box 1
Park,1,51,25,Box 2
Park,1,52,18,Box 2
Park,1,53,25,Box 2
Park,1,54,24,Box 2
Park,1,55,25,Box 2
Park,1,56,23,Box 2
Park,1,57,22,Box 2
Park,1,58,23,Box 2
Park,1,59,24,Box 2
Park,1,60,25,Box 2
Park,1,61,23,Box 2
Park,1,62,23,Box 2
Park,1,63,25,Box 2
Park,1,64,24,Box 2
Park,1,65,24,Box 2
Park,1,66,24,Box 2
Park,1,67,25,Box 2
Park,1,68,25,Box 2
Park,1,69,23,Box 2
Park,1,70,25,Box 2
Park,1,71,5,Box 2
Park,1,72,25,Box 2
Park,1,73,22,Box 2
Park,1,74,24,Box 2
Park,1,75,25,Box 2
Park,1,76,25,Box 2
Park,1,77,25,Box 2
Park,1,78,25,Box 2
Park,1,79,25,Box 2
Park,1,80,24,Box 2
Park,1,81,24,Box 2
Park,1,82,25,Box 2
Park,1,83,24,Box 2
Park,1,84,25,Box 2
Park,1,85,25,Box 2
Park,1,86,7,Box 2
Park,1,87,24,Box 2
Park,1,88,8,Box 2
Park,1,89,25,Box 2
Park,1,90,25,Box 2
Park,1,91,25,Box 2
Park,1,92,24,Box 2
Park,1,93,24,Box 2
Park,1,94,25,Box 2
Park,1,95,25,Box 2
Park,1,96,25,Box 2
Park,1,97,25,Box 2
Park,1,98,25,Box 2
Park,1,99,25,Box 2
Park,1,100,25,Box 2
Park,1,101,25,Box 3
Park,1,102,25,Box 3
Park,1,103,25,Box 3
Park,1,104,25,Box 3
Park,1,105,25,Box 3
Park,1,106,24,Box 3
Park,1,107,25,Box 3
Park,1,108,24,Box 3
Park,1,109,25,Box 3
Park,1,110,25,Box 3
Park,1,111,25,Box 3
Park,1,112,24,Box 3
Park,1,113,24,Box 3
Park,1,114,25,Box 3
Park,1,115,25,Box 3
Park,1,116,24,Box 3
Park,1,117,25,Box 3
Park,1,118,25,Box 3
Park,1,119,24,Box 3
Park,1,120,25,Box 3
Park,1,121,25,Box 3
Park,1,122,24,Box 3
Park,1,123,24,Box 3
Park,1,124,25,Box 3
Park,1,125,25,Box 3
Park,1,126,24,Box 3
Park,1,127,25,Box 3
Park,1,128,25,Box 3
Park,1,129,25,Box 3
Park,1,130,25,Box 3
Park,1,131,25,Box 3
Park,1,132,25,Box 3
Park,1,133,25,Box 3
Park,1,134,25,Box 3
Park,1,135,3,Box 3
Park,1,136,8,Box 3
Park,1,137,9,Box 3
Park,1,138,25,Box 3
Park,1,139,25,Box 3
Park,1,140,25,Box 3
Park,1,141,25,Box 3
Park,1,142,25,Box 3
Park,1,143,25,Box 3
Park,1,144,24,Box 3
Park,1,145,25,Box 3
Park,1,146,25,Box 3
Park,1,147,25,Box 3
Park,1,148,24,Box 3
Park,1,149,29,Box 3
Park,1,150,22,Box 3
Park,1,151,25,Box 4
Park,1,152,23,Box 4
Park,1,153,23,Box 4
Park,1,154,25,Box 4
Park,1,155,25,Box 4
Park,1,156,25,Box 4
Park,1,157,25,Box 4
Park,1,158,24,Box 4
Park,1,159,25,Box 4
Park,1,160,25,Box 4
Park,1,161,24,Box 4
Park,1,162,25,Box 4
Park,1,163,25,Box 4
Park,1,164,25,Box 4
Park,1,165,25,Box 4
Park,1,166,10,Box 4
Park,1,167,25,Box 4
Park,1,168,25,Box 4
Park,1,169,26,Box 4
Park,1,170,25,Box 4
Park,1,171,25,Box 4
Park,1,172,25,Box 4
Park,1,173,25,Box 4
Park,1,174,25,Box 4
Park,1,175,24,Box 4
Park,1,176,25,Box 4
Park,1,177,7,Box 4
Park,1,178,25,Box 4
Park,1,179,25,Box 4
Park,1,180,25,Box 4
Park,1,181,2,Box 4
Park,1,183,17,Box 4
Park,1,184,33,Box 4
Park,1,185,17,Box 4
Park,2,1,39,Box 4
