"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,13,"1-1-13","SPFLD-RE-4","silver 005",13,"Yes"
1,3,8,"1-3-8","SPFLD-RE-4","silver 005",58,"Yes"
1,3,22,"1-3-22","SPFLD-RE-4","silver 005",72,"Yes"
1,6,16,"1-6-16","SPFLD-RE-4","silver 005",141,"Yes"
1,6,22,"1-6-22","SPFLD-RE-4","silver 005",147,"Yes"
1,8,1,"1-8-1","WALSH-RE-1","silver 005",176,"Yes"
1,8,21,"1-8-21","WALSH-RE-1","silver 005",196,"Yes"
1,9,13,"1-9-13","WALSH-RE-1","silver 005",212,"Yes"
1,9,21,"1-9-21","SPFLD-RE-4","silver 005",220,"Yes"
1,10,1,"1-10-1","WALSH-RE-1","silver 005",226,"Yes"
1,11,22,"1-11-22","SPFLD-RE-4","silver 005",275,"Yes"
1,12,12,"1-12-12","WALSH-RE-1","silver 005",287,"Yes"
1,13,16,"1-13-16","SPFLD-RE-4","silver 005",316,"Yes"
1,13,20,"1-13-20","WALSH-RE-1","silver 005",320,"Yes"
1,14,3,"1-14-3","WALSH-RE-1","silver 005",328,"No"
1,14,10,"1-14-10","WALSH-RE-1","silver 005",335,"No"
1,15,15,"1-15-15","WALSH-RE-1","silver 005",363,"Yes"
1,15,17,"1-15-17","WALSH-RE-1","silver 005",365,"Yes"
1,22,5,"1-22-5","WALSH-RE-1","silver 005",530,"Yes"
1,22,10,"1-22-10","WALSH-RE-1","silver 005",535,"Yes"
1,23,12,"1-23-12","SPFLD-RE-4","silver 005",562,"Yes"
1,24,1,"1-24-1","SPFLD-RE-4","silver 005",576,"Yes"
1,24,8,"1-24-8","SPFLD-RE-4","silver 005",583,"Yes"
1,25,15,"1-25-15","SPFLD-RE-4","silver 005",615,"Yes"
1,25,21,"1-25-21","SPFLD-RE-4","silver 005",621,"Yes"
1,28,11,"1-28-11","SPFLD-RE-4","silver 005",686,"Yes"
1,28,13,"1-28-13","SPFLD-RE-4","silver 005",688,"Yes"
1,28,21,"1-28-21","WALSH-RE-1","silver 005",696,"Yes"
1,29,22,"1-29-22","SPFLD-RE-4","silver 005",722,"Yes"
1,30,21,"1-30-21","WALSH-RE-1","silver 005",746,"Yes"
1,31,3,"1-31-3","SPFLD-RE-4","silver 005",753,"Yes"
1,32,3,"1-32-3","SPFLD-RE-4","silver 005",778,"Yes"
1,32,7,"1-32-7","SPFLD-RE-4","silver 005",782,"Yes"
1,32,11,"1-32-11","SPFLD-RE-4","silver 005",786,"Yes"
1,32,12,"1-32-12","SPFLD-RE-4","silver 005",787,"Yes"
1,32,25,"1-32-25","SPFLD-RE-4","silver 005",800,"Yes"
1,34,9,"1-34-9","SPFLD-RE-4","silver 005",834,"Yes"
1,35,3,"1-35-3","WALSH-RE-1","silver 005",853,"Yes"
1,35,16,"1-35-16","SPFLD-RE-4","silver 005",866,"Yes"
1,36,5,"1-36-5","WALSH-RE-1","silver 005",880,"Yes"
1,36,12,"1-36-12","SPFLD-RE-4","silver 005",887,"Yes"
