"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
3,1,60,"3-1-60","29","ICC 02-1",11073,"Yes"
3,1,61,"3-1-61","51","ICC 02-1",11074,"Yes"
3,2,66,"3-2-66","51","ICC 02-1",11582,"Yes"
3,3,21,"3-3-21","28","ICC 02-1",11835,"Yes"
3,5,95,"3-5-95","40","ICC 02-1",13205,"Yes"
3,7,8,"3-7-8","29","ICC 02-1",14003,"Yes"
3,12,67,"3-12-67","48","ICC 02-1",17588,"Yes"
3,13,4,"3-13-4","51","ICC 02-1",18223,"Yes"
3,19,97,"3-19-97","28","ICC 02-2",21401,"Yes"
3,20,11,"3-20-11","40","ICC 02-2",22011,"Yes"
3,22,64,"3-22-64","39","ICC 02-2",22860,"Yes"
3,23,23,"3-23-23","40","ICC 02-2",23419,"Yes"
3,23,52,"3-23-52","40","ICC 02-2",23447,"Yes"
3,26,12,"3-26-12","49","ICC 02-2",24898,"Yes"
3,29,56,"3-29-56","51","ICC 02-2",26138,"Yes"
3,30,31,"3-30-31","28","ICC 02-2",26517,"Yes"
3,30,91,"3-30-91","51","ICC 02-2",26576,"Yes"
3,31,68,"3-31-68","41","ICC 02-3",27852,"Yes"
3,33,73,"3-33-73","36","ICC 02-3",28254,"Yes"
3,36,60,"3-36-60","44","ICC 02-3",28542,"Yes"
3,36,90,"3-36-90","51","ICC 02-3",28572,"Yes"
3,39,68,"3-39-68","49","ICC 02-3",29246,"Yes"
3,39,89,"3-39-89","11","ICC 02-3",29266,"Yes"
3,41,45,"3-41-45","29","ICC 02-3",29623,"Yes"
3,42,56,"3-42-56","44","ICC 02-3",29835,"Yes"
3,44,1,"3-44-1","31","ICC 02-3",30079,"Yes"
3,44,9,"3-44-9","51","ICC 02-3",30087,"Yes"
3,48,76,"3-48-76","51","ICC 02-4",31945,"Yes"
3,50,5,"3-50-5","47","ICC 02-4",32272,"Yes"
3,50,31,"3-50-31","41","ICC 02-4",32298,"Yes"
3,50,71,"3-50-71","43","ICC 02-4",32338,"Yes"
3,53,44,"3-53-44","43","ICC 02-4",32976,"Yes"
3,55,11,"3-55-11","43","ICC 02-4",33742,"Yes"
3,58,56,"3-58-56","41","ICC 02-4",34586,"Yes"
3,60,5,"3-60-5","38","ICC 02-4",34734,"Yes"
3,62,59,"3-62-59","44","ICC 02-5",35386,"Yes"
3,64,93,"3-64-93","51","ICC 02-5",35715,"Yes"
3,67,29,"3-67-29","42","ICC 02-5",36049,"Yes"
3,69,84,"3-69-84","51","ICC 02-5",36401,"Yes"
3,72,45,"3-72-45","53","ICC 02-5",37163,"Yes"
3,74,36,"3-74-36","52","ICC 02-5",37851,"Yes"
3,74,37,"3-74-37","3","ICC 02-5",37852,"Yes"
3,76,92,"3-76-92","51","ICC 02-6",38834,"Yes"
3,77,55,"3-77-55","6","ICC 02-6",39096,"Yes"
3,77,97,"3-77-97","40","ICC 02-6",39138,"Yes"
3,78,55,"3-78-55","49","ICC 02-6",39196,"Yes"
3,78,61,"3-78-61","48","ICC 02-6",39202,"Yes"
3,79,84,"3-79-84","51","ICC 02-6",39326,"Yes"
3,82,79,"3-82-79","52","ICC 02-6",39920,"Yes"
3,85,37,"3-85-37","29","ICC 02-6",41010,"Yes"
3,85,66,"3-85-66","51","ICC 02-6",41038,"Yes"
3,89,43,"3-89-43","44","ICC 02-6",41521,"Yes"
3,91,79,"3-91-79","28","ICC 02-7",44261,"Yes"
3,93,22,"3-93-22","43","ICC 02-7",44407,"Yes"
3,93,77,"3-93-77","40","ICC 02-7",44461,"Yes"
3,94,3,"3-94-3","29","ICC 02-7",44486,"Yes"
3,94,58,"3-94-58","29","ICC 02-7",44582,"Yes"
3,96,2,"3-96-2","49","ICC 02-7",44686,"Yes"
3,97,12,"3-97-12","30","ICC 02-7",44794,"Yes"
3,101,33,"3-101-33","51","ICC 02-7",48152,"Yes"
3,103,11,"3-103-11","38","ICC 02-7",49264,"Yes"
3,103,67,"3-103-67","41","ICC 02-7",49320,"Yes"
3,104,53,"3-104-53","28","ICC 02-7",49403,"Yes"
3,105,55,"3-105-55","31","ICC 02-7",49605,"Yes"
3,106,88,"3-106-88","38","ICC 02-8",49712,"Yes"
3,111,22,"3-111-22","38","ICC 02-8",50741,"Yes"
3,113,50,"3-113-50","29","ICC 02-8",51467,"Yes"
3,115,82,"3-115-82","28","ICC 02-8",52097,"Yes"
3,117,5,"3-117-5","37","ICC 02-8",52321,"Yes"
3,117,97,"3-117-97","51","ICC 02-8",52411,"Yes"
3,118,50,"3-118-50","51","ICC 02-8",52565,"Yes"
3,123,45,"3-123-45","40","ICC 02-9",55128,"Yes"
3,123,62,"3-123-62","40","ICC 02-9",55145,"Yes"
3,123,72,"3-123-72","41","ICC 02-9",55155,"Yes"
3,123,98,"3-123-98","41","ICC 02-9",55179,"Yes"
3,124,40,"3-124-40","12","ICC 02-9",55520,"Yes"
3,125,38,"3-125-38","38","ICC 02-9",55916,"Yes"
3,126,12,"3-126-12","41","ICC 02-9",56492,"Yes"
3,126,18,"3-126-18","40","ICC 02-9",56498,"Yes"
3,127,46,"3-127-46","31","ICC 02-9",57017,"Yes"
3,128,77,"3-128-77","12","ICC 02-9",57553,"Yes"
3,128,90,"3-128-90","11","ICC 02-9",57566,"Yes"
3,131,94,"3-131-94","43","ICC 02-9",59118,"Yes"
3,132,70,"3-132-70","42","ICC 02-9",59892,"Yes"
3,132,87,"3-132-87","44","ICC 02-9",59909,"Yes"
3,134,26,"3-134-26","28","ICC 02-9",61049,"Yes"
3,137,2,"3-137-2","51","ICC 02-10",62320,"Yes"
3,139,35,"3-139-35","44","ICC 02-10",63151,"Yes"
3,140,35,"3-140-35","49","ICC 02-10",63464,"Yes"
3,142,12,"3-142-12","51","ICC 02-10",63738,"Yes"
3,148,67,"3-148-67","40","ICC 02-10",64788,"Yes"
3,150,31,"3-150-31","52","ICC 02-10",65648,"Yes"
3,151,43,"3-151-43","31","ICC 02-11",68778,"Yes"
3,154,25,"3-154-25","30","ICC 02-11",69562,"Yes"
3,154,39,"3-154-39","39","ICC 02-11",69574,"Yes"
3,155,72,"3-155-72","40","ICC 02-11",69804,"Yes"
3,158,21,"3-158-21","51","ICC 02-11",70253,"Yes"
3,158,23,"3-158-23","30","ICC 02-11",70255,"Yes"
3,161,40,"3-161-40","36","ICC 02-11",70774,"Yes"
3,161,99,"3-161-99","53","ICC 02-11",70833,"Yes"
3,167,79,"3-167-79","3","ICC 02-12",74476,"Yes"
3,168,25,"3-168-25","43","ICC 02-12",74723,"Yes"
3,168,99,"3-168-99","51","ICC 02-12",74797,"Yes"
3,169,73,"3-169-73","51","ICC 02-12",75170,"Yes"
3,170,20,"3-170-20","30","ICC 02-12",75317,"Yes"
3,170,28,"3-170-28","38","ICC 02-12",75325,"Yes"
3,172,78,"3-172-78","31","ICC 02-12",76044,"Yes"
3,174,28,"3-174-28","52","ICC 02-12",76491,"Yes"
3,174,89,"3-174-89","38","ICC 02-12",76552,"Yes"
3,176,98,"3-176-98","51","ICC 02-12",77659,"Yes"
3,177,40,"3-177-40","28","ICC 02-12",77901,"Yes"
3,178,80,"3-178-80","51","ICC 02-12",78241,"Yes"
3,178,96,"3-178-96","28","ICC 02-12",78262,"Yes"
3,180,77,"3-180-77","40","ICC 02-12",78538,"Yes"
3,180,89,"3-180-89","40","ICC 02-12",78550,"Yes"
3,182,18,"3-182-18","37","ICC 02-13",81985,"Yes"
3,185,39,"3-185-39","51","ICC 02-13",82505,"Yes"
3,185,44,"3-185-44","29","ICC 02-13",82510,"Yes"
3,185,60,"3-185-60","45","ICC 02-13",82525,"Yes"
3,186,34,"3-186-34","40","ICC 02-13",83000,"No"
3,186,87,"3-186-87","49","ICC 02-13",83052,"Yes"
3,190,38,"3-190-38","12","ICC 02-13",83991,"Yes"
3,194,92,"3-194-92","16","ICC 02-13",85240,"Yes"
3,195,46,"3-195-46","11","ICC 02-13",85496,"Yes"
3,195,53,"3-195-53","43","ICC 02-13",85503,"Yes"
3,196,26,"3-196-26","29","ICC 02-14",85875,"Yes"
