"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,7,"2/1/2007","R-1","Bin  1",7,"Yes"
2,4,13,"2/4/2013","R-30","Bin  1",88,"Yes"
2,7,9,"2/7/2009","R-1","Bin  1",159,"Yes"
2,9,24,"2/9/2024","R-30","Bin  1",224,"Yes"
2,10,6,"2/10/2006","R-1","Bin  1",231,"Yes"
2,10,9,"2/10/2009","R-30","Bin  1",234,"Yes"
2,10,11,"2/10/2011","R-30","Bin  1",236,"Yes"
2,13,10,"2/13/2010","R-1","Bin  1",309,"Yes"
2,14,1,"2/14/2001","R-1","Bin  1",326,"Yes"
2,15,5,"2/15/2005","R-1","Bin  1",355,"Yes"
2,15,17,"2/15/2017","R-1","Bin  1",366,"Yes"
2,17,7,"2/17/2007","R-30","Bin  1",407,"Yes"
2,19,25,"2/19/2025","R-1","Bin  1",475,"Yes"
2,20,15,"2/20/2015","R-1","Bin  1",489,"Yes"
2,21,25,"2/21/2025","R-1","Bin  1",525,"Yes"
2,24,10,"2/24/2010","R-30","Bin  1",585,"Yes"
2,26,3,"2/26/2003","R-1","Bin  1",628,"Yes"
2,27,2,"2/27/2002","R-30","Bin  1",652,"Yes"
2,27,23,"2/27/2023","R-1","Bin  1",671,"Yes"
2,31,8,"2-31-8","R-1","Bin  1",758,"Yes"
2,33,10,"2-33-10","R-1","Bin  1",810,"Yes"
2,33,14,"2-33-14","R-1","Bin  1",813,"Yes"
2,35,10,"2-35-10","R-1","Bin  1",860,"Yes"
2,35,13,"2-35-13","R-1","Bin  1",863,"Yes"
