"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,8,"2-1-8","KIOWA2017",,8,"Yes"
2,1,23,"2-1-23","KIOWA2017",,23,"Yes"
2,3,2,"2-3-2","KIOWA2017",,52,"No"
2,3,4,"2-3-4","KIOWA2017",,54,"Yes"
2,3,24,"2-3-24","KIOWA2017",,74,"Yes"
2,5,15,"2-5-15","KIOWA2017",,115,"Yes"
2,6,11,"2-6-11","KIOWA2017",,136,"Yes"
2,6,22,"2-6-22","KIOWA2017",,147,"Yes"
2,7,2,"2-7-2","KIOWA2017",,152,"Yes"
2,7,9,"2-7-9","KIOWA2017",,159,"Yes"
2,7,19,"2-7-19","KIOWA2017",,169,"Yes"
2,8,3,"2-8-3","KIOWA2017",,178,"Yes"
2,9,22,"2-9-22","KIOWA2017",,222,"Yes"
2,9,25,"2-9-25","KIOWA2017",,225,"Yes"
2,10,10,"2-10-10","KIOWA2017",,235,"Yes"
2,10,17,"2-10-17","KIOWA2017",,242,"Yes"
2,11,6,"2-11-6","KIOWA2017",,255,"Yes"
2,11,14,"2-11-14","KIOWA2017",,263,"Yes"
2,11,18,"2-11-18","KIOWA2017",,267,"Yes"
2,12,3,"2-12-3","KIOWA2017",,278,"Yes"
2,12,6,"2-12-6","KIOWA2017",,281,"Yes"
2,12,12,"2-12-12","KIOWA2017",,287,"Yes"
2,13,19,"2-13-19","KIOWA2017",,319,"Yes"
2,14,18,"2-14-18","KIOWA2017",,343,"Yes"
2,15,9,"2-15-9","KIOWA2017",,359,"Yes"
2,16,2,"2-16-2","KIOWA2017",,377,"Yes"
2,16,7,"2-16-7","KIOWA2017",,382,"Yes"
2,16,14,"2-16-14","KIOWA2017",,389,"Yes"
2,16,17,"2-16-17","KIOWA2017",,392,"Yes"
2,16,21,"2-16-21","KIOWA2017",,395,"Yes"
2,17,8,"2-17-8","KIOWA2017",,408,"Yes"
2,17,15,"2-17-15","KIOWA2017",,413,"Yes"
2,19,1,"2-19-1","KIOWA2017",,451,"Yes"
2,19,6,"2-19-6","KIOWA2017",,456,"Yes"
2,19,19,"2-19-19","KIOWA2017",,469,"Yes"
2,22,2,"2-22-2","PROPERTY OWNER",,521,"Yes"
2,22,8,"2-22-8","PROPERTY OWNER",,527,"Yes"
2,22,13,"2-22-13","PROPERTY OWNER",,532,"Yes"
2,23,5,"2-23-5","PROPERTY OWNER",,544,"Yes"
2,23,18,"2-23-18","PROPERTY OWNER",,557,"Yes"
2,24,18,"2-24-18","KIOWA2017",,577,"Yes"
2,25,11,"2-25-11","KIOWA2017",,596,"Yes"
2,25,21,"2-25-21","KIOWA2017",,606,"Yes"
2,26,5,"2-26-5","KIOWA2017",,615,"Yes"
