"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,3,"2-1-3","SCS1",,3,"Yes"
2,2,15,"2-2-15","SCS1",,30,"Yes"
2,3,4,"2-3-4","SCS1",,34,"Yes"
2,3,6,"2-3-6","SCS1",,36,"Yes"
2,5,5,"2-5-5","SCS1",,65,"Yes"
2,7,6,"2-7-6","SCS1",,96,"Yes"
2,8,14,"2-8-14","SCS1",,119,"Yes"
2,8,15,"2-8-15","SCS1",,120,"Yes"
2,11,3,"2-11-3","SCS1",,152,"Yes"
2,16,1,"2-16-1","SCS1",,226,"Yes"
2,16,12,"2-16-12","SCS1",,237,"Yes"
2,17,2,"2-17-2","SCS1",,242,"Yes"
2,17,13,"2-17-13","SCS1",,253,"Yes"
2,19,5,"2-19-5","SCS1",,275,"Yes"
2,19,6,"2-19-6","SCS1",,276,"Yes"
2,21,7,"2-21-7","SCS1",,307,"No"
2,21,8,"2-21-8","SCS1",,308,"Yes"
2,22,9,"2-22-9","SCS1",,324,"Yes"
2,23,1,"2-23-1","SCS1",,331,"Yes"
2,23,7,"2-23-7","SCS1",,337,"Yes"
2,24,4,"2-24-4","SCS1",,349,"Yes"
2,26,1,"2-26-1","SCS1",,376,"Yes"
2,26,10,"2-26-10","SCS1",,385,"Yes"
2,27,6,"2-27-6","SCS1",,395,"Yes"
2,27,13,"2-27-13","SCS1",,401,"Yes"
2,27,14,"2-27-14","SCS1",,402,"Yes"
2,28,5,"2-28-5","SCS1",,410,"Yes"
2,28,8,"2-28-8","SCS1",,413,"Yes"
2,31,2,"2-31-2","SCS1",,465,"Yes"
2,32,7,"2-32-7","SCS1",,472,"Yes"
2,32,9,"2-32-9","SCS1",,474,"Yes"
2,32,12,"2-32-12","SCS1",,477,"Yes"
2,34,15,"2-34-15","SCS1",,510,"Yes"
2,37,2,"2-37-2","SCS1",,542,"Yes"
2,37,4,"2-37-4","SCS1",,544,"Yes"
2,37,7,"2-37-7","SCS1",,547,"Yes"
2,38,12,"2-38-12","SCS1",,567,"Yes"
2,42,9,"2-42-9","SCS1",,624,"Yes"
2,43,2,"2-43-2","SCS1",,632,"Yes"
2,43,11,"2-43-11","SCS1",,641,"Yes"
2,44,3,"2-44-3","SCS1",,648,"Yes"
2,44,4,"2-44-4","SCS1",,649,"Yes"
2,45,3,"2-45-3","SCS1",,663,"Yes"
2,45,8,"2-45-8","SCS1",,668,"Yes"
2,46,6,"2-46-6","SCS1",,681,"Yes"
2,46,7,"2-46-7","SCS1",,682,"Yes"
2,47,14,"2-47-14","SCS1",,704,"Yes"
