County,Device ID,Batch,# of Ballot Cards,Location
La Plata,4,1,50,Container #1
La Plata,4,2,50,Container #1
La Plata,4,3,50,Container #1
La Plata,4,4,50,Container #1
La Plata,4,5,50,Container #1
La Plata,4,6,50,Container #1
La Plata,4,7,50,Container #1
La Plata,4,8,50,Container #1
La Plata,4,9,50,Container #1
La Plata,4,10,50,Container #1
La Plata,4,11,50,Container #1
La Plata,4,12,50,Container #1
La Plata,4,13,50,Container #1
La Plata,4,14,50,Container #1
La Plata,4,15,50,Container #1
La Plata,4,16,50,Container #1
La Plata,4,17,50,Container #1
La Plata,4,18,50,Container #1
La Plata,4,19,50,Container #1
La Plata,4,20,50,Container #1
La Plata,4,21,50,Container #2
La Plata,4,22,50,Container #2
La Plata,4,23,50,Container #2
La Plata,4,24,50,Container #2
La Plata,4,25,50,Container #2
La Plata,4,26,50,Container #2
La Plata,4,27,50,Container #2
La Plata,4,28,50,Container #2
La Plata,4,29,50,Container #2
La Plata,4,30,50,Container #2
La Plata,4,31,50,Container #2
La Plata,4,32,50,Container #2
La Plata,4,33,50,Container #2
La Plata,4,34,50,Container #2
La Plata,4,35,50,Container #2
La Plata,4,36,50,Container #2
La Plata,4,37,50,Container #2
La Plata,4,38,50,Container #2
La Plata,4,39,50,Container #2
La Plata,4,40,50,Container #2
La Plata,4,41,50,Container #3
La Plata,4,42,50,Container #3
La Plata,4,43,50,Container #3
La Plata,4,44,50,Container #3
La Plata,4,45,50,Container #3
La Plata,4,46,50,Container #3
La Plata,4,47,50,Container #3
La Plata,4,48,50,Container #3
La Plata,4,49,50,Container #3
La Plata,4,50,50,Container #3
La Plata,4,51,50,Container #3
La Plata,4,52,50,Container #3
La Plata,4,53,50,Container #3
La Plata,4,54,50,Container #3
La Plata,4,55,50,Container #3
La Plata,4,56,50,Container #3
La Plata,4,57,50,Container #3
La Plata,4,58,50,Container #3
La Plata,4,59,50,Container #3
La Plata,4,60,50,Container #3
La Plata,4,61,50,Container #4
La Plata,4,62,50,Container #4
La Plata,4,63,50,Container #4
La Plata,4,64,50,Container #4
La Plata,4,65,50,Container #4
La Plata,4,66,50,Container #4
La Plata,4,67,50,Container #4
La Plata,4,68,50,Container #4
La Plata,4,69,50,Container #4
La Plata,4,70,50,Container #4
La Plata,4,71,50,Container #4
La Plata,4,72,50,Container #4
La Plata,4,73,50,Container #4
La Plata,4,74,50,Container #4
La Plata,4,75,50,Container #4
La Plata,4,76,50,Container #4
La Plata,4,77,50,Container #4
La Plata,4,78,50,Container #4
La Plata,4,79,50,Container #4
La Plata,4,80,50,Container #4
La Plata,4,81,50,Container #5
La Plata,4,82,50,Container #5
La Plata,4,83,50,Container #5
La Plata,4,84,50,Container #5
La Plata,4,85,50,Container #5
La Plata,4,86,50,Container #5
La Plata,4,87,50,Container #5
La Plata,4,88,50,Container #5
La Plata,4,89,50,Container #5
La Plata,4,90,50,Container #5
La Plata,4,91,50,Container #5
La Plata,4,92,50,Container #5
La Plata,4,93,50,Container #5
La Plata,4,94,50,Container #5
La Plata,4,95,50,Container #5
La Plata,4,96,50,Container #5
La Plata,4,97,50,Container #5
La Plata,4,98,50,Container #5
La Plata,4,99,50,Container #5
La Plata,4,100,50,Container #5
La Plata,4,101,50,Container #6
La Plata,4,102,50,Container #6
La Plata,4,103,50,Container #6
La Plata,4,104,50,Container #6
La Plata,4,105,50,Container #6
La Plata,4,106,50,Container #6
La Plata,4,107,50,Container #6
La Plata,4,108,50,Container #6
La Plata,4,109,50,Container #6
La Plata,4,110,50,Container #6
La Plata,4,111,50,Container #6
La Plata,4,112,50,Container #6
La Plata,4,113,50,Container #6
La Plata,4,114,50,Container #6
La Plata,4,115,50,Container #6
La Plata,4,116,50,Container #6
La Plata,4,117,50,Container #6
La Plata,4,118,50,Container #6
La Plata,4,119,50,Container #6
La Plata,4,120,50,Container #6
La Plata,4,121,50,Container #7
La Plata,4,122,50,Container #7
La Plata,4,123,50,Container #7
La Plata,4,124,50,Container #7
La Plata,4,125,50,Container #7
La Plata,4,126,50,Container #7
La Plata,4,127,50,Container #7
La Plata,4,128,50,Container #7
La Plata,4,129,50,Container #7
La Plata,4,130,50,Container #7
La Plata,4,131,50,Container #7
La Plata,4,132,50,Container #7
La Plata,4,133,50,Container #7
La Plata,4,134,50,Container #7
La Plata,4,135,50,Container #7
La Plata,4,136,50,Container #7
La Plata,4,137,50,Container #7
La Plata,4,138,50,Container #7
La Plata,4,139,50,Container #7
La Plata,4,140,50,Container #7
La Plata,4,141,50,Container #8
La Plata,4,142,50,Container #8
La Plata,4,143,50,Container #8
La Plata,4,144,50,Container #8
La Plata,4,145,50,Container #8
La Plata,4,146,50,Container #8
La Plata,4,147,50,Container #8
La Plata,4,148,50,Container #8
La Plata,4,149,50,Container #8
La Plata,4,150,50,Container #8
La Plata,4,151,50,Container #8
La Plata,4,152,50,Container #8
La Plata,4,153,50,Container #8
La Plata,4,154,50,Container #8
La Plata,4,155,50,Container #8
La Plata,4,156,50,Container #8
La Plata,4,157,50,Container #8
La Plata,4,158,50,Container #8
La Plata,4,159,50,Container #8
La Plata,4,160,50,Container #8
La Plata,4,161,50,Container #9
La Plata,4,162,50,Container #9
La Plata,4,163,50,Container #9
La Plata,4,164,50,Container #9
La Plata,4,165,50,Container #9
La Plata,4,166,50,Container #9
La Plata,4,167,50,Container #9
La Plata,4,168,50,Container #9
La Plata,4,169,50,Container #9
La Plata,4,170,50,Container #9
La Plata,4,171,50,Container #9
La Plata,4,172,50,Container #9
La Plata,4,173,50,Container #9
La Plata,4,174,50,Container #9
La Plata,4,175,50,Container #9
La Plata,4,176,50,Container #9
La Plata,4,177,50,Container #9
La Plata,4,178,50,Container #9
La Plata,4,179,50,Container #9
La Plata,4,180,50,Container #9
La Plata,4,181,50,Container #10
La Plata,4,182,50,Container #10
La Plata,4,183,50,Container #10
La Plata,4,184,50,Container #10
La Plata,4,185,50,Container #10
La Plata,4,186,50,Container #10
La Plata,4,187,50,Container #10
La Plata,4,188,50,Container #10
La Plata,4,189,50,Container #10
La Plata,4,190,50,Container #10
La Plata,4,191,50,Container #10
La Plata,4,192,50,Container #10
La Plata,4,193,50,Container #10
La Plata,4,194,50,Container #10
La Plata,4,195,50,Container #10
La Plata,4,196,50,Container #10
La Plata,4,197,50,Container #10
La Plata,4,198,50,Container #10
La Plata,4,199,50,Container #10
La Plata,4,200,50,Container #10
La Plata,4,201,50,Container #11
La Plata,4,202,50,Container #11
La Plata,4,203,50,Container #11
La Plata,4,204,50,Container #11
La Plata,4,205,50,Container #11
La Plata,4,206,50,Container #11
La Plata,4,207,50,Container #11
La Plata,4,208,50,Container #11
La Plata,4,209,50,Container #11
La Plata,4,210,39,Container #11
