"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
3,1,3,"3-1-3","LRE-4J",,3,"Yes"
3,1,15,"3-1-15","LRE-4J",,14,"Yes"
3,1,16,"3-1-16","LRE-4J",,15,"Yes"
3,1,18,"3-1-18","LRE-4J",,17,"Yes"
3,1,20,"3-1-20","LRE-4J",,19,"Yes"
3,2,7,"3-2-7","LRE-4J",,32,"Yes"
3,2,15,"3-2-15","GHC113",,40,"Yes"
3,2,18,"3-2-18","GHC113",,43,"Yes"
3,2,23,"3-2-23","GHC113",,48,"Yes"
3,2,25,"3-2-25","GHC113",,50,"Yes"
3,3,13,"3-3-13","LRE-4J",,63,"Yes"
3,3,20,"3-3-20","LRE-4J",,70,"Yes"
3,3,23,"3-3-23","LRE-4J",,73,"Yes"
3,4,2,"3-4-2","GHC113",,77,"Yes"
3,4,20,"3-4-20","LRE-4J",,95,"Yes"
3,5,10,"3-5-10","LRE-4J",,110,"Yes"
3,5,11,"3-5-11","GHC113",,111,"Yes"
3,5,18,"3-5-18","GHC113",,117,"Yes"
3,5,21,"3-5-21","GHC113",,120,"Yes"
3,5,22,"3-5-22","LRE-4J",,121,"Yes"
3,6,1,"3-6-1","GHC113",,126,"Yes"
3,6,4,"3-6-4","GHC113",,129,"Yes"
3,7,6,"3-7-6","LRE-4J",,156,"Yes"
3,7,18,"3-7-18","LRE-4J",,168,"Yes"
3,7,21,"3-7-21","GHC113",,171,"Yes"
3,7,22,"3-7-22","LRE-4J",,172,"Yes"
3,8,8,"3-8-8","GHC113",,183,"Yes"
3,8,16,"3-8-16","LRE-4J",,191,"Yes"
3,8,19,"3-8-19","GHC113",,194,"Yes"
3,9,14,"3-9-14","LRE-4J",,214,"Yes"
3,9,21,"3-9-21","LRE-4J",,221,"Yes"
3,10,18,"3-10-18","LRE-4J",,242,"Yes"
3,11,8,"3-11-8","CCRE1-J",,257,"No"
3,11,12,"3-11-12","LRE-4J",,261,"Yes"
3,11,19,"3-11-19","LRE-4J",,268,"Yes"
3,12,5,"3-12-5","LRE-4J",,280,"Yes"
3,12,6,"3-12-6","LRE-4J",,281,"Yes"
3,12,13,"3-12-13","LRE-4J",,288,"Yes"
3,12,15,"3-12-15","LRE-4J",,290,"Yes"
3,12,21,"3-12-21","LRE-4J",,295,"Yes"
3,12,24,"3-12-24","LRE-4J",,298,"Yes"
3,13,10,"3-13-10","GHC113",,310,"Yes"
3,13,11,"3-13-11","LRE-4J",,311,"Yes"
3,13,20,"3-13-20","GHC113",,319,"Yes"
3,14,6,"3-14-6","LRE-4J",,331,"Yes"
3,14,16,"3-14-16","LRE-4J",,341,"Yes"
3,15,2,"3-15-2","GHC113",,352,"No"
3,15,12,"3-15-12","LRE-4J",,362,"Yes"
3,16,2,"3-16-2","LRE-4J",,377,"Yes"
3,17,9,"3-17-9","GHC113",,409,"Yes"
3,17,21,"3-17-21","LRE-4J",,421,"Yes"
3,18,5,"3-18-5","LRE-4J",,430,"Yes"
3,18,8,"3-18-8","GHC113",,433,"Yes"
3,19,2,"3-19-2","GHC113",,452,"Yes"
3,19,23,"3-19-23","LRE-4J",,472,"No"
3,20,7,"3-20-7","GHC113",,482,"Yes"
3,20,12,"3-20-12","LRE-4J",,487,"Yes"
3,20,14,"3-20-14","LRE-4J",,489,"Yes"
3,20,18,"3-20-18","LRE-4J",,493,"Yes"
3,20,22,"3-20-22","GHC113",,497,"Yes"
3,20,23,"3-20-23","LRE-4J",,498,"Yes"
3,20,25,"3-20-25","LRE-4J",,500,"Yes"
3,21,13,"3-21-13","GHC113",,512,"Yes"
3,21,22,"3-21-22","LRE-4J",,521,"No"
3,22,6,"3-22-6","GHC113",,530,"Yes"
3,22,11,"3-22-11","LRE-4J",,535,"Yes"
