"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
200,23,11,"200-23-11","S5-SS",,560,"Yes"
200,24,15,"200-24-15","S1-RE1",,589,"Yes"
200,30,20,"200-30-20","S5-SS",,744,"Yes"
200,44,4,"200-44-4","S4-YVHA",,1078,"Yes"
200,47,9,"200-47-9","S5-SS",,1158,"Yes"
200,52,8,"200-52-8","S5-SS",,1282,"Yes"
200,52,25,"200-52-25","S4-YVHA",,1299,"Yes"
200,69,18,"200-69-18","S5-SS",,1716,"Yes"
200,70,2,"200-70-2","S5-SS",,1725,"Yes"
200,71,25,"200-71-25","S5-SS",,1773,"Yes"
200,74,12,"200-74-12","S7-RE3",,1835,"Yes"
200,74,17,"200-74-17","S2-HAY",,1840,"Yes"
200,80,5,"200-80-5","S4-YVHA",,1978,"Yes"
200,92,15,"200-92-15","S3-RE2",,2288,"Yes"
200,95,24,"200-95-24","S1-RE1",,2372,"Yes"
200,101,14,"200-101-14","S5-SS",,2511,"Yes"
200,101,21,"200-101-21","S5-SS",,2518,"Yes"
200,102,5,"200-102-5","S4-YVHA",,2528,"Yes"
200,104,10,"200-104-10","S7-RE3",,2581,"Yes"
200,114,6,"200-114-6","S5-SS",,2826,"Yes"
200,117,4,"200-117-4","S7-RE3",,2900,"Yes"
200,121,11,"200-121-11","S4-YVHA",,3007,"Yes"
200,126,19,"200-126-19","S5-SS",,3140,"Yes"
200,132,16,"200-132-16","S5-SS",,3287,"Yes"
200,147,5,"200-147-5","S3-RE2",,3635,"Yes"
200,153,10,"200-153-10","S4-YVHA",,3790,"Yes"
200,154,18,"200-154-18","S5-SS",,3823,"Yes"
200,163,3,"200-163-3","S5-SS",,4033,"Yes"
200,169,9,"200-169-9","S5-SS",,4189,"Yes"
200,173,6,"200-173-6","S5-SS",,4286,"Yes"
200,174,6,"200-174-6","S5-SS",,4311,"Yes"
200,175,12,"200-175-12","S5-SS",,4342,"Yes"
200,177,24,"200-177-24","S8-YVHA",,4402,"Yes"
200,180,6,"200-180-6","S5-SS",,4459,"Yes"
200,185,12,"200-185-12","S2-HAY",,4590,"Yes"
200,197,22,"200-197-22","S5-SS",,4900,"Yes"
200,202,15,"200-202-15","S5-SS",,5018,"Yes"
200,203,23,"200-203-23","S4-YVHA",,5051,"Yes"
200,205,20,"200-205-20","S4-YVHA",,5098,"Yes"
200,211,9,"200-211-9","S2-HAY",,5237,"Yes"
200,219,6,"200-219-6","S5-SS",,5434,"Yes"
200,220,22,"200-220-22","S5-SS",,5475,"Yes"
200,223,23,"200-223-23","S5-SS",,5551,"Yes"
200,223,24,"200-223-24","S5-SS",,5552,"Yes"
200,229,9,"200-229-9","S4-YVHA",,5687,"Yes"
200,230,8,"200-230-8","S5-SS",,5711,"Yes"
200,230,15,"200-230-15","S5-SS",,5718,"Yes"
200,233,3,"200-233-3","S5-SS",,5781,"Yes"
200,238,21,"200-238-21","S5-SS",,5924,"Yes"
200,240,13,"200-240-13","S3-RE2",,5966,"Yes"
200,242,10,"200-242-10","S5-SS",,6013,"Yes"
200,243,11,"200-243-11","S4-YVHA",,6039,"Yes"
200,247,4,"200-247-4","S3-RE2",,6132,"Yes"
200,248,14,"200-248-14","S7-RE3",,6167,"Yes"
200,249,17,"200-249-17","S2-HAY",,6195,"Yes"
200,250,17,"200-250-17","S1-RE1",,6219,"Yes"
200,253,1,"200-253-1","S2-HAY",,6279,"Yes"
200,261,10,"200-261-10","S5-SS",,6487,"Yes"
200,261,21,"200-261-21","S5-SS",,6498,"Yes"
200,261,22,"200-261-22","S5-SS",,6499,"Yes"
200,265,22,"200-265-22","S7-RE3",,6600,"Yes"
200,268,10,"200-268-10","S5-SS",,6663,"Yes"
200,271,11,"200-271-11","S5-SS",,6741,"Yes"
200,275,14,"200-275-14","S5-SS",,6841,"Yes"
200,276,7,"200-276-7","S5-SS",,6859,"Yes"
200,278,3,"200-278-3","S5-SS",,6903,"Yes"
