County,Device ID,Batch,# of Ballots,Location
Broomfield,2,434,25,Box 10
Broomfield,2,435,26,Box 10
Broomfield,2,436,25,Box 10
Broomfield,2,437,25,Box 10
Broomfield,2,438,25,Box 10
Broomfield,2,439,25,Box 10
Broomfield,2,440,26,Box 10
Broomfield,2,441,24,Box 10
Broomfield,2,442,25,Box 10
Broomfield,2,443,11,Box 10
Broomfield,2,444,25,Box 10
Broomfield,2,445,25,Box 10
Broomfield,2,446,12,Box 10
Broomfield,2,447,25,Box 10
Broomfield,2,448,20,Box 10
Broomfield,2,449,25,Box 10
Broomfield,2,450,25,Box 10
Broomfield,2,451,25,Box 10
Broomfield,2,452,25,Box 10
Broomfield,2,453,24,Box 11
Broomfield,2,454,11,Box 11
Broomfield,2,455,25,Box 11
Broomfield,2,456,25,Box 11
Broomfield,2,457,25,Box 11
Broomfield,2,458,30,Box 11
Broomfield,2,459,25,Box 11
Broomfield,2,460,30,Box 11
Broomfield,2,461,25,Box 11
Broomfield,2,462,25,Box 11
Broomfield,2,463,29,Box 11
Broomfield,2,464,24,Box 11
Broomfield,2,465,25,Box 11
Broomfield,2,466,25,Box 11
Broomfield,2,467,22,Box 11
Broomfield,2,468,25,Box 11
Broomfield,2,469,27,Box 11
Broomfield,2,470,16,Box 11
Broomfield,2,471,25,Box 11
Broomfield,2,472,25,Box 11
Broomfield,2,473,28,Box 11
Broomfield,2,474,25,Box 11
Broomfield,2,475,25,Box 11
Broomfield,2,476,25,Box 11
Broomfield,2,477,25,Box 11
Broomfield,2,478,0,Box 0
Broomfield,2,479,25,Box 11
Broomfield,2,480,25,Box 11
Broomfield,2,481,24,Box 11
Broomfield,2,482,25,Box 11
Broomfield,2,483,24,Box 11
Broomfield,2,484,24,Box 11
Broomfield,2,485,24,Box 11
Broomfield,2,486,28,Box 11
Broomfield,2,487,28,Box 11
Broomfield,2,488,25,Box 11
Broomfield,2,489,25,Box 11
Broomfield,2,490,25,Box 11
Broomfield,2,491,25,Box 11
Broomfield,2,492,25,Box 11
Broomfield,2,493,23,Box 11
Broomfield,2,494,31,Box 11
Broomfield,2,495,25,Box 11
Broomfield,2,496,25,Box 11
Broomfield,2,497,25,Box 11
Broomfield,2,498,25,Box 12
Broomfield,2,499,25,Box 12
Broomfield,2,500,25,Box 12
Broomfield,2,501,25,Box 12
Broomfield,2,502,23,Box 12
Broomfield,2,503,24,Box 12
Broomfield,2,504,25,Box 12
Broomfield,2,505,25,Box 12
Broomfield,2,506,25,Box 12
Broomfield,2,507,25,Box 12
Broomfield,2,508,25,Box 12
Broomfield,2,509,25,Box 12
Broomfield,2,510,25,Box 12
Broomfield,2,511,25,Box 12
Broomfield,2,512,23,Box 12
Broomfield,2,513,25,Box 12
Broomfield,2,514,25,Box 12
Broomfield,2,515,17,Box 12
Broomfield,2,516,25,Box 12
Broomfield,2,517,25,Box 12
Broomfield,2,518,15,Box 12
Broomfield,2,519,25,Box 12
Broomfield,2,520,24,Box 12
Broomfield,2,521,25,Box 12
Broomfield,2,522,25,Box 12
Broomfield,2,523,25,Box 12
Broomfield,2,524,25,Box 12
Broomfield,2,525,25,Box 12
Broomfield,2,526,32,Box 12
Broomfield,2,527,25,Box 12
Broomfield,2,528,25,Box 12
Broomfield,2,529,24,Box 12
Broomfield,2,530,25,Box 12
Broomfield,2,531,23,Box 12
Broomfield,2,532,25,Box 12
Broomfield,2,533,25,Box 12
Broomfield,2,534,25,Box 12
Broomfield,2,535,25,Box 12
Broomfield,2,536,24,Box 12
Broomfield,2,537,25,Box 12
Broomfield,2,538,25,Box 12
Broomfield,2,539,30,Box 12
Broomfield,2,540,24,Box 12
Broomfield,2,541,25,Box 12
Broomfield,2,542,25,Box 12
Broomfield,2,543,25,Box 13
Broomfield,2,544,30,Box 13
Broomfield,2,545,25,Box 13
Broomfield,2,546,23,Box 13
Broomfield,2,547,25,Box 13
Broomfield,2,548,24,Box 13
Broomfield,2,549,25,Box 13
Broomfield,2,550,25,Box 13
Broomfield,2,551,23,Box 13
Broomfield,2,552,25,Box 13
Broomfield,2,553,25,Box 13
Broomfield,2,554,24,Box 13
Broomfield,2,555,25,Box 13
Broomfield,2,556,25,Box 13
Broomfield,2,557,25,Box 13
Broomfield,2,558,25,Box 13
Broomfield,2,559,25,Box 13
Broomfield,2,560,25,Box 13
Broomfield,2,561,24,Box 13
Broomfield,2,562,25,Box 13
Broomfield,2,563,32,Box 13
Broomfield,2,564,25,Box 13
Broomfield,2,565,24,Box 13
Broomfield,2,566,25,Box 13
Broomfield,2,567,25,Box 13
Broomfield,2,568,25,Box 13
Broomfield,2,569,25,Box 13
Broomfield,2,570,25,Box 13
Broomfield,2,571,25,Box 13
Broomfield,2,572,24,Box 13
Broomfield,2,573,25,Box 13
Broomfield,2,574,25,Box 13
Broomfield,2,575,23,Box 13
Broomfield,2,576,25,Box 13
Broomfield,2,577,25,Box 13
Broomfield,2,578,24,Box 13
Broomfield,2,579,25,Box 13
Broomfield,2,580,25,Box 13
Broomfield,2,581,23,Box 13
Broomfield,2,582,25,Box 13
Broomfield,2,583,24,Box 13
Broomfield,2,584,25,Box 13
Broomfield,2,585,25,Box 13
Broomfield,2,586,24,Box 13
Broomfield,2,587,25,Box 13
Broomfield,2,588,29,Box 14
Broomfield,2,589,25,Box 14
Broomfield,2,590,25,Box 14
Broomfield,2,591,25,Box 14
Broomfield,2,592,25,Box 14
Broomfield,2,593,25,Box 14
Broomfield,2,594,25,Box 14
Broomfield,2,595,25,Box 14
Broomfield,2,596,25,Box 14
Broomfield,2,597,23,Box 14
Broomfield,2,598,25,Box 14
Broomfield,2,599,25,Box 14
Broomfield,2,600,25,Box 14
Broomfield,2,601,23,Box 14
Broomfield,2,602,25,Box 14
Broomfield,2,603,25,Box 14
Broomfield,2,604,25,Box 14
Broomfield,2,605,25,Box 14
Broomfield,2,606,21,Box 14
Broomfield,2,607,22,Box 14
Broomfield,2,608,25,Box 14
Broomfield,2,609,24,Box 14
Broomfield,2,610,24,Box 14
Broomfield,2,611,23,Box 14
Broomfield,2,612,24,Box 14
Broomfield,2,613,25,Box 14
Broomfield,2,614,25,Box 14
Broomfield,2,615,25,Box 14
Broomfield,2,616,25,Box 14
Broomfield,2,617,25,Box 14
Broomfield,2,618,25,Box 14
Broomfield,2,619,25,Box 14
Broomfield,2,620,25,Box 14
Broomfield,2,621,25,Box 14
Broomfield,2,622,25,Box 14
Broomfield,2,623,20,Box 14
Broomfield,2,624,25,Box 14
Broomfield,2,625,25,Box 14
Broomfield,2,626,24,Box 14
Broomfield,2,627,25,Box 14
Broomfield,2,628,25,Box 14
Broomfield,2,629,25,Box 14
Broomfield,2,630,25,Box 14
Broomfield,2,631,25,Box 14
Broomfield,2,632,25,Box 14
Broomfield,2,633,25,Box 15
Broomfield,2,634,25,Box 15
Broomfield,2,635,22,Box 15
Broomfield,2,636,23,Box 15
Broomfield,2,637,25,Box 15
Broomfield,2,638,25,Box 15
Broomfield,2,639,21,Box 15
Broomfield,2,640,25,Box 15
Broomfield,2,641,24,Box 15
Broomfield,2,642,25,Box 15
Broomfield,2,643,24,Box 15
Broomfield,2,644,25,Box 15
Broomfield,2,645,25,Box 15
Broomfield,2,646,25,Box 15
Broomfield,2,647,24,Box 15
Broomfield,2,648,25,Box 15
Broomfield,2,649,25,Box 15
Broomfield,2,650,25,Box 15
Broomfield,2,651,25,Box 15
Broomfield,2,652,25,Box 15
Broomfield,2,653,25,Box 15
Broomfield,2,654,25,Box 15
Broomfield,2,655,25,Box 15
Broomfield,2,656,25,Box 15
Broomfield,2,657,25,Box 15
Broomfield,2,658,25,Box 15
Broomfield,2,659,22,Box 15
Broomfield,2,660,23,Box 15
Broomfield,2,661,25,Box 15
Broomfield,2,662,25,Box 15
Broomfield,2,663,25,Box 15
Broomfield,2,664,25,Box 15
Broomfield,2,665,25,Box 15
Broomfield,2,666,25,Box 15
Broomfield,2,667,25,Box 15
Broomfield,2,668,25,Box 15
Broomfield,2,669,25,Box 15
Broomfield,2,670,25,Box 15
Broomfield,2,671,25,Box 15
Broomfield,2,672,21,Box 15
Broomfield,2,673,25,Box 15
Broomfield,2,674,25,Box 15
Broomfield,2,675,25,Box 15
Broomfield,2,676,23,Box 15
Broomfield,2,677,25,Box 15
Broomfield,2,678,25,Box 16
Broomfield,2,679,23,Box 16
Broomfield,2,680,25,Box 16
Broomfield,2,681,25,Box 16
Broomfield,2,682,25,Box 16
Broomfield,2,683,25,Box 16
Broomfield,2,684,25,Box 16
Broomfield,2,685,22,Box 16
Broomfield,2,686,25,Box 16
Broomfield,2,687,32,Box 16
Broomfield,2,688,32,Box 16
Broomfield,2,689,25,Box 16
Broomfield,2,690,25,Box 16
Broomfield,2,691,25,Box 16
Broomfield,2,692,25,Box 16
Broomfield,2,693,21,Box 16
Broomfield,2,694,25,Box 16
Broomfield,2,695,23,Box 16
Broomfield,2,696,25,Box 16
Broomfield,2,697,25,Box 16
Broomfield,2,698,25,Box 16
Broomfield,2,699,23,Box 16
Broomfield,2,700,25,Box 16
Broomfield,2,701,21,Box 16
Broomfield,2,702,25,Box 16
Broomfield,2,703,25,Box 16
Broomfield,2,704,25,Box 16
Broomfield,2,705,25,Box 16
Broomfield,2,706,25,Box 16
Broomfield,2,707,25,Box 16
Broomfield,2,708,25,Box 16
Broomfield,2,709,24,Box 16
Broomfield,2,710,25,Box 16
Broomfield,2,711,25,Box 16
Broomfield,2,712,25,Box 16
Broomfield,2,713,19,Box 16
Broomfield,2,714,25,Box 16
Broomfield,2,715,25,Box 16
Broomfield,2,716,25,Box 16
Broomfield,2,717,25,Box 16
Broomfield,2,718,25,Box 16
Broomfield,2,719,23,Box 16
Broomfield,2,720,25,Box 16
Broomfield,2,721,25,Box 16
Broomfield,2,722,23,Box 16
Broomfield,2,723,25,Box 17
Broomfield,2,724,25,Box 17
Broomfield,2,725,24,Box 17
Broomfield,2,726,25,Box 17
Broomfield,2,727,25,Box 17
Broomfield,2,728,22,Box 17
Broomfield,2,729,25,Box 17
Broomfield,2,730,25,Box 17
Broomfield,2,731,17,Box 17
Broomfield,2,732,25,Box 17
Broomfield,2,733,25,Box 17
Broomfield,2,734,25,Box 17
Broomfield,2,735,18,Box 17
Broomfield,2,736,18,Box 17
Broomfield,2,737,18,Box 17
Broomfield,2,738,25,Box 17
Broomfield,2,739,25,Box 17
Broomfield,2,740,25,Box 17
Broomfield,2,741,25,Box 17
Broomfield,2,742,25,Box 17
Broomfield,2,743,21,Box 17
Broomfield,2,744,25,Box 17
Broomfield,2,745,25,Box 17
Broomfield,2,746,21,Box 17
Broomfield,2,747,25,Box 17
Broomfield,2,748,16,Box 17
Broomfield,2,749,25,Box 17
Broomfield,2,750,25,Box 17
Broomfield,2,751,25,Box 17
Broomfield,2,752,25,Box 17
Broomfield,2,753,24,Box 17
Broomfield,2,754,23,Box 17
Broomfield,2,755,16,Box 17
Broomfield,2,756,25,Box 17
Broomfield,2,757,25,Box 17
Broomfield,2,758,19,Box 17
Broomfield,2,759,13,Box 17
Broomfield,2,760,20,Box 17
Broomfield,2,761,26,Box 17
Broomfield,2,762,23,Box 17
Broomfield,2,763,25,Box 17
Broomfield,2,764,25,Box 17
Broomfield,2,765,25,Box 17
Broomfield,2,766,25,Box 17
Broomfield,2,767,24,Box 17
Broomfield,2,768,25,Box 17
Broomfield,2,769,25,Box 18
Broomfield,2,770,16,Box 18
Broomfield,2,771,17,Box 18
Broomfield,2,772,25,Box 18
Broomfield,2,773,23,Box 18
Broomfield,2,774,16,Box 18
Broomfield,2,775,25,Box 18
Broomfield,2,776,25,Box 18
Broomfield,2,777,25,Box 18
Broomfield,2,778,25,Box 18
Broomfield,2,779,25,Box 18
Broomfield,2,780,25,Box 18
Broomfield,2,781,24,Box 18
Broomfield,2,782,25,Box 18
Broomfield,2,783,25,Box 18
Broomfield,2,784,25,Box 18
Broomfield,2,785,26,Box 18
Broomfield,2,786,25,Box 18
Broomfield,2,787,25,Box 18
Broomfield,2,788,25,Box 18
Broomfield,2,789,33,Box 18
Broomfield,2,790,25,Box 18
Broomfield,2,791,25,Box 18
Broomfield,2,792,21,Box 18
Broomfield,2,793,25,Box 18
Broomfield,2,794,25,Box 18
Broomfield,2,795,25,Box 18
Broomfield,2,796,25,Box 18
Broomfield,2,797,31,Box 18
Broomfield,2,798,25,Box 18
Broomfield,2,799,25,Box 18
Broomfield,2,800,30,Box 18
Broomfield,2,801,29,Box 18
Broomfield,2,802,25,Box 18
Broomfield,2,803,25,Box 18
Broomfield,2,804,25,Box 18
Broomfield,2,805,25,Box 18
Broomfield,2,806,25,Box 18
Broomfield,2,807,23,Box 18
Broomfield,2,808,28,Box 18
Broomfield,2,809,25,Box 18
Broomfield,2,810,25,Box 18
Broomfield,2,811,24,Box 18
Broomfield,2,812,25,Box 18
Broomfield,2,813,32,Box 18
Broomfield,2,814,25,Box 19
Broomfield,2,815,21,Box 19
Broomfield,2,816,25,Box 19
Broomfield,2,817,25,Box 19
Broomfield,2,818,34,Box 19
Broomfield,2,819,30,Box 19
Broomfield,2,820,25,Box 19
Broomfield,2,821,23,Box 19
