"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,3,1,"2-3-1","MTNVALSD",,3,"Yes"
2,3,2,"2-3-2","MTNVALSD",,4,"Yes"
2,3,3,"2-3-3","MTNVALSD",,5,"Yes"
2,6,10,"2-6-10","MTNVALSD",,31,"Yes"
2,8,3,"2-8-3","MTNVALSD",,54,"Yes"
2,8,5,"2-8-5","MTNVALSD",,44,"Yes"
2,11,4,"2-11-4","MTNVALSD",,96,"Yes"
2,11,14,"2-11-14","MTNVALSD",,97,"Yes"
2,13,3,"2-13-3","SANGRESD",,125,"Yes"
2,14,3,"2-14-3","MTNVALSD",,150,"Yes"
2,14,17,"2-14-17","MTNVALSD",,164,"Yes"
2,15,18,"2-15-18","MTNVALSD",,197,"Yes"
2,15,20,"2-15-20","CENTERSD",,190,"Yes"
2,16,5,"2-16-5","SANGRESD",,202,"Yes"
2,16,13,"2-16-13","MTNVALSD",,210,"Yes"
2,16,14,"2-16-14","CENTERSD",,211,"Yes"
2,16,21,"2-16-21","SANGRESD",,215,"Yes"
2,18,20,"2-18-20","MTNVALSD",,243,"Yes"
2,19,17,"2-19-17","MTNVALSD",,263,"Yes"
2,19,20,"2-19-20","MTNVALSD",,273,"Yes"
2,21,12,"2-21-12","MTNVALSD",,308,"Yes"
2,24,9,"2-24-9","MOFFATSD",,383,"Yes"
2,24,18,"2-24-18","MOFFATSD",,391,"Yes"
2,25,8,"2-25-8","CENTERSD",,406,"Yes"
2,25,24,"2-25-24","MTNVALSD",,425,"Yes"
2,27,18,"2-27-18","MOFFATSD",,464,"Yes"
2,28,19,"2-28-19","MOFFATSD",,493,"Yes"
2,29,2,"2-29-2","MOFFATSD",,502,"Yes"
2,29,25,"2-29-25","MTNVALSD",,523,"Yes"
2,31,1,"2-31-1","MOFFATSD",,551,"Yes"
2,32,12,"2-32-12","CENTERSD",,593,"Yes"
2,32,17,"2-32-17","MOFFATSD",,597,"Yes"
2,33,19,"2-33-19","MTNVALSD",,610,"Yes"
2,34,5,"2-34-5","MTNVALSD",,629,"Yes"
2,34,9,"2-34-9","MTNVALSD",,633,"Yes"
2,35,17,"2-35-17","MTNVALSD",,667,"Yes"
2,37,4,"2-37-4","MTNVALSD",,704,"Yes"
2,37,14,"2-37-14","MTNVALSD",,713,"Yes"
2,37,18,"2-37-18","MOFFATSD",,725,"Yes"
2,39,17,"2-39-17","MTNVALSD",,775,"Yes"
2,39,19,"2-39-19","MTNVALSD",,764,"Yes"
2,39,25,"2-39-25","MTNVALSD",,770,"Yes"
2,40,9,"2-40-9","CENTERSD",,784,"Yes"
2,40,12,"2-40-12","TOWNMOFFAT",,786,"Yes"
2,41,4,"2-41-4","CENTERSD",,802,"Yes"
2,42,11,"2-42-11","CENTERSD",,836,"Yes"
2,43,5,"2-43-5","MOFFATSD",,853,"Yes"
2,45,25,"2-45-25","MOFFATSD",,912,"Yes"
2,46,5,"2-46-5","MTNVALSD",,926,"Yes"
2,47,14,"2-47-14","MTNVALSD",,958,"Yes"
2,47,20,"2-47-20","MOFFATSD",,963,"Yes"
2,48,6,"2-48-6","CENTERSD",,978,"Yes"
2,48,13,"2-48-13","CENTERSD",,984,"Yes"
2,49,2,"2-49-2","MTNVALSD",,999,"Yes"
2,49,12,"2-49-12","MTNVALSD",,1009,"Yes"
2,49,18,"2-49-18","MOFFATSD",,1014,"No"
2,51,4,"2-51-4","CENTERSD",,1049,"Yes"
2,51,21,"2-51-21","MTNVALSD",,1062,"Yes"
2,52,17,"2-52-17","MOFFATSD",,1094,"Yes"
2,53,3,"2-53-3","CENTERSD",,1100,"Yes"
2,55,17,"2-55-17","MTNVALSD",,1153,"Yes"
2,56,16,"2-56-16","MTNVALSD",,1189,"Yes"
2,58,16,"2-58-16","CENTERSD",,1227,"Yes"
