County,Device ID,Batch,# of Ballot Cards,Location
San Miguel,3,1,25,Bin #1
San Miguel,3,2,25,Bin #1
San Miguel,3,3,25,Bin #1
San Miguel,3,4,25,Bin #1
San Miguel,3,5,25,Bin #1
San Miguel,3,6,25,Bin #1
San Miguel,3,7,25,Bin #1
San Miguel,3,8,25,Bin #1
San Miguel,3,9,25,Bin #1
San Miguel,3,10,25,Bin #1
San Miguel,3,11,25,Bin #1
San Miguel,3,12,25,Bin #1
San Miguel,3,13,25,Bin #1
San Miguel,3,14,25,Bin #1
San Miguel,3,15,25,Bin #1
San Miguel,3,16,25,Bin #1
San Miguel,3,17,25,Bin #1
San Miguel,3,18,25,Bin #1
San Miguel,3,19,25,Bin #1
San Miguel,3,20,25,Bin #1
San Miguel,3,21,25,Bin #1
San Miguel,3,22,25,Bin #1
San Miguel,3,23,25,Bin #1
San Miguel,3,24,25,Bin #1
San Miguel,3,25,25,Bin #1
San Miguel,3,26,25,Bin #1
San Miguel,3,27,25,Bin #1
San Miguel,3,28,25,Bin #1
San Miguel,3,29,25,Bin #1
San Miguel,3,30,25,Bin #1
San Miguel,3,31,25,Bin #1
San Miguel,3,32,25,Bin #1
San Miguel,3,33,25,Bin #1
San Miguel,3,34,25,Bin #1
San Miguel,3,35,25,Bin #1
San Miguel,3,36,25,Bin #1
San Miguel,3,37,25,Bin #1
San Miguel,3,38,25,Bin #1
San Miguel,3,39,25,Bin #1
San Miguel,3,40,25,Bin #1
San Miguel,3,41,25,Bin #1
San Miguel,3,42,25,Bin #1
San Miguel,3,43,25,Bin #1
San Miguel,3,44,25,Bin #1
San Miguel,3,45,25,Bin #1
San Miguel,3,46,25,Bin #1
San Miguel,3,47,25,Bin #1
San Miguel,3,48,25,Bin #1
San Miguel,3,49,25,Bin #1
San Miguel,3,50,25,Bin #1
San Miguel,3,51,25,Bin #2
San Miguel,3,52,25,Bin #2
San Miguel,3,53,25,Bin #2
San Miguel,3,54,25,Bin #2
San Miguel,3,55,25,Bin #2
San Miguel,3,56,25,Bin #2
San Miguel,3,57,25,Bin #2
San Miguel,3,58,25,Bin #2
San Miguel,3,59,25,Bin #2
San Miguel,3,60,25,Bin #2
San Miguel,3,61,25,Bin #2
San Miguel,3,62,25,Bin #2
San Miguel,3,63,25,Bin #2
San Miguel,3,64,25,Bin #2
San Miguel,3,65,25,Bin #2
San Miguel,3,66,25,Bin #2
San Miguel,3,67,25,Bin #2
San Miguel,3,68,25,Bin #2
San Miguel,3,69,25,Bin #2
San Miguel,3,70,25,Bin #2
San Miguel,3,71,25,Bin #2
San Miguel,3,72,25,Bin #2
San Miguel,3,73,25,Bin #2
San Miguel,3,74,25,Bin #2
San Miguel,3,75,25,Bin #2
San Miguel,3,76,25,Bin #2
San Miguel,3,77,25,Bin #2
San Miguel,3,78,25,Bin #2
San Miguel,3,79,25,Bin #2
San Miguel,3,80,25,Bin #2
San Miguel,3,81,25,Bin #2
San Miguel,3,82,25,Bin #2
San Miguel,3,83,25,Bin #2
San Miguel,3,84,25,Bin #2
San Miguel,3,85,25,Bin #2
San Miguel,3,86,25,Bin #2
San Miguel,3,87,25,Bin #2
San Miguel,3,88,25,Bin #2
San Miguel,3,89,25,Bin #2
San Miguel,3,90,25,Bin #2
San Miguel,3,91,25,Bin #2
San Miguel,3,92,12,Bin #2
San Miguel,3,93,22,Bin #2
San Miguel,4,1,25,Bin #3
San Miguel,4,2,25,Bin #3
San Miguel,4,3,25,Bin #3
San Miguel,4,4,25,Bin #3
San Miguel,4,5,25,Bin #3
San Miguel,4,6,25,Bin #3
San Miguel,4,7,25,Bin #3
San Miguel,4,8,25,Bin #3
San Miguel,4,9,25,Bin #3
San Miguel,4,10,5,Bin #3
San Miguel,4,11,25,Bin #3
San Miguel,3,25,14,Bin #3
