"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,6,"1-1-6","CITY_10-1","1",6,"Yes"
1,1,11,"1-1-11","CITY_9-2","1",11,"Yes"
1,1,23,"1-1-23","CITY_8-3","1",21,"Yes"
1,2,3,"1-2-3","CITY_9-2","1",28,"Yes"
1,3,4,"1-3-4","CITY_8-3","1",54,"Yes"
1,3,5,"1-3-5","CITY_8-3","1",55,"Yes"
1,3,7,"1-3-7","CITY_9-2","1",56,"Yes"
1,4,8,"1-4-8","CITY_9-2","1",83,"Yes"
1,4,9,"1-4-9","CITY_10-1","1",84,"Yes"
1,4,20,"1-4-20","MCCL_RE2","1",95,"Yes"
1,5,19,"1-5-19","CITY_10-1","1",119,"Yes"
1,5,20,"1-5-20","CITY_9-2","1",120,"Yes"
1,5,23,"1-5-23","CITY_9-2","1",123,"Yes"
1,6,2,"1-6-2","CITY_10-1","1",127,"Yes"
1,6,12,"1-6-12","MCCL_RE2","1",137,"Yes"
1,6,25,"1-6-25","CITY_8-3","1",148,"Yes"
1,7,5,"1-7-5","MCCL_RE2","1",155,"Yes"
1,7,9,"1-7-9","MCCL_RE2","1",159,"Yes"
1,7,11,"1-7-11","CITY_8-3","1",161,"Yes"
1,7,13,"1-7-13","CITY_8-3","1",163,"Yes"
1,7,16,"1-7-16","CITY_10-1","1",166,"Yes"
1,8,4,"1-8-4","MCCL_RE2","1",179,"Yes"
1,8,5,"1-8-5","MCCL_RE2","1",180,"Yes"
1,9,14,"1-9-14","WILEY_RE13","1",214,"Yes"
1,10,6,"1-10-6","MCCL_RE2","1",231,"Yes"
1,10,8,"1-10-8","CITY_8-3","1",233,"Yes"
1,10,12,"1-10-12","MCCL_RE2","1",237,"Yes"
1,10,13,"1-10-13","CITY_10-1","1",238,"Yes"
1,10,18,"1-10-18","MCCL_RE2","1",243,"Yes"
1,10,24,"1-10-24","CITY_8-3","1",249,"Yes"
1,11,3,"1-11-3","CITY_8-3","1",253,"Yes"
1,11,7,"1-11-7","CITY_10-1","1",257,"Yes"
1,11,9,"1-11-9","CITY_8-3","1",259,"Yes"
1,11,10,"1-11-10","MCCL_RE2","1",260,"Yes"
1,11,16,"1-11-16","MCCL_RE2","1",266,"Yes"
1,11,18,"1-11-18","MCCL_RE2","1",268,"Yes"
1,12,6,"1-12-6","CITY_10-1","1",298,"Yes"
1,12,11,"1-12-11","MCCL_RE2","1",282,"Yes"
1,13,22,"1-13-22","MCCL_RE2","1",322,"Yes"
1,14,2,"1-14-2","WILEY_RE13","1",327,"Yes"
1,14,7,"1-14-7","CITY_10-1","1",332,"Yes"
1,14,18,"1-14-18","CITY_9-2","1",343,"Yes"
1,14,21,"1-14-21","CITY_8-3","1",346,"No"
1,15,1,"1-15-1","MCCL_RE2","1",351,"Yes"
1,15,13,"1-15-13","MCCL_RE2","1",362,"Yes"
1,15,23,"1-15-23","MCCL_RE2","1",372,"Yes"
1,16,1,"1-16-1","MCCL_RE2","1",376,"Yes"
1,16,12,"1-16-12","MCCL_RE2","1",387,"Yes"
1,16,17,"1-16-17","CITY_10-1","1",392,"Yes"
1,16,18,"1-16-18","CITY_10-1","1",393,"Yes"
1,17,3,"1-17-3","MCCL_RE2","1",403,"Yes"
1,17,12,"1-17-12","WILEY_RE13","1",412,"Yes"
1,17,14,"1-17-14","CITY_9-2","1",414,"Yes"
1,18,1,"1-18-1","CITY_8-3","1",426,"Yes"
1,18,3,"1-18-3","CITY_8-3","1",428,"Yes"
1,18,4,"1-18-4","CITY_8-3","1",429,"Yes"
1,18,18,"1-18-18","MCCL_RE2","1",443,"Yes"
1,19,3,"1-19-3","CITY_8-3","1",453,"Yes"
1,19,15,"1-19-15","MCCL_RE2","1",475,"Yes"
1,19,18,"1-19-18","MCCL_RE2","1",467,"Yes"
1,20,1,"1-20-1","MCCL_RE2","1",476,"Yes"
1,20,17,"1-20-17","MCCL_RE2","1",491,"Yes"
1,20,20,"1-20-20","MCCL_RE2","1",494,"Yes"
1,21,2,"1-21-2","CITY_10-1","1",502,"Yes"
1,21,6,"1-21-6","CITY_8-3","1",506,"Yes"
1,21,18,"1-21-18","CITY_9-2","1",518,"Yes"
1,21,24,"1-21-24","CITY_9-2","1",524,"Yes"
1,22,8,"1-22-8","MCCL_RE2","1",533,"Yes"
1,22,13,"1-22-13","MCCL_RE2","1",538,"Yes"
1,22,15,"1-22-15","CITY_9-2","1",540,"Yes"
1,22,18,"1-22-18","CITY_10-1","1",543,"Yes"
1,22,23,"1-22-23","CITY_10-1","1",550,"Yes"
1,22,24,"1-22-24","CITY_10-1","1",548,"Yes"
1,22,25,"1-22-25","CITY_9-2","1",549,"Yes"
1,23,7,"1-23-7","MCCL_RE2","1",557,"Yes"
1,23,11,"1-23-11","CITY_10-1","1",561,"Yes"
1,23,14,"1-23-14","CITY_10-1","1",564,"Yes"
1,23,19,"1-23-19","CITY_9-2","1",569,"Yes"
1,24,7,"1-24-7","CITY_10-1","1",582,"Yes"
1,25,5,"1-25-5","CITY_8-3","1",599,"Yes"
1,25,15,"1-25-15","MCCL_RE2","1",609,"Yes"
1,25,18,"1-25-18","CITY_9-2","1",612,"Yes"
1,25,23,"1-25-23","CITY_10-1","1",617,"Yes"
1,25,25,"1-25-25","CITY_10-1","1",621,"No"
