"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,3,"2-1-3","RJ-3","1",3,"Yes"
2,1,22,"2-1-22","YSD1","1",19,"Yes"
2,4,17,"2-4-17","YSD1","1",91,"Yes"
2,5,1,"2-5-1","WRYI","1",101,"Yes"
2,5,11,"2-5-11","YSD1","1",111,"Yes"
2,6,18,"2-6-18","WRYI","1",441,"Yes"
2,7,3,"2-7-3","YSD1","1",144,"Yes"
2,7,10,"2-7-10","WRYI","1",134,"Yes"
2,8,6,"2-8-6","YSD1","1",456,"Yes"
2,11,1,"2-11-1","YSD1","1",219,"Yes"
2,11,16,"2-11-16","YSD1","1",212,"Yes"
2,11,23,"2-11-23","YSD1","1",218,"Yes"
2,11,25,"2-11-25","RE-1J","1",225,"Yes"
2,12,17,"2-12-17","WRYI","1",248,"Yes"
2,13,21,"2-13-21","YSD1","1",267,"Yes"
2,13,22,"2-13-22","YSD1","1",275,"Yes"
2,14,3,"2-14-3","YSD1","1",278,"Yes"
2,14,5,"2-14-5","YSD1","1",280,"Yes"
2,14,20,"2-14-20","YSD1","1",292,"Yes"
2,15,7,"2-15-7","YSD1","1",320,"Yes"
2,20,7,"2-20-7","YSD1","1",480,"Yes"
2,23,19,"2-23-19","WRYI","1",561,"Yes"
2,24,4,"2-24-4","WRYI","1",577,"Yes"
2,24,22,"2-24-22","YSD1","1",588,"Yes"
2,29,5,"2-29-5","WRYI","1",704,"Yes"
2,30,14,"2-30-14","RJ-3","1",737,"Yes"
2,30,19,"2-30-19","WRYI","1",741,"Yes"
2,30,25,"2-30-25","YSD1","1",747,"Yes"
2,31,15,"2-31-15","YSD1","1",771,"Yes"
2,32,21,"2-32-21","YSD1","1",793,"Yes"
2,34,2,"2-34-2","YSD1","1",827,"Yes"
2,35,15,"2-35-15","RJ-3","1",863,"Yes"
2,36,2,"2-36-2","RJ-3","1",877,"Yes"
2,39,14,"2-39-14","YSD1","1",962,"Yes"
2,39,21,"2-39-21","WRYI","1",969,"Yes"
2,42,10,"2-42-10","WRYI","1",1030,"Yes"
2,43,8,"2-43-8","RE-1J","1",1056,"Yes"
2,43,9,"2-43-9","YSD1","1",1057,"Yes"
2,46,13,"2-46-13","WRYI","1",1138,"Yes"
2,46,17,"2-46-17","YSD1","1",1141,"Yes"
2,48,16,"2-48-16","WRYI","2",1189,"Yes"
2,49,8,"2-49-8","YSD1","2",1205,"Yes"
2,51,5,"2-51-5","YSD1","2",1254,"Yes"
2,52,10,"2-52-10","WRYI","2",1285,"Yes"
2,52,15,"2-52-15","WRYI","2",1297,"Yes"
2,55,8,"2-55-8","YSD1","2",1358,"Yes"
2,56,2,"2-56-2","YSD1","2",1377,"Yes"
2,56,14,"2-56-14","YSD1","2",1381,"Yes"
2,59,15,"2-59-15","WRYI","2",1461,"Yes"
2,60,15,"2-60-15","WRYI","2",1486,"Yes"
2,62,2,"2-62-2","RJ-3","2",1526,"Yes"
2,64,4,"2-64-4","WRYI","2",1596,"Yes"
2,64,17,"2-64-17","WRYI","2",1586,"Yes"
2,64,18,"2-64-18","YSD1","2",1587,"Yes"
2,67,6,"2-67-6","YSD1","2",1653,"Yes"
2,67,12,"2-67-12","YSD1","2",1659,"Yes"
2,69,14,"2-69-14","WRYI","2",1712,"Yes"
2,70,4,"2-70-4","RJ-3","2",1729,"Yes"
2,71,1,"2-71-1","RE-1J","2",1735,"Yes"
2,72,3,"2-72-3","WRYI","2",1751,"Yes"
