County,Device ID,Batch,# of Ballot Cards,Location
Jefferson,1,1,76,RLA - 67
Jefferson,1,2,17,RLA - 67
Jefferson,1,3,16,RLA - 67
Jefferson,1,4,20,RLA - 67
Jefferson,1,5,15,RLA - 67
Jefferson,1,6,16,RLA - 67
Jefferson,1,7,31,RLA - 67
Jefferson,1,8,240,RLA - 67
Jefferson,1,9,40,RLA - 67
Jefferson,1,10,262,RLA - 67
Jefferson,2,1,197,RLA - 1
Jefferson,2,2,148,RLA - 1
Jefferson,2,3,200,RLA - 1
Jefferson,2,4,115,RLA - 1
Jefferson,2,5,200,RLA - 1
Jefferson,2,6,160,RLA - 1
Jefferson,2,7,163,RLA - 1
Jefferson,2,8,200,RLA - 1
Jefferson,2,9,199,RLA - 1
Jefferson,2,10,300,RLA - 1
Jefferson,2,11,199,RLA - 5
Jefferson,2,12,200,RLA - 5
Jefferson,2,13,197,RLA - 5
Jefferson,2,14,199,RLA - 5
Jefferson,2,15,195,RLA - 5
Jefferson,2,16,200,RLA - 5
Jefferson,2,17,200,RLA - 5
Jefferson,2,18,200,RLA - 5
Jefferson,2,19,200,RLA - 5
Jefferson,2,20,200,RLA - 5
Jefferson,2,21,150,RLA - 12
Jefferson,2,22,200,RLA - 12
Jefferson,2,23,198,RLA - 12
Jefferson,2,24,199,RLA - 12
Jefferson,2,25,198,RLA - 12
Jefferson,2,26,300,RLA - 12
Jefferson,2,27,200,RLA - 12
Jefferson,2,28,200,RLA - 12
Jefferson,2,29,198,RLA - 12
Jefferson,2,30,200,RLA - 12
Jefferson,2,31,200,RLA - 16
Jefferson,2,32,200,RLA - 16
Jefferson,2,33,200,RLA - 16
Jefferson,2,34,199,RLA - 16
Jefferson,2,35,200,RLA - 16
Jefferson,2,36,199,RLA - 16
Jefferson,2,37,200,RLA - 16
Jefferson,2,38,199,RLA - 16
Jefferson,2,39,199,RLA - 16
Jefferson,2,40,200,RLA - 16
Jefferson,2,41,200,RLA  -21
Jefferson,2,42,199,RLA - 21
Jefferson,2,43,200,RLA  -21
Jefferson,2,44,200,RLA - 21
Jefferson,2,45,198,RLA  -21
Jefferson,2,46,197,RLA - 21
Jefferson,2,47,200,RLA  -21
Jefferson,2,48,200,RLA - 21
Jefferson,2,49,199,RLA  -21
Jefferson,2,50,200,RLA - 21
Jefferson,2,51,200,RLA - 25
Jefferson,2,52,200,RLA - 25
Jefferson,2,53,199,RLA - 25
Jefferson,2,54,200,RLA - 25
Jefferson,2,55,200,RLA - 25
Jefferson,2,56,199,RLA - 25
Jefferson,2,57,67,RLA - 25
Jefferson,2,58,139,RLA - 25
Jefferson,2,59,132,RLA - 25
Jefferson,2,60,199,RLA - 25
Jefferson,2,61,198,RLA - 28
Jefferson,2,62,200,RLA - 28
Jefferson,2,63,200,RLA - 28
Jefferson,2,64,200,RLA - 28
Jefferson,2,65,200,RLA - 28
Jefferson,2,66,200,RLA - 28
Jefferson,2,67,19,RLA - 28
Jefferson,2,68,197,RLA - 28
Jefferson,2,69,198,RLA - 28
Jefferson,2,70,200,RLA - 28
Jefferson,2,71,200,RLA - 30
Jefferson,2,72,199,RLA - 30
Jefferson,2,73,200,RLA - 30
Jefferson,2,74,199,RLA - 30
Jefferson,2,75,200,RLA - 30
Jefferson,2,76,200,RLA - 30
