"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,1,20,"2-1-20","4",,19,"Yes"
2,2,12,"2-2-12","1",,37,"Yes"
2,3,2,"2-3-2","4",,52,"Yes"
2,4,22,"2-4-22","4",,97,"Yes"
2,5,17,"2-5-17","1",,116,"Yes"
2,6,12,"2-6-12","1",,137,"No"
2,7,7,"2-7-7","1",,157,"Yes"
2,7,16,"2-7-16","4",,175,"Yes"
2,7,19,"2-7-19","4",,168,"Yes"
2,11,4,"2-11-4","4",,254,"Yes"
2,12,7,"2-12-7","4",,282,"Yes"
2,13,3,"2-13-3","4",,303,"Yes"
2,13,7,"2-13-7","4",,307,"Yes"
2,13,24,"2-13-24","1",,324,"Yes"
2,14,15,"2-14-15","2",,340,"Yes"
2,14,16,"2-14-16","1",,341,"Yes"
2,15,6,"2-15-6","3",,356,"Yes"
2,16,7,"2-16-7","3",,382,"Yes"
2,16,10,"2-16-10","1",,385,"Yes"
2,16,20,"2-16-20","4",,395,"Yes"
2,18,21,"2-18-21","4",,446,"Yes"
2,19,4,"2-19-4","1",,454,"Yes"
2,19,8,"2-19-8","1",,458,"Yes"
2,19,9,"2-19-9","1",,459,"Yes"
2,20,2,"2-20-2","1",,477,"Yes"
2,20,4,"2-20-4","4",,479,"Yes"
2,20,12,"2-20-12","1",,487,"Yes"
2,20,13,"2-20-13","1",,488,"Yes"
2,21,10,"2-21-10","4",,510,"Yes"
2,22,6,"2-22-6","3",,531,"Yes"
2,22,25,"2-22-25","3",,550,"Yes"
2,23,1,"2-23-1","1",,551,"Yes"
2,24,3,"2-24-3","4",,578,"Yes"
2,24,9,"2-24-9","4",,584,"Yes"
2,24,12,"2-24-12","4",,587,"Yes"
2,24,13,"2-24-13","4",,588,"Yes"
2,25,3,"2-25-3","3",,603,"Yes"
2,25,8,"2-25-8","4",,608,"Yes"
2,25,15,"2-25-15","1",,615,"Yes"
2,26,6,"2-26-6","1",,631,"Yes"
2,26,15,"2-26-15","4",,640,"Yes"
2,28,6,"2-28-6","1",,681,"Yes"
2,30,4,"2-30-4","4",,729,"Yes"
2,30,5,"2-30-5","4",,730,"Yes"
2,30,11,"2-30-11","3",,736,"Yes"
2,30,13,"2-30-13","4",,738,"Yes"
2,31,24,"2-31-24","1",,774,"Yes"
2,32,19,"2-32-19","4",,793,"Yes"
2,33,10,"2-33-10","1",,810,"Yes"
2,34,6,"2-34-6","1",,831,"Yes"
2,34,22,"2-34-22","1",,846,"Yes"
2,37,4,"2-37-4","3",,904,"Yes"
2,37,12,"2-37-12","1",,912,"Yes"
2,38,8,"2-38-8","1",,932,"Yes"
2,39,10,"2-39-10","1",,945,"Yes"
2,39,14,"2-39-14","1",,949,"Yes"
2,41,2,"2-41-2","1",,987,"Yes"
2,41,14,"2-41-14","1",,999,"Yes"
2,41,24,"2-41-24","1",,1009,"Yes"
2,42,2,"2-42-2","1",,1012,"Yes"
2,42,14,"2-42-14","1",,1024,"Yes"
2,42,18,"2-42-18","1",,1028,"Yes"
2,42,25,"2-42-25","1",,1035,"Yes"
2,45,9,"2-45-9","1",,1094,"Yes"
2,45,21,"2-45-21","1",,1106,"Yes"
2,46,7,"2-46-7","1",,1117,"Yes"
2,47,16,"2-47-16","1",,1151,"Yes"
2,48,8,"2-48-8","1",,1168,"Yes"
2,48,19,"2-48-19","1",,1179,"Yes"
2,49,14,"2-49-14","1",,1199,"Yes"
2,49,15,"2-49-15","1",,1200,"Yes"
2,50,2,"2-50-2","1",,1212,"Yes"
2,50,14,"2-50-14","1",,1224,"Yes"
2,51,10,"2-51-10","1",,1245,"Yes"
2,51,21,"2-51-21","1",,1256,"Yes"
2,52,21,"2-52-21","1",,1281,"Yes"
2,53,21,"2-53-21","1",,1306,"Yes"
2,53,22,"2-53-22","1",,1307,"Yes"
2,54,21,"2-54-21","1",,1331,"Yes"
2,55,2,"2-55-2","1",,1337,"Yes"
2,55,5,"2-55-5","1",,1340,"Yes"
2,56,16,"2-56-16","1",,1376,"Yes"
2,57,10,"2-57-10","1",,1395,"Yes"
2,57,12,"2-57-12","1",,1397,"Yes"
5,1,18,"5-1-18","1",,1445,"Yes"
