"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
100,21,5,"100-21-5","11_AVNRE50","Bin 1",466,"Yes"
100,23,21,"100-23-21","8_GYPRE50J","Bin 1",509,"Yes"
100,25,18,"100-25-18","4_RE50J","Bin 1",531,"Yes"
100,27,15,"100-27-15","10_EGLCEMT","Bin 2",578,"Yes"
100,67,1,"100-67-1","8_GYPRE50J","Bin 3",1503,"Yes"
100,73,16,"100-73-16","11_AVNRE50","Bin 3",1668,"Yes"
100,85,2,"100-85-2","10_EGLCEMT","Bin 4",1950,"Yes"
100,108,11,"100-108-11","4_RE50J","Bin 5",2512,"Yes"
100,116,6,"100-116-6","8_GYPRE50J","Bin 5",2707,"Yes"
100,138,1,"100-138-1","10_EGLCEMT","Bin 6",3249,"Yes"
100,151,1,"100-151-1","1_CNTYCMC","Bin 7",3507,"Yes"
100,153,17,"100-153-17","4_RE50J","Bin 7",3572,"Yes"
100,173,8,"100-173-8","4_RE50J","Bin 8",4033,"Yes"
100,174,20,"100-174-20","4_RE50J","Bin 8",4069,"Yes"
100,196,12,"100-196-12","10_EGLCEMT","Bin 9",4609,"Yes"
100,199,8,"100-199-8","4_RE50J","Bin 9",4680,"Yes"
100,201,24,"100-201-24","10_EGLCEMT","Bin 9",4729,"Yes"
100,232,3,"100-232-3","5_RE50CEMT","Bin 11",5422,"Yes"
100,260,8,"100-260-8","4_RE50J","Bin 12",6106,"Yes"
100,260,22,"100-260-22","10_EGLCEMT","Bin 12",6120,"Yes"
100,264,10,"100-264-10","7_MINTRE50","Bin 12",6208,"Yes"
100,266,3,"100-266-3","10_EGLCEMT","Bin 12",6251,"Yes"
100,267,17,"100-267-17","4_RE50J","Bin 12",6289,"Yes"
100,286,25,"100-286-25","11_AVNRE50","Bin 13",6746,"Yes"
100,298,16,"100-298-16","10_EGLCEMT","Bin 13",6995,"Yes"
100,305,16,"100-305-16","4_RE50J","Bin 14",7171,"Yes"
100,317,24,"100-317-24","1_CNTYCMC","Bin 14",7455,"Yes"
100,318,15,"100-318-15","4_RE50J","Bin 15",7471,"Yes"
100,321,22,"100-321-22","4_RE50J","Bin 15",7530,"Yes"
100,325,9,"100-325-9","11_AVNRE50","Bin 15",7617,"Yes"
100,331,17,"100-331-17","11_AVNRE50","Bin 15",7774,"Yes"
100,350,13,"100-350-13","10_EGLCEMT","Bin 16",8225,"Yes"
100,353,9,"100-353-9","11_AVNRE50","Bin 16",8278,"Yes"
100,355,13,"100-355-13","7_MINTRE50","Bin 16",8332,"Yes"
100,355,25,"100-355-25","4_RE50J","Bin 16",8344,"Yes"
100,358,14,"100-358-14","4_RE50J","Bin 16",8408,"Yes"
100,361,2,"100-361-2","8_GYPRE50J","Bin 16",8467,"Yes"
100,381,24,"100-381-24","1_CNTYCMC","Bin 17",8949,"Yes"
100,385,15,"100-385-15","1_CNTYCMC","Bin 17",9041,"Yes"
100,386,19,"100-386-19","1_CNTYCMC","Bin 17",9070,"Yes"
100,387,6,"100-387-6","1_CNTYCMC","Bin 17",9082,"Yes"
100,395,2,"100-395-2","11_AVNRE50","Bin 17",9241,"Yes"
100,396,22,"100-396-22","4_RE50J","Bin 17",9286,"Yes"
100,400,3,"100-400-3","10_EGLCEMT","Bin 18",9367,"Yes"
100,404,18,"100-404-18","8_GYPRE50J","Bin 18",9450,"Yes"
100,416,15,"100-416-15","11_AVNRE50","Bin 18",9706,"Yes"
100,420,5,"100-420-5","4_RE50J","Bin 18",9797,"Yes"
100,424,8,"100-424-8","11_AVNRE50","Bin 18",9875,"Yes"
100,428,4,"100-428-4","4_RE50J","Bin 18",9971,"Yes"
100,447,3,"100-447-3","4_RE50J","Bin 19",10407,"Yes"
100,458,23,"100-458-23","4_RE50J","Bin 20",10698,"Yes"
100,470,10,"100-470-10","1_CNTYCMC","Bin 20",10977,"Yes"
100,472,15,"100-472-15","1_CNTYCMC","Bin 20",11017,"Yes"
