name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Mesa,Mesa 2020 General Ballot Manifest CSOS.csv,manifest,971,20409,IMPORTED,2020-11-13 15:13:44.625,C758959890F3F263BE4B152FE36D44EF900900ECF07B98E030A6DE07E639A84B,C758959890F3F263BE4B152FE36D44EF900900ECF07B98E030A6DE07E639A84B
Eagle,Final Ballot Manifest CSV.csv,manifest,1290,24859,IMPORTED,2020-11-13 15:16:19.934,F1E94473A3E7B7D7042CC0CD4919036AFA2A978DD31DDD913860FCF15ED51CB6,F1E94473A3E7B7D7042CC0CD4919036AFA2A978DD31DDD913860FCF15ED51CB6
Custer,BallotManifest_Custer2.csv,manifest,148,3327,IMPORTED,2020-11-13 15:17:49.393,D93DA3F288C4DC6C5C4D15CC8717C39BFDB9CAD96ED76F25620C83AC1C055539,D93DA3F288C4DC6C5C4D15CC8717C39BFDB9CAD96ED76F25620C83AC1C055539
Bent,BentManifest.csv,manifest,93,1885,IMPORTED,2020-11-13 15:18:24.729,3E6AD0C38C4DED2A1235730D4FDF5753A2B222D33AF645FB7E6325F35D63FA8D,3E6AD0C38C4DED2A1235730D4FDF5753A2B222D33AF645FB7E6325F35D63FA8D
Bent,Modified_CVR_Export_20201113144409.csv,CVRs,2299,504519,IMPORTED,2020-11-13 15:19:52.304,8ADE6BBFD1A93D93CD39DD39564DCF7A259291DBC3411B3A5DD4DC71C188D55E,8ADE6BBFD1A93D93CD39DD39564DCF7A259291DBC3411B3A5DD4DC71C188D55E
Custer,Modified_CVR_Export_20201113141902.csv,CVRs,3674,844061,IMPORTED,2020-11-13 15:20:09.495,853B7952F6FC6D0B38F722DDFBAB0FAA62331D7FA513AC496691E4220C1E4F46,853B7952F6FC6D0B38F722DDFBAB0FAA62331D7FA513AC496691E4220C1E4F46
Teller,2020 General.csv,manifest,686,13176,IMPORTED,2020-11-13 15:22:52.525,590292D388FB49EA6B1592301E13B02861D6DA46A5876E7E74C08362A7EE4C9A,590292D388FB49EA6B1592301E13B02861D6DA46A5876E7E74C08362A7EE4C9A
Teller,Modified_CVR_Export_20201113145231.csv,CVRs,17182,4268403,IMPORTED,2020-11-13 15:23:17.364,9E8AFAAAC5D48265C8FB39C90131F6AB35B4F2B366578CA697EDDC4A95FE9F8C,9E8AFAAAC5D48265C8FB39C90131F6AB35B4F2B366578CA697EDDC4A95FE9F8C
Alamosa,Alamosa Ballot Manifest.csv,manifest,319,7573,IMPORTED,2020-11-13 15:25:43.2,4D4300ED581DD802DA313929A7AA448CB384EB26C183FCDB4840B3E2F1A1C98A,4D4300ED581DD802DA313929A7AA448CB384EB26C183FCDB4840B3E2F1A1C98A
Alamosa,Modified_CVR_Export_20201113151026.csv,CVRs,7927,1860949,IMPORTED,2020-11-13 15:26:09.951,DD41D6B67A784FC7660A74B16EB7132135BAE51A88EDE3FDF9FF9B429B1BF23C,DD41D6B67A784FC7660A74B16EB7132135BAE51A88EDE3FDF9FF9B429B1BF23C
Mesa,Mesa 2020 General CVR Modified.csv,manifest,91510,30668426,IMPORTED,2020-11-13 15:26:57.377,D8D3B6F704936910854A75CF4CEB50055978B417DA3E0E792917A8C321C59C97,D8D3B6F704936910854A75CF4CEB50055978B417DA3E0E792917A8C321C59C97
Mesa,Mesa 2020 General CVR Modified.csv,CVRs,91510,30668426,IMPORTED,2020-11-13 15:31:42.461,D8D3B6F704936910854A75CF4CEB50055978B417DA3E0E792917A8C321C59C97,D8D3B6F704936910854A75CF4CEB50055978B417DA3E0E792917A8C321C59C97
Eagle,Eagle Final CVR as CSV File.csv,CVRs,58593,13033700,IMPORTED,2020-11-13 15:38:26.377,099DD0CF3208B77EE487B42EBA0559670AF2D81B24D9146969C477DA24F0DDC3,099DD0CF3208B77EE487B42EBA0559670AF2D81B24D9146969C477DA24F0DDC3
Arapahoe,Arapahoe_2020 General Election_ Ballot Manifest.csv,manifest,3556,103427,IMPORTED,2020-11-13 15:43:37.635,E94218B1487682796A46757F875B3DEDEB98C03FBCFE89E77F93F7D71CA2E6CA,E94218B1487682796A46757F875B3DEDEB98C03FBCFE89E77F93F7D71CA2E6CA
Arapahoe,Modified_CVR_Export_20201113150353.csv,CVRs,354351,121260052,IMPORTED,2020-11-13 15:44:31.51,AB8B6D7DAEE57E5F679112C1BDF43E901EA436B4CF38C656A255C70D0BC5AF99,AB8B6D7DAEE57E5F679112C1BDF43E901EA436B4CF38C656A255C70D0BC5AF99
Logan,Modified CVR.csv,CVRs,10689,2396398,IMPORTED,2020-11-13 15:54:29.264,FDCA074BA9610691075F1A9AA04B4440AF5BDF0DBF5F7DF51643FB3A7BA7C256,FDCA074BA9610691075F1A9AA04B4440AF5BDF0DBF5F7DF51643FB3A7BA7C256
Denver,Denver2020GeneralBallotManifest.csv,manifest,8529,216292,IMPORTED,2020-11-13 15:57:54.573,DAB9BD29AB25588005758BFFA197EA4C92538D1B86A1D1660BD8801E2343E708,DAB9BD29AB25588005758BFFA197EA4C92538D1B86A1D1660BD8801E2343E708
Prowers,Ballot Manifest 2020 Prowers County General Election.csv,manifest,226,5345,IMPORTED,2020-11-13 15:58:40.739,C659B19B1776FB5CA0275B9FFA31D3F35FFF6D430A59DC55C047D128516214E4,C659B19B1776FB5CA0275B9FFA31D3F35FFF6D430A59DC55C047D128516214E4
Denver,ModifiedCVR_Export_20201113140820.csv,CVRs,1181467,306077740,IMPORTED,2020-11-13 15:59:06.886,8017F63C49F94F98259A64854325860C59E139AC9BC516BE020FEB773D8425F1,8017F63C49F94F98259A64854325860C59E139AC9BC516BE020FEB773D8425F1
Pueblo,BallotManifest2020GeneralElection.csv,manifest,1889,54510,IMPORTED,2020-11-13 16:00:39.211,0F10B9CEC344D0B487609FBBD66F8A1189F0CFD15955A7353AF17D5919D233CF,0F10B9CEC344D0B487609FBBD66F8A1189F0CFD15955A7353AF17D5919D233CF
Pueblo,CVRModified.csv,CVRs,89159,21929499,IMPORTED,2020-11-13 16:01:04.349,4EFDCB8134DF072D86390538063CC37AFCE95B2566C5A9AD7925CE21B577A3DC,4EFDCB8134DF072D86390538063CC37AFCE95B2566C5A9AD7925CE21B577A3DC
Grand,Ballot Manifest Grand 2020 General.csv,manifest,214,4630,IMPORTED,2020-11-13 16:01:05.418,63C25933605857864C57E4EAA42C4BBBEB9D8A318AF5DAB03863D9D4B03DC5FC,63C25933605857864C57E4EAA42C4BBBEB9D8A318AF5DAB03863D9D4B03DC5FC
Grand,Modified_CVR_Export_20201113125603.csv,CVRs,10487,2747201,IMPORTED,2020-11-13 16:02:00.431,CE94CD15687D97AACE3A129175F4F32AA40082B1E3275965914AE86701378276,CE94CD15687D97AACE3A129175F4F32AA40082B1E3275965914AE86701378276
Yuma,2020 General Election Manifest.csv,manifest,258,4299,IMPORTED,2020-11-13 16:06:03.247,E900C68932E9DCCD2A2FC540D92ECCC3F1629E6E822DA87389D3CC158BD99676,E900C68932E9DCCD2A2FC540D92ECCC3F1629E6E822DA87389D3CC158BD99676
Summit,Modified_CVR_Export_20201113144543.csv,CVRs,18947,4510858,IMPORTED,2020-11-13 16:07:08.253,3942D3C577C464E435F5E2E1B852FDFFA40F80C34B3A65A4547E3C1A690F0FAA,3942D3C577C464E435F5E2E1B852FDFFA40F80C34B3A65A4547E3C1A690F0FAA
El Paso,CVR_Export_20201113151549.csv,CVRs,382587,122995292,IMPORTED,2020-11-13 16:11:26.76,35BD6D847433A92E44D6767459AEA1CEF7652D8BE94C5109CC83EDD379BE36C4,35BD6D847433A92E44D6767459AEA1CEF7652D8BE94C5109CC83EDD379BE36C4
Logan,Logan Manifest.csv,manifest,495,9228,IMPORTED,2020-11-13 16:12:30.932,95ADB2D54FFF66F21B5EA4197F6BD729109548EB0186464531B4D5E49EEFEDFF,95ADB2D54FFF66F21B5EA4197F6BD729109548EB0186464531B4D5E49EEFEDFF
Broomfield,Broomfield_2020General Ballot Manifest_11132020.csv,manifest,1886,53187,IMPORTED,2020-11-13 16:20:31.677,3854E739BCB8B34008810C50EF17F2351292640BDA3EE7C8F233D0FAFA6B82AB,3854E739BCB8B34008810C50EF17F2351292640BDA3EE7C8F233D0FAFA6B82AB
Broomfield,Modified_CVR_Export_20201113115338.csv,CVRs,47107,11964190,IMPORTED,2020-11-13 16:21:26.614,004CF708D298BA8ACDE61D4A25DB1306CB471311339228D792A804173046CDA3,004CF708D298BA8ACDE61D4A25DB1306CB471311339228D792A804173046CDA3
Douglas,Douglas Manifest.csv,manifest,2416,66689,IMPORTED,2020-11-13 16:27:24.319,12ED3DAFA4BC80BEB196CE30E0CCDC37E5333A650DF93F902867D063EA9A9E2E,12ED3DAFA4BC80BEB196CE30E0CCDC37E5333A650DF93F902867D063EA9A9E2E
Douglas,Douglas CVR.csv,CVRs,234276,66776856,IMPORTED,2020-11-13 16:27:53.139,A1A1D2D89C94D0CB4EC07615B8F309BAAA0D0CEA918C572FBCFB57A25B2D6B39,A1A1D2D89C94D0CB4EC07615B8F309BAAA0D0CEA918C572FBCFB57A25B2D6B39
Summit,Ballot Manifest.csv,manifest,763,14237,IMPORTED,2020-11-13 16:29:22.351,F05237ECC4ADDD0F431578BE6F800BAC723948899B821E93207256C09391A134,F05237ECC4ADDD0F431578BE6F800BAC723948899B821E93207256C09391A134
Boulder,BoulderBallotManifest.csv,manifest,1625,35198,IMPORTED,2020-11-13 16:32:55.515,CC3DC3C3D470250D2256D8F1D50CE27CC66A3C8D487002CE28EAB6A55CC0D414,CC3DC3C3D470250D2256D8F1D50CE27CC66A3C8D487002CE28EAB6A55CC0D414
Washington,modified_CVR_Export_20201113161345.csv,CVRs,3032,630601,IMPORTED,2020-11-13 16:33:21.117,FAD2A467B7BADB15A2F035E3E1D497D04280A94EB12423B8C68D80EAE0632FEA,FAD2A467B7BADB15A2F035E3E1D497D04280A94EB12423B8C68D80EAE0632FEA
Boulder,Modified_CVR_Export_20201113152221.csv,CVRs,208449,61513295,IMPORTED,2020-11-13 16:33:39.242,9996EA13786952B3426C6274B97C992B16B239026DB7C00A41ED6FB4D7C80D6D,9996EA13786952B3426C6274B97C992B16B239026DB7C00A41ED6FB4D7C80D6D
El Paso,2020 General El Paso County Ballot Manifest.csv,manifest,3898,91331,IMPORTED,2020-11-13 16:34:02.011,62E7772C5AC17334FB32FB98EF982A2CBBBA2B348FA243D11119F153312AF7E0,62E7772C5AC17334FB32FB98EF982A2CBBBA2B348FA243D11119F153312AF7E0
Yuma,2020 General Election Manifest.csv,manifest,258,4299,IMPORTED,2020-11-13 16:37:50.708,E900C68932E9DCCD2A2FC540D92ECCC3F1629E6E822DA87389D3CC158BD99676,E900C68932E9DCCD2A2FC540D92ECCC3F1629E6E822DA87389D3CC158BD99676
