county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-15-45,BS-28,"""Nichelle Ortiz"",""Vicki Reinhard"",""Amber Drevon""","""Nichelle Ortiz"",""Vicki Reinhard"",""Amber Drevon""",YES,uploaded,"",2019-11-15 14:44:01.363,1476333
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-46-44,BS-28,"""Stephanie Mason""","""Stephanie Mason""",YES,uploaded,"",2019-11-20 10:08:57.617,1499700
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-17-16,BS-28,"""Barbara Yamrick""","""Barbara Yamrick""",YES,uploaded,"",2019-11-15 14:46:35.344,1476644
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-43-60,BS-28,"""Amber Drevon""","""Amber Drevon""",YES,uploaded,"",2019-11-20 10:07:37.183,1499085
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-18-83,BS-28,"","",YES,uploaded,"",2019-11-15 14:48:03.606,1484165
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-24-56,BS-28,"""Barbara Yamrick"",""Vicki Reinhard"",""Stephanie Mason""","""Barbara Yamrick"",""Vicki Reinhard"",""Stephanie Mason""",YES,uploaded,"",2019-11-19 10:21:54.83,1494703
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-22-56,BS-28,"","",YES,uploaded,"",2019-11-15 14:49:41.634,1494225
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-26-25,BS-28,"""Nichelle Ortiz"",""Vicki Reinhard"",""Stephanie Mason""","""Nichelle Ortiz"",""Vicki Reinhard"",""Stephanie Mason""",YES,uploaded,"",2019-11-15 14:51:02.189,1495146
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-38-71,BS-28,"""Nichelle Ortiz"",""Vicki Reinhard"",""Amber Drevon""","""Nichelle Ortiz"",""Vicki Reinhard"",""Amber Drevon""",YES,uploaded,"",2019-11-15 14:53:26.355,1498243
Adams,Adams-Arapahoe School District 28J Board of Directors - At Large,106-48-38,BS-28,"","",YES,uploaded,"",2019-11-15 14:57:25.775,1499919
Adams,Adams County School District 14 Board Of Education,104-206-43,BS-36,"""Renee N. Lovato"",""Regina Hurtado"",""Ramona Lewis""","""Renee N. Lovato"",""Regina Hurtado"",""Ramona Lewis""",YES,uploaded,"",2019-11-15 16:15:22.748,1474531
Adams,Adams County School District 14 Board Of Education,103-123-78,BS-38,"""Renee N. Lovato"",""Regina Hurtado"",""Ramona Lewis""","""Renee N. Lovato"",""Regina Hurtado"",""Ramona Lewis""",YES,uploaded,"",2019-11-15 15:17:22.404,1421300
Adams,Adams County School District 14 Board Of Education,102-119-67,BS-37,"""Regina Hurtado""","""Regina Hurtado""",YES,uploaded,"",2019-11-20 10:14:31.464,1407264
Adams,Adams County School District 14 Board Of Education,105-219-69,BS-36,"""Harvest Thomas"",""Ramona Lewis""","""Harvest Thomas"",""Ramona Lewis""",YES,uploaded,"",2019-11-15 15:18:59.425,1487613
Adams,Adams County School District 14 Board Of Education,102-119-83,BS-37,"""Regina Hurtado""","""Regina Hurtado""",YES,uploaded,"",2019-11-15 15:51:50.422,1407322
Adams,Adams County School District 14 Board Of Education,102-150-31,BS-36,"""Renee N. Lovato"",""Adrian C. Schimpf"",""Regina Hurtado""","""Adrian C. Schimpf"",""Regina Hurtado"",""Renee N. Lovato""",YES,uploaded,"",2019-11-15 15:56:06.206,1452496
Adams,Aims College District Trustee - District A,102-231-39,BS-25,"""Heidi Windell""","""Heidi Windell""",YES,uploaded,"",2019-11-15 16:16:56.288,1489566
Adams,Aims College District Trustee - District B,102-231-39,BS-25,"""Andres G. Guerrero, Jr.""","""Andres G. Guerrero, Jr.""",YES,uploaded,"",2019-11-15 16:16:56.288,1489566
Adams,Aims College District Trustee - District E,102-231-39,BS-25,"""Lyle Achziger""","""Lyle Achziger""",YES,uploaded,"",2019-11-15 16:16:56.288,1489566
Adams,Bennett School District 29J Ballot Issue 5B,102-14-49,BS-33,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:21:23.861,1396967
Adams,Bennett School District 29J School Director - At Large,102-14-49,BS-33,"""Debra Brunner"",""Melissa Walkup"",""Dennis E. Smialek""","""Debra Brunner"",""Melissa Walkup"",""Dennis E. Smialek""",YES,uploaded,"",2019-11-15 15:21:23.861,1396967
Adams,City of Arvada Councilmember - At Large,105-150-41,BS-24,"""Jeff Cannon""","""Jeff Cannon""",YES,uploaded,"",2019-11-15 15:08:18.032,1459661
Adams,City of Arvada Councilmember - District 2,105-150-41,BS-24,"""Ethan J. Lutz""","""Ethan J. Lutz""",YES,uploaded,"",2019-11-15 15:08:18.032,1459661
Adams,City of Arvada Mayor,105-150-41,BS-24,"""Dave Palm""","""Dave Palm""",YES,uploaded,"",2019-11-15 15:08:18.032,1459661
Adams,City of Aurora Council Member - At Large,106-43-60,BS-28,"""Angela Lawson""","""Angela Lawson""",YES,uploaded,"",2019-11-20 10:07:37.183,1499085
Adams,City of Aurora Council Member - At Large,106-15-45,BS-28,"""Angela Lawson"",""Leanne Denise Wheeler""","""Angela Lawson"",""Leanne Denise Wheeler""",YES,uploaded,"",2019-11-15 14:44:01.363,1476333
Adams,City of Aurora Council Member - At Large,106-46-44,BS-28,"""Angela Lawson""","""Angela Lawson""",YES,uploaded,"",2019-11-20 10:08:57.617,1499700
Adams,City of Aurora Council Member - At Large,106-17-16,BS-28,"""Angela Lawson"",""Leanne Denise Wheeler""","""Angela Lawson"",""Leanne Denise Wheeler""",YES,uploaded,"",2019-11-15 14:46:35.344,1476644
Adams,City of Aurora Council Member - At Large,106-24-56,BS-28,"""Angela Lawson"",""Leanne Denise Wheeler""","""Angela Lawson"",""Leanne Denise Wheeler""",YES,uploaded,"",2019-11-19 10:21:54.83,1494703
Adams,City of Aurora Council Member - At Large,106-18-83,BS-28,"""Angela Lawson"",""Thomas Mayes""","""Angela Lawson"",""Thomas Mayes""",YES,uploaded,"",2019-11-15 14:48:03.606,1484165
Adams,City of Aurora Council Member - At Large,106-26-25,BS-28,"""Angela Lawson"",""Martha Lugo""","""Angela Lawson"",""Martha Lugo""",YES,uploaded,"",2019-11-15 14:51:02.189,1495146
Adams,City of Aurora Council Member - At Large,106-22-56,BS-28,"""Curtis Gardner""","""Curtis Gardner""",YES,uploaded,"",2019-11-15 14:49:41.634,1494225
Adams,City of Aurora Council Member - At Large,106-32-27,BS-06,"""Angela Lawson"",""Leanne Denise Wheeler""","""Angela Lawson"",""Leanne Denise Wheeler""",YES,uploaded,"",2019-11-15 14:52:11.454,1497072
Adams,City of Aurora Council Member - At Large,106-38-71,BS-28,"""Angela Lawson"",""Leanne Denise Wheeler""","""Angela Lawson"",""Leanne Denise Wheeler""",YES,uploaded,"",2019-11-15 14:53:26.355,1498243
Adams,City of Aurora Council Member - At Large,106-40-7,BS-06,"""Martha Lugo"",""Thomas Mayes""","""Martha Lugo"",""Thomas Mayes""",YES,uploaded,"",2019-11-15 14:54:33.957,1498497
Adams,City of Aurora Council Member - At Large,106-48-38,BS-28,"""Curtis Gardner""","""Curtis Gardner""",YES,uploaded,"",2019-11-15 14:57:25.775,1499919
Adams,City of Aurora Mayor,106-24-56,BS-28,"""Ryan L. Frazier""","""Ryan L. Frazier""",YES,uploaded,"",2019-11-19 10:21:54.83,1494703
Adams,City of Aurora Mayor,106-15-45,BS-28,"""Marsha Berzins""","""Marsha Berzins""",YES,uploaded,"",2019-11-15 14:44:01.363,1476333
Adams,City of Aurora Mayor,106-43-60,BS-28,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-20 10:07:37.183,1499085
Adams,City of Aurora Mayor,106-17-16,BS-28,"""Mike Coffman""","""Mike Coffman""",YES,uploaded,"",2019-11-15 14:46:35.344,1476644
Adams,City of Aurora Mayor,106-46-44,BS-28,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-20 10:08:57.617,1499700
Adams,City of Aurora Mayor,106-18-83,BS-28,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-15 14:48:03.606,1484165
Adams,City of Aurora Mayor,106-22-56,BS-28,"""Mike Coffman""","""Mike Coffman""",YES,uploaded,"",2019-11-15 14:49:41.634,1494225
Adams,City of Aurora Mayor,106-26-25,BS-28,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-15 14:51:02.189,1495146
Adams,City of Aurora Mayor,106-32-27,BS-06,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-15 14:52:11.454,1497072
Adams,City of Aurora Mayor,106-38-71,BS-28,"""Omar Montgomery""","""Omar Montgomery""",YES,uploaded,"",2019-11-15 14:53:26.355,1498243
Adams,City of Aurora Mayor,106-40-7,BS-06,"""Ryan L. Frazier""","""Ryan L. Frazier""",YES,uploaded,"",2019-11-15 14:54:33.957,1498497
Adams,City of Aurora Mayor,106-48-38,BS-28,"""Mike Coffman""","""Mike Coffman""",YES,uploaded,"",2019-11-15 14:57:25.775,1499919
Adams,City of Brighton Ballot Question 3A,102-99-12,BS-20,"""No/against""","""No/against""",YES,uploaded,"",2019-11-20 10:12:56.724,1405328
Adams,City of Brighton Ballot Question 3A,102-193-39,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 16:06:28.773,1474649
Adams,City of Brighton Ballot Question 3A,102-38-66,BS-22,"""No/against""","""No/against""",YES,uploaded,"",2019-11-19 10:41:18.56,1399231
Adams,City of Brighton Ballot Question 3A,102-205-31,BS-23,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 16:10:18.773,1480250
Adams,City of Brighton Ballot Question 3A,103-59-30,BS-20,"""No/against""","""No/against""",YES,uploaded,"",2019-11-19 10:26:57.178,1414984
Adams,City of Brighton Ballot Question 3A,105-78-68,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 14:57:34.928,1443699
Adams,City of Brighton Ballot Question 3A,102-207-18,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-19 10:49:28.542,1481252
Adams,City of Brighton Ballot Question 3A,105-118-27,BS-21,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 15:01:00.163,1447696
Adams,City of Brighton Ballot Question 3A,105-21-17,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 16:26:01.419,1438040
Adams,City of Brighton Ballot Question 3A,103-27-11,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:01:51.802,1411810
Adams,City of Brighton Ballot Question 3A,105-15-13,BS-21,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 16:22:22.644,1437436
Adams,City of Brighton Ballot Question 3A,105-159-8,BS-20,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 15:09:58.159,1462947
Adams,City of Brighton Ballot Question 3A,105-44-98,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 16:28:46.17,1440383
Adams,City of Brighton Ballot Question 3A,105-166-51,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:10:51.091,1465722
Adams,City of Brighton Ballot Question 3A,105-192-63,BS-21,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:15:49.868,1475054
Adams,City of Brighton Ballot Question 3A,103-149-86,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:23:47.367,1454585
Adams,City of Brighton Ballot Question 3A,102-28-76,BS-21,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:24:20.153,1398186
Adams,City of Brighton Ballot Question 3A,103-150-16,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:25:05.567,1454723
Adams,City of Brighton Ballot Question 3A,103-164-2,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:29:15.958,1456151
Adams,City of Brighton Ballot Question 3A,103-213-57,BS-21,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 15:38:36.213,1479914
Adams,City of Brighton Ballot Question 3A,102-121-75,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:52:39.007,1407478
Adams,City of Brighton Ballot Question 3A,103-204-60,BS-21,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:35:42.566,1477603
Adams,City of Brighton Ballot Question 3A,102-122-92,BS-23,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:53:40.853,1407633
Adams,City of Brighton Ballot Question 3A,102-142-4,BS-22,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:54:55.759,1450369
Adams,City of Brighton Ballot Question 3A,102-157-88,BS-20,"""No/against""","""No/against""",YES,uploaded,"",2019-11-15 15:58:53.158,1453265
Adams,City of Brighton Ballot Question 3A,102-158-48,BS-22,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 15:59:48.88,1453293
Adams,City of Brighton Ballot Question 3A,102-159-71,BS-20,"""Yes/for""","""Yes/for""",YES,uploaded,"",2019-11-15 16:00:38.644,1453445
Adams,City of Brighton Councilmember - Ward 1,105-44-98,BS-23,"""Tim Watts""","""Tim Watts""",YES,uploaded,"",2019-11-15 16:28:46.17,1440383
Adams,City of Brighton Councilmember - Ward 1,102-205-31,BS-23,"","",YES,uploaded,"",2019-11-15 16:10:18.773,1480250
Adams,City of Brighton Councilmember - Ward 1,105-78-68,BS-23,"""Tim Watts""","""Tim Watts""",YES,uploaded,"",2019-11-15 14:57:34.928,1443699
Adams,City of Brighton Councilmember - Ward 1,103-27-11,BS-23,"","",YES,uploaded,"",2019-11-15 15:01:51.802,1411810
Adams,City of Brighton Councilmember - Ward 1,103-149-86,BS-23,"","",YES,uploaded,"",2019-11-15 15:23:47.367,1454585
Adams,City of Brighton Councilmember - Ward 1,103-150-16,BS-23,"","",YES,uploaded,"",2019-11-15 15:25:05.567,1454723
Adams,City of Brighton Councilmember - Ward 1,102-121-75,BS-23,"""Tim Watts""","""Tim Watts""",YES,uploaded,"",2019-11-15 15:52:39.007,1407478
Adams,City of Brighton Councilmember - Ward 1,102-122-92,BS-23,"""Tim Watts""","""Tim Watts""",YES,uploaded,"",2019-11-15 15:53:40.853,1407633
Adams,City of Brighton Councilmember - Ward 2,102-38-66,BS-22,"","",YES,uploaded,"",2019-11-19 10:41:18.56,1399231
Adams,City of Brighton Councilmember - Ward 2,102-142-4,BS-22,"""Mary Ellen Pollack""","""Mary Ellen Pollack""",YES,uploaded,"",2019-11-15 15:54:55.759,1450369
Adams,City of Brighton Councilmember - Ward 2,102-158-48,BS-22,"","",YES,uploaded,"",2019-11-15 15:59:48.88,1453293
Adams,City of Brighton Councilmember - Ward 3,105-15-13,BS-21,"""Debra Parmley""","""Debra Parmley""",YES,uploaded,"",2019-11-15 16:22:22.644,1437436
Adams,City of Brighton Councilmember - Ward 3,105-118-27,BS-21,"""Kris Jordinelli""","""Kris Jordinelli""",YES,uploaded,"",2019-11-15 15:01:00.163,1447696
Adams,City of Brighton Councilmember - Ward 3,105-192-63,BS-21,"""Kris Jordinelli""","""Kris Jordinelli""",YES,uploaded,"",2019-11-15 15:15:49.868,1475054
Adams,City of Brighton Councilmember - Ward 3,102-28-76,BS-21,"""Kris Jordinelli""","""Kris Jordinelli""",YES,uploaded,"",2019-11-15 15:24:20.153,1398186
Adams,City of Brighton Councilmember - Ward 3,103-204-60,BS-21,"""Debra Parmley""","""Debra Parmley""",YES,uploaded,"",2019-11-15 15:35:42.566,1477603
Adams,City of Brighton Councilmember - Ward 3,103-213-57,BS-21,"","",YES,uploaded,"",2019-11-15 15:38:36.213,1479914
Adams,City of Brighton Councilmember - Ward 4,105-21-17,BS-20,"""Christopher Schoeneck""","""Christopher Schoeneck""",YES,uploaded,"",2019-11-15 16:26:01.419,1438040
Adams,City of Brighton Councilmember - Ward 4,102-193-39,BS-20,"""Christopher Schoeneck""","""Christopher Schoeneck""",YES,uploaded,"",2019-11-15 16:06:28.773,1474649
Adams,City of Brighton Councilmember - Ward 4,102-207-18,BS-20,"""Danny V. Sandoval""","""Danny V. Sandoval""",YES,uploaded,"",2019-11-19 10:49:28.542,1481252
Adams,City of Brighton Councilmember - Ward 4,105-159-8,BS-20,"""Adam Cushing""","""Adam Cushing""",YES,uploaded,"",2019-11-15 15:09:58.159,1462947
Adams,City of Brighton Councilmember - Ward 4,103-59-30,BS-20,"","",YES,uploaded,"",2019-11-19 10:26:57.178,1414984
Adams,City of Brighton Councilmember - Ward 4,105-166-51,BS-20,"""Danny V. Sandoval""","""Danny V. Sandoval""",YES,uploaded,"",2019-11-15 15:10:51.091,1465722
Adams,City of Brighton Councilmember - Ward 4,102-99-12,BS-20,"""Adam Cushing""","""Adam Cushing""",YES,uploaded,"",2019-11-20 10:12:56.724,1405328
Adams,City of Brighton Councilmember - Ward 4,103-164-2,BS-20,"","",YES,uploaded,"",2019-11-15 15:29:15.958,1456151
Adams,City of Brighton Councilmember - Ward 4,102-157-88,BS-20,"","",YES,uploaded,"",2019-11-15 15:58:53.158,1453265
Adams,City of Brighton Councilmember - Ward 4,102-159-71,BS-20,"""Danny V. Sandoval""","""Danny V. Sandoval""",YES,uploaded,"",2019-11-15 16:00:38.644,1453445
Adams,City of Commerce City Councilmember - At Large,102-241-59,BS-07,"","",YES,uploaded,"",2019-11-20 10:17:57.478,1496800
Adams,City of Commerce City Councilmember - At Large,104-187-1,BS-19,"""Craig Hurst"",""Meghan Grimes""","""Craig Hurst"",""Meghan Grimes""",YES,uploaded,"",2019-11-15 16:09:12.249,1467109
Adams,City of Commerce City Councilmember - At Large,104-204-13,BS-07,"""Meghan Grimes""","""Meghan Grimes""",YES,uploaded,"",2019-11-15 16:13:45.256,1472707
Adams,City of Commerce City Councilmember - At Large,103-104-7,BS-19,"""Luz E. \""lucy\"" Molina""","""Luz E. \""lucy\"" Molina""",YES,uploaded,"",2019-11-15 15:14:09.814,1419484
Adams,City of Commerce City Councilmember - At Large,102-219-32,BS-07,"""Anthony Stellato""","""Anthony Stellato""",YES,uploaded,"",2019-11-15 16:13:49.144,1483949
Adams,City of Commerce City Councilmember - At Large,103-123-78,BS-38,"""Ramón Alvarado"",""J Gabriel Montanez Jr""","""Ramón Alvarado"",""J Gabriel Montanez Jr""",YES,uploaded,"",2019-11-15 15:17:22.404,1421300
Adams,City of Commerce City Councilmember - At Large,104-206-43,BS-36,"""Luz E. \""lucy\"" Molina"",""Meghan Grimes""","""Luz E. \""lucy\"" Molina"",""Meghan Grimes""",YES,uploaded,"",2019-11-15 16:15:22.748,1474531
Adams,City of Commerce City Councilmember - At Large,105-219-69,BS-36,"","",YES,uploaded,"",2019-11-15 15:18:59.425,1487613
Adams,City of Commerce City Councilmember - At Large,103-241-46,BS-07,"""Craig Hurst"",""Meghan Grimes""","""Craig Hurst"",""Meghan Grimes""",YES,uploaded,"",2019-11-19 10:37:56.345,1491528
Adams,City of Commerce City Councilmember - At Large,102-24-7,BS-19,"""Gene Leffel"",""Anthony Stellato""","""Gene Leffel"",""Anthony Stellato""",YES,uploaded,"",2019-11-15 15:23:16.277,1397927
Adams,City of Commerce City Councilmember - At Large,102-54-1,BS-19,"""Meghan Grimes""","""Meghan Grimes""",YES,uploaded,"",2019-11-15 15:29:21.857,1400794
Adams,City of Commerce City Councilmember - At Large,102-63-53,BS-19,"""Meghan Grimes"",""Roger Japp""","""Meghan Grimes"",""Roger Japp""",YES,uploaded,"",2019-11-15 15:31:52.557,1401697
Adams,City of Commerce City Councilmember - At Large,104-11-78,BS-19,"""Luz E. \""lucy\"" Molina""","""Luz E. \""lucy\"" Molina""",YES,uploaded,"",2019-11-15 15:46:09.235,1423329
Adams,City of Commerce City Councilmember - At Large,102-96-37,BS-07,"""Roger Japp""","""Roger Japp""",YES,uploaded,"",2019-11-15 15:49:26.401,1404995
Adams,City of Commerce City Councilmember - At Large,102-150-31,BS-36,"""Meghan Grimes""","""Meghan Grimes""",YES,uploaded,"",2019-11-15 15:56:06.206,1452496
Adams,City of Commerce City Councilmember - At Large,104-134-54,BS-07,"""Luz E. \""lucy\"" Molina"",""Ramón Alvarado""","""Luz E. \""lucy\"" Molina"",""Ramón Alvarado""",YES,uploaded,"",2019-11-15 16:00:23.289,1435629
Adams,City of Commerce City Councilmember - Ward II,103-123-78,BS-38,"""Jennifer Allen-thomas""","""Jennifer Allen-thomas""",YES,uploaded,"",2019-11-15 15:17:22.404,1421300
Adams,City of Commerce City Councilmember - Ward IV,104-187-1,BS-19,"""Susan Noble""","""Susan Noble""",YES,uploaded,"",2019-11-15 16:09:12.249,1467109
Adams,City of Commerce City Councilmember - Ward IV,103-104-7,BS-19,"""Susan Noble""","""Susan Noble""",YES,uploaded,"",2019-11-15 15:14:09.814,1419484
Adams,City of Commerce City Councilmember - Ward IV,102-24-7,BS-19,"""Susan Noble""","""Susan Noble""",YES,uploaded,"",2019-11-15 15:23:16.277,1397927
Adams,City of Commerce City Councilmember - Ward IV,102-54-1,BS-19,"""Steve Davis""","""Steve Davis""",YES,uploaded,"",2019-11-15 15:29:21.857,1400794
Adams,City of Commerce City Councilmember - Ward IV,102-63-53,BS-19,"""John Dupriest""","""John Dupriest""",YES,uploaded,"",2019-11-15 15:31:52.557,1401697
Adams,City of Commerce City Councilmember - Ward IV,104-11-78,BS-19,"""Susan Noble""","""Susan Noble""",YES,uploaded,"",2019-11-15 15:46:09.235,1423329
Adams,City of Commerce City Mayor,102-241-59,BS-07,"","",YES,uploaded,"",2019-11-20 10:17:57.478,1496800
Adams,City of Commerce City Mayor,104-187-1,BS-19,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 16:09:12.249,1467109
Adams,City of Commerce City Mayor,103-241-46,BS-07,"""Steve Douglas""","""Steve Douglas""",YES,uploaded,"",2019-11-19 10:37:56.345,1491528
Adams,City of Commerce City Mayor,103-104-7,BS-19,"""Steve Douglas""","""Steve Douglas""",YES,uploaded,"",2019-11-15 15:14:09.814,1419484
Adams,City of Commerce City Mayor,104-204-13,BS-07,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 16:13:45.256,1472707
Adams,City of Commerce City Mayor,103-123-78,BS-38,"""Steve Douglas""","""Steve Douglas""",YES,uploaded,"",2019-11-15 15:17:22.404,1421300
Adams,City of Commerce City Mayor,102-219-32,BS-07,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 16:13:49.144,1483949
Adams,City of Commerce City Mayor,105-219-69,BS-36,"""René Bullock""","""René Bullock""",YES,uploaded,"",2019-11-15 15:18:59.425,1487613
Adams,City of Commerce City Mayor,104-206-43,BS-36,"""Paul D. Solano""","""Paul D. Solano""",YES,uploaded,"",2019-11-15 16:15:22.748,1474531
Adams,City of Commerce City Mayor,102-24-7,BS-19,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 15:23:16.277,1397927
Adams,City of Commerce City Mayor,102-54-1,BS-19,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 15:29:21.857,1400794
Adams,City of Commerce City Mayor,102-63-53,BS-19,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 15:31:52.557,1401697
Adams,City of Commerce City Mayor,104-11-78,BS-19,"""Steve Douglas""","""Steve Douglas""",YES,uploaded,"",2019-11-15 15:46:09.235,1423329
Adams,City of Commerce City Mayor,102-96-37,BS-07,"""Benjamin Huseman""","""Benjamin Huseman""",YES,uploaded,"",2019-11-15 15:49:26.401,1404995
Adams,City of Commerce City Mayor,102-150-31,BS-36,"""Steve Douglas""","""Steve Douglas""",YES,uploaded,"",2019-11-15 15:56:06.206,1452496
Adams,City of Commerce City Mayor,104-134-54,BS-07,"""Maria Gonzalez""","""Maria Gonzalez""",YES,uploaded,"",2019-11-15 16:00:23.289,1435629
Adams,City of Federal Heights Council Member - Ward Two - 2 Year Term,102-119-32,BS-17,"""Doris Peterson""","""Doris Peterson""",YES,uploaded,"",2019-11-15 15:50:58.386,1407316
Adams,City of Federal Heights Council Member - Ward Two - 4 Year Term,102-119-32,BS-17,"""Kevin L. Dougherty""","""Kevin L. Dougherty""",YES,uploaded,"",2019-11-15 15:50:58.386,1407316
Adams,City of Federal Heights Mayor,102-119-32,BS-17,"""Mark J. Stickel""","""Mark J. Stickel""",YES,uploaded,"",2019-11-15 15:50:58.386,1407316
Adams,City of Northglenn Council Member - Ward 1,103-123-52,BS-15,"""Ashley Witkovich""","""Ashley Witkovich""",YES,uploaded,"",2019-11-20 10:12:36.014,1421407
Adams,City of Northglenn Council Member - Ward 1,105-75-19,BS-15,"""Ashley Witkovich""","""Ashley Witkovich""",YES,uploaded,"",2019-11-15 14:56:17.058,1443346
Adams,City of Northglenn Council Member - Ward 1,102-221-7,BS-15,"""Ashley Witkovich""","""Ashley Witkovich""",YES,uploaded,"",2019-11-15 16:14:42.072,1485861
Adams,City of Northglenn Council Member - Ward 1,102-74-43,BS-15,"""Ashley Witkovich""","""Ashley Witkovich""",YES,uploaded,"",2019-11-15 15:40:58.817,1402835
Adams,City of Northglenn Council Member - Ward 2,102-228-40,BS-14,"""Jay Michael Jaramillo""","""Jay Michael Jaramillo""",YES,uploaded,"",2019-11-15 16:15:46.125,1488190
Adams,City of Northglenn Council Member - Ward 2,102-202-21,BS-14,"""Jay Michael Jaramillo""","""Jay Michael Jaramillo""",YES,uploaded,"",2019-11-15 16:09:26.454,1479131
Adams,City of Northglenn Council Member - Ward 2,105-39-24,BS-14,"""Becky Brown""","""Becky Brown""",YES,uploaded,"",2019-11-15 16:27:47.263,1439868
Adams,City of Northglenn Council Member - Ward 2,102-209-100,BS-14,"""Jay Michael Jaramillo""","""Jay Michael Jaramillo""",YES,uploaded,"",2019-11-15 16:12:58.578,1482108
Adams,City of Northglenn Council Member - Ward 2,105-148-87,BS-14,"""Jay Michael Jaramillo""","""Jay Michael Jaramillo""",YES,uploaded,"",2019-11-15 15:07:22.881,1459430
Adams,City of Northglenn Council Member - Ward 2,102-15-3,BS-14,"""Becky Brown""","""Becky Brown""",YES,uploaded,"",2019-11-15 15:22:14.485,1397041
Adams,City of Northglenn Council Member - Ward 3,105-60-37,BS-13,"""Katherine E. Goff""","""Katherine E. Goff""",YES,uploaded,"",2019-11-15 14:49:42.647,1441964
Adams,City of Northglenn Council Member - Ward 3,102-49-10,BS-13,"""Katherine E. Goff""","""Katherine E. Goff""",YES,uploaded,"",2019-11-15 15:27:39.276,1400289
Adams,City of Northglenn Council Member - Ward 3,102-74-30,BS-13,"","",YES,uploaded,"",2019-11-15 15:40:06.185,1402786
Adams,City of Northglenn Council Member - Ward 3,103-234-78,BS-13,"","",YES,uploaded,"",2019-11-15 15:41:53.297,1488241
Adams,City of Northglenn Council Member - Ward 4,105-49-41,BS-12,"""Paul C. Kelly""","""Paul C. Kelly""",YES,uploaded,"",2019-11-15 16:29:39.672,1440871
Adams,City of Northglenn Council Member - Ward 4,103-171-38,BS-12,"""Mary S. Mondragon""","""Mary S. Mondragon""",YES,uploaded,"",2019-11-15 15:30:48.109,1465504
Adams,City of Northglenn Council Member - Ward 4,104-239-10,BS-12,"","",YES,uploaded,"",2019-11-19 10:23:13.593,1488983
Adams,City of Northglenn Council Member - Ward 4,102-236-3,BS-12,"""Luke Lopez""","""Luke Lopez""",YES,uploaded,"",2019-11-19 10:50:28.071,1493766
Adams,City of Northglenn Council Member - Ward 4,103-215-87,BS-12,"""Antonio B. Esquibel""","""Antonio B. Esquibel""",YES,uploaded,"",2019-11-19 10:35:53.565,1480666
