CountyName,ContestName,ContestChoices
Douglas,"Douglas County School Board Director, District G","Kaylee Winegar, Krista Holtzmann"
Douglas,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Douglas,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Douglas,Thunderbird Water and Sanitation District Ballot Issue 6A,"No/Against, Yes/For"
Douglas,Town of Castle Rock Ballot Issue 2A,"No/Against, Yes/For"
Douglas,Town of Castle Rock Ballot Issue 2B,"No/Against, Yes/For"
Douglas,Town of Castle Rock Ballot Issue 2C,"No/Against, Yes/For"
Douglas,Town of Castle Rock Ballot Issue 2D,"No/Against, Yes/For"
Eagle,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Eagle,Eagle County Ballot Issue 1A,"No/Against, Yes/For"
Eagle,Eagle County School District - School Board Director - District A,"Kelly Alter, Andrew Keiser"
Eagle,Eagle County School District - School Board Director - District B,"Kyla Sink, Lelia Conlin, Bridget Russell"
Eagle,Eagle County School District - School Board Director - District E,"Juan Pena, Heather Bergquist"
Eagle,Eagle County School District - School Board Director - District F,"Michelle Hartel Stecher, Maribel G. Avila"
Eagle,Eagle County School District - School Board Director - District G,"Susan Cunningham, Dan Reynolds"
Eagle,Mountain Recreation Metropolitan District Ballot Issue 6A: Funding for the All Access Rec Program and Other District Costs.,"No/Against, Yes/For"
Eagle,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Eagle,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Eagle,Roaring Fork School District - Board of Education School Director - District A,"Chase McWhorter, Kenneth ""Kenny"" Teitler"
Eagle,Roaring Fork School District - Board of Education School Director - District E,"Christopher Becker, Steven G. Fotion, Kathryn Kuhlenberg"
Eagle,Roaring Fork School District Ballot Issue 5B: Mill Levy Override,"No/Against, Yes/For"
Eagle,Town of Avon Ballot Issue 2C: Short-Term Rental Tax for Community Housing,"No/Against, Yes/For"
Eagle,Town of Avon Recall Election - Mayor Sarah Smith Hymes,"No/Against, Yes/For"
Eagle,Town of Avon Recall Election - Mayor Sarah Smith Hymes - Successor Candidates,Tamra Nottingham Underwood
Eagle,Town of Avon Recall Election - Tamra Underwood,"No/Against, Yes/For"
Eagle,Town of Avon Recall Election - Tamra Underwood - Sucessor Candidates,Sarah Smith Hymes 
Eagle,Town of Basalt Ballot Issue 3A: Basalt Forward Program,"No/Against, Yes/For"
Eagle,Town of Eagle - Councilmember - Four-Year Term,"Weston Gleiss, Geoffrey Grimmer"
Eagle,Town of Eagle - Councilmember - Two-Year Term,"Shawn Bruckman, Sarah Parrish, Nick Sunday, Janet Bartnik, Jamie Woodworth Foral, Weston Arbogast, Judson Haims"
Eagle,Town of Eagle Downtown Development Authority Ballot Issue 2B,"No/Against, Yes/For"
Eagle,Town of Vail - Council Members At-Large,"Barry Davis, Travis Coggin, Kim Newbury Rediker, Niko Sayag, Brian Stockmar, Pete Seibert Jr., Jonathan Staufer, Kirk Hansen, Kathryn Middleton, Jermaine A. Wates"
Eagle,"Town of Vail Ballot Issue 2A: Authorization of an increase of 0.5% in the Town's existing sales tax, other than on food for home","No/Against, Yes/For"
Eagle,West Grand School District #1-JT. Ballot Issue 5A,"No/Against, Yes/For"
Eagle,West Grand School District Board of Education Candidates,"Bryan Klotz, Wes Howell, Jackie Roppel, Ralph Graves, Mitch Lockhart, Brad Probst, Gordon Stuart Heller, H. Lee Bruchez, Shawn Lechman"
El Paso,Academy School District 20 Director - 4 Year,"Michael Riffle, Thomas LaValley, Jackie Lesh, Aaron Salt, Nicole Konz, Brian Coram, Tiana Clark, Jason Silva, Lindsay Moore, Nathan Johnson, Gregory Dahms"
El Paso,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
El Paso,Big Sandy School District 100J Director,"Greg Mitchell, Daniel Brown, Chad Maranville"
El Paso,Cheyenne Mountain School District 12 Director - 4 Year Term,"Lynne Stadjuhar Platt, Mark Alanis, Mary Louise Fiddler, Rae Ann Weber, Nissa Steinhour, Randy Case"
El Paso,City of Colorado Springs Ballot Issue 2C,"No/Against, Yes/For"
El Paso,City of Colorado Springs Ballot Issue 2D,"No/Against, Yes/For"
El Paso,City of Fountain Council Member At Large - 4 Year Term,Frederick Hinton
El Paso,City of Fountain Council Member Ward 1 - 4 Year Term,"Gordon Rick, Christopher Curl"
El Paso,City of Fountain Council Member Ward 3 - 4 Year Term,"Marcia Gieck, Cory Applegate"
El Paso,City of Fountain Mayor - 4 Year Term,"Detra Duncan, Sharon Thompson"
El Paso,City of Manitou Springs City Council - Ward 1 - 4 Year Term,Natalie Johnson
El Paso,City of Manitou Springs City Council - Ward 2 - 4 Year Term,Nancy Fortuin
El Paso,City of Manitou Springs City Council - Ward 3 - 4 Year Term,"Bob Todd, Michelle Whetherhult"
El Paso,City of Manitou Springs Mayor,"John Graham, Alan Delwiche, Tyler Graefe"
El Paso,Colorado Springs School District 11 Ballot Issue 4B,"No/Against, Yes/For"
El Paso,Colorado Springs School District 11 Director - 2 Year Term,"Shawn Gullixson, Al Loma"
El Paso,Colorado Springs School District 11 Director - 4 Year Term,"Chris Wallis, Julie Ott, Rebecca Acevedo Kenderdine, John Gustafson, Sandra Bankes, Lauren Nelson, Jennifer Williamson"
El Paso,El Paso County Ballot Issue 1A,"No/Against, Yes/For"
El Paso,El Paso County Colorado School District 49 Ballot Issue 4A,"No/Against, Yes/For"
El Paso,El Paso County Colorado School District 49 Director District 1 - 4 Year Term,"Jamilynn D'Avola, Fadil Lee, Dave Cruson"
El Paso,El Paso County Colorado School District 49 Director District 4 - 2 Year Term,"Ivy Liu, Tammy Harold"
El Paso,El Paso County Colorado School District 49 Director District 5 - 4 Year Term,"Justin Jakovac, Elmer Harris, Lori Thompson"
El Paso,El Paso County School District No. 2 Ballot Issue 4D,"No/Against, Yes/For"
El Paso,El Paso County School District No. 2 Director District 1 - 4 Year Term,"Keesha Lewis, Joyce Salazar, Janice ""JJ"" Frazier, Kimieko Lei Otamura, Michelle Wills-Hill"
El Paso,Ellicott School District 22 Director - 4 Year Term,"Michael Ferguson, Matthew Amendt, Amanda Miller"
El Paso,Fountain-Fort Carson School District 8 Director - 2 Year Term,Rose A. Terrell
El Paso,Fountain-Fort Carson School District 8 Director - 4 Year Term,"Michelle Massaro, Kenneth R. Coffee Jr., Shirley Martinez"
El Paso,Fremont School District RE-2 At Large,"Andy Franklin, David Wood, Karleigh Purcell, Andrew Dalton"
El Paso,Hanover School District 28 Director - 4 Year Term,"Thomas Joseph Lippert, Matthew John Grove, Edward Albert Sweazy, James Robert Bolish"
El Paso,Joint School District No. 23JT Ballot Issue 5A,"No/Against, Yes/For"
El Paso,Joint School District No. 23JT Director - 4 Year Term,"Buffi Cavanagh, Julie Mannering, Kelli Markus"
El Paso,Manitou Springs School District 14 Director - 4 Year Term,"Natalie Johnson, Christina Vidovich"
El Paso,Manitou Springs School District No. 14 Ballot Issue 4C,"No/Against, Yes/For"
El Paso,Proposed Colorado Springs Briargate General Improvement District 2021 Ballot Issue 6B,"No/Against, Yes/For"
El Paso,Proposition 119 (STATUTORY),"No/Against, Yes/For"
El Paso,Proposition 120 (STATUTORY),"No/Against, Yes/For"
El Paso,Security Fire Protection District Ballot Issue 6A,"No/Against, Yes/For"
El Paso,Town of Calhan Ballot Issue 2B,"No/Against, Yes/For"
El Paso,Town of Monument Ballot Issue 2E,"No/Against, Yes/For"
El Paso,Town of Monument Ballot Issue 2F,"No/Against, Yes/For"
El Paso,Town of Monument Ballot Question 2G,"No/Against, Yes/For"
El Paso,Town of Monument Home Rule Charter Commission,"Joel Lusby, Steve King, Shannon Clark, Janet Ladowski, Ashley Watt, Sana Abbott, Brandy Turner, Matt Brunk, Jennifer Coopman"
El Paso,Town of Ramah Ballot Issue 2A,"No/Against, Yes/For"
El Paso,Widefield School District 3 Director - 4 Year Term,"Donna Walsh, David Dock, Dolly Handel, Susan Waller-Graham, Gregory Fisher, Maria Dale Peterson-Henderson, Brenda S. Miller, Yevgeniya Tsyganok"
Elbert,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Elbert,Big Sandy School District 100J Director,"Greg Mitchell, Daniel Brown, Chad Maranville"
Elbert,"Douglas County School Board Director, District B","Juli Watkins, Mike Peterson"
Elbert,"Douglas County School Board Director, District D","Becky Myers, Justin V Mathew, Ruby Martinez"
Elbert,"Douglas County School Board Director, District E","Christy Williams, Kevin Leung"
Elbert,"Douglas County School Board Director, District G","Kaylee Winegar, Krista Holtzmann"
Elbert,Elizabeth School District Director - 4 Year Term,"David Eddy, Heather Booth, Craig Blackham, Cary Karcher"
Elbert,Joint School District No. 23JT Ballot Issue 5A,"No/Against, Yes/For"
Elbert,Joint School District No. 23JT Director - 4 Year Term,"Buffi Cavanagh, Julie Mannering, Kelli Markus"
Elbert,Kiowa C-2 School District Director - 2 Year Term,"Sandra J Kalisch, Donald Gabehart, Connie Miller"
Elbert,Kiowa C-2 School District Director - 4 Year Term,"Beverly Durant, Annette McFadden, Danielle Ullom"
Elbert,Limon RE-4J School District Director - 2 year term,"Ryan Frasier, Erin Mellott"
Elbert,Limon RE-4J School District Director - 4 year term,"Stephanie Denne, Amy Perry, Jacob Herrera, Aaron Head, Joy Johnson"
Elbert,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Elbert,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Elbert,Town of Elizabeth Ballot Question 2A,"No/Against, Yes/For"
Fremont,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Fremont,CANON CITY AREA METROPOLITAN RECREATION AND PARK DISTRICT ISSUE 6A: OPERATING MILL LEVY,"No/Against, Yes/For"
Fremont,CANON CITY AREA METROPOLITAN RECREATION AND PARK DISTRICT ISSUE 6B: GENERAL OBLIGATION BONDS,"No/Against, Yes/For"
Fremont,City of Canon City - Mayor,Ashley Smith 
Fremont,City of Canon City Council Member - At-Large,Emily Tracy
Fremont,City of Canon City Council Member - District 1,"Frank Jaquez , Andrea Stein "
Fremont,City of Canon City Council Member - District 3,John Hamrick 
Fremont,Florence - Mayor,"Morrie A Aves, Charlette Henager, Paul Villagrana"
Fremont,Florence Council Member - Ward 1,"Anthony Puckett, Anthony R. Esquibel"
Fremont,Florence Council Member - Ward 2,"Melissa Hardy, Larry Baker"
Fremont,Florence Council Member - Ward 3,Allen Knisley
Fremont,FLORENCE FIRE PROTECTION DISTRICT ISSUE: 6C MILL LEVY INCREASE,"No/Against, Yes/For"
Fremont,Fremont School District RE-2 At Large,"Andy Franklin, David Wood, Karleigh Purcell, Andrew Dalton"
Fremont,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Fremont,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Fremont,RE-1 Directors - (At Large),"Graceann Pittner, K. Todd Albrecht, Michael ""Sean"" Meagher, Molly Merry"
Fremont,Salida School District Board of Education Director - At Large,Jeannie L. Peters
Fremont,Salida School District Board of Education Director - District 1,Carrie Coscarella-Mattix
Fremont,Salida School District Board of Education Director - District 2,"Jodi Breckenridge Petit, Abby Jefferson"
Fremont,Salida School District Board of Education Director - District 3,"Mandy Paschall, Jennifer Adamson"
Fremont,Salida School District Board of Education Director - District 4,"Catherine Rich, Joseph Smith"
Fremont,Salida School District Board of Education Director - District 5,There are no candidates for this office.
Fremont,TOWN OF WILLIAMSBURG ISSUE 2A: INCREASE IN TOWN'S MILL LEVY FOR ROADS,"No/Against, Yes/For"
Fremont,TOWN OF WILLIAMSBURG ISSUE 2B: REMOVAL OF REVENUE AND SPENDING LIMITS,"No/Against, Yes/For"
Garfield,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Garfield,City of Glenwood Springs Ballot Issue 2A,"No/Against, Yes/For"
Garfield,City of Glenwood Springs Ballot Issue 2B,"No/Against, Yes/For"
Garfield,Colorado River Fire Protection District Ballot Issue 6A,"No/Against, Yes/For"
Garfield,Eagle County School District - School Board Director - District A,"Kelly Alter, Andrew Keiser"
Garfield,Eagle County School District - School Board Director - District B,"Kyla Sink, Lelia Conlin, Bridget Russell, Write-in Candidate"
Garfield,Eagle County School District - School Board Director - District E,"Juan Pena, Heather Bergquist"
Garfield,Eagle County School District - School Board Director - District F,"Michelle Hartel Stecher, Maribel G. Avila, Write-In Candidate"
Garfield,Eagle County School District - School Board Director - District G,"Susan Cunningham, Dan Reynolds"
Garfield,Garfield County School District 16,"Christina Abbey, Kimberly Sue Whelan, Staci McGruder, Keith Gronewoller, Vincent Tomasulo, Donald Christopher Jackson"
Garfield,Garfield School District No. Re-2 School Board District B,Jason Shoup
Garfield,Garfield School No. Re-2 School Board Director A,"Britton Fletchall, Jessica Paugh"
Garfield,Garfield School No. Re-2 School Board Director E,"Tony May, Caitlin Carey"
Garfield,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Garfield,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Garfield,Rifle City Council,"Bud Demicell, Sean Strode, Tamara Degler, Joe R. Carpenter, Chris Bornholdt, Alicia Gresley, Clint Hostettler, Derek H. Davis"
Garfield,Roaring Fork School District - Board of Education School Director - District A,"Chase McWhorter, Kenneth ""Kenny"" Teitler"
Garfield,Roaring Fork School District - Board of Education School Director - District E,"Christopher Becker, Steven G. Fotion, Kathryn Kuhlenberg"
Garfield,Roaring Fork School District Ballot Issue 5B: Mill Levy Override,"No/Against, Yes/For"
Gilpin,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Gilpin,Boulder Valley School District RE-2 Director District B (4 Years),"Gala W. Orba, William Hamilton, Nicole Rajpal, Sky Van Horn"
Gilpin,Boulder Valley School District RE-2 Director District E (4 Years),"Kara Awaitha Frost, Deann E. Bucher, Beth Niznik"
Gilpin,Boulder Valley School District RE-2 Director District F (4 Years),Kitty Sargent
Gilpin,City of Black Hawk Issue 2A,"No/Against, Yes/For"
Gilpin,City of Black Hawk Issue 2B,"No/Against, Yes/For"
Gilpin,Gilpin County RE-1 School District Director At Large (4 Years) - vote for two,"Drew Albrecht, Kirsten L. Goodlett, Sarah Swanson"
Gilpin,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Gilpin,Gilpin - Proposition 120 (STATUTORY),"No/Against, Yes/For"
Grand,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Grand,East Grand School District No. 2 Ballot Issue 4A,"No/Against, Yes/For"
Grand,East Grand School District No. 2 Director - District 2,Chris Raines
Grand,East Grand School District No. 2 Director - District 3,"Deborah Relyea, Ed Raegner"
Grand,Grand County Ballot Issue 1A,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1B,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1C,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1D,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1E,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1F,"No/Against, Yes/For"
Grand,Grand County Ballot Question 1G,"No/Against, Yes/For"
Grand,Grand Fire Protection District No. 1 Ballot Issue 6A,"No/Against, Yes/For"
Grand,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Grand,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Grand,West Grand School District #1-JT. Ballot Issue 5A,"No/Against, Yes/For"
Grand,West Grand School District Board of Education Candidates,"Bryan Klotz, Wes Howell, Jackie Roppel, Ralph Graves, Mitch Lockhart, Brad Probst, Gordon Stuart Heller, H. Lee Bruchez, Shawn Lechman"
Gunnison,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Gunnison,City of Gunnison Ballot Question 2B,"No/Against, Yes/For"
Gunnison,City of Gunnison City Council,"Jim Gelwicks, Boe Freeburn, Jim Miles"
Gunnison,CRESTED BUTTE FIRE PROTECTION DISTRICT 6A,"No/Against, Yes/For"
Gunnison,Director for Montrose County Board of Education - District A,Jeff Bachman
Gunnison,Director for Montrose County Board of Education - District C,"Alice F Murphy, Andrew Neal"
Gunnison,Director for Montrose County Board of Education - District E,"Sarah Fishering, Cortney Loyd"
Gunnison,Director for Montrose County Board of Education - District F,"Eric Kelley, Dawn Schieldt"
Gunnison,Director for Montrose County Board of Education - District G,Stephen Bush
Gunnison,Director for the Delta County Board of Education - District 1,"Shannon E. Crespin, Kristina Hines"
Gunnison,Director for the Delta County Board of Education - District 5,"Nicole Milner, Jennifer McGavin, Brian Kopko, Luke A. McCrain"
Gunnison,Gunnison County Fire Protection District Ballot Issue 7A,"No/Against, Yes/For"
Gunnison,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Gunnison,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Gunnison,Town Council 4,"Beth Goldstone, Jason MacMillan, Shaun Horne, Chris Haver, Jasmine Whelan, Anna Fenerty"
Gunnison,TOWN OF CRESTED BUTTE BALLOT QUESTION 2C,"No/Against, Yes/For"
Gunnison,TOWN OF CRESTED BUTTE BALLOT QUESTION 2D,"No/Against, Yes/For"
Gunnison,Town of Crested Butte Mayor,"Kent Cowherd, Ian Billick"
Gunnison,TOWN OF MT. CRESTED BUTTE 2A,"No/Against, Yes/For"
Hinsdale,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Hinsdale,Hinsdale School District RE-1 Director,"Robert Hudgeons, Wesley A Williams, William H Reinhardt, Tara Lee Hardy"
Hinsdale,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Hinsdale,Hinsdale - Proposition 120 (STATUTORY),"No/Against, Yes/For"
Huerfano,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Huerfano,City of Walsenburg Ballot Question 2A,"No/Against, Yes/For"
Huerfano,City of Walsenburg City Clerk,Stephanie Barr
Huerfano,City of Walsenburg City Council Ward 1,"Veronica Maes, John Toplyn, Vivian Blaine-Price"
Huerfano,City of Walsenburg City Council Ward 2,"Carmen J. Lara, Derek Zeman"
Huerfano,City of Walsenburg City Council Ward 3,"Pamela F. Brietweiser, Rick Jennings, Joshua ""Josh"" Vialpando"
Huerfano,City of Walsenburg City Treasurer,Stephanie Barr
Huerfano,City of Walsenburg Mayor,"Charles R. Bryant, Brian D. Lalander"
Huerfano,Huerfano RE-1 School District School Board Director (2 year term),"Jenna Fox, Raquel Lopez-Rodriguez, Joel Shults"
Huerfano,Huerfano RE-1 School District School Board Director (4 year term),"Debi Sporleder, Gretchen Sporleder-Orr, Marcy R. Freeburg, Ruth Orr, Hillary Andreatta"
Huerfano,La Veta RE-2 School District School Board Director (2 year term),Annalee O. Hickey
Huerfano,La Veta RE-2 School District School Board Director (4 year term),"Anthony Wayne Masinton, Tiffany Lard, Cheryl J. Willburn, Lori A. Utley, Aaron R. Walters, Peggy Arnold-Hoobler, Kelli Bjorum, Larry E. Morgan, Brandon R. Falk, James V. Montalbano, Frances Kass Mason"
Huerfano,La Veta Regional Library District Ballot Issue 6A,"No/Against, Yes/For"
Huerfano,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Huerfano,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Jackson,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Jackson,Jackson County Ballot Issue 1A,"No/Against, Yes/For"
Jackson,North Park School District R-1 Director District 2,Christine Redman
Jackson,North Park School District R-1 Director District 3,Reece Hartman
Jackson,North Park School District R-1 Director District C,Graham Crews
Jackson,North Park School District R-1 Director District D,Sheri L Geer 
Jackson,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Jackson,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Jefferson,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Jefferson,City of Arvada Ballot Question 3C,"No/Against, Yes/For"
Jefferson,City of Arvada Ballot Question 3D,"No/Against, Yes/For"
Jefferson,City of Arvada Ballot Question 3E,"No/Against, Yes/For"
Jefferson,City of Arvada Ballot Question 3F,"No/Against, Yes/For"
Jefferson,City of Arvada Council Member At-Large,"Michael P. Griffith, Lisa Smith"
Jefferson,City of Arvada Council Member District 1,"Randy Moorman, Chelsea Canda"
Jefferson,City of Arvada Council Member District 3,"John Marriott, Suzie Schuckman"
Jefferson,City of Edgewater Council Members,"Liam Donevan, Hannah Gay Keao, Bill Berg, Lilly Steirer"
Jefferson,City of Edgewater Mayor,John Beltrone
Jefferson,City of Golden Ballot Issue 2B,"No/Against, Yes/For"
Jefferson,City of Golden Ballot Issue 2C,"No/Against, Yes/For"
Jefferson,City of Golden Ballot Question 2A,"No/Against, Yes/For"
Jefferson,City of Golden Council Member Ward 1,Rob Reed
Jefferson,City of Golden Council Member Ward 2,Paul Haseman
Jefferson,City of Golden Council Member Ward 3,Don Cameron
Jefferson,City of Golden Council Member Ward 4,William BilFish Fisher
Jefferson,City of Lakewood Ballot Issue 2D,"No/Against, Yes/For"
Jefferson,City of Lakewood Council Member Ward 1,"Cathy Kentner, Jeslin Shahrezaei"
Jefferson,City of Lakewood Council Member Ward 2,"Sophia Mayott-Guerrero, Charles Davis"
Jefferson,City of Lakewood Council Member Ward 3,"Mike Bieda, Rebekah Stewart"
Jefferson,City of Lakewood Council Member Ward 4,"Rich Olver, Christopher Arlen"
Jefferson,City of Lakewood Council Members Ward 5,"Mary Janssen, Tom Keefe, Wendi Strom, Michael Gunstanson"
Jefferson,City of Lakewood Retention of Municipal Judge,"No, Yes"
Jefferson,City of Lakewood Retention of Presiding Judge,"No, Yes"
Jefferson,City of Littleton Ballot Issue 3A,"No/Against, Yes/For"
Jefferson,City of Littleton Council Member At-Large,"Krista Kafer, Gretchen Rydin"
Jefferson,City of Littleton Mayor,"Jon Buck, Carol Fey, Kyle Schlachter"
Jefferson,City of Westminster Ballot Issue 3L,"No/Against, Yes/For"
Jefferson,City of Westminster Ballot Issue 3M,"No/Against, Yes/For"
Jefferson,City of Westminster Ballot Issue 3N,"No/Against, Yes/For"
Jefferson,City of Westminster Ballot Question 3G,"Against, For"
Jefferson,City of Westminster Ballot Question 3H,"Against, For"
Jefferson,City of Westminster Ballot Question 3I,"Against, For"
Jefferson,City of Westminster Ballot Question 3J,"No/Against, Yes/For"
Jefferson,City of Westminster Ballot Question 3K,"No/Against, Yes/For"
Jefferson,City of Westminster Council Members,"Jon L. Voelz, Kathleen Dodaro, Kristine Ireland, Kathryn Skulley, Obi Ezeadi, Karen Kalavity, David DeMott, Sarah Nurmela, Bruce Baker"
Jefferson,City of Westminster Mayor,"Anita Seitz, Nancy McNally"
Jefferson,City of Wheat Ridge Council Member District I,Janeece Hoppe
Jefferson,City of Wheat Ridge Council Member District II,Scott Ohm
Jefferson,City of Wheat Ridge Council Member District III,"Amanda J. Weaver, Ihor V. Figlus"
Jefferson,City of Wheat Ridge Council Member District IV,Leah Dozeman
Jefferson,City of Wheat Ridge Mayor,"William ""Bud"" Starker"
Jefferson,Director Dist. 1 Jefferson County R-1 School District  - Jefferson,"Danielle Varda, Jeffrey Wilhite"
Jefferson,Director Dist. 2 Jefferson County R-1 School District  - Jefferson,"Paula Reed, Theresa Shelton, David C. Johnson"
Jefferson,Director Dist. 5 Jefferson County R-1 School District  - Jefferson,"Mary Parker, Kathy Miks"
Jefferson,Pleasant View Metropolitan District Ballot Issue 6A,"No/Against, Yes/For"
Jefferson,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Jefferson,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Jefferson,Town of Mountain View Council Members,"Kathleen S Bailey, Mladenka V Boehrer, Sean Davis, Catherine Colwell"
Jefferson,Town of Mountain View Mayor,"Emilie Mitcham, Glenn Levy"
Kiowa,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Kiowa,Director District A 4 Year Term,Dustin C Uhland
Kiowa,Director District B 4 Year Term,Holly Mitchek
Kiowa,Director District C 4 Year Term,"Kyle J Barnett, William Keith Crow"
Kiowa,Director District E 4 Year Term,Jessica R Sierra
Kiowa,KIOWA COUNTY COLORADO BALLOT ISSUE 1A,"No/Against, Yes/For"
Kiowa,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Kiowa,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Kit Carson,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Kit Carson,Arriba-Flagler C-20 School District Director,"Gary C. Elrick, Randal Stone, Alexander S. Flores, Jacob P. Smith, Danny Lee David"
Kit Carson,Idalia RJ-3 School District Director,"Brad Wingfield, Cory Zion, Andrew Richards, Ross Morris, Amber Hardwick"
Kit Carson,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Kit Carson,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Kit Carson,Stratton R-4 School District Director,"Darren Fox, Joshua Cure, Nichole Tanner"
La Plata,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
La Plata,Bayfield School District 10 Jt-R Director,"Matt Turner, Jill M. Shocklee, Kira Charlotte Wennerstrom, Rebecca Parnell"
La Plata,Durango School District 9-R Director - District A,"Kristina Paslay, Erika Brown, Catherine Mewmaw"
La Plata,Durango School District 9-R Director - District C,"Rick Petersen, Richard Dean Hill"
La Plata,Durango School District 9-R Director - District E,"Donna Gulec, Andrea Parmenter"
La Plata,Ignacio School District 11JT Director - 2 Year Term,Jay Dee Brunson
La Plata,Ignacio School District 11JT Director - 4 Year Term,"James (Jim) Bulwan, Lee Petty, Leila C. Baker"
La Plata,Proposition 119 (STATUTORY),"No/Against, Yes/For"
La Plata,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Lake,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Lake,CITY COUNCIL WARD 1,"Christian Luna-Leal, Steven R Prestash"
Lake,CITY COUNCIL WARD 2,"Tim Hill, Francisco ""Cisco"" Tharp"
Lake,CITY COUNCIL WARD 3,Justin 'Max'well Forgensi
Lake,City of Leadville Ballot Issue 2A,"No/Against, Yes/For"
Lake,Lake County School District R1 Director,"Felicia Federico, Stephanie McElhinney, John David Baker"
Lake,PAN-ARK ESTATES METROPOLITAN DISTRICT BALLOT ISSUE 6B,"No/Against, Yes/For"
Lake,Proposition 119 (STATUTORY),"No/Against, Yes/For"
Lake,Proposition 120 (STATUTORY),"No/Against, Yes/For"
Lake,Shall Pan-Ark Estates Metropolitan District be organized?                                          ,"No/Against, Yes/For"
Lake,Sylvan Lakes Metropolitan District 5A,"No/Against, Yes/For"
Lake,Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,"Kevin V. Kirsner, Michelle Hall, David Galinis"
Lake,Vote for not more than TWO (2) Directors to act until the first regular election in 2022.                                ,"Daryl K. Manning, Christine Keelan"
Larimer,Aims College District Trustee District C,"Carl A. Alm, Ryan P. Smith, Marilyn Schock"
Larimer,Aims College District Trustee District D,Gene O'Hara
Larimer,Amendment 78 (CONSTITUTIONAL),"No/Against, Yes/For"
Larimer,Berthoud Community Library District Ballot Issue 6D,"No/Against, Yes/For"
Larimer,City of Loveland Councilor Ward 1,"Rob Molloy, Patrick McFall, Lenard Larkin"
Larimer,City of Loveland Councilor Ward 2,"Doug Luithly, Kathi Wright, Dana Foley"
Larimer,City of Loveland Councilor Ward 3,"Penn Street, Steve Olson, Vi Wickam"
Larimer,City of Loveland Councilor Ward 4,"Jon Mallo, Caitlin Wyrick"
Larimer,City of Loveland Mayor,"Don Overcash, Jacki Marsh"
Larimer,Estes Park School District R-3 School Board Director At Large,"Danielle Wolf, Peggy Mauerman, Ava Kendall, Stacy Ferree, John Davis, Courtney Cabrera"
Larimer,Larimer County Eagle Crest Public Improvement District No. 74 Ballot Issue 6C,"No/Against, Yes/For"
Larimer,Larimer County Harvest Heights Public Improvement District No. 72 Ballot Issue 6B,"No/Against, Yes/For"
Larimer,Larimer County Prairie Trails Public Improvement District No. 33 Ballot Issue 6A,"No/Against, Yes/For"
Larimer,Poudre School District R-1 Director District C,"Eric W. Dobbs, Kristen Draper"
