County,Tabulator,Batch,# of Ballots,Location
Adams,1,1,100,BLUE1
Adams,1,2,100,BLUE1
Adams,1,3,100,BLUE1
Adams,1,4,97,BLUE1
Adams,1,5,100,BLUE1
Adams,1,6,110,BLUE1
Adams,1,7,99,BLUE1
Adams,1,8,97,BLUE1
Adams,1,9,99,BLUE1
Adams,1,10,100,BLUE1
Adams,1,11,100,BLUE2
Adams,1,12,100,BLUE2
Adams,1,13,100,BLUE2
Adams,1,14,100,BLUE2
Adams,1,15,98,BLUE2
Adams,1,16,101,BLUE2
Adams,1,17,100,BLUE2
Adams,1,18,93,BLUE2
Adams,1,19,100,BLUE2
Adams,1,20,100,BLUE3
Adams,1,21,99,BLUE3
Adams,1,22,100,BLUE3
Adams,1,23,99,BLUE3
Adams,1,24,100,BLUE3
Adams,1,25,100,BLUE3
Adams,1,26,93,BLUE3
Adams,1,27,100,BLUE3
Adams,1,28,100,BLUE3
Adams,1,29,100,BLUE3
Adams,1,30,100,BLUE4
Adams,1,31,100,BLUE4
Adams,1,32,97,BLUE4
Adams,1,33,98,BLUE4
Adams,1,34,100,BLUE4
Adams,1,35,100,BLUE4
Adams,1,36,100,BLUE4
Adams,1,37,100,BLUE4
Adams,1,38,100,BLUE4
Adams,1,39,98,BLUE5
Adams,1,40,100,BLUE5
Adams,1,41,100,BLUE5
Adams,1,42,93,BLUE5
Adams,1,43,100,BLUE5
Adams,1,44,100,BLUE5
Adams,1,45,100,BLUE5
Adams,1,46,99,BLUE5
Adams,1,47,100,BLUE5
Adams,1,48,100,BLUE5
Adams,1,49,100,BLUE6
Adams,1,50,100,BLUE6
Adams,1,51,100,BLUE6
Adams,1,52,98,BLUE6
Adams,1,53,100,BLUE6
Adams,1,54,87,BLUE6
Adams,1,55,100,BLUE6
Adams,1,56,100,BLUE6
Adams,1,57,99,BLUE6
Adams,1,58,100,BLUE6
Adams,1,59,100,BLUE7
Adams,1,60,100,BLUE7
Adams,1,61,107,BLUE7
Adams,1,62,100,BLUE7
Adams,1,63,132,BLUE7
Adams,1,64,100,BLUE7
Adams,1,65,97,BLUE7
Adams,1,66,48,BLUE7
Adams,1,67,100,BLUE7
Adams,1,68,100,BLUE7
Adams,1,69,99,BLUE8
Adams,1,70,100,BLUE8
Adams,1,71,100,BLUE8
Adams,1,72,100,BLUE8
Adams,1,73,100,BLUE8
Adams,1,74,100,BLUE8
Adams,1,75,100,BLUE8
Adams,1,76,98,BLUE8
Adams,1,77,99,BLUE8
Adams,1,78,98,BLUE8
Adams,1,79,100,BLUE9
Adams,1,80,99,BLUE9
Adams,1,81,100,BLUE9
Adams,1,82,100,BLUE9
Adams,1,83,100,BLUE9
Adams,1,84,100,BLUE9
Adams,1,85,100,BLUE9
Adams,1,86,102,BLUE9
Adams,1,87,100,BLUE9
Adams,1,88,100,BLUE9
Adams,1,89,98,BLUE10
Adams,1,90,100,BLUE10
Adams,1,91,99,BLUE10
Adams,1,92,100,BLUE10
Adams,1,93,98,BLUE10
Adams,1,94,66,BLUE10
Adams,1,95,100,BLUE10
Adams,1,96,100,BLUE10
Adams,1,97,97,BLUE10
Adams,1,98,101,BLUE10
Adams,1,99,100,BLUE11
Adams,1,100,73,BLUE11
Adams,1,101,100,BLUE11
Adams,1,102,100,BLUE11
Adams,1,103,100,BLUE11
Adams,1,104,100,BLUE11
Adams,1,105,97,BLUE11
Adams,1,106,100,BLUE11
Adams,1,107,100,BLUE11
Adams,1,108,100,BLUE11
Adams,1,109,100,BLUE12
Adams,1,110,100,BLUE12
Adams,1,111,99,BLUE12
Adams,1,112,100,BLUE12
Adams,1,113,100,BLUE12
Adams,1,114,100,BLUE12
Adams,1,115,100,BLUE12
Adams,1,116,100,BLUE12
Adams,1,117,100,BLUE12
Adams,1,118,100,BLUE12
Adams,1,119,79,BLUE13
Adams,1,120,100,BLUE13
Adams,1,121,100,BLUE13
Adams,1,122,101,BLUE13
Adams,1,123,100,BLUE13
Adams,1,124,100,BLUE13
Adams,1,125,100,BLUE13
Adams,1,126,99,BLUE13
Adams,1,127,92,BLUE13
Adams,1,128,100,BLUE13
Adams,1,129,100,BLUE13
Adams,1,130,99,BLUE14
Adams,1,131,100,BLUE14
Adams,1,132,100,BLUE14
Adams,1,133,98,BLUE14
Adams,1,134,100,BLUE14
Adams,1,135,100,BLUE14
Adams,1,136,100,BLUE14
Adams,1,137,98,BLUE14
Adams,1,138,100,BLUE14
Adams,1,139,75,BLUE14
Adams,1,140,96,BLUE14
Adams,1,141,100,BLUE15
Adams,1,142,95,BLUE15
Adams,1,143,99,BLUE15
Adams,1,144,100,BLUE15
Adams,1,145,100,BLUE15
Adams,1,146,100,BLUE15
Adams,1,147,100,BLUE15
Adams,1,148,100,BLUE15
Adams,1,149,99,BLUE15
Adams,1,150,69,BLUE15
Adams,1,151,96,BLUE16
Adams,1,152,100,BLUE16
Adams,1,153,96,BLUE16
Adams,1,154,100,BLUE16
Adams,1,155,99,BLUE16
Adams,1,156,99,BLUE16
Adams,1,157,99,BLUE16
Adams,1,158,100,BLUE16
Adams,1,159,100,BLUE16
Adams,1,160,100,BLUE16
Adams,1,161,99,BLUE17
Adams,1,162,99,BLUE17
Adams,1,163,100,BLUE17
Adams,1,164,100,BLUE17
Adams,1,165,100,BLUE17
Adams,1,166,100,BLUE17
Adams,1,167,100,BLUE17
Adams,1,168,28,BLUE17
Adams,1,169,100,BLUE17
Adams,1,170,99,BLUE17
Adams,1,171,100,BLUE17
Adams,1,172,100,BLUE17
Adams,1,173,100,BLUE17
Adams,1,174,100,BLUE18
Adams,1,175,99,BLUE18
Adams,1,176,100,BLUE18
Adams,1,177,100,BLUE18
Adams,1,178,100,BLUE18
Adams,1,179,100,BLUE18
Adams,1,180,100,BLUE18
Adams,1,181,100,BLUE18
Adams,1,182,99,BLUE18
Adams,1,183,99,BLUE18
Adams,1,184,121,BLUE19
Adams,1,185,100,BLUE19
Adams,1,186,100,BLUE19
Adams,1,187,100,BLUE19
Adams,1,188,100,BLUE19
Adams,1,189,97,BLUE19
Adams,1,190,100,BLUE19
Adams,1,191,93,BLUE19
Adams,1,192,100,BLUE19
Adams,1,193,101,BLUE19
Adams,1,194,92,BLUE20
Adams,1,195,99,BLUE20
Adams,1,196,100,BLUE20
Adams,1,197,96,BLUE20
Adams,1,198,100,BLUE20
Adams,1,199,94,BLUE20
Adams,1,200,97,BLUE20
Adams,1,201,98,BLUE20
Adams,1,202,100,BLUE20
Adams,2,1,100,PURPLE1
Adams,2,2,100,PURPLE1
Adams,2,3,100,PURPLE1
Adams,2,4,100,PURPLE1
Adams,2,5,100,PURPLE1
Adams,2,6,100,PURPLE1
Adams,2,7,99,PURPLE1
Adams,2,8,100,PURPLE1
Adams,2,9,100,PURPLE1
Adams,2,10,100,PURPLE2
Adams,2,11,99,PURPLE2
Adams,2,12,100,PURPLE2
Adams,2,13,100,PURPLE2
Adams,2,14,64,PURPLE2
Adams,2,15,100,PURPLE2
Adams,2,16,100,PURPLE2
Adams,2,17,99,PURPLE2
Adams,2,18,74,PURPLE2
Adams,2,19,100,PURPLE2
Adams,2,20,97,PURPLE3
Adams,2,21,100,PURPLE3
Adams,2,22,100,PURPLE3
Adams,2,23,100,PURPLE3
Adams,2,24,100,PURPLE3
Adams,2,25,99,PURPLE3
Adams,2,26,100,PURPLE3
Adams,2,27,87,PURPLE3
Adams,2,28,100,PURPLE3
Adams,2,29,100,PURPLE3
Adams,2,30,99,PURPLE4
Adams,2,31,100,PURPLE4
Adams,2,32,100,PURPLE4
Adams,2,33,72,PURPLE4
Adams,2,34,100,PURPLE4
Adams,2,35,100,PURPLE4
Adams,2,36,94,PURPLE4
Adams,2,37,100,PURPLE4
Adams,2,38,100,PURPLE4
Adams,2,39,51,PURPLE5
Adams,2,40,99,PURPLE5
Adams,2,41,100,PURPLE5
Adams,2,42,95,PURPLE5
Adams,2,43,99,PURPLE5
Adams,2,44,100,PURPLE5
Adams,2,45,98,PURPLE5
Adams,2,46,100,PURPLE5
Adams,2,47,100,PURPLE5
Adams,2,48,100,PURPLE5
Adams,2,49,100,PURPLE6
Adams,2,50,100,PURPLE6
Adams,2,51,100,PURPLE6
Adams,2,52,100,PURPLE6
Adams,2,53,98,PURPLE6
Adams,2,54,100,PURPLE6
Adams,2,55,100,PURPLE6
Adams,2,56,100,PURPLE6
Adams,2,57,100,PURPLE6
Adams,2,58,100,PURPLE6
Adams,2,59,99,PURPLE7
Adams,2,60,100,PURPLE7
Adams,2,61,94,PURPLE7
Adams,2,62,9,PURPLE7
Adams,2,63,96,PURPLE7
Adams,2,64,100,PURPLE7
Adams,2,65,16,PURPLE7
Adams,2,66,99,PURPLE7
Adams,2,67,100,PURPLE7
Adams,2,68,100,PURPLE7
Adams,2,69,100,PURPLE8
Adams,2,70,100,PURPLE8
Adams,2,71,100,PURPLE8
Adams,2,72,99,PURPLE8
Adams,2,73,100,PURPLE8
Adams,2,74,97,PURPLE8
Adams,2,75,100,PURPLE8
Adams,2,76,25,PURPLE8
Adams,2,77,100,PURPLE8
Adams,2,78,100,PURPLE9
Adams,2,79,100,PURPLE9
Adams,2,80,100,PURPLE9
Adams,2,81,100,PURPLE9
Adams,2,82,100,PURPLE9
Adams,2,83,100,PURPLE9
Adams,2,84,100,PURPLE9
Adams,2,85,99,PURPLE9
Adams,2,86,99,PURPLE9
Adams,2,87,112,PURPLE10
Adams,2,88,100,PURPLE10
Adams,2,89,100,PURPLE10
Adams,2,90,100,PURPLE10
Adams,2,91,99,PURPLE10
Adams,2,92,99,PURPLE10
Adams,2,93,100,PURPLE10
Adams,2,94,96,PURPLE10
Adams,2,95,100,PURPLE11
Adams,2,96,89,PURPLE11
Adams,2,97,100,PURPLE11
Adams,2,98,94,PURPLE11
Adams,2,99,100,PURPLE11
Adams,2,100,91,PURPLE11
Adams,2,101,104,PURPLE11
Adams,2,102,100,PURPLE11
Adams,2,103,100,PURPLE12
Adams,2,104,100,PURPLE12
Adams,2,105,98,PURPLE12
Adams,2,106,100,PURPLE12
Adams,2,107,100,PURPLE12
Adams,2,108,100,PURPLE12
Adams,2,109,104,PURPLE12
Adams,2,110,100,PURPLE12
Adams,2,111,100,PURPLE12
Adams,2,112,100,PURPLE13
Adams,2,113,100,PURPLE13
Adams,2,114,100,PURPLE13
Adams,2,115,99,PURPLE13
Adams,2,116,97,PURPLE13
Adams,2,117,100,PURPLE13
Adams,2,118,99,PURPLE13
Adams,2,119,100,PURPLE13
Adams,2,120,100,PURPLE13
Adams,2,121,94,PURPLE14
Adams,2,122,90,PURPLE14
Adams,2,123,90,PURPLE14
Adams,2,124,100,PURPLE14
Adams,2,125,100,PURPLE14
Adams,2,126,100,PURPLE14
Adams,2,127,96,PURPLE14
Adams,2,128,100,PURPLE14
Adams,2,129,100,PURPLE14
Adams,2,130,100,PURPLE15
Adams,2,131,32,PURPLE15
Adams,2,132,100,PURPLE15
Adams,2,133,100,PURPLE15
Adams,2,134,100,PURPLE15
Adams,2,135,100,PURPLE15
Adams,2,136,100,PURPLE15
Adams,2,137,100,PURPLE15
Adams,2,138,100,PURPLE15
Adams,2,139,54,PURPLE16
Adams,2,140,100,PURPLE16
Adams,2,141,100,PURPLE16
Adams,2,142,100,PURPLE16
Adams,2,143,100,PURPLE16
Adams,2,144,100,PURPLE16
Adams,2,145,96,PURPLE16
Adams,2,146,105,PURPLE16
Adams,2,147,96,PURPLE16
Adams,2,148,100,PURPLE17
Adams,2,149,100,PURPLE17
Adams,2,150,77,PURPLE17
Adams,2,151,100,PURPLE17
Adams,2,152,100,PURPLE17
Adams,2,153,99,PURPLE17
Adams,2,154,100,PURPLE17
Adams,2,155,100,PURPLE17
Adams,2,156,100,PURPLE17
Adams,2,157,100,PURPLE18
Adams,2,158,100,PURPLE18
Adams,2,159,100,PURPLE18
Adams,2,160,100,PURPLE18
Adams,2,161,100,PURPLE18
Adams,2,162,94,PURPLE18
Adams,2,163,99,PURPLE18
Adams,2,164,100,PURPLE18
Adams,2,165,100,PURPLE19
Adams,2,166,100,PURPLE19
Adams,2,167,99,PURPLE19
Adams,2,168,100,PURPLE19
Adams,2,169,100,PURPLE19
Adams,2,170,99,PURPLE19
Adams,2,171,100,PURPLE19
Adams,2,172,95,PURPLE19
Adams,2,173,96,PURPLE19
Adams,2,174,100,PURPLE19
Adams,2,175,134,PURPLE20
Adams,2,176,100,PURPLE20
Adams,2,177,100,PURPLE20
Adams,2,178,96,PURPLE20
Adams,2,179,100,PURPLE20
Adams,2,180,100,PURPLE20
Adams,2,181,100,PURPLE20
Adams,2,182,100,PURPLE20
Adams,2,183,100,PURPLE20
Adams,2,184,98,PURPLE21
Adams,2,185,100,PURPLE21
Adams,2,186,99,PURPLE21
Adams,2,187,100,PURPLE21
Adams,2,188,99,PURPLE21
Adams,2,189,100,PURPLE21
Adams,2,190,98,PURPLE21
Adams,2,191,100,PURPLE21
Adams,2,192,100,PURPLE21
Adams,2,193,100,PURPLE21
Adams,2,194,99,PURPLE22
Adams,2,195,100,PURPLE22
Adams,2,196,122,PURPLE22
Adams,2,197,99,PURPLE22
Adams,2,198,95,PURPLE22
Adams,2,199,100,PURPLE22
Adams,2,200,100,PURPLE22
Adams,2,201,100,PURPLE22
Adams,2,202,100,PURPLE22
Adams,2,203,98,PURPLE23
Adams,2,204,100,PURPLE23
Adams,2,205,100,PURPLE23
Adams,2,206,95,PURPLE23
Adams,2,207,65,PURPLE23
Adams,2,208,58,PURPLE23
Adams,2,209,70,PURPLE23
Adams,2,210,100,PURPLE23
Adams,3,1,98,ORANGE1
Adams,3,2,100,ERANGE1
Adams,3,3,99,ORANGE1
Adams,3,4,100,ORANGE1
Adams,3,5,100,ORANGE1
Adams,3,6,100,ORANGE1
Adams,3,7,100,ORANGE1
Adams,3,8,98,ORANGE1
Adams,3,9,100,ORANGE1
Adams,3,10,97,ORANGE1
Adams,3,11,100,ORANGE2
Adams,3,12,127,ORANGE2
Adams,3,13,96,ORANGE2
Adams,3,14,100,ORANGE2
Adams,3,15,100,ORANGE2
Adams,3,16,94,ORANGE2
Adams,3,17,98,ORANGE2
Adams,3,18,100,ORANGE2
Adams,3,19,99,ORANGE3
Adams,3,20,100,ORANGE3
Adams,3,21,98,ORANGE3
Adams,3,22,100,ORANGE3
Adams,3,23,105,ORANGE3
Adams,3,24,37,ORANGE3
Adams,3,25,99,ORANGE3
Adams,4,1,90,GREEN1
Adams,4,2,97,GREEN1
Adams,4,3,100,GREEN1
Adams,4,4,93,GREEN1
Adams,4,5,100,GREEN1
Adams,4,6,100,GREEN1
Adams,4,7,100,GREEN1
Adams,4,8,99,GREEN1
Adams,4,9,77,GREEN1
Adams,5,1,100,YELLOW1
Adams,5,2,100,YELLOW1
Adams,5,3,100,YELLOW1
Adams,5,4,93,YELLOW1
Adams,5,5,92,YELLOW1
Adams,5,6,100,YELLOW1
Adams,5,7,100,YELLOW1
Adams,5,8,100,YELLOW1
Adams,5,9,98,YELLOW1
Adams,5,10,91,YELLOW1
Adams,5,11,100,YELLOW2
Adams,5,12,99,YELLOW2
Adams,5,13,90,YELLOW2
Adams,5,14,100,YELLOW2
Adams,5,15,99,YELLOW2
Adams,5,16,92,YELLOW2
Adams,5,17,100,YELLOW2
Adams,5,18,97,YELLOW2
Adams,5,19,100,YELLOW2
Adams,5,20,98,YELLOW2
Adams,5,21,100,YELLOW3
Adams,5,22,99,YELLOW3
Adams,5,23,100,YELLOW3
Adams,5,24,67,YELLOW3
Adams,5,25,100,YELLOW3
Adams,5,26,100,YELLOW3
Adams,5,27,100,YELLOW3
Adams,5,28,100,YELLOW3
Adams,5,29,99,YELLOW3
Adams,5,30,99,YELLOW3
Adams,6,1,100,PINK1
Adams,6,2,100,PINK1
Adams,6,3,100,PINK1
Adams,6,4,100,PINK1
Adams,6,5,96,PINK1
Adams,6,6,48,PINK1
Adams,6,7,100,PINK1
Adams,6,8,100,PINK1
Adams,6,9,99,PINK2
Adams,6,10,100,PINK2
Adams,6,11,100,PINK2
Adams,6,12,101,PINK2
Adams,6,13,105,PINK2
Adams,6,14,100,PINK2
Adams,6,15,100,PINK2
Adams,6,16,102,PINK2
Adams,6,17,97,PINK2
Adams,6,18,94,PINK2
Adams,6,19,100,PINK3
Adams,6,20,100,PINK3
Adams,6,21,99,PINK3
Adams,6,22,99,PINK3
Adams,6,23,100,PINK3
Adams,6,24,99,PINK3
Adams,6,25,100,PINK3
Adams,6,26,100,PINK3
Adams,6,27,92,PINK3
Adams,6,28,100,PINK4
Adams,6,29,98,PINK4
Adams,6,30,94,PINK4
Adams,6,31,100,PINK4
Adams,6,32,100,PINK4
Adams,6,33,100,PINK4
Adams,6,34,99,PINK4
Adams,6,35,100,PINK4
Adams,6,36,100,PINK4
Adams,6,37,99,PINK4
Adams,6,38,100,PINK5
Adams,6,39,99,PINK5
Adams,6,40,100,PINK5
Adams,6,41,99,PINK5
Adams,6,42,100,PINK5
Adams,6,43,100,PINK5
Adams,6,44,99,PINK5
Adams,6,45,100,PINK5
Adams,6,46,100,PINK5
Adams,6,47,57,PINK5
Adams,6,48,100,PINK6
Adams,6,49,100,PINK6
Adams,6,50,100,PINK6
Adams,6,51,100,PINK6
Adams,6,52,100,PINK6
Adams,6,53,100,PINK6
Adams,6,54,60,PINK6
Adams,6,55,100,PINK6
Adams,6,56,100,PINK6
Adams,6,57,99,PINK6
Adams,6,58,100,PINK7
Adams,6,59,94,PINK7
Adams,6,60,100,PINK7
Adams,6,61,100,PINK7
Adams,6,62,100,PINK7
Adams,6,63,100,PINK7
Adams,6,64,100,PINK7
Adams,6,65,101,PINK7
Adams,6,66,99,PINK7
Adams,6,67,100,PINK8
Adams,6,68,100,PINK8
Adams,6,69,100,PINK8
Adams,6,70,100,PINK8
Adams,6,71,100,PINK8
Adams,6,72,98,PINK8
Adams,6,73,100,PINK8
Adams,6,74,100,PINK8
Adams,6,75,43,PINK8
Adams,6,76,49,PINK8
Adams,6,77,100,PINK9
Adams,6,78,99,PINK9
Adams,6,79,77,PINK9
Adams,6,80,100,PINK9
Adams,6,81,100,PINK9
Adams,6,82,100,PINK9
Adams,6,83,100,PINK9
Adams,6,84,100,PINK9
Adams,6,85,100,PINK9
Adams,6,86,100,PINK9
Adams,6,87,99,PINK10
Adams,6,88,99,PINK10
Adams,6,89,100,PINK10
Adams,6,90,98,PINK10
Adams,6,91,99,PINK10
Adams,6,92,100,PINK10
Adams,6,93,100,PINK10
Adams,6,94,100,PINK10
Adams,6,95,100,PINK10
Adams,6,96,100,PINK10
Adams,6,97,99,PINK11
Adams,6,98,99,PINK11
Adams,6,99,100,PINK11
Adams,6,100,100,PINK11
Adams,6,101,100,PINK11
Adams,6,102,100,PINK11
Adams,6,103,100,PINK11
Adams,6,104,100,PINK11
Adams,6,105,99,PINK11
Adams,6,106,100,PINK11
Adams,6,107,100,PINK11
Adams,6,108,95,PINK12
Adams,6,109,100,PINK12
Adams,6,110,96,PINK12
Adams,6,111,99,PINK12
Adams,6,112,100,PINK12
Adams,6,113,100,PINK12
Adams,6,114,99,PINK12
Adams,6,115,100,PINK12
Adams,6,116,100,PINK12
Adams,6,117,99,PINK12
Adams,6,118,100,PINK13
Adams,6,119,100,PINK13
Adams,6,120,100,PINK13
Adams,6,121,100,PINK13
Adams,6,122,99,PINK13
Adams,6,123,99,PINK13
Adams,6,124,100,PINK13
Adams,6,125,100,PINK13
Adams,6,126,100,PINK13
Adams,6,127,100,PINK13
Adams,6,128,99,PINK14
Adams,6,129,99,PINK14
Adams,6,130,127,PINK14
Adams,6,131,100,PINK14
Adams,6,132,100,PINK14
Adams,6,133,98,PINK14
Adams,6,134,97,PINK14
Adams,6,135,159,PINK14
Adams,6,136,100,PINK14
Adams,6,137,100,PINK15
Adams,6,138,100,PINK15
Adams,6,139,100,PINK15
Adams,6,140,99,PINK15
Adams,6,141,99,PINK15
Adams,6,142,100,PINK15
Adams,6,143,100,PINK15
Adams,6,144,100,PINK15
Adams,6,145,100,PINK15
Adams,6,146,100,PINK15
Adams,6,147,100,PINK16
Adams,6,148,98,PINK16
Adams,6,149,100,PINK16
Adams,6,150,76,PINK16
Adams,6,151,100,PINK16
Adams,6,152,97,PINK16
Adams,6,153,100,PINK16
Adams,6,154,92,PINK16
Adams,6,155,100,PINK16
Adams,6,156,97,PINK16
Adams,6,157,100,PINK17
Adams,6,158,100,PINK17
Adams,6,159,100,PINK17
Adams,6,160,100,PINK17
Adams,6,161,97,PINK17
Adams,6,162,96,PINK17
Adams,6,163,100,PINK17
Adams,6,164,100,PINK17
Adams,6,165,100,PINK17
Adams,6,166,100,PINK17
Adams,6,167,100,PINK18
Adams,6,168,87,PINK18
Adams,6,169,100,PINK18
Adams,6,170,100,PINK18
Adams,6,171,99,PINK18
Adams,6,172,100,PINK18
Adams,6,173,100,PINK18
Adams,6,174,98,PINK18
Adams,6,175,100,PINK18
Adams,6,176,100,PINK18
Adams,6,177,100,PINK19
Adams,6,178,100,PINK19
Adams,6,179,100,PINK19
Adams,6,180,100,PINK19
Adams,6,181,100,PINK19
Adams,6,182,100,PINK19
Adams,6,183,100,PINK19
Adams,6,184,100,PINK19
Adams,6,185,94,PINK19
Adams,6,186,100,PINK19
Adams,6,187,100,PINK20
Adams,6,188,100,PINK20
Adams,6,189,100,PINK20
Adams,6,190,100,PINK20
Adams,6,191,77,PINK20
Adams,6,192,100,PINK20
Adams,6,193,100,PINK20
Adams,6,194,100,PINK20
Adams,6,195,100,PINK20
Adams,6,196,100,PINK20
Adams,7,1,100,BROWN1
Adams,7,2,100,BROWN1
Adams,7,3,93,BROWN1
Adams,7,4,100,BROWN1
Adams,7,5,100,BROWN1
Adams,7,6,100,BROWN1
Adams,7,7,19,BROWN1
Adams,7,8,100,BROWN1
Adams,7,9,100,BROWN1
Adams,7,10,100,BROWN2
Adams,7,11,100,BROWN2
Adams,7,12,100,BROWN2
Adams,7,13,100,BROWN2
Adams,7,14,100,BROWN2
Adams,7,15,99,BROWN2
Adams,7,16,100,BROWN2
Adams,7,17,100,BROWN2
Adams,7,18,100,BROWN3
Adams,7,19,100,BROWN3
Adams,7,20,100,BROWN3
Adams,7,21,44,BROWN3
Adams,7,22,100,BROWN3
Adams,7,23,99,BROWN3
Adams,7,24,101,BROWN3
Adams,7,25,95,BROWN3
Adams,7,26,100,BROWN4
Adams,7,27,100,BROWN4
Adams,7,28,100,BROWN4
Adams,7,29,100,BROWN4
Adams,7,30,72,BROWN4
Adams,7,31,100,BROWN4
Adams,7,32,100,BROWN4
Adams,7,33,100,BROWN4
Adams,7,34,100,BROWN4
Adams,7,35,99,BROWN4
Adams,7,36,99,BROWN4
Adams,7,37,100,BROWN5
Adams,7,38,100,BROWN5
Adams,7,39,100,BROWN5
Adams,7,40,100,BROWN5
Adams,7,41,100,BROWN5
Adams,7,42,96,BROWN5
Adams,7,43,100,BROWN5
Adams,7,44,100,BROWN5
Adams,7,45,100,BROWN5
Adams,7,46,100,BROWN5
Adams,7,47,99,BROWN6
Adams,7,48,99,BROWN6
Adams,7,49,101,BROWN6
Adams,7,50,100,BROWN6
Adams,7,51,97,BROWN6
Adams,7,52,100,BROWN6
Adams,7,53,96,BROWN6
Adams,7,54,98,BROWN6
Adams,7,55,98,BROWN6
Adams,7,56,149,BROWN6
