"County","Tabulator ID","Batch",". of Ballots","Location"
"Douglas","1","PRI-0799",100,78
"Douglas","1","PRI-0800",100,73
"Douglas","1","PRI-0801",100,78
"Douglas","1","PRI-0802",100,82
"Douglas","1","PRI-0803",100,73
"Douglas","1","PRI-0804",100,82
"Douglas","1","PRI-0805",100,78
"Douglas","1","PRI-0806",100,73
"Douglas","1","PRI-0807",100,72
"Douglas","1","PRI-0808",100,78
"Douglas","1","PRI-0809",100,78
"Douglas","1","PRI-0810",100,74
"Douglas","1","PRI-0811",100,78
"Douglas","1","PRI-0812",100,72
"Douglas","1","PRI-0813",43,82
"Douglas","1","PRI-0814",100,73
"Douglas","1","PRI-0815",100,72
"Douglas","1","PRI-0816",100,82
"Douglas","1","PRI-0817",100,73
"Douglas","1","PRI-0818",100,82
"Douglas","1","PRI-0819",100,82
"Douglas","1","PRI-0820",100,86
"Douglas","1","PRI-0821",100,74
"Douglas","1","PRI-0822",100,63
"Douglas","1","PRI-0823",100,63
"Douglas","1","PRI-0824",100,86
"Douglas","1","PRI-0825",100,80
"Douglas","1","PRI-0826",100,86
"Douglas","1","PRI-0827",99,80
"Douglas","1","PRI-0828",100,86
"Douglas","1","PRI-0829",100,74
"Douglas","1","PRI-0830",100,63
"Douglas","1","PRI-0831",100,74
"Douglas","1","PRI-0832",30,63
"Douglas","1","PRI-0833",45,93
"Douglas","1","PRI-0834",100,74
"Douglas","1","PRI-0835",100,74
"Douglas","1","PRI-0836",100,63
"Douglas","1","PRI-0837",67,89
"Douglas","1","PRI-0838",100,80
"Douglas","1","PRI-0839",100,74
"Douglas","1","PRI-0840",100,80
"Douglas","1","PRI-0841",55,80
"Douglas","1","PRI-0842",100,80
"Douglas","1","PRI-0843",100,63
"Douglas","1","PRI-0844",100,74
"Douglas","1","PRI-0845",100,74
"Douglas","1","PRI-0846",100,86
"Douglas","1","PRI-0847",27,63
"Douglas","1","PRI-0848",100,63
"Douglas","1","PRI-0849",100,74
"Douglas","1","PRI-0850",100,63
"Douglas","1","PRI-0851",100,63
"Douglas","1","PRI-0852",100,80
"Douglas","1","PRI-0853",79,80
"Douglas","1","PRI-0854",100,86
"Douglas","1","PRI-0855",40,63
"Douglas","1","PRI-0856",100,86
"Douglas","1","PRI-0857",100,80
"Douglas","1","PRI-0858",100,74
"Douglas","1","PRI-0859",100,74
"Douglas","1","PRI-0860",100,86
"Douglas","1","PRI-0861",100,86
"Douglas","1","PRI-0862",100,80
"Douglas","1","PRI-0863",100,82
"Douglas","1","PRI-0864",100,89
"Douglas","1","PRI-0865",67,74
"Douglas","1","PRI-0866",100,82
"Douglas","1","PRI-0867",100,80
"Douglas","1","PRI-0868",99,86
"Douglas","1","PRI-0869",100,86
"Douglas","1","PRI-0870",100,89
"Douglas","1","PRI-0871",100,80
"Douglas","1","PRI-0872",57,82
"Douglas","1","PRI-0873",100,80
"Douglas","1","PRI-0874",100,80
"Douglas","1","PRI-0875",100,89
"Douglas","1","PRI-0876",85,86
"Douglas","1","PRI-0877",100,82
"Douglas","1","PRI-0878",100,82
"Douglas","1","PRI-0879",100,82
"Douglas","1","PRI-0880",100,80
"Douglas","1","PRI-0881",100,82
"Douglas","1","PRI-0882",100,86
"Douglas","1","PRI-0883",99,89
"Douglas","1","PRI-0884",100,89
"Douglas","1","PRI-0885",78,82
"Douglas","1","PRI-0886",100,78
"Douglas","1","PRI-0887",100,86
"Douglas","1","PRI-0888",100,92
"Douglas","1","PRI-0889",100,92
"Douglas","1","PRI-0890",100,78
"Douglas","1","PRI-0891",100,86
"Douglas","1","PRI-0892",62,86
"Douglas","1","PRI-0893",100,86
"Douglas","1","PRI-0894",95,86
"Douglas","1","PRI-0895",100,95
"Douglas","1","PRI-0896",99,93
"Douglas","1","PRI-0897",95,92
"Douglas","1","PRI-0898",100,95
"Douglas","1","PRI-0899",100,89
"Douglas","1","PRI-0900",100,92
"Douglas","1","PRI-0901",100,95
"Douglas","1","PRI-0902",100,93
"Douglas","1","PRI-0903",100,92
"Douglas","1","PRI-0904",100,89
"Douglas","1","PRI-0905",49,89
"Douglas","1","PRI-0906",100,93
"Douglas","1","PRI-0907",71,89
"Douglas","1","PRI-0908",100,92
"Douglas","1","PRI-0909",100,95
"Douglas","1","PRI-0910",100,95
"Douglas","1","PRI-0911",98,89
"Douglas","1","PRI-0912",100,95
"Douglas","1","PRI-0913",100,89
"Douglas","1","PRI-0914",100,92
"Douglas","1","PRI-0915",100,89
"Douglas","1","PRI-0916",100,89
"Douglas","1","PRI-0917",100,89
"Douglas","1","PRI-0918",99,89
"Douglas","1","PRI-0919",100,89
"Douglas","1","PRI-0920",100,89
"Douglas","1","PRI-0921",100,89
"Douglas","1","PRI-0922",100,89
"Douglas","1","PRI-0923",100,98
"Douglas","1","PRI-0924",41,89
"Douglas","1","PRI-0925",100,98
"Douglas","1","PRI-0926",100,98
"Douglas","1","PRI-0927",100,98
"Douglas","1","PRI-0928",100,98
"Douglas","1","PRI-0929",100,98
"Douglas","1","PRI-0930",86,98
"Douglas","1","PRI-0931",100,98
"Douglas","1","PRI-0932",100,98
"Douglas","1","PRI-0933",100,98
"Douglas","1","PRI-0934",100,98
"Douglas","1","PRI-0935",100,96
"Douglas","1","PRI-0936",100,98
"Douglas","1","PRI-0937",100,98
"Douglas","1","PRI-0938",100,98
"Douglas","1","PRI-0939",100,98
"Douglas","1","PRI-0940",100,96
"Douglas","1","PRI-0941",100,98
"Douglas","1","PRI-0942",100,96
"Douglas","1","PRI-0943",100,98
"Douglas","1","PRI-0944",100,96
"Douglas","1","PRI-0945",90,98
"Douglas","1","PRI-0946",100,98
"Douglas","1","PRI-0947",100,96
"Douglas","1","PRI-0948",90,96
"Douglas","1","PRI-0949",100,94
"Douglas","1","PRI-0950",100,94
"Douglas","1","PRI-0951",100,94
"Douglas","1","PRI-0952",100,94
"Douglas","1","PRI-0953",100,94
"Douglas","1","PRI-0954",100,96
"Douglas","1","PRI-0955",100,94
"Douglas","1","PRI-0956",100,96
"Douglas","1","PRI-0957",100,94
"Douglas","1","PRI-0958",99,96
"Douglas","1","PRI-0959",52,96
"Douglas","1","PRI-0960",100,98
"Douglas","1","PRI-0961",100,96
"Douglas","1","PRI-0962",100,98
"Douglas","1","PRI-0963",100,98
"Douglas","1","PRI-0964",100,96
"Douglas","1","PRI-0965",100,96
"Douglas","1","PRI-0966",100,98
"Douglas","1","PRI-0967",100,96
"Douglas","1","PRI-0968",100,96
"Douglas","1","PRI-0969",100,98
"Douglas","1","PRI-0970",98,96
"Douglas","1","PRI-0971",100,96
"Douglas","1","PRI-0972",100,98
"Douglas","1","PRI-0973",100,96
"Douglas","1","PRI-0974",100,96
"Douglas","1","PRI-0975",100,98
"Douglas","1","PRI-0976",100,96
"Douglas","1","PRI-0977",100,96
"Douglas","1","PRI-0978",100,96
"Douglas","1","PRI-0979",100,94
"Douglas","1","PRI-0980",100,94
"Douglas","1","PRI-0981",100,96
"Douglas","1","PRI-0982",100,96
"Douglas","1","PRI-0983",100,94
"Douglas","1","PRI-0984",34,94
"Douglas","1","PRI-0985",23,94
"Douglas","1","PRI-0986",24,94
"Douglas","1","PRI-0987",99,94
"Douglas","1","PRI-0988",82,94
"Douglas","1","PRI-0989",100,94
