county_name,contest_name,choice,votes
Teller,Florissant Fire Protection District Ballot Issue 6A,Yes/For,763
Washington,Akron School District R-1 School Board Director At-Large - 2 Year Term,Corby Kneedler,855
Washington,Akron School District R-1 School Board Director At-Large - 4 Year Term,Megan Bower,566
Washington,Akron School District R-1 School Board Director At-Large - 4 Year Term,Fred Raish,532
Washington,Akron School District R-1 School Board Director At-Large - 4 Year Term,Britney Weers,429
Washington,Proposition LL (Statutory),No/Against,1133
Washington,Proposition LL (Statutory),Yes/For,567
Washington,Proposition MM (Statutory),No/Against,1244
Washington,Proposition MM (Statutory),Yes/For,450
Weld,City of Brighton Mayor,Gregory Mills,80
Weld,City of Brighton Councilmember - Ward 1,Rhianon Collins,57
Weld,City of Brighton Councilmember - Ward 1,Jessie Williams,38
Weld,City of Brighton Councilmember - Ward 2,Ann Taddeo,4
Weld,City of Dacono Council Members,Drew Martinez,614
Weld,City of Dacono Council Members,Kevin Plain,556
Weld,City of Dacono Council Members,Keith A. Foster,335
Weld,City of Fort Lupton Mayor,Chris Ceretto,1320
Weld,City of Fort Lupton Ward 1 Councilmember,Valerie Blackston,176
Weld,City of Fort Lupton Ward 1 Councilmember,Sebastian Carrasco,143
Weld,City of Fort Lupton Ward 2 Councilmember,Claud Hanes,315
Weld,City of Fort Lupton Ward 2 Councilmember,Julianna Williams,299
Weld,City of Fort Lupton Ward 3 Councilmember,Michael Sanchez,216
Weld,City of Fort Lupton Ward 3 Councilmember,Beth McWilliams,188
Weld,City of Fort Lupton Ward 3 Councilmember,Justin Turigliatto,77
Weld,City of Greeley Mayor,Dale Hall,11991
Weld,City of Greeley Mayor,Tiffany Simmons,9496
Weld,City of Greeley Councilmember At-Large,Ryan Roth,10763
Weld,City of Greeley Councilmember At-Large,Rachelle Tabor,6087
Weld,City of Greeley Councilmember At-Large,Antonio Molina-Haro,3348
Weld,City of Greeley Councilmember At-Large,Kendall R. Boots,7
Weld,City of Greeley Councilmember Ward 2,Deborah DeBoutez,2339
Weld,City of Greeley Councilmember Ward 2,Brandon Wark,1508
Weld,City of Greeley Councilmember Ward 3,Johnny Olson,3288
Weld,City of Greeley Councilmember Ward 3,Valerie Leal-Whitehead,2697
Weld,City of Greeley Councilmember Ward 4,Brian Rudy,3471
Weld,City of Greeley Councilmember Ward 4,Amberleigh Gregor,2280
Weld,City of Greeley Councilmember Ward 4,"W.D. ""Bill"" Gillard",1228
Weld,City of Longmont Mayor,Susie Hidalgo-Fahring,57
Weld,City of Longmont Mayor,Shakeel Dalal,42
Weld,City of Longmont Mayor,Diane Crist,24
Weld,City of Longmont Mayor,Sarah Levison,16
Weld,City of Longmont City Council At Large,Jake Marsing,76
Weld,City of Longmont City Council At Large,Crystal Prieto,67
Weld,City of Longmont City Council At Large,John Lembke,24
Weld,City of Longmont City Council At Large,Riegan Sage,22
Weld,City of Longmont City Council At Large,Alex Kalkhofer,16
Weld,City of Longmont City Council At Large,Steven Altschuler,15
Weld,City of Northglenn Council Member - Ward 2,Joshua D. Sievers,0
Weld,City of Northglenn Council Member - Ward 2,Jordan Stransky,0
Weld,Town of Firestone Special Vacancy Election Board of Trustees,John Damsma,1712
Weld,Town of Firestone Special Vacancy Election Board of Trustees,Samantha Meiring,1317
Weld,Town of Firestone Special Vacancy Election Board of Trustees,Michael Malek,608
Weld,Town of Severance Council Members,Karen Hessler,1424
Weld,Town of Severance Council Members,Dave Bruen,1414
Weld,Town of Severance Council Members,Stephen Gagliardi,1256
Weld,Town of Severance Council Members,Josh Ochs,1200
Weld,Town of Severance Council Members,Tad Borrett,1045
Weld,Town of Severance Council Members,Jeff Logue,808
Weld,School District 27J Board of Education Director District No. 2,Starr Trujillo,111
Weld,School District 27J Board of Education Director District No. 4,Ashley Conn,116
Weld,School District 27J Board of Education Director District No. 5,Ramon Alvarado,112
Weld,School District 27J Board of Education Director District No. 6,Amy Gomez,90
Weld,School District 27J Board of Education Director District No. 6,Tracie Alvarado,57
Weld,Weld County School District 6 Board of Education School Director,Robyn Roggy,14174
Weld,Weld County School District 6 Board of Education School Director,Kyle L Bentley,13284
Weld,Weld County School District 6 Board of Education School Director,Weston Edmunds,12782
Weld,Weld County School District 6 Board of Education School Director,Deana Lemos-Garcia,12429
Weld,Weld County School District 6 Board of Education School Director,Jeremy L Waters,9863
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Hadley Solomon,8681
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Peggy A. Kelly,7096
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,Meosha Babbs,8018
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,John Ahrens,7334
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan,11227
Weld,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek,11134
Weld,City of Longmont Municipal Court Judge - Frick,Yes/For,94
Weld,City of Longmont Municipal Court Judge - Frick,No/Against,22
Weld,Thompson School District R2-J Board of Education Director District B,Mike Scholl,161
Weld,Thompson School District R2-J Board of Education Director District E,Mary Buchanan,161
Weld,Thompson School District R2-J Board of Education Director District E,Alexandra Lessem,73
Weld,Thompson School District R2-J Board of Education Director District F,Lori Goebel,164
Weld,Thompson School District R2-J Board of Education Director District F,Dmitri Atrash,74
Weld,Weld County School District RE-10J Director District B,Leonard Krise,204
Weld,Weld County School District RE-10J Director District C,Jessica M Francis,187
Weld,Weld RE-8 School District Director District A,Brian Hardwick,1976
Weld,Weld RE-8 School District Director District F,Dez Packard,1801
Weld,Weld RE-8 School District Director District G,Erica Seegrist,1448
Weld,Weld RE-8 School District Director District G,Cristian Gonzalez-Torres,972
Weld,Weldon Valley School District RE-20J Board of Education (4 year term),Dustin A. Heid,0
Weld,Weldon Valley School District RE-20J Board of Education (4 year term),Leigha Mertens,0
Weld,Weldon Valley School District RE-20J Board of Education (4 year term),Camilla Lozier,0
Weld,Weldon Valley School District RE-20J Board of Education (4 year term),Mickaela Gronsten,0
Weld,Weldon Valley School District RE-20J Board of Education (2 year term),Kyle Groves,0
Weld,Wiggins School District RE-50J Board of Education,Derek Pope,40
Weld,Wiggins School District RE-50J Board of Education,Jessica Musgrave,31
Weld,Wiggins School District RE-50J Board of Education,Craig Lippitt,13
Weld,Wiggins School District RE-50J Board of Education,Nathan Schroeder,10
Weld,Weld County School District RE-4 Director District A,Raymond Ruth,6253
Weld,Weld County School District RE-4 Director District A,Christopher Kiraly,5123
Weld,Weld County School District RE-4 Director District C,Lance Nichols,8983
Weld,Proposition LL (Statutory),Yes/For,44563
Weld,Proposition LL (Statutory),No/Against,34907
Weld,Proposition MM (Statutory),Yes/For,40057
Weld,Proposition MM (Statutory),No/Against,39408
Weld,City of Evans Ballot Issue 2A,Yes/For,2270
Weld,City of Evans Ballot Issue 2A,No/Against,970
Weld,Town of Mead Ballot Issue 2B,No/Against,1303
Weld,Town of Mead Ballot Issue 2B,Yes/For,808
Weld,City of Fort Lupton Ballot Issue 2C,Yes/For,1235
Weld,City of Fort Lupton Ballot Issue 2C,No/Against,370
Weld,City of Dacono Ballot Question 2D,Yes/For,748
Weld,City of Dacono Ballot Question 2D,No/Against,313
Weld,City of Dacono Ballot Question 2E,Yes/For,972
Weld,City of Dacono Ballot Question 2E,No/Against,104
Weld,City of Dacono Ballot Question 2F,Yes/For,636
Weld,City of Dacono Ballot Question 2F,No/Against,422
Weld,City of Dacono Ballot Question 2G,Yes/For,821
Weld,City of Dacono Ballot Question 2G,No/Against,250
Weld,Town of Ault Ballot Issue 2H,No/Against,332
Weld,Town of Ault Ballot Issue 2H,Yes/For,214
Weld,Town of Severance Ballot Issue 2I,No/Against,1426
Weld,Town of Severance Ballot Issue 2I,Yes/For,1242
Weld,Town of Firestone Ballot Question 2J,Yes/For,3030
Weld,Town of Firestone Ballot Question 2J,No/Against,1153
Weld,Town of Timnath Ballot Issue 3A,No/Against,0
Weld,Town of Timnath Ballot Issue 3A,Yes/For,0
Weld,Thompson School District R2-J Ballot Issue 5A,No/Against,146
Weld,Thompson School District R2-J Ballot Issue 5A,Yes/For,116
Weld,Weld County School District RE-10J Ballot Issue 5B,Yes/For,151
Weld,Weld County School District RE-10J Ballot Issue 5B,No/Against,126
Weld,Evans Fire Protection District Ballot Issue 6A,Yes/For,2072
Weld,Evans Fire Protection District Ballot Issue 6A,No/Against,1405
Weld,Hudson Fire Protection District Ballot Issue 6B,Yes/For,1079
Weld,Hudson Fire Protection District Ballot Issue 6B,No/Against,806
Yuma,City of Yuma Mayor,Tim McClung,472
Yuma,City of Yuma Mayor,Ryan Saffer,285
Yuma,City of Yuma City Council,Michael R Aagesen,547
Yuma,City of Yuma City Council,Nathan O'Neal,482
Yuma,City of Yuma City Council,Michael Fitzsimmons,464
Yuma,City of Yuma City Council,Jerry Thompson,444
Yuma,City of Yuma City Council,Jeff Denney,165
Yuma,Haxtun School District RE-2J Board of Directors,Christi Anne Gibson,2
Yuma,Haxtun School District RE-2J Board of Directors,Amy Kilgour,2
Yuma,Wray School District RD-2 Board of Education Directors,Maggie Bowman,726
Yuma,Wray School District RD-2 Board of Education Directors,Jeffrey Wingfield,676
Yuma,Wray School District RD-2 Board of Education Directors,Kristen Schaffner,609
Yuma,Yuma School District-1 Board of Education Directors,John Deering,1049
Yuma,Yuma School District-1 Board of Education Directors,Ronella M. Noble,934
Yuma,Yuma School District-1 Board of Education Directors,Jeff M. Ovalle,826
Yuma,Proposition LL (Statutory),No/Against,1508
Yuma,Proposition LL (Statutory),Yes/For,1193
Yuma,Proposition MM (Statutory),No/Against,1717
Yuma,Proposition MM (Statutory),Yes/For,981
Yuma,City of Yuma Ballot Issue 2A,Yes/For,474
Yuma,City of Yuma Ballot Issue 2A,No/Against,333
Yuma,City of Yuma Ballot Question 2B,No/Against,527
Yuma,City of Yuma Ballot Question 2B,Yes/For,244
Yuma,Haxtun School District RE-2J Referred Ballot Issue 5A,No/Against,5
Yuma,Haxtun School District RE-2J Referred Ballot Issue 5A,Yes/For,1
