name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Phillips,CVR_Export_20251113104134.csv,manifest,1344,122251,FAILED,2025-11-13 11:37:15.550688,E2A147F186657EF952C5A9198696505CABC7A1EAC75E7662C85863EFCE076CC2,E2A147F186657EF952C5A9198696505CABC7A1EAC75E7662C85863EFCE076CC2
Arapahoe,Modified_CVR_Export_20251113144743.csv,manifest,174303,36186451,FAILED,2025-11-13 15:36:27.380832,4EAF3AC21EFD2D5695D91BDBAF9D99529CAF26D8B48620C0678471713D7ADC49,4EAF3AC21EFD2D5695D91BDBAF9D99529CAF26D8B48620C0678471713D7ADC49
Arapahoe,Modified_CVR_Export_20251113144743.csv,manifest,174303,35837845,FAILED,2025-11-13 15:44:36.441657,7CB40B03814E6EA3C781BB196F41013190EF97BF7B5A72E2B502F58A2C3AADA4,7CB40B03814E6EA3C781BB196F41013190EF97BF7B5A72E2B502F58A2C3AADA4
Montezuma,CVR_Export_20251114105307.csv,manifest,8411,665856,FAILED,2025-11-14 14:11:37.456557,97ECF7B53D84386133A166247B9C640AF13E86D72736CE42DF32CD22B86B65B6,97ECF7B53D84386133A166247B9C640AF13E86D72736CE42DF32CD22B86B65B6
Jackson,Jackson Verified Ballot Manifest.csv,manifest,24,510,HASH_MISMATCH,2025-11-13 08:34:22.615614,4E216D9A28F84EBBC4C373CF468927CF9BBB015452E2DAFB97EE2B6044AE5A62,CD8793AA58B7448FC038C42EFD709FDEB8FD4566D9D916920A856252FF48AADE
Jackson,Jackson Verified Ballot Manifest.csv,manifest,24,510,HASH_MISMATCH,2025-11-13 08:35:57.97683,4E216D9A28F84EBBC4C373CF468927CF9BBB015452E2DAFB97EE2B6044AE5A62,CD8793AA58B7448FC038C42EFD709FDEB8FD4566D9D916920A856252FF48AADE
Jackson,Jackson Verified Ballot Manifest.csv,manifest,24,510,HASH_MISMATCH,2025-11-13 08:36:42.442156,4E216D9A28F84EBBC4C373CF468927CF9BBB015452E2DAFB97EE2B6044AE5A62,CD8793AA58B7448FC038C42EFD709FDEB8FD4566D9D916920A856252FF48AADE
Jackson,CVR_Export_20251013113947 - Shortcut.lnk,manifest,2,843,HASH_MISMATCH,2025-11-13 08:49:15.447062,6400423EF632FFEAF64733A2CF45D440DDDCD8492CFA15861E7E5773A1F02792,DB7C2698860412A4CC0F1C8175CF777F4F0C94FDDD114E405DF243359DCF01BF
Jackson,CVR_Export_20251013113947 - Shortcut.lnk,manifest,2,843,HASH_MISMATCH,2025-11-13 08:51:13.714211,6400423EF632FFEAF64733A2CF45D440DDDCD8492CFA15861E7E5773A1F02792,DB7C2698860412A4CC0F1C8175CF777F4F0C94FDDD114E405DF243359DCF01BF
Mineral,modifiedCVR_Export_20251112170315.csv,manifest,473,18680,HASH_MISMATCH,2025-11-13 09:04:15.507486,477DFFBE55417B226BEA679B462858B7BA02B4CAAC2CC821CE4BF91CE2B76472,477DFFBE55417B226BEA679B462858B7BA02B4CAAC2CC821CE4BF91CE2B7647
Kiowa,Hash Value.txt,manifest,12,189,HASH_MISMATCH,2025-11-13 09:26:13.296741,8019BCED6340B754E7791C97BD7B913693FD11585ABCF926F108F89E84C1EB4A,A92150868C4510A344872A19425B20253518291027C8AD51F0A727734F6F78B7
Kiowa,Hash Value.txt,manifest,12,189,HASH_MISMATCH,2025-11-13 09:27:52.106262,8019BCED6340B754E7791C97BD7B913693FD11585ABCF926F108F89E84C1EB4A,A92150868C4510A344872A19425B20253518291027C8AD51F0A727734F6F78B7
Cheyenne,Modified_CVR_Export_20251113101536.csv,manifest,616,24452,HASH_MISMATCH,2025-11-13 10:31:22.649387,CB9F2723E96FCF3FD4784BE6575CFDED5C08A9FB1242C6BFB6698F83421D0A53,4CD7859B8305DB8D03B0F53A540E388053719E23960AB84EB582A3C31DDC2C0C
Yuma,Modified_CVR_Export_20251113105603 11-13.csv,manifest,2754,189287,HASH_MISMATCH,2025-11-13 11:18:20.757595,2541E42FE296E00E52691423AF17271312BEDF95AA00F2F463059AB5667CB797,A7347022D6DA2485F94D59CF2E2CBC3A185B671392AB1BEB37A655A5534C59BD
Phillips,CVR_Export_20251113104134.csv,manifest,1344,122251,HASH_MISMATCH,2025-11-13 11:43:53.193196,E2A147F186657EF952C5A9198696505CABC7A1EAC75E7662C85863EFCE076CC2,4058FAC59FCC2F8664C72ED00145289C8B781607FA702EBE7016499671B35ADE
Denver,DenverManifest2025Coordinated_20251113.csv,manifest,3838,102134,HASH_MISMATCH,2025-11-13 11:45:23.770984,E4E49C29881B75ABF0F5B56A3EB4EC04013697B7FD22B8200862C907CBA60272,2E7791C2FF194E6B243675941AE897ECCF56334A6C1D902A55FBF073D796B86D
Denver,DenverManifest2025Coordinated_20251113.csv,manifest,3838,102134,HASH_MISMATCH,2025-11-13 11:47:31.397958,5C2CC20E3E4DCA4C1A7A8B22F283591651C2CA86689CD77A93B972D6277BA740,2E7791C2FF194E6B243675941AE897ECCF56334A6C1D902A55FBF073D796B86D
Garfield,2025 General Ballot Manifest.csv,manifest,329,9013,HASH_MISMATCH,2025-11-13 12:04:13.520078,28413BEF4FAF79D3FF21E8CE75F81E3675543384F805556105D1E989C7749BAD,BALLOT MANIFEST 28413BEF4FAF79D3FF21E8CE75F81E3675543384F8055561
Garfield,2025 General Ballot Manifest.csv,manifest,329,9013,HASH_MISMATCH,2025-11-13 12:04:22.710245,28413BEF4FAF79D3FF21E8CE75F81E3675543384F805556105D1E989C7749BAD,28413BEF4FAF79D3FF21E8CE75F81E3675543384F8055561
Rio Blanco,Modified CVR_Export_20251113105658.csv,manifest,1986,122778,HASH_MISMATCH,2025-11-13 12:07:58.646467,857F89E4374FF3FF0EEAAC52D5316904D00F8E392268A321FAC4C05DC3EE9EC9,C721CDBAFDE3F7FA713F472A93A748EB95EAF3761FBBE212E31AF82C4DEB1748
Phillips,CVR_Export_20251113104134.csv,manifest,1344,122251,HASH_MISMATCH,2025-11-13 12:11:48.170108,E2A147F186657EF952C5A9198696505CABC7A1EAC75E7662C85863EFCE076CC2,4058FAC59FCC2F8664C72ED00145289C8B781607FA702EBE7016499671B35ADE
Conejos,ConejosBallotManifest.csv,manifest,43,1096,HASH_MISMATCH,2025-11-13 13:19:56.130482,7C187B582338C76CFD7BF966C1CB50EA7AC4841DD953EC5CFA509A52FB26AFFA,BFC383563AD99745262998E411BA89692FF22A00442EA9C2617EDF02E653135D
Conejos,ConejosBallotManifest.csv,manifest,43,1096,HASH_MISMATCH,2025-11-13 13:20:44.728885,7C187B582338C76CFD7BF966C1CB50EA7AC4841DD953EC5CFA509A52FB26AFFA,BFC383563AD99745262998E411BA89692FF22A00442EA9C2617EDF02E653135D
Conejos,ConejosBallotManifest.csv,manifest,43,1096,HASH_MISMATCH,2025-11-13 13:21:36.011605,7C187B582338C76CFD7BF966C1CB50EA7AC4841DD953EC5CFA509A52FB26AFFA,BFC383563AD99745262998E411BA89692FF22A00442EA9C2617EDF02E653135D
Larimer,2025CE Larimer Ballot Manifest.csv,manifest,2083,54645,HASH_MISMATCH,2025-11-13 14:53:54.184544,4118F2A609A63AFACC0F5CBFD7CB728F3499A14081D84876E44069EDC01F4B9A,9A05B49E77A7C92D224763A328FF9997D918F68D1E86F45F16E45429BCAA1CDD
Moffat,2025 Coordinated Moffat Ballot Manifest.csv,manifest,147,4748,HASH_MISMATCH,2025-11-13 16:31:07.049827,923CBC6793EC384848B66A28A507AFDCD889424BB424B18848B3BCED88B95AE1,C4A89112108CDC8A8983FC5E0658B7745EBAA78BBFB9BD26765B5C937F07B1FA
Park,CVR_Export_20251113165549.csv,manifest,7398,428888,HASH_MISMATCH,2025-11-13 17:03:35.646133,9EE58373DAFD1B67B361025AF7F259664FA79072CA14932E39FE23773CD70543,1DEA10E5367A7EEFB5A5F69312CB1B682A23B097
Park,CVR_Export_20251113165549.csv,manifest,7398,428888,HASH_MISMATCH,2025-11-13 17:04:47.773932,9EE58373DAFD1B67B361025AF7F259664FA79072CA14932E39FE23773CD70543,1DEA10E5367A7EEFB5A5F69312CB1B682A23B097
Boulder,Boulder 2025C Ballot Manifest.csv,manifest,16,351,HASH_MISMATCH,2025-11-13 19:01:06.309904,D39A155E3637BC80D78C5AB0EC4E27EA9B31CBFDE98450D7505ED11E35753373,E4C3C177ADEF155CF66DEC3C1F1FCB5D06256F93
Boulder,CVR_Export_20251113161832_modified.csv,manifest,121588,41065244,HASH_MISMATCH,2025-11-13 19:01:15.781352,C3A6CDA8E9625A180C3263F8DE1C46E57656795B69A527358052653FA8E41230,E8A65EA07288D6727E5ADC09D4D03D920950DB19
Montezuma,CVR Export hash value.rtf,manifest,9,347,HASH_MISMATCH,2025-11-14 12:26:05.846468,58163440537B5E81EF422D9D7391132ACC8501B07391D3B1E0E2C7757B0A26E2,981C7B149E4D802E575F903C03AB2A3416C07A7A4E39BAF42181482C2EBC73B8
Montezuma,CVR Export hash value.rtf,manifest,9,347,HASH_MISMATCH,2025-11-14 12:26:34.840707,58163440537B5E81EF422D9D7391132ACC8501B07391D3B1E0E2C7757B0A26E2,981C7B149E4D802E575F903C03AB2A3416C07A7A4E39BAF42181482C2EBC73B8
Montezuma,CVR Export hash value.rtf,manifest,9,347,HASH_MISMATCH,2025-11-14 12:30:34.543556,58163440537B5E81EF422D9D7391132ACC8501B07391D3B1E0E2C7757B0A26E2,981C7B149E4D802E575F903C03AB2A3416C07A7A4E39BAF42181482C2EBC73B8
Montezuma,CVR_Export_20251114105307.csv,manifest,8411,665856,HASH_MISMATCH,2025-11-14 12:35:22.611057,97ECF7B53D84386133A166247B9C640AF13E86D72736CE42DF32CD22B86B65B6,981C7B149E4D802E575F903C03AB2A3416C07A7A4E39BAF42181482C2EBC73B8
Montezuma,CVR_Export_20251114105307.csv,manifest,8411,665856,HASH_MISMATCH,2025-11-14 12:38:04.692045,97ECF7B53D84386133A166247B9C640AF13E86D72736CE42DF32CD22B86B65B6,981C7B149E4D802E575F903C03AB2A3416C07A7A4E39BAF42181482C2EBC73B8
Montezuma,CVR_Export_20251114105307.csv,manifest,8411,665856,HASH_MISMATCH,2025-11-14 12:49:37.787164,97ECF7B53D84386133A166247B9C640AF13E86D72736CE42DF32CD22B86B65B6,822CDDCED3208BD768EEB4DE08DA563E6A98346E53E546D6638417DA4C032E8E
Huerfano,Ballot Manifest_11_13_2025.ods,manifest,101,16118,HASH_VERIFIED,2025-11-13 10:18:15.098129,A29234CE538F4DB04C1371015FB30C68617C535E2652FD2FB7CBBEBF1B398666,A29234CE538F4DB04C1371015FB30C68617C535E2652FD2FB7CBBEBF1B398666
Teller,2025 Manifest.ods,manifest,128,18545,HASH_VERIFIED,2025-11-13 11:48:01.640597,D0899D459B40F2DEBB4E337B88458D8A0F2F27BAB99F58FE32616FC783280A96,D0899D459B40F2DEBB4E337B88458D8A0F2F27BAB99F58FE32616FC783280A96
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.xlsx,manifest,100,22979,HASH_VERIFIED,2025-11-13 12:51:34.761107,84ACB272D376EA4AD6228C6713E9DD874C9A4EF1C312B4D4ACA15AAFC3F7A617,84ACB272D376EA4AD6228C6713E9DD874C9A4EF1C312B4D4ACA15AAFC3F7A617
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.csv,manifest,665,14941,HASH_VERIFIED,2025-11-13 12:56:25.792828,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.csv,manifest,665,14941,HASH_VERIFIED,2025-11-13 12:59:13.761485,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.csv,manifest,665,14941,HASH_VERIFIED,2025-11-13 13:00:03.738199,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.csv,manifest,665,14941,HASH_VERIFIED,2025-11-13 13:00:37.847404,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435
Eagle,Ballot Manifest Eagle County 2025 Coordinated Election.csv,manifest,665,14941,HASH_VERIFIED,2025-11-13 13:01:30.503909,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435,692C8CB02A9159CB6217CB8EB3807A4FAD0A980E6BBB1C5E3E84F99C48139435
San Miguel,2025 BallotManifestTemplate (14).csv,manifest,63,1702,HASH_VERIFIED,2025-11-13 14:27:57.462685,B7B519D37BD558DDF2BCE7E8FF275C8F522916AA530C5E4220D3ECC5CD4C2D33,B7B519D37BD558DDF2BCE7E8FF275C8F522916AA530C5E4220D3ECC5CD4C2D33
