county_id,county_name,contest_name,contest_id
3,Arapahoe,City of Sheridan City Council Member Ward II,1423974
3,Arapahoe,City of Sheridan City Council Member Ward III,1423976
3,Arapahoe,Adams-Arapahoe School District 28J Board of Directors,1423978
3,Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,1423980
3,Arapahoe,Byers School District 32J School Board Director,1423982
3,Arapahoe,Cherry Creek School District No. 5 School Board Director - District D,1423984
3,Arapahoe,Cherry Creek School District No. 5 School Board Director - District E,1423986
3,Arapahoe,Englewood School District School Board Director,1423988
3,Arapahoe,Strasburg School District 31J School Board Director,1423990
3,Arapahoe,Proposition LL (Statutory),1423992
3,Arapahoe,Proposition MM (Statutory),1423994
3,Arapahoe,City of Aurora Question 3B,1423996
3,Arapahoe,City of Aurora Question 3C,1423998
3,Arapahoe,City of Aurora Question 3D,1424000
3,Arapahoe,City of Aurora Question 3E,1424002
3,Arapahoe,City of Aurora Question 3F,1424004
3,Arapahoe,City of Englewood Ballot Question Number 2A,1424006
3,Arapahoe,City of Littleton Ballot Question 3A,1424008
3,Arapahoe,Byers School District No. 32J Ballot Issue 5A,1424010
3,Arapahoe,Deer Trail Rural Fire Protection District Ballot Issue 7B,1424012
3,Arapahoe,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,1424014
3,Arapahoe,Cherry Park General Improvement District Ballot Question 6B,1424016
3,Arapahoe,Cherry Park General Improvement District Ballot Question 6C,1424018
3,Arapahoe,Polo Reserve Metropolitan District Ballot Issue 6A,1424020
3,Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6D,1424022
3,Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6E,1424024
3,Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6F,1424026
3,Arapahoe,Willow Trace Metropolitan District Ballot Issue 6G,1424028
4,Archuleta,Bayfield School District 10 Jt-R Board of Directors,1732913
4,Archuleta,Ignacio School District 11JT Board of Directors,1732915
4,Archuleta,Proposition LL (Statutory),1732917
4,Archuleta,Proposition MM (Statutory),1732919
4,Archuleta,Town of Pagosa Springs Ballot Issue 2A,1732921
4,Archuleta,Upper Pine River Fire Protection District Ballot Issue 7B,1732923
4,Archuleta,Colorado's Timber Ridge Metropolitan District Ballot Question 6A,1732925
5,Baca,Walsh School District RE-1 Board of Directors - Four Year Term,2016458
5,Baca,Walsh School District RE-1 Board of Directors - Two Year Term,2016460
5,Baca,Springfield School District RE-4 Board of Directors - Four Year Term,2016462
5,Baca,Springfield School District RE-4 Board of Directors - Two Year Term,2016464
5,Baca,Proposition LL (Statutory),2016466
5,Baca,Proposition MM (Statutory),2016468
5,Baca,Town of Springfield Ballot Issue 2A,2016470
5,Baca,Town of Springfield Ballot Question 2B,2016472
5,Baca,Town of Springfield Ballot Question 2C,2016474
6,Bent,Bent - Proposition LL (Statutory),1156831
6,Bent,Proposition MM (Statutory),1156833
7,Boulder,City of Boulder Council Candidates,2018164
7,Boulder,City of Lafayette City Council,2018166
7,Boulder,City of Longmont Mayor,2018168
7,Boulder,City of Longmont City Council At Large,2018170
7,Boulder,City of Longmont City Council Ward 2,2018172
7,Boulder,City of Louisville City Council Ward 1 (4-year term),2018174
7,Boulder,City of Louisville City Council Ward 2 (4-year term),2018176
7,Boulder,City of Louisville City Council Ward 3 (4-year term),2018178
7,Boulder,Boulder Valley School District RE-2 Director District B (4 Years),2018180
7,Boulder,Boulder Valley School District RE-2 Director District E (4 Years),2018182
7,Boulder,Boulder Valley School District RE-2 Director District F (4 Years),2018184
7,Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,2018186
7,Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,2018188
7,Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,2018190
7,Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,2018192
7,Boulder,Thompson School District R2-J Board of Education Director District B,2018194
7,Boulder,Thompson School District R2-J Board of Education Director District E,2018196
7,Boulder,Thompson School District R2-J Board of Education Director District F,2018198
7,Boulder,City of Longmont Municipal Court Judge - Frick,2018200
7,Boulder,Proposition LL (Statutory),2018202
7,Boulder,Proposition MM (Statutory),2018204
7,Boulder,Boulder County Ballot Issue 1A,2018206
7,Boulder,Boulder County Ballot Issue 1B,2018208
7,Boulder,City of Boulder Ballot Issue 2A,2018210
7,Boulder,City of Boulder Ballot Issue 2B,2018212
7,Boulder,City of Lafayette Ballot Issue 2C,2018214
7,Boulder,City of Louisville Ballot Question 300,2018216
7,Boulder,City of Louisville Ballot Question 301,2018218
7,Boulder,Thompson School District R2-J Ballot Issue 5A,2018220
7,Boulder,Hygiene Fire Protection District Ballot Issue 6A,2018222
7,Boulder,Sunshine Fire Protection District Ballot Issue 6B,2018224
7,Boulder,Coal Creek Canyon Fire Protection District Ballot Issue 7B,2018226
8,Chaffee,City of Salida Mayor - Two Year Term,672274
8,Chaffee,Salida City Council Ward 1 - Four Year Term,672276
8,Chaffee,Salida City Council Ward 2 - Four Year Term,672278
8,Chaffee,Salida City Council Ward 3 - Four Year Term,672280
8,Chaffee,Buena Vista School District R-31 Board of Education District 2,672282
8,Chaffee,Buena Vista School District R-31 Board of Education District 10,672284
8,Chaffee,Buena Vista School District R-31 Board of Education Director At Large - 4 Year Term,672286
8,Chaffee,Colorado Mountain College Board of Trustees - District 1,672288
8,Chaffee,Colorado Mountain College Board of Trustees - District 3,672290
8,Chaffee,Colorado Mountain College Board of Trustees - District 7,672292
8,Chaffee,Colorado Mountain College Board of Trustees - At Large,672294
8,Chaffee,Salida School District R-32-J Board of Directors - District 3,672296
8,Chaffee,Salida School District R-32-J Board of Directors - District 4,672298
8,Chaffee,Salida School District R-32-J Board of Directors - District 5,672300
8,Chaffee,Salida School District R-32-J Board of Directors - At Large 4 Year Term,672302
8,Chaffee,Proposition LL (Statutory),672304
8,Chaffee,Proposition MM (Statutory),672306
8,Chaffee,Chaffee County Ballot Issue 1A,672308
8,Chaffee,City of Salida Question 2A,672310
8,Chaffee,Buena Vista School District R-31 Ballot Issue 4A,672312
8,Chaffee,Buena Vista School District R-31 Ballot Issue 4B,672314
8,Chaffee,Colorado Mountain College Ballot Issue 7C,672316
8,Chaffee,Northern Chaffee County Library District 6A,672318
9,Cheyenne,Cheyenne - Proposition LL (Statutory),13124
9,Cheyenne,Proposition MM (Statutory),13126
10,Clear Creek,"City of Idaho Springs Mayor, At Large",126838
10,Clear Creek,"City of Idaho Springs City Council, Ward II",126840
10,Clear Creek,Proposition LL (Statutory),126842
10,Clear Creek,Proposition MM (Statutory),126844
10,Clear Creek,CLEAR CREEK COUNTY EMERGENCY SERVICES GENERAL IMPROVEMENT DISTRICT QUESTION 1A,126846
10,Clear Creek,City of Idaho Springs Ballot Question 2A,126848
10,Clear Creek,City of Idaho Springs Ballot Question 2B,126850
10,Clear Creek,City of Idaho Springs Ballot Question 2C,126852
11,Conejos,Alamosa School District RE-11J Director District 3,727860
11,Conejos,Alamosa School District RE-11J Director District 6,727862
11,Conejos,Sanford School District 6J - At Large Director,727864
11,Conejos,Conejos - Proposition LL (Statutory),727866
11,Conejos,Proposition MM (Statutory),727868
11,Conejos,Alamosa School District RE-11J Ballot Issue 5A,727870
12,Costilla,Proposition LL (Statutory),2516163
12,Costilla,Proposition MM (Statutory),2516165
12,Costilla,Costilla County Referred Measure 1A,2516167
12,Costilla,Costilla County Ambulance District Ballot Issue 5A,2516169
12,Costilla,Costilla County Ambulance District Ballot Issue 5B,2516171
13,Crowley,Crowley County School District RE 1-J Board of Directors - 4 Year Term,653357
13,Crowley,Manzanola School District 3J Board of Directors,653359
13,Crowley,Proposition LL (Statutory),653361
13,Crowley,Proposition MM (Statutory),653363
13,Crowley,Crowley - CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A :  BONDS,653365
14,Custer,Proposition LL (Statutory),730837
14,Custer,Proposition MM (Statutory),730839
14,Custer,Custer County Ballot Issue 1A,730841
15,Delta,Director for the Delta County Board of Education - District 1,44936
15,Delta,Director for the Delta County Board of Education - District 5,44938
15,Delta,Proposition LL (Statutory),44940
15,Delta,Proposition MM (Statutory),44942
15,Delta,City of Delta Ballot Issue 2B,44944
15,Delta,City of Delta Ballot Question 2C,44946
15,Delta,City of Delta Ballot Question 2D,44948
15,Delta,City of Delta Ballot Question 2E,44950
15,Delta,City of delta Ballot Question 2F,44952
15,Delta,Town of Paonia Ballot Question 2A,44954
16,Denver,Denver Public Schools Director At-Large,173322
16,Denver,Denver Public Schools Director District 2,173324
16,Denver,Denver Public Schools Director District 3,173326
16,Denver,Denver Public Schools Director District 4,173328
16,Denver,Proposition LL (Statutory),173331
16,Denver,Proposition MM (Statutory),173333
16,Denver,Ballot Issue 2A,173335
16,Denver,Ballot Issue 2B,173337
16,Denver,Ballot Issue 2C,173339
16,Denver,Ballot Issue 2D,173341
16,Denver,Ballot Issue 2E,173343
16,Denver,Referred Question 2F,173345
16,Denver,Referred Question 2G,173347
16,Denver,Referendum 310,173349
17,Dolores,Dolores County School District RE-2J Board of Directors - District A,2292198
17,Dolores, Dolores - Dolores County School District RE-2J Board of Directors - District B,2292200
17,Dolores,Dolores County School District RE-2J Board of Directors - District E,2292202
17,Dolores,Telluride School District R-1 Board of Directors,2292204
17,Dolores,Proposition LL (Statutory),2292206
17,Dolores,Proposition MM (Statutory),2292208
18,Douglas,City of Aurora Council Member - At Large,2146651
18,Douglas,City of Castle Pines Mayor,2146653
18,Douglas,City of Castle Pines - Council District 1,2146655
18,Douglas,City of Castle Pines - Council District 2,2146657
18,Douglas,City of Castle Pines - Council District 3,2146659
18,Douglas,City of Littleton Mayor,2146661
18,Douglas,City of Littleton Council Member At Large,2146663
18,Douglas,"Douglas - Douglas County School Board Director, District B",2146665
18,Douglas,"Douglas - Douglas County School Board Director, District D",2146667
18,Douglas,"Douglas - Douglas County School Board Director, District E",2146669
18,Douglas,"Douglas - Douglas County School Board Director, District G",2146671
18,Douglas,Proposition LL (Statutory),2146673
18,Douglas,Proposition MM (Statutory),2146675
18,Douglas,Town of Parker Ballot Question 2A,2146677
18,Douglas,Town of Parker Ballot Question 2B,2146679
18,Douglas,Town of Parker Ballot Question 2C,2146681
18,Douglas,Town of Parker Ballot Question 2D,2146683
18,Douglas,Town of Parker Ballot Question 2E,2146685
18,Douglas,City of Littleton Ballot Question 3A,2146687
18,Douglas,City of Aurora Question 3B,2146689
18,Douglas,City of Aurora Question 3C,2146691
18,Douglas,City of Aurora Question 3D,2146693
18,Douglas,City of Aurora Question 3E,2146695
18,Douglas,City of Aurora Question 3F,2146697
18,Douglas,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,2146699
18,Douglas,Thunderbird Water and Sanitation District Ballot Issue #6A,2146701
18,Douglas,Promenade at Castle Rock MetropolitanNo. 1 Ballot Issue #6B,2146703
18,Douglas,Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,2146705
18,Douglas,Country Club Drive 6D,2146707
19,Eagle,Town of Eagle - Mayor,654783
19,Eagle,Town of Eagle - Council Member,654785
19,Eagle,Town of Vail - Council Members At-Large,654787
19,Eagle,Roaring Fork School District RE-1 Board of Directors - District A,654789
19,Eagle,Roaring Fork School District RE-1 Board of Directors - District E,654791
19,Eagle,West Grand School District 1-Jt Board of Directors - 4 year term,654793
19,Eagle,West Grand School District 1-Jt Board of Directors - 2 year term,654795
19,Eagle,Colorado Mountain College Board of Trustees - District 1,654797
19,Eagle,Colorado Mountain College Board of Trustees - District 3,654799
19,Eagle,Colorado Mountain College Board of Trustees - District 7,654801
19,Eagle,Colorado Mountain College Board of Trustees - At Large,654803
19,Eagle,Confluence Early Childhood Development Service District Board of Directors - District 4,654805
19,Eagle,Proposition LL (Statutory),654807
19,Eagle,Proposition MM (Statutory),654809
19,Eagle,Eagle County Ballot Issue 1A,654811
19,Eagle,Town of Vail Ballot Issue 2A,654813
19,Eagle,Town of Basalt Ballot Issue 3A,654815
19,Eagle,Eagle River Water And Sanitation District Ballot Issue 6A,654817
19,Eagle,Confluence Early Childhood Development Service District Ballot Issue 7A,654819
19,Eagle,Basalt Regional Library District Ballot Issue 7B,654821
19,Eagle,Colorado Mountain College Ballot Issue 7C,654823
20,Elbert,Calhan School District RJ1 Director - 4 Year Term,115110
20,Elbert,Miami-Yoder School District JT60 Board of Directors - 4 Year Term,115112
20,Elbert,Elizabeth School Board Education Director - 4 Year Term,115114
20,Elbert,Kiowa School C-2 Board Education Director - 4 Year Term,115116
20,Elbert,"Douglas County School Board Director, District B",115118
20,Elbert,"Douglas County School Board Director, District D",115120
20,Elbert,"Douglas County School Board Director, District E",115122
20,Elbert,"Douglas County School Board Director, District G",115124
20,Elbert,Peyton School District No. 23JT Board of Directors - 4 Year Term,115126
20,Elbert,Proposition LL (Statutory),115128
20,Elbert,Proposition MM (Statutory),115130
20,Elbert,Elbert County Ballot Question 1A,115132
20,Elbert,Elbert County Ballot Question 1B,115134
20,Elbert,Town of Kiowa Ballot Issue 2A,115136
20,Elbert,Town of Kiowa Ballot Issue 2B,115138
20,Elbert,Town of Kiowa Ballot Issue 2C,115140
20,Elbert,Town of Kiowa Ballot Issue 2D,115142
20,Elbert,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,115144
20,Elbert,Peyton 23JT School District Ballot Issue 5C,115146
20,Elbert,Kiowa School District C-2 Ballot Issue 4A,115148
20,Elbert,Deer Trail Rural Fire Protection District Ballot Issue 7B,115150
21,El Paso,El Paso County Commissioner - District 5 - REP,2323008
21,El Paso,City of Fountain Mayor,2323010
21,El Paso,City of Fountain Council Member - At Large,2323012
21,El Paso,City of Fountain Council Member Ward 1 - 4 Year Term,2323014
21,El Paso,City of Fountain Council Member Ward 3 - 4 Year Term,2323016
21,El Paso,City of Manitou Springs Mayor,2323018
21,El Paso,City of Manitou Springs City Council - Ward 1 - 4 Year Term,2323020
21,El Paso,City of Manitou Springs City Council - Ward 2 - 4 Year Term,2323022
21,El Paso,City of Manitou Springs City Council - Ward 3 - 4 Year Term,2323024
21,El Paso,Academy School District 20 Board of Directors - 4 Year Term,2323026
21,El Paso,Calhan School District RJ1 Director - 4 Year Term,2323028
21,El Paso,Cheyenne Mountain School District 12 Board of Directors - 4 Year Term,2323030
21,El Paso,Colorado Springs School District 11 Board of Directors - 4 Year Term,2323032
21,El Paso,Ellicott School District 22 Board of Directors - 4 Year Term,2323034
21,El Paso,Lewis-Palmer School District 38 Board of Directors -  District 1 - 4 Year Term,2323036
21,El Paso,Lewis-Palmer School District 38 Board of Directors - District 3 - 4 Year Term,2323038
21,El Paso,Manitou Springs School District 14 Board of Directors - 4 Year Term,2323040
21,El Paso,Miami-Yoder School District JT60 Board of Directors - 4 Year Term,2323042
21,El Paso,Peyton School District No. 23JT Board of Directors - 4 Year Term,2323044
21,El Paso,Widefield School District 3 Board of Directors - 4 Year Term,2323046
21,El Paso,El Paso County Colorado School District 49 Director District 1 - 4 Year Term,2323048
21,El Paso,El Paso County Colorado School District 49 Director District 4 - 4 Year Term,2323050
21,El Paso,Proposition LL (Statutory),2323052
21,El Paso,Proposition MM (Statutory),2323054
21,El Paso,City of Manitou Springs Ballot Issue 2A,2323056
21,El Paso,Widefield School District No. 3 Ballot Issue 4A,2323058
21,El Paso,Widefield School District No. 3 Ballot Issue 4B,2323060
21,El Paso,Manitou Springs School District No. 14 Ballot Issue 4C,2323062
21,El Paso,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,2323064
21,El Paso,Peyton 23JT School District Ballot Issue 5C,2323066
21,El Paso,Cimarron Hills Fire Protection District Ballot Issue 6A,2323068
21,El Paso,Banning Lewis Ranch Metropolitan District No. 5 Ballot Issue 6B,2323070
21,El Paso,Hanover Fire Protection District Ballot Issue 7A,2323072
21,El Paso,Hanover Fire Protection District Ballot Issue 7B,2323074
22,Fremont,City of Canon City - Mayor,29292
22,Fremont,City of Canon City - City Council - District 1,29294
22,Fremont,City of Canon City - City Council - District 3,29296
22,Fremont,City of Canon City - City Council - At Large,29298
22,Fremont,City of Florence - Mayor,29300
22,Fremont,City of Florence - City Council - Ward 1,29302
22,Fremont,City of Florence - City Council - Ward 3,29304
22,Fremont,Colorado Mountain College Board of Trustees - District 1,29306
22,Fremont,Colorado Mountain College Board of Trustees - District 3,29308
22,Fremont,Colorado Mountain College Board of Trustees - District 7,29310
22,Fremont,Colorado Mountain College Board of Trustees - At Large,29312
22,Fremont,Salida School District R-32-J Board of Directors - District 3,29314
22,Fremont,Salida School District R-32-J Board of Directors - District 4,29316
22,Fremont,Salida School District R-32-J Board of Directors - District 5,29318
22,Fremont,Salida School District R-32-J Board of Directors - At Large 4 Year Term,29320
22,Fremont,Proposition LL (Statutory),29322
22,Fremont,Proposition MM (Statutory),29324
22,Fremont,CITY OF CANON CITY ISSUE 2A,29326
22,Fremont,CITY OF CANON CITY ISSUE 2B,29328
22,Fremont,CITY OF FLORENCE ISSUE 2C,29330
22,Fremont,DEER MOUNTAIN FIRE PROTECTION DISTRICT ISSUE 6A: MILL LEVY INCREASE,29332
22,Fremont,Colorado Mountain College Ballot Issue 7C,29334
23,Garfield,Town of Silt Board of Trustees,566159
23,Garfield,Rifle City Council,566161
23,Garfield,Colorado Mountain College Board of Trustees - District 1,566163
23,Garfield,Colorado Mountain College Board of Trustees - District 3,566165
23,Garfield,Colorado Mountain College Board of Trustees - District 7,566167
23,Garfield,Colorado Mountain College Board of Trustees - At Large,566169
23,Garfield,Garfield School RE-2 Dist A,566171
23,Garfield,Garfield School RE-2 District E,566173
23,Garfield,Roaring Fork School District RE-1 Board of Directors - District A,566175
23,Garfield,Roaring Fork School District RE-1 Board of Directors - District E,566177
23,Garfield,Confluence Early Childhood Development Service District Board of Directors - District 1,566179
23,Garfield,Confluence Early Childhood Development Service District Board of Directors - District 2,566181
23,Garfield,Confluence Early Childhood Development Service District Board of Directors - District 3,566183
23,Garfield,Confluence Early Childhood Development Service District Board of Directors - District 4,566185
23,Garfield,Proposition LL (Statutory),566187
23,Garfield,Proposition MM (Statutory),566189
23,Garfield,Town of Silt Issue 2A,566191
23,Garfield,City of Rifle Issue 2B,566193
23,Garfield,River Park Metro District 6A,566195
23,Garfield,Confluence Early Childhood Development Service District Ballot Issue 7A,566197
23,Garfield,Grand River Hospital District 7B,566199
23,Garfield,Colorado Mountain College Ballot Issue 7C,566201
23,Garfield,Carbondale and Rural Fire Protection District Ballot Issue 7D,566203
23,Garfield,Carbondale and Rural Fire Protection District Ballot Issue 7E,566205
24,Gilpin,Gilpin County RE-1 School District Director At Large (2 years),1151863
24,Gilpin,Gilpin County RE-1 School District Director At Large (4 years),1151865
24,Gilpin,Boulder Valley School District RE-2 Director District B (4 Years),1151867
24,Gilpin,Boulder Valley School District RE-2 Director District E (4 Years),1151869
24,Gilpin,Boulder Valley School District RE-2 Director District F (4 Years),1151871
24,Gilpin,Proposition LL (Statutory),1151873
24,Gilpin,Proposition MM (Statutory),1151875
24,Gilpin,"Additional Lodging Tax to Support, Sustain, and Enhance Gilpin County for Our Residents, Workforce, and Visitors Ballot Issue 1A",1151877
24,Gilpin,Amendments to Section 16-3-303 of the City of Central Land Development Code Ballot Question 2A,1151879
24,Gilpin,Coal Creek Canyon Fire Protection District Ballot Issue 7B,1151881
25,Grand,East Grand School District No. 2 Director - District 1,2308072
25,Grand,East Grand School District No. 2 Director - District 2,2308074
25,Grand,East Grand School District No. 2 Director - District 3,2308076
25,Grand,East Grand School District No. 2 Director - District 6,2308078
25,Grand,West Grand School District 1-Jt Board of Directors - 4 year term,2308080
25,Grand,West Grand School District 1-Jt Board of Directors - 2 year term,2308082
25,Grand,Proposition LL (Statutory),2308084
25,Grand,Proposition MM (Statutory),2308086
25,Grand,Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,2308088
25,Grand,Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,2308090
25,Grand,Town of Winter Park Ballot Issue 2C,2308092
25,Grand,Town of Winter Park Ballot Question 2D,2308094
25,Grand,Grand Lake Fire Protection District Ballot Issue 6A,2308096
26,Gunnison,City of Gunnison City Council,2293494
26,Gunnison,Town of Crested Butte Mayor,2293496
26,Gunnison,Director for the Delta County Board of Education - District 1,2293498
26,Gunnison,Director for the Delta County Board of Education - District 5,2293500
26,Gunnison,Director for Montrose County Board of Education - District A,2293502
26,Gunnison,Director for Montrose County Board of Education - District C,2293504
26,Gunnison,Director for Montrose County Board of Education - District E,2293506
26,Gunnison,Director for Montrose County Board of Education - District G,2293508
26,Gunnison,Proposition LL (Statutory),2293510
26,Gunnison,Proposition MM (Statutory),2293512
26,Gunnison,City of Gunnison Ballot Issue 2B,2293514
26,Gunnison,Town of Mount Crested Butte Ballot Question 2A,2293516
26,Gunnison,Carbondale and Rural Fire Protection District Ballot Issue 7D,2293518
26,Gunnison,Carbondale and Rural Fire Protection District Ballot Issue 7E,2293520
26,Gunnison,Gunnison County Fire Protection District Ballot Issue 7A,2293522
27,Hinsdale,Proposition LL (Statutory),158531
27,Hinsdale,Proposition MM (Statutory),158533
27,Hinsdale,HINSDALE COUNTY BALLOT ISSUE 1A,158535
27,Hinsdale,Hinsdale County Advisory Ballot Question 1B,158537
27,Hinsdale,Lake City Area Fire Protection District Ballot Issue 6A,158539
28,Huerfano,City of Walsenburg Mayor,9990
28,Huerfano,City of Walsenburg City Council Ward 1,9992
28,Huerfano,City of Walsenburg City Council Ward 2,9994
28,Huerfano,City of Walsenburg City Council Ward 3,9996
28,Huerfano,Huerfano RE-1 School District School Board Director (4 year term),9998
28,Huerfano,La Veta RE-2 School District School Board Director (2 year term),10000
28,Huerfano,La Veta RE-2 School District School Board Director (4 year term),10002
28,Huerfano,Proposition LL (Statutory),10004
28,Huerfano,Proposition MM (Statutory),10006
28,Huerfano,City of Walsenburg Issue 300,10008
28,Huerfano,City of Walsenburg Question 2A,10010
28,Huerfano,La Veta Fire Protection Issue 600,10012
29,Jackson,North Park School District R-1 Director District 2,546
29,Jackson,Proposition LL (Statutory),548
29,Jackson,Proposition MM (Statutory),550
29,Jackson,North Park School District R-1 Issue 4A,552
30,Jefferson,City of Arvada Council Member At-Large,1816288
30,Jefferson,City of Arvada Council Member District 1,1816290
30,Jefferson,City of Arvada Council Member District 3,1816292
30,Jefferson,City of Edgewater Mayor,1816294
30,Jefferson,City of Edgewater Council Members,1816296
30,Jefferson,City of Golden Council Member Ward 1,1816298
30,Jefferson,City of Golden Council Member Ward 2,1816300
30,Jefferson,City of Golden Council Member Ward 3,1816302
30,Jefferson,City of Golden Council Member Ward 4,1816304
30,Jefferson,City of Lakewood Council Member Ward 1,1816306
30,Jefferson,City of Lakewood Council Member Ward 2,1816308
30,Jefferson,City of Lakewood Council Member Ward 3,1816310
30,Jefferson,City of Lakewood Council Member Ward 4,1816312
