County,Tabulator,Batch,# of Ballots,Location
El Paso,101,205,97,Box 101-21
El Paso,101,206,94,Box 101-21
El Paso,101,207,74,Box 101-21
El Paso,101,208,97,Box 101-21
El Paso,101,209,91,Box 101-21
El Paso,101,210,97,Box 101-21
El Paso,101,211,99,Box 101-22
El Paso,101,212,86,Box 101-22
El Paso,101,213,94,Box 101-22
El Paso,101,214,99,Box 101-22
El Paso,101,215,91,Box 101-22
El Paso,101,216,90,Box 101-22
El Paso,101,217,97,Box 101-22
El Paso,101,218,92,Box 101-22
El Paso,101,219,97,Box 101-22
El Paso,101,220,96,Box 101-22
El Paso,101,221,95,Box 101-23
El Paso,101,222,93,Box 101-23
El Paso,101,223,98,Box 101-23
El Paso,101,224,100,Box 101-23
El Paso,101,225,97,Box 101-23
El Paso,101,226,99,Box 101-23
El Paso,101,227,100,Box 101-23
El Paso,101,228,99,Box 101-23
El Paso,101,230,94,Box 101-23
El Paso,101,231,98,Box 101-24
El Paso,101,232,100,Box 101-24
El Paso,101,233,100,Box 101-24
El Paso,101,234,94,Box 101-24
El Paso,101,235,99,Box 101-24
El Paso,101,236,95,Box 101-24
El Paso,101,237,98,Box 101-24
El Paso,101,238,100,Box 101-24
El Paso,101,239,100,Box 101-24
El Paso,101,240,99,Box 101-24
El Paso,101,241,100,Box 101-25
El Paso,101,242,97,Box 101-25
El Paso,101,243,100,Box 101-25
El Paso,101,244,100,Box 101-25
El Paso,101,245,100,Box 101-25
El Paso,101,246,100,Box 101-25
El Paso,101,247,99,Box 101-25
El Paso,101,248,100,Box 101-25
El Paso,101,249,72,Box 101-25
El Paso,101,250,99,Box 101-25
El Paso,101,251,99,Box 101-26
El Paso,101,252,99,Box 101-26
El Paso,101,253,100,Box 101-26
El Paso,101,254,100,Box 101-26
El Paso,101,255,92,Box 101-26
El Paso,101,256,97,Box 101-26
El Paso,101,257,98,Box 101-26
El Paso,101,258,96,Box 101-26
El Paso,101,259,96,Box 101-26
El Paso,101,260,95,Box 101-26
El Paso,101,261,100,Box 101-27
El Paso,101,262,99,Box 101-27
El Paso,101,263,99,Box 101-27
El Paso,101,264,98,Box 101-27
El Paso,101,265,97,Box 101-27
El Paso,101,266,13,Box 101-27
El Paso,101,268,98,Box 101-27
El Paso,101,269,99,Box 101-27
El Paso,101,270,100,Box 101-27
El Paso,101,271,94,Box 101-28
El Paso,101,272,98,Box 101-28
El Paso,101,273,95,Box 101-28
El Paso,101,274,98,Box 101-28
El Paso,101,275,100,Box 101-28
El Paso,101,276,95,Box 101-28
El Paso,101,277,99,Box 101-28
El Paso,101,278,99,Box 101-28
El Paso,101,279,98,Box 101-28
El Paso,101,280,100,Box 101-28
El Paso,101,281,96,Box 101-29
El Paso,101,282,98,Box 101-29
El Paso,101,283,100,Box 101-29
El Paso,101,284,94,Box 101-29
El Paso,101,285,99,Box 101-29
El Paso,101,286,99,Box 101-29
El Paso,101,287,50,Box 101-29
El Paso,101,288,95,Box 101-29
El Paso,101,289,98,Box 101-29
El Paso,101,290,100,Box 101-29
El Paso,101,292,98,Box 101-30
El Paso,101,293,99,Box 101-30
El Paso,101,294,99,Box 101-30
El Paso,101,295,95,Box 101-30
El Paso,101,296,98,Box 101-30
El Paso,101,297,91,Box 101-30
El Paso,101,298,98,Box 101-30
El Paso,101,299,41,Box 101-30
El Paso,101,300,99,Box 101-30
El Paso,101,301,25,Box 101-31
El Paso,101,302,98,Box 101-31
El Paso,101,303,99,Box 101-31
El Paso,101,304,97,Box 101-31
El Paso,101,305,97,Box 101-31
El Paso,101,306,95,Box 101-31
El Paso,101,307,93,Box 101-31
El Paso,101,308,99,Box 101-31
El Paso,101,309,98,Box 101-31
El Paso,101,310,99,Box 101-31
El Paso,101,312,90,Box 101-32
El Paso,101,313,93,Box 101-32
El Paso,101,314,1,Box 101-32
El Paso,101,315,99,Box 101-32
El Paso,101,316,48,Box 101-32
El Paso,101,317,100,Box 101-32
El Paso,101,318,94,Box 101-32
El Paso,101,319,2,Box 101-32
El Paso,101,320,99,Box 101-32
El Paso,101,321,99,Box 101-33
El Paso,101,322,95,Box 101-33
El Paso,101,323,99,Box 101-33
El Paso,101,324,93,Box 101-33
El Paso,101,325,98,Box 101-33
El Paso,101,326,99,Box 101-33
El Paso,101,327,99,Box 101-33
El Paso,101,328,99,Box 101-33
El Paso,101,329,95,Box 101-33
El Paso,101,330,100,Box 101-33
El Paso,101,331,100,Box 101-34
El Paso,101,332,95,Box 101-34
El Paso,101,333,98,Box 101-34
El Paso,101,334,85,Box 101-34
El Paso,101,335,97,Box 101-34
El Paso,101,336,97,Box 101-34
El Paso,101,337,93,Box 101-34
El Paso,101,338,99,Box 101-34
El Paso,101,339,97,Box 101-34
El Paso,101,340,100,Box 101-34
El Paso,101,342,96,Box 101-35
El Paso,101,343,98,Box 101-35
El Paso,101,344,98,Box 101-35
El Paso,101,345,100,Box 101-35
El Paso,101,346,95,Box 101-35
El Paso,101,347,99,Box 101-35
El Paso,101,348,98,Box 101-35
El Paso,101,349,100,Box 101-35
El Paso,101,350,100,Box 101-35
El Paso,101,351,23,Box 101-36
El Paso,101,352,94,Box 101-36
El Paso,101,353,99,Box 101-36
El Paso,101,354,98,Box 101-36
El Paso,101,355,95,Box 101-36
El Paso,101,356,100,Box 101-36
El Paso,101,357,99,Box 101-36
El Paso,101,358,92,Box 101-36
El Paso,101,359,41,Box 101-36
El Paso,101,360,98,Box 101-36
El Paso,101,361,97,Box 101-37
El Paso,101,362,96,Box 101-37
El Paso,101,363,99,Box 101-37
El Paso,101,364,98,Box 101-37
El Paso,101,365,98,Box 101-37
El Paso,101,366,96,Box 101-37
El Paso,101,367,98,Box 101-37
El Paso,101,368,97,Box 101-37
El Paso,101,369,99,Box 101-37
El Paso,101,370,98,Box 101-37
El Paso,101,371,98,Box 101-38
El Paso,101,372,97,Box 101-38
El Paso,101,373,97,Box 101-38
El Paso,101,374,96,Box 101-38
El Paso,101,375,98,Box 101-38
El Paso,101,376,64,Box 101-38
El Paso,101,377,99,Box 101-38
El Paso,101,378,98,Box 101-38
El Paso,101,379,96,Box 101-38
El Paso,101,380,99,Box 101-38
El Paso,101,381,88,Box 101-39
El Paso,101,382,99,Box 101-39
El Paso,101,383,99,Box 101-39
El Paso,101,384,97,Box 101-39
El Paso,101,385,98,Box 101-39
El Paso,101,386,97,Box 101-39
El Paso,101,387,97,Box 101-39
El Paso,101,388,100,Box 101-39
El Paso,101,389,94,Box 101-39
El Paso,101,390,98,Box 101-39
El Paso,101,391,99,Box 101-40
El Paso,101,392,98,Box 101-40
El Paso,101,393,99,Box 101-40
El Paso,101,394,98,Box 101-40
El Paso,101,395,100,Box 101-40
El Paso,101,396,59,Box 101-40
El Paso,101,397,97,Box 101-40
El Paso,101,398,100,Box 101-40
El Paso,101,399,99,Box 101-40
El Paso,101,400,100,Box 101-40
El Paso,101,402,99,Box 101-41
El Paso,101,403,96,Box 101-41
El Paso,101,404,99,Box 101-41
El Paso,101,405,31,Box 101-41
El Paso,101,406,94,Box 101-41
El Paso,101,407,98,Box 101-41
El Paso,101,408,93,Box 101-41
El Paso,101,409,97,Box 101-41
El Paso,101,410,92,Box 101-41
El Paso,101,411,98,Box 101-42
El Paso,101,412,97,Box 101-42
El Paso,101,413,98,Box 101-42
El Paso,101,414,99,Box 101-42
El Paso,101,415,99,Box 101-42
El Paso,101,416,96,Box 101-42
El Paso,101,417,98,Box 101-42
El Paso,101,418,99,Box 101-42
El Paso,101,419,90,Box 101-42
El Paso,101,420,96,Box 101-42
El Paso,101,421,100,Box 101-43
El Paso,101,422,98,Box 101-43
El Paso,101,423,100,Box 101-43
El Paso,101,424,96,Box 101-43
El Paso,101,425,25,Box 101-43
El Paso,101,427,96,Box 101-43
El Paso,101,428,99,Box 101-43
El Paso,101,429,95,Box 101-43
El Paso,101,430,71,Box 101-43
El Paso,101,431,100,Box 101-44
El Paso,101,432,96,Box 101-44
El Paso,101,433,97,Box 101-44
El Paso,101,434,95,Box 101-44
El Paso,101,435,98,Box 101-44
El Paso,101,436,96,Box 101-44
El Paso,101,437,96,Box 101-44
El Paso,101,439,100,Box 101-44
El Paso,101,440,97,Box 101-44
El Paso,101,441,96,Box 101-45
El Paso,101,442,100,Box 101-45
El Paso,101,443,98,Box 101-45
El Paso,101,444,73,Box 101-45
El Paso,101,445,95,Box 101-45
El Paso,101,446,97,Box 101-45
El Paso,101,447,100,Box 101-45
El Paso,101,449,100,Box 101-45
El Paso,101,450,94,Box 101-45
El Paso,101,451,98,Box 101-46
El Paso,101,452,99,Box 101-46
El Paso,101,453,96,Box 101-46
El Paso,101,454,94,Box 101-46
El Paso,101,455,98,Box 101-46
El Paso,101,456,8,Box 101-46
El Paso,101,457,82,Box 101-46
El Paso,101,458,90,Box 101-46
El Paso,101,459,97,Box 101-46
El Paso,101,460,99,Box 101-46
El Paso,101,461,98,Box 101-47
El Paso,101,462,100,Box 101-47
El Paso,101,463,99,Box 101-47
El Paso,101,464,97,Box 101-47
El Paso,101,465,100,Box 101-47
El Paso,101,466,100,Box 101-47
El Paso,101,467,99,Box 101-47
El Paso,101,468,97,Box 101-47
El Paso,101,469,2,Box 101-47
El Paso,101,470,96,Box 101-47
El Paso,101,471,97,Box 101-48
El Paso,101,472,48,Box 101-48
El Paso,101,473,100,Box 101-48
El Paso,101,474,98,Box 101-48
El Paso,101,475,94,Box 101-48
El Paso,101,476,100,Box 101-48
El Paso,101,477,96,Box 101-48
El Paso,101,478,100,Box 101-48
El Paso,101,479,99,Box 101-48
El Paso,101,480,93,Box 101-48
El Paso,101,481,98,Box 101-49
El Paso,101,482,95,Box 101-49
El Paso,101,483,98,Box 101-49
El Paso,101,484,95,Box 101-49
El Paso,101,485,94,Box 101-49
El Paso,101,486,99,Box 101-49
El Paso,101,487,94,Box 101-49
El Paso,101,488,94,Box 101-49
El Paso,101,489,96,Box 101-49
El Paso,101,490,99,Box 101-49
El Paso,101,491,96,Box 101-50
El Paso,101,492,94,Box 101-50
El Paso,101,493,97,Box 101-50
El Paso,101,494,97,Box 101-50
El Paso,101,495,99,Box 101-50
El Paso,101,496,96,Box 101-50
El Paso,101,497,99,Box 101-50
El Paso,101,498,93,Box 101-50
El Paso,101,499,92,Box 101-50
El Paso,101,500,95,Box 101-50
El Paso,101,501,98,Box 101-51
El Paso,101,502,93,Box 101-51
El Paso,101,503,98,Box 101-51
El Paso,101,504,99,Box 101-51
El Paso,101,505,99,Box 101-51
El Paso,101,506,99,Box 101-51
El Paso,101,507,100,Box 101-51
El Paso,101,508,94,Box 101-51
El Paso,101,509,95,Box 101-51
El Paso,101,510,100,Box 101-51
El Paso,101,511,96,Box 101-52
El Paso,101,512,90,Box 101-52
El Paso,101,513,95,Box 101-52
El Paso,101,514,96,Box 101-52
El Paso,101,515,100,Box 101-52
El Paso,101,516,46,Box 101-52
El Paso,101,517,95,Box 101-52
El Paso,101,518,96,Box 101-52
El Paso,101,519,99,Box 101-52
El Paso,101,520,100,Box 101-52
El Paso,101,521,100,Box 101-53
El Paso,101,522,98,Box 101-53
El Paso,101,523,42,Box 101-53
El Paso,101,524,95,Box 101-53
El Paso,101,525,90,Box 101-53
El Paso,101,526,99,Box 101-53
El Paso,101,527,99,Box 101-53
El Paso,101,528,90,Box 101-53
El Paso,101,529,95,Box 101-53
El Paso,101,530,96,Box 101-53
El Paso,101,531,91,Box 101-54
El Paso,101,532,91,Box 101-54
El Paso,101,533,100,Box 101-54
El Paso,101,534,98,Box 101-54
El Paso,101,535,90,Box 101-54
El Paso,101,536,91,Box 101-54
El Paso,101,537,91,Box 101-54
El Paso,101,538,95,Box 101-54
El Paso,101,539,95,Box 101-54
El Paso,101,540,95,Box 101-54
El Paso,101,541,95,Box 101-55
El Paso,101,542,94,Box 101-55
El Paso,101,543,92,Box 101-55
El Paso,101,544,92,Box 101-55
El Paso,101,545,97,Box 101-55
El Paso,101,546,99,Box 101-55
El Paso,101,547,94,Box 101-55
El Paso,101,548,98,Box 101-55
El Paso,101,549,94,Box 101-55
El Paso,101,550,92,Box 101-55
El Paso,101,551,96,Box 101-56
El Paso,101,552,95,Box 101-56
El Paso,101,553,75,Box 101-56
El Paso,101,554,54,Box 101-56
El Paso,101,555,95,Box 101-56
El Paso,101,556,69,Box 101-57
El Paso,101,557,71,Box 101-57
El Paso,101,558,73,Box 101-57
El Paso,101,559,70,Box 101-57
El Paso,101,560,72,Box 101-57
El Paso,101,561,71,Box 101-57
El Paso,101,562,25,Box 101-57
El Paso,101,563,71,Box 101-57
El Paso,101,564,71,Box 101-57
El Paso,101,565,70,Box 101-57
El Paso,101,566,67,Box 101-58
El Paso,101,567,71,Box 101-58
El Paso,101,568,71,Box 101-58
El Paso,101,569,67,Box 101-58
El Paso,101,570,72,Box 101-58
El Paso,101,571,73,Box 101-58
El Paso,101,572,25,Box 101-58
El Paso,101,573,9,Box 101-58
El Paso,101,574,25,Box 101-58
El Paso,101,575,25,Box 101-58
El Paso,101,576,90,Box 101-59
El Paso,101,577,40,Box 101-59
El Paso,101,578,100,Box 101-59
El Paso,101,579,22,Box 101-59
El Paso,101,580,30,Box 101-59
El Paso,101,581,36,Box 101-59
El Paso,101,582,26,Box 101-59
El Paso,101,583,59,Box 101-59
El Paso,101,584,21,Box 101-59
El Paso,101,585,37,Box 101-59
El Paso,101,586,1,Box 101-60
El Paso,101,587,17,Box 101-60
El Paso,101,588,19,Box 101-60
El Paso,101,589,76,Box 101-60
El Paso,101,590,44,Box 101-60
El Paso,101,591,1,Box 101-60
El Paso,101,592,25,Box 101-60
El Paso,101,593,75,Box 101-60
El Paso,101,594,26,Box 101-60
El Paso,101,595,31,Box 101-60
El Paso,101,596,36,Box 101-60
El Paso,101,597,88,Box 101-60
El Paso,101,598,93,Box 101-60
El Paso,101,599,1,Box 101-60
El Paso,101,600,14,Box 101-60
El Paso,101,601,1,Box 101-60
El Paso,101,602,2,Box 101-60
El Paso,101,603,3,Box 101-60
El Paso,201,1,100,Box 201-1
El Paso,201,2,95,Box 201-1
El Paso,201,3,10,Box 201-1
El Paso,201,4,100,Box 201-1
El Paso,201,5,100,Box 201-1
El Paso,201,6,97,Box 201-1
El Paso,201,7,99,Box 201-1
El Paso,201,8,91,Box 201-1
El Paso,201,9,100,Box 201-1
El Paso,201,10,100,Box 201-1
El Paso,201,11,4,Box 201-2
El Paso,201,12,98,Box 201-2
El Paso,201,13,78,Box 201-2
El Paso,201,14,16,Box 201-2
El Paso,201,15,100,Box 201-2
El Paso,201,16,97,Box 201-2
El Paso,201,17,99,Box 201-2
El Paso,201,18,95,Box 201-2
El Paso,201,19,4,Box 201-2
El Paso,201,20,96,Box 201-2
El Paso,201,21,100,Box 201-3
El Paso,201,22,96,Box 201-3
El Paso,201,23,98,Box 201-3
El Paso,201,24,100,Box 201-3
El Paso,201,25,98,Box 201-3
El Paso,201,26,99,Box 201-3
El Paso,201,27,97,Box 201-3
El Paso,201,28,100,Box 201-3
El Paso,201,29,91,Box 201-3
El Paso,201,30,95,Box 201-3
El Paso,201,31,1,Box 201-4
El Paso,201,32,99,Box 201-4
El Paso,201,33,98,Box 201-4
El Paso,201,34,100,Box 201-4
El Paso,201,35,99,Box 201-4
El Paso,201,36,17,Box 201-4
El Paso,201,37,99,Box 201-4
El Paso,201,38,100,Box 201-4
El Paso,201,39,100,Box 201-4
El Paso,201,40,99,Box 201-4
El Paso,201,41,95,Box 201-5
El Paso,201,42,94,Box 201-5
El Paso,201,43,98,Box 201-5
El Paso,201,44,3,Box 201-5
El Paso,201,45,98,Box 201-5
El Paso,201,46,96,Box 201-5
El Paso,201,47,46,Box 201-5
El Paso,201,48,100,Box 201-5
El Paso,201,49,100,Box 201-5
El Paso,201,50,98,Box 201-5
El Paso,201,51,100,Box 201-6
El Paso,201,52,97,Box 201-6
El Paso,201,53,98,Box 201-6
El Paso,201,54,7,Box 201-6
El Paso,201,55,94,Box 201-6
El Paso,201,56,89,Box 201-6
El Paso,201,57,100,Box 201-6
El Paso,201,58,96,Box 201-6
El Paso,201,59,93,Box 201-6
El Paso,201,60,99,Box 201-6
El Paso,201,61,90,Box 201-7
El Paso,201,62,100,Box 201-7
El Paso,201,63,92,Box 201-7
El Paso,201,64,87,Box 201-7
El Paso,201,65,99,Box 201-7
El Paso,201,66,94,Box 201-7
El Paso,201,67,97,Box 201-7
El Paso,201,68,99,Box 201-7
El Paso,201,69,96,Box 201-7
El Paso,201,70,100,Box 201-7
El Paso,201,71,90,Box 201-8
El Paso,201,72,94,Box 201-8
El Paso,201,73,98,Box 201-8
El Paso,201,74,80,Box 201-8
El Paso,201,75,100,Box 201-8
El Paso,201,76,7,Box 201-8
El Paso,201,77,97,Box 201-8
El Paso,201,78,97,Box 201-8
El Paso,201,79,92,Box 201-8
El Paso,201,80,99,Box 201-8
El Paso,201,81,100,Box 201-9
El Paso,201,82,100,Box 201-9
El Paso,201,83,93,Box 201-9
El Paso,201,84,100,Box 201-9
El Paso,201,85,15,Box 201-9
El Paso,201,86,100,Box 201-9
El Paso,201,87,100,Box 201-9
El Paso,201,88,100,Box 201-9
El Paso,201,89,98,Box 201-9
El Paso,201,90,100,Box 201-9
El Paso,201,91,100,Box 201-10
El Paso,201,92,99,Box 201-10
El Paso,201,93,100,Box 201-10
El Paso,201,94,98,Box 201-10
El Paso,201,95,97,Box 201-10
El Paso,201,96,100,Box 201-10
El Paso,201,97,98,Box 201-10
El Paso,201,98,97,Box 201-10
El Paso,201,99,98,Box 201-10
El Paso,201,100,97,Box 201-10
El Paso,201,101,97,Box 201-11
El Paso,201,102,94,Box 201-11
El Paso,201,103,49,Box 201-11
El Paso,201,104,93,Box 201-11
El Paso,201,105,93,Box 201-11
El Paso,201,106,93,Box 201-11
El Paso,201,107,95,Box 201-11
El Paso,201,108,86,Box 201-11
El Paso,201,109,88,Box 201-11
El Paso,201,110,100,Box 201-11
El Paso,201,111,98,Box 201-12
El Paso,201,112,100,Box 201-12
El Paso,201,113,54,Box 201-12
El Paso,201,114,96,Box 201-12
El Paso,201,115,98,Box 201-12
El Paso,201,116,98,Box 201-12
El Paso,201,117,100,Box 201-12
El Paso,201,118,10,Box 201-12
El Paso,201,119,98,Box 201-12
El Paso,201,120,99,Box 201-12
El Paso,201,121,25,Box 201-13
El Paso,201,122,98,Box 201-13
El Paso,201,123,99,Box 201-13
El Paso,201,124,100,Box 201-13
El Paso,201,125,72,Box 201-13
El Paso,201,126,100,Box 201-13
El Paso,201,127,91,Box 201-13
El Paso,201,128,98,Box 201-13
El Paso,201,129,95,Box 201-13
El Paso,201,130,99,Box 201-13
El Paso,201,131,100,Box 201-14
El Paso,201,132,97,Box 201-14
El Paso,201,133,97,Box 201-14
El Paso,201,134,98,Box 201-14
El Paso,201,135,100,Box 201-14
El Paso,201,136,95,Box 201-14
El Paso,201,137,97,Box 201-14
El Paso,201,138,100,Box 201-14
El Paso,201,139,98,Box 201-14
El Paso,201,140,50,Box 201-14
El Paso,201,141,94,Box 201-15
El Paso,201,142,99,Box 201-15
El Paso,201,143,99,Box 201-15
El Paso,201,144,95,Box 201-15
El Paso,201,145,26,Box 201-15
El Paso,201,147,98,Box 201-15
El Paso,201,148,90,Box 201-15
El Paso,201,149,95,Box 201-15
El Paso,201,150,100,Box 201-15
El Paso,201,151,91,Box 201-16
El Paso,201,152,99,Box 201-16
El Paso,201,153,98,Box 201-16
El Paso,201,154,97,Box 201-16
El Paso,201,155,17,Box 201-16
El Paso,201,156,96,Box 201-16
El Paso,201,157,97,Box 201-16
El Paso,201,158,94,Box 201-16
El Paso,201,159,95,Box 201-16
El Paso,201,160,99,Box 201-16
El Paso,201,161,90,Box 201-17
El Paso,201,162,98,Box 201-17
El Paso,201,163,97,Box 201-17
El Paso,201,164,95,Box 201-17
El Paso,201,165,99,Box 201-17
El Paso,201,166,99,Box 201-17
El Paso,201,167,94,Box 201-17
El Paso,201,168,95,Box 201-17
El Paso,201,169,99,Box 201-17
El Paso,201,170,96,Box 201-17
El Paso,201,171,100,Box 201-18
El Paso,201,172,98,Box 201-18
El Paso,201,173,91,Box 201-18
El Paso,201,174,99,Box 201-18
El Paso,201,175,99,Box 201-18
El Paso,201,176,98,Box 201-18
El Paso,201,177,100,Box 201-18
El Paso,201,178,98,Box 201-18
El Paso,201,179,4,Box 201-18
El Paso,201,180,45,Box 201-18
El Paso,201,181,99,Box 201-19
El Paso,201,182,99,Box 201-19
El Paso,201,183,63,Box 201-19
