County,Tabulator,Batch,# of Ballot Cards,Location
Jefferson,101,109,200,121
Jefferson,101,110,200,121
Jefferson,101,111,196,121
Jefferson,101,112,200,121
Jefferson,102,57,200,123
Jefferson,102,58,200,123
Jefferson,102,59,200,123
Jefferson,102,60,198,123
Jefferson,102,61,200,123
Jefferson,102,62,200,123
Jefferson,102,63,200,123
Jefferson,104,106,200,124
Jefferson,104,107,200,124
Jefferson,104,108,199,124
Jefferson,104,109,200,124
Jefferson,104,110,162,124
Jefferson,104,111,197,124
Jefferson,104,112,199,124
Jefferson,103,78,200,125
Jefferson,103,79,200,125
Jefferson,103,80,200,125
Jefferson,103,81,200,125
Jefferson,103,82,200,125
Jefferson,103,83,200,125
Jefferson,103,84,200,125
Jefferson,106,106,199,126
Jefferson,106,107,200,126
Jefferson,106,108,200,126
Jefferson,106,109,199,126
Jefferson,106,110,200,126
Jefferson,106,111,200,126
Jefferson,106,112,200,126
Jefferson,107,141,185,127
Jefferson,107,142,200,127
Jefferson,107,143,200,127
Jefferson,107,144,199,127
Jefferson,107,145,199,127
Jefferson,107,146,200,127
Jefferson,107,147,200,127
Jefferson,109,127,200,129
Jefferson,109,128,200,129
Jefferson,109,129,200,129
Jefferson,109,130,199,129
Jefferson,109,131,203,129
Jefferson,109,132,200,129
Jefferson,109,133,199,129
Jefferson,105,65,200,130
Jefferson,105,66,200,130
Jefferson,105,67,200,130
Jefferson,105,68,200,130
Jefferson,105,69,199,130
Jefferson,105,70,199,130
Jefferson,105,71,199,130
Jefferson,103,85,200,131
Jefferson,103,86,200,131
Jefferson,103,87,200,131
Jefferson,103,88,200,131
Jefferson,103,89,200,131
Jefferson,103,90,200,131
Jefferson,103,91,197,131
Jefferson,102,64,200,132
Jefferson,102,65,200,132
Jefferson,102,66,200,132
Jefferson,102,67,199,132
Jefferson,102,68,198,132
Jefferson,102,69,268,132
Jefferson,102,70,199,132
Jefferson,109,1,200,1
Jefferson,109,2,200,1
Jefferson,109,3,200,1
Jefferson,109,4,200,1
Jefferson,109,5,199,1
Jefferson,109,6,200,1
Jefferson,109,7,217,1
Jefferson,108,1,199,2
Jefferson,108,2,212,2
Jefferson,108,3,223,2
Jefferson,108,4,200,2
Jefferson,108,5,199,2
Jefferson,108,6,200,2
Jefferson,108,7,200,2
Jefferson,103,1,199,4
Jefferson,103,2,196,4
Jefferson,103,3,200,4
Jefferson,103,4,200,4
Jefferson,103,5,199,4
Jefferson,103,6,199,4
Jefferson,103,7,200,4
Jefferson,101,1,196,6
Jefferson,101,2,199,6
Jefferson,101,3,199,6
Jefferson,101,4,200,6
Jefferson,101,5,200,6
Jefferson,101,6,199,6
Jefferson,101,7,199,6
Jefferson,106,1,200,3
Jefferson,106,2,200,3
Jefferson,106,3,200,3
Jefferson,106,4,199,3
Jefferson,106,5,199,3
Jefferson,106,6,200,3
Jefferson,106,7,200,3
Jefferson,107,1,200,5
Jefferson,107,2,200,5
Jefferson,107,3,200,5
Jefferson,107,4,200,5
Jefferson,107,5,200,5
Jefferson,107,6,196,5
Jefferson,107,7,200,5
