County,Tabulator ID,Batch,# of Ballot Cards,Location/Box #
Mesa,402,4199,100,411
Mesa,402,4200,100,411
Mesa,402,4201,100,411
Mesa,402,4202,100,411
Mesa,402,4203,100,411
Mesa,402,4204,100,411
Mesa,402,4205,99,411
Mesa,402,4206,100,411
Mesa,402,4207,26,411
Mesa,402,4208,100,411
Mesa,402,4209,100,411
Mesa,402,4210,100,411
Mesa,402,4211,54,411
Mesa,402,4212,99,411
Mesa,402,4213,97,411
Mesa,402,4214,99,411
Mesa,402,4215,99,412
Mesa,402,4216,99,412
Mesa,402,4217,100,412
Mesa,402,4218,100,412
Mesa,402,4219,100,412
Mesa,402,4220,100,412
Mesa,402,4221,100,412
Mesa,402,4222,100,412
Mesa,402,4223,28,412
Mesa,402,4224,100,412
Mesa,402,4225,99,412
Mesa,402,4226,100,412
Mesa,402,4227,43,412
Mesa,402,4228,100,412
Mesa,402,4229,99,412
Mesa,402,4230,99,412
Mesa,402,4231,6,412
Mesa,402,4232,100,412
Mesa,402,4233,100,412
Mesa,402,4234,85,412
Mesa,402,4235,100,413
Mesa,402,4236,100,413
Mesa,402,4237,100,413
Mesa,402,4238,99,413
Mesa,402,4239,100,413
Mesa,402,4240,99,413
Mesa,402,4241,100,413
Mesa,402,4242,97,413
Mesa,402,4243,100,413
Mesa,402,4244,100,413
Mesa,402,4245,99,413
Mesa,402,4246,99,413
Mesa,402,4247,65,413
Mesa,402,4248,100,413
Mesa,402,4249,100,413
Mesa,402,4250,100,413
Mesa,402,4251,100,413
Mesa,402,4252,100,413
Mesa,402,4253,100,413
Mesa,402,4254,81,413
Mesa,402,4255,100,414
Mesa,402,4256,99,414
Mesa,402,4257,99,414
Mesa,402,4258,100,414
Mesa,402,4259,99,414
Mesa,402,4260,99,414
Mesa,402,4261,100,414
Mesa,402,4262,99,414
Mesa,402,4263,100,414
Mesa,402,4264,99,414
Mesa,402,4265,100,414
Mesa,402,4266,100,414
Mesa,402,4267,100,414
Mesa,402,4268,100,414
Mesa,402,4269,100,414
Mesa,402,4270,100,414
Mesa,402,4271,100,414
Mesa,402,4272,100,414
Mesa,402,4273,100,414
Mesa,402,4274,13,414
Mesa,402,4275,10,414
Mesa,402,4276,100,415
Mesa,402,4277,100,415
Mesa,402,4278,97,415
Mesa,402,4279,98,415
Mesa,402,4280,100,415
Mesa,402,4281,99,415
Mesa,402,4282,100,415
Mesa,402,4283,100,415
Mesa,402,4284,100,415
Mesa,402,4285,100,415
Mesa,402,4286,100,415
Mesa,402,4287,100,415
Mesa,402,4288,58,415
Mesa,402,4289,100,415
Mesa,402,4290,27,415
Mesa,402,4291,100,415
Mesa,402,4292,100,415
Mesa,402,4293,100,415
Mesa,402,4294,100,415
Mesa,402,4295,99,415
Mesa,402,4296,100,415
Mesa,402,4297,12,415
Mesa,402,4298,15,416
Mesa,402,4299,100,416
Mesa,402,4300,100,416
Mesa,402,4301,52,416
Mesa,402,4302,99,416
Mesa,402,4303,100,416
Mesa,402,4304,100,416
Mesa,402,4305,100,416
Mesa,402,4306,100,416
Mesa,402,4307,100,416
Mesa,402,4308,99,416
Mesa,402,4309,100,416
Mesa,402,4310,55,416
Mesa,402,4311,100,416
Mesa,402,4312,98,416
Mesa,402,4313,99,416
Mesa,402,4314,99,416
Mesa,402,4315,100,416
Mesa,402,4316,17,416
Mesa,402,4317,100,416
Mesa,402,4318,99,417
Mesa,402,4319,100,417
Mesa,402,4320,99,417
Mesa,402,4321,100,417
Mesa,402,4322,100,417
Mesa,402,4323,99,417
Mesa,402,4324,100,417
Mesa,402,4325,100,417
Mesa,402,4326,100,417
Mesa,402,4327,100,417
Mesa,402,4328,100,417
Mesa,402,4329,100,417
Mesa,402,4330,99,417
Mesa,402,4331,100,417
Mesa,402,4332,100,417
Mesa,402,4333,97,417
Mesa,402,4334,99,417
Mesa,402,4335,99,417
Mesa,402,4336,100,417
Mesa,402,4337,100,417
Mesa,402,4338,100,418
Mesa,402,4339,99,418
Mesa,402,4340,100,418
Mesa,402,4341,100,418
Mesa,402,4342,99,418
Mesa,402,4343,100,418
Mesa,402,4344,67,418
Mesa,402,4345,100,418
Mesa,402,4346,100,418
Mesa,402,4347,99,418
Mesa,402,4348,99,418
Mesa,402,4349,100,418
Mesa,402,4350,100,418
Mesa,402,4351,99,418
Mesa,402,4352,99,418
Mesa,402,4353,100,418
Mesa,402,4354,100,418
Mesa,402,4355,99,418
Mesa,402,4356,98,418
Mesa,402,4357,99,418
Mesa,402,4358,98,419
Mesa,402,4359,100,419
Mesa,402,4360,100,419
Mesa,402,4361,100,419
Mesa,402,4362,66,419
Mesa,402,4363,99,419
Mesa,402,4364,99,419
Mesa,402,4365,100,419
Mesa,402,4366,100,419
Mesa,402,4367,100,419
Mesa,402,4368,100,419
Mesa,402,4369,99,419
Mesa,402,4370,100,419
Mesa,402,4371,99,419
Mesa,402,4372,100,419
Mesa,402,4373,99,419
Mesa,402,4374,99,419
Mesa,402,4375,99,419
Mesa,402,4376,100,419
Mesa,402,4377,99,419
Mesa,402,4378,99,420
Mesa,402,4379,100,420
Mesa,402,4380,100,420
Mesa,402,4381,46,420
Mesa,402,4382,100,420
Mesa,402,4383,100,420
Mesa,402,4384,100,420
Mesa,402,4385,100,420
Mesa,402,4386,99,420
Mesa,402,4387,99,420
Mesa,402,4388,100,420
Mesa,402,4389,100,420
Mesa,402,4390,100,420
Mesa,402,4391,99,420
Mesa,402,4392,100,420
Mesa,402,4393,100,420
Mesa,402,4394,99,420
Mesa,402,4395,100,420
Mesa,402,4396,49,420
Mesa,402,4397,98,420
Mesa,402,4398,100,421
Mesa,402,4399,100,421
Mesa,402,4400,98,421
Mesa,402,4401,46,421
Mesa,402,4402,100,421
Mesa,402,4403,100,421
Mesa,402,4404,100,421
Mesa,402,4405,100,421
Mesa,402,4406,99,421
Mesa,402,4407,97,421
Mesa,402,4408,100,421
Mesa,402,4409,100,421
Mesa,402,4410,98,421
Mesa,402,4411,100,421
Mesa,402,4412,100,421
Mesa,402,4413,100,421
Mesa,402,4414,99,421
Mesa,402,4415,100,421
Mesa,402,4416,99,421
Mesa,402,4417,100,421
Mesa,402,4418,100,422
Mesa,402,4419,99,422
Mesa,402,4420,100,422
Mesa,402,4421,100,422
Mesa,402,4422,100,422
Mesa,402,4423,100,422
Mesa,402,4424,100,422
Mesa,402,4425,99,422
Mesa,402,4426,98,422
Mesa,402,4427,99,422
Mesa,402,4428,99,422
Mesa,402,4429,99,422
Mesa,402,4430,100,422
Mesa,402,4431,99,422
Mesa,402,4432,23,422
Mesa,402,4433,100,422
Mesa,402,4434,100,422
Mesa,402,4435,100,422
Mesa,402,4436,100,422
Mesa,402,4437,6,422
Mesa,402,4438,100,423
Mesa,402,4439,100,423
Mesa,402,4440,99,423
Mesa,402,4441,98,423
Mesa,402,4442,100,423
Mesa,402,4443,100,423
