County,Device ID,Batch,# of Ballot Cards,Location
Garfield ,1,1,50,Box 2
Garfield ,1,2,50,Box 2
Garfield ,1,3,50,Box 2
Garfield ,1,4,50,Box 2
Garfield ,1,5,50,Box 2
Garfield ,1,6,50,Box 2
Garfield ,1,7,50,Box 2
Garfield ,1,8,50,Box 2
Garfield ,1,9,50,Box 2
Garfield ,1,10,50,Box 2
Garfield ,1,11,50,Box 2
Garfield ,1,12,50,Box 2
Garfield ,1,13,50,Box 2
Garfield ,1,14,50,Box 2
Garfield ,1,15,50,Box 2
Garfield ,1,16,50,Box 2
Garfield ,1,17,50,Box 2
Garfield ,1,18,50,Box 2
Garfield ,1,19,50,Box 2
Garfield ,1,20,50,Box 2
Garfield ,1,21,50,Box 2
Garfield ,1,22,50,Box 2
Garfield ,1,23,50,Box 2
Garfield ,1,24,50,Box 2
Garfield ,1,25,50,Box 2
Garfield ,1,26,50,Box 2
Garfield ,1,27,50,Box 2
Garfield ,1,28,50,Box 4
Garfield ,1,29,50,Box 4
Garfield ,1,30,50,Box 4
Garfield ,1,31,50,Box 4
Garfield ,1,32,50,Box 4
Garfield ,1,33,50,Box 4
Garfield ,1,34,50,Box 4
Garfield ,1,35,50,Box 4
Garfield ,1,36,50,Box 4
Garfield ,1,37,50,Box 4
Garfield ,1,38,50,Box 4
Garfield ,1,39,50,Box 4
Garfield ,1,40,50,Box 4
Garfield ,1,41,50,Box 4
Garfield ,1,42,50,Box 4
Garfield ,1,43,50,Box 4
Garfield ,1,44,50,Box 4
Garfield ,1,45,50,Box 4
Garfield ,1,46,50,Box 4
Garfield ,1,47,50,Box 4
Garfield ,1,48,50,Box 4
Garfield ,1,49,50,Box 4
Garfield ,1,50,50,Box 4
Garfield ,1,51,50,Box 6
Garfield ,1,52,50,Box 6
Garfield ,1,53,50,Box 6
Garfield ,1,54,50,Box 6
Garfield ,1,55,50,Box 6
Garfield ,1,56,50,Box 6
Garfield ,1,57,50,Box 6
Garfield ,1,58,50,Box 6
Garfield ,1,59,50,Box 6
Garfield ,1,60,50,Box 6
