County,Device ID,Batch,# of Ballot Cards,Location
Garfield ,1,AB-001,50,1
Garfield ,1,AB-002,50,1
Garfield ,1,AB-003,50,1
Garfield ,1,AB-004,50,1
Garfield ,1,AB-005,50,1
Garfield ,1,AB-006,52,1
Garfield ,1,AB-007,50,1
Garfield ,1,AB-008,50,1
Garfield ,1,AB-009,50,1
Garfield ,1,AB-010,50,1
Garfield ,1,AB-011,50,1
Garfield ,1,AB-012,50,1
Garfield ,1,AB-013,50,1
Garfield ,1,AB-014,50,1
Garfield ,1,AB-015,50,1
Garfield ,1,AB-016,50,1
Garfield ,1,AB-017,50,1
Garfield ,1,AB-018,50,1
Garfield ,1,AB-019,50,1
Garfield ,1,AB-020,50,1
Garfield ,1,AB-021,50,1
Garfield ,1,AB-022,50,2
Garfield ,1,AB-023,50,2
Garfield ,1,AB-024,50,2
Garfield ,1,AB-025,50,2
Garfield ,1,AB-026,50,2
Garfield ,1,AB-027,50,2
Garfield ,1,AB-028,50,2
Garfield ,1,AB-029,50,2
Garfield ,1,AB-030,50,2
Garfield ,1,AB-031,50,2
Garfield ,1,AB-032,50,2
Garfield ,1,AB-033,50,2
Garfield ,1,AB-034,50,2
Garfield ,1,AB-035,50,2
Garfield ,1,AB-036,50,2
Garfield ,1,AB-037,50,2
Garfield ,1,AB-038,50,2
Garfield ,1,AB-039,50,2
Garfield ,1,AB-040,50,2
Garfield ,1,AB-041,50,2
Garfield ,1,AB-042,50,2
Garfield ,1,AB-043,50,2
Garfield ,1,AB-044,50,3
Garfield ,1,AB-045,50,3
Garfield ,1,AB-046,50,3
Garfield ,1,AB-047,50,3
Garfield ,1,AB-048,50,3
Garfield ,1,AB-049,50,3
Garfield ,1,AB-050,50,3
Garfield ,1,AB-051,50,3
Garfield ,1,AB-052,50,3
Garfield ,1,AB-053,50,3
Garfield ,1,AB-054,50,3
Garfield ,1,AB-055,50,3
Garfield ,1,AB-056,50,3
Garfield ,1,AB-057,50,3
Garfield ,1,AB-058,50,3
Garfield ,1,AB-059,50,3
Garfield ,1,AB-060,50,3
Garfield ,1,AB-061,50,3
Garfield ,1,AB-062,50,3
Garfield ,1,AB-063,50,3
Garfield ,1,AB-064,50,4
Garfield ,1,AB-065,50,4
Garfield ,1,AB-066,50,4
Garfield ,1,AB-067,50,4
Garfield ,1,AB-068,50,4
Garfield ,1,AB-069,50,4
Garfield ,1,AB-070,50,4
Garfield ,1,AB-071,50,4
Garfield ,1,AB-072,50,4
Garfield ,1,AB-073,50,4
Garfield ,1,AB-074,50,4
Garfield ,1,AB-075,50,4
Garfield ,1,AB-076,50,4
Garfield ,1,AB-077,50,4
Garfield ,1,AB-078,50,4
Garfield ,1,AB-079,50,4
Garfield ,1,AB-080,50,4
Garfield ,1,AB-081,50,4
Garfield ,1,AB-082,50,4
Garfield ,1,AB-083,50,4
Garfield ,1,AB-084,50,4
Garfield ,1,AB-085,50,5
Garfield ,1,AB-086,50,5
Garfield ,1,AB-087,50,5
Garfield ,1,AB-088,50,5
Garfield ,1,AB-089,50,5
Garfield ,1,AB-090,50,5
Garfield ,1,AB-091,50,5
Garfield ,1,AB-092,50,5
Garfield ,1,AB-093,50,5
Garfield ,1,AB-094,50,5
Garfield ,1,AB-095,50,5
Garfield ,1,AB-096,50,5
Garfield ,1,AB-097,50,5
Garfield ,1,AB-098,50,5
Garfield ,1,AB-099,50,5
Garfield ,1,AB-100,50,5
Garfield ,1,AB-101,50,5
Garfield ,1,AB-102,50,5
Garfield ,1,AB-103,50,5
Garfield ,1,AB-104,50,5
