County,Tabulator,Batch,# of Ballots,Location
Las Animas,3,149,25,Bin 8
Las Animas,3,150,25,Bin 8
Las Animas,3,151,25,Bin 8
Las Animas,3,152,25,Bin 8
Las Animas,3,153,25,Bin 8
Las Animas,3,154,25,Bin 8
Las Animas,3,155,25,Bin 8
Las Animas,3,156,25,Bin 8
Las Animas,3,157,25,Bin 8
Las Animas,3,158,25,Bin 8
Las Animas,3,159,25,Bin 8
Las Animas,3,160,25,Bin 8
Las Animas,3,161,25,Bin 9
Las Animas,3,162,25,Bin 9
Las Animas,3,163,25,Bin 9
Las Animas,3,164,25,Bin 9
Las Animas,3,165,25,Bin 9
Las Animas,3,166,25,Bin 9
Las Animas,3,167,25,Bin 9
Las Animas,3,168,25,Bin 9
Las Animas,3,169,25,Bin 9
Las Animas,3,170,25,Bin 9
Las Animas,3,171,25,Bin 9
Las Animas,3,172,25,Bin 9
Las Animas,3,173,25,Bin 9
Las Animas,3,174,25,Bin 9
Las Animas,3,175,25,Bin 9
Las Animas,3,176,25,Bin 9
Las Animas,3,177,25,Bin 9
Las Animas,3,178,25,Bin 9
Las Animas,3,179,25,Bin 9
Las Animas,3,180,25,Bin 9
Las Animas,3,181,19,Bin 9
Las Animas,3,182,25,Bin 9
Las Animas,3,183,25,Bin 9
Las Animas,3,184,25,Bin 9
Las Animas,3,185,25,Bin 9
Las Animas,3,186,25,Bin 9
Las Animas,3,187,25,Bin 9
Las Animas,3,188,25,Bin 9
Las Animas,3,189,25,Bin 9
Las Animas,3,190,25,Bin 9
Las Animas,3,191,23,Bin 9
Las Animas,3,192,32,Bin 9
