County,Device ID,Batch,# of Ballots,Location
Delta,1,1,25,1
Delta,1,2,23,1
Delta,1,3,25,1
Delta,1,4,22,1
Delta,1,5,25,1
Delta,1,6,25,1
Delta,1,7,28,1
Delta,1,8,25,1
Delta,1,9,25,1
Delta,1,10,26,1
Delta,1,11,25,1
Delta,1,12,16,1
Delta,1,13,25,1
Delta,1,14,25,1
Delta,1,15,25,1
Delta,1,16,25,1
Delta,1,17,25,1
Delta,1,18,25,1
Delta,1,19,25,1
Delta,1,20,26,1
Delta,1,21,25,1
Delta,1,22,25,1
Delta,1,23,25,1
Delta,1,24,24,1
Delta,1,25,25,1
Delta,1,26,25,1
Delta,1,27,25,1
Delta,1,28,25,1
Delta,1,29,24,1
Delta,1,30,25,1
Delta,1,31,25,1
Delta,1,32,25,1
Delta,1,33,25,1
Delta,1,34,23,1
Delta,1,35,22,1
Delta,1,36,26,1
Delta,1,37,26,1
Delta,1,38,24,2
Delta,1,39,25,2
Delta,1,40,25,2
Delta,1,41,25,2
Delta,1,42,25,2
Delta,1,43,25,2
Delta,1,44,24,2
Delta,1,45,22,2
Delta,1,46,9,2
Delta,1,47,22,2
Delta,1,48,17,2
Delta,1,49,25,2
Delta,1,50,24,2
Delta,1,51,25,2
Delta,1,52,25,2
Delta,1,53,16,2
Delta,1,54,25,2
Delta,1,55,25,2
Delta,1,56,21,2
Delta,1,57,25,2
Delta,1,58,19,2
Delta,1,59,20,2
Delta,1,60,25,2
Delta,1,61,25,2
Delta,1,62,25,2
Delta,1,63,25,2
Delta,1,64,25,2
Delta,1,65,27,2
Delta,1,66,27,2
Delta,1,67,23,2
Delta,1,68,25,2
Delta,1,69,25,2
Delta,1,70,25,2
Delta,1,71,25,2
Delta,1,72,25,2
Delta,1,73,25,2
Delta,1,74,26,3
Delta,1,75,22,3
Delta,1,76,24,3
Delta,1,77,17,3
Delta,1,78,25,3
Delta,1,79,25,3
Delta,1,80,25,3
Delta,1,81,25,3
Delta,1,82,25,3
Delta,1,83,25,3
Delta,1,84,25,3
Delta,1,85,25,3
Delta,1,86,25,3
Delta,1,87,25,3
Delta,1,88,25,3
Delta,1,89,25,3
Delta,1,90,25,3
Delta,1,91,23,3
Delta,1,92,25,3
Delta,1,93,25,3
Delta,1,94,18,3
Delta,1,95,25,3
Delta,1,96,25,3
Delta,1,97,25,3
Delta,1,98,25,3
Delta,1,99,25,3
Delta,1,100,20,3
Delta,1,101,25,3
Delta,1,102,25,3
Delta,1,103,19,3
Delta,1,104,25,3
Delta,1,105,25,3
Delta,1,106,10,3
Delta,1,107,25,3
Delta,1,108,25,3
Delta,1,109,25,3
Delta,1,110,30,3
Delta,1,111,25,3
Delta,1,112,26,3
Delta,1,113,25,3
Delta,1,114,30,3
Delta,1,115,25,3
Delta,1,116,25,3
Delta,1,117,25,3
Delta,1,118,28,3
Delta,1,119,25,4
Delta,1,120,25,4
Delta,1,121,25,4
Delta,1,122,25,4
Delta,1,123,34,4
Delta,1,124,31,4
Delta,1,125,30,4
Delta,1,126,21,4
Delta,1,127,23,4
Delta,1,128,25,4
Delta,1,129,25,4
Delta,1,130,25,4
Delta,1,131,25,4
Delta,1,132,41,4
Delta,1,133,40,4
Delta,1,134,23,4
Delta,1,135,25,4
Delta,1,136,28,4
Delta,1,137,25,4
Delta,1,138,25,4
Delta,1,139,26,4
Delta,1,140,19,4
Delta,1,141,24,4
Delta,1,142,24,4
Delta,1,143,30,4
Delta,1,144,18,4
Delta,1,145,25,4
Delta,1,146,25,4
Delta,1,147,25,5
Delta,1,148,25,5
Delta,1,149,25,5
Delta,1,150,25,5
Delta,1,151,25,5
Delta,1,152,25,5
Delta,1,153,25,5
Delta,1,154,26,5
Delta,1,155,25,5
Delta,1,156,25,5
Delta,1,157,26,5
Delta,1,158,27,5
Delta,1,159,25,5
Delta,1,160,26,5
Delta,1,161,25,5
Delta,1,162,26,5
Delta,1,163,25,5
Delta,1,164,24,5
Delta,1,165,21,5
Delta,1,166,24,5
Delta,1,167,28,5
Delta,1,168,25,5
Delta,1,169,25,5
Delta,1,170,16,5
Delta,1,171,25,5
Delta,1,172,26,5
Delta,1,173,25,5
Delta,1,174,30,5
Delta,1,175,25,5
Delta,1,176,25,5
Delta,1,177,25,5
Delta,1,178,24,5
Delta,1,179,24,5
Delta,1,180,25,5
Delta,1,181,24,5
Delta,1,182,25,5
Delta,1,183,25,5
Delta,1,184,25,5
Delta,1,185,26,6
Delta,1,186,25,6
Delta,1,187,29,6
Delta,1,188,24,6
Delta,1,189,25,6
Delta,1,190,25,6
Delta,1,191,25,6
Delta,1,192,25,6
Delta,1,193,25,6
Delta,1,194,24,6
Delta,1,195,21,6
Delta,1,196,25,6
Delta,1,197,27,6
Delta,1,198,24,6
Delta,1,199,25,6
Delta,1,200,25,6
Delta,1,201,20,6
Delta,1,202,26,6
Delta,1,203,25,6
Delta,1,204,25,6
Delta,1,205,25,6
Delta,1,206,25,6
Delta,1,207,18,6
Delta,1,208,25,6
Delta,1,209,25,6
Delta,1,210,22,6
Delta,1,211,25,6
Delta,1,212,20,6
Delta,1,213,17,6
Delta,1,214,26,6
Delta,1,215,25,6
Delta,1,216,24,6
Delta,1,217,18,6
Delta,1,218,1,6
Delta,1,219,24,7
Delta,1,220,25,7
Delta,1,221,25,7
Delta,1,222,25,7
Delta,1,223,25,7
Delta,1,224,25,7
Delta,1,225,25,7
Delta,1,226,25,7
Delta,1,227,25,7
Delta,1,228,25,7
Delta,1,229,25,7
Delta,1,230,20,7
Delta,1,231,25,7
Delta,1,232,25,7
Delta,1,233,25,7
Delta,1,234,25,7
Delta,1,235,25,7
Delta,1,236,25,7
Delta,1,237,25,7
Delta,1,238,32,7
Delta,1,239,21,7
Delta,1,240,28,7
Delta,1,241,25,7
Delta,1,242,18,7
Delta,1,243,23,7
Delta,1,244,25,7
Delta,1,245,25,7
Delta,1,246,25,7
Delta,1,247,25,7
Delta,1,248,25,7
Delta,1,249,25,7
Delta,1,250,25,7
Delta,1,251,25,7
Delta,1,252,25,7
Delta,1,253,24,7
Delta,1,254,25,8
Delta,1,255,23,8
Delta,1,256,25,8
Delta,1,257,25,8
Delta,1,258,25,8
Delta,1,259,25,8
Delta,1,260,25,8
Delta,1,261,24,8
Delta,1,262,30,8
Delta,1,263,25,8
Delta,1,264,29,8
Delta,1,265,29,8
Delta,1,266,25,8
Delta,1,267,25,8
Delta,1,268,24,8
Delta,1,269,25,8
Delta,1,270,23,8
Delta,1,271,27,8
Delta,1,272,25,8
Delta,1,273,25,8
Delta,1,274,27,8
Delta,1,275,25,8
Delta,1,276,24,8
Delta,1,277,25,8
Delta,1,278,24,8
Delta,1,279,25,8
Delta,1,280,25,8
Delta,1,281,24,8
Delta,1,282,25,8
Delta,1,283,25,8
Delta,1,284,30,8
Delta,1,285,25,8
Delta,1,286,25,8
Delta,1,287,25,8
Delta,1,288,25,9
Delta,1,289,26,9
Delta,1,290,25,9
Delta,1,291,25,9
Delta,1,292,24,9
Delta,1,293,25,9
Delta,1,294,18,9
Delta,1,295,24,9
Delta,1,296,25,9
Delta,1,297,25,9
Delta,1,298,24,9
Delta,1,299,25,9
Delta,1,300,25,9
Delta,1,301,25,9
Delta,1,302,26,9
Delta,1,303,25,9
Delta,1,304,25,9
Delta,1,305,25,9
Delta,1,306,25,9
Delta,1,307,24,9
Delta,1,308,25,9
Delta,1,309,22,9
Delta,1,310,25,9
Delta,1,311,22,9
Delta,1,312,25,9
Delta,1,313,23,9
Delta,1,314,25,9
Delta,1,315,25,9
Delta,1,316,25,9
Delta,1,317,28,10
Delta,1,318,28,10
Delta,1,319,15,10
Delta,1,320,16,10
Delta,1,321,18,10
Delta,1,322,19,10
Delta,1,323,23,10
Delta,1,324,18,10
Delta,1,325,16,11
Delta,1,326,25,11
Delta,1,327,25,11
Delta,1,328,25,11
Delta,1,329,24,11
Delta,1,330,21,11
Delta,1,331,15,11
Delta,1,332,29,11
Delta,1,333,25,11
Delta,1,334,25,11
Delta,1,335,17,11
Delta,1,336,24,11
Delta,1,337,20,11
Delta,1,338,24,11
Delta,1,339,24,11
Delta,1,340,19,11
Delta,1,341,25,11
Delta,1,342,24,11
Delta,1,343,25,11
Delta,1,344,23,11
Delta,1,345,25,11
Delta,1,346,24,11
Delta,1,347,25,12
Delta,1,348,25,12
Delta,1,349,25,12
Delta,1,350,27,12
Delta,1,351,25,12
Delta,1,352,27,12
Delta,1,353,25,12
Delta,1,354,25,12
Delta,1,355,25,12
Delta,1,356,25,12
Delta,1,357,30,12
Delta,1,358,20,12
Delta,1,359,25,12
Delta,1,360,24,12
Delta,1,361,25,12
Delta,1,362,25,12
Delta,1,363,23,12
Delta,1,364,23,12
Delta,1,365,25,12
Delta,1,366,21,12
Delta,1,367,25,12
Delta,1,368,27,12
Delta,1,369,25,12
Delta,1,370,24,12
Delta,1,371,24,12
Delta,1,372,24,12
Delta,1,373,24,12
Delta,1,374,25,12
Delta,1,375,25,12
Delta,1,376,25,12
Delta,1,377,28,12
Delta,1,378,25,12
Delta,1,379,25,12
Delta,1,380,13,12
Delta,1,381,25,12
Delta,1,382,25,12
Delta,1,383,25,12
Delta,1,384,25,12
Delta,1,385,25,12
Delta,1,386,25,12
Delta,1,387,25,12
Delta,1,388,25,12
Delta,1,389,26,12
Delta,1,390,19,12
Delta,1,391,25,12
Delta,1,392,25,12
Delta,1,393,27,12
Delta,1,394,27,12
Delta,1,395,25,12
Delta,1,396,28,12
Delta,1,397,25,12
Delta,1,398,25,12
Delta,1,399,25,12
Delta,1,400,25,12
Delta,1,401,21,12
Delta,1,402,30,12
Delta,1,403,25,12
Delta,1,404,20,12
Delta,1,405,25,12
Delta,1,406,25,12
Delta,1,407,25,12
Delta,1,408,25,12
Delta,1,409,25,12
Delta,1,410,25,12
Delta,1,411,25,12
Delta,1,412,24,12
Delta,1,413,25,12
Delta,1,414,19,12
Delta,1,415,25,12
Delta,1,416,25,12
Delta,1,417,25,12
Delta,1,418,25,12
Delta,1,419,25,12
Delta,1,420,25,12
Delta,1,421,24,12
Delta,1,422,23,12
Delta,1,423,24,12
Delta,1,424,25,12
Delta,1,425,22,13
Delta,1,426,22,13
Delta,1,427,21,13
