County,Tabulator ID,Batch,# of Ballot Cards,Location/box #
Mesa,204,2278,100,117
Mesa,204,2279,100,117
Mesa,204,2280,43,117
Mesa,204,2281,99,117
Mesa,204,2282,99,117
Mesa,204,2283,99,117
Mesa,204,2284,2,117
Mesa,204,2285,99,117
Mesa,204,2286,99,117
Mesa,204,2287,58,117
Mesa,204,2288,100,117
Mesa,204,2289,100,117
Mesa,204,2290,100,117
Mesa,204,2291,100,118
Mesa,204,2292,100,118
Mesa,204,2293,75,118
Mesa,204,2294,100,118
Mesa,204,2295,100,118
Mesa,204,2296,99,118
Mesa,204,2297,100,118
Mesa,204,2298,100,118
Mesa,204,2299,100,118
Mesa,204,2300,100,118
Mesa,204,2301,100,118
Mesa,204,2302,100,118
Mesa,204,2303,100,118
Mesa,204,2304,100,118
Mesa,204,2305,100,119
Mesa,204,2306,100,119
Mesa,204,2307,100,119
Mesa,204,2308,99,119
Mesa,204,2309,100,119
Mesa,204,2310,100,119
Mesa,204,2311,99,119
Mesa,204,2312,100,119
Mesa,204,2313,98,119
Mesa,204,2314,98,119
Mesa,204,2315,100,119
Mesa,204,2316,100,119
Mesa,204,2317,100,119
Mesa,204,2318,100,119
Mesa,204,2319,23,120
Mesa,204,2320,100,120
Mesa,204,2321,100,120
Mesa,204,2322,100,120
Mesa,204,2323,100,120
Mesa,204,2324,100,120
Mesa,204,2325,100,120
Mesa,204,2326,37,120
Mesa,204,2327,97,120
Mesa,204,2328,99,120
Mesa,204,2329,100,120
Mesa,204,2330,100,120
Mesa,204,2331,99,120
Mesa,204,2332,99,120
Mesa,204,2333,100,120
Mesa,204,2334,99,121
Mesa,204,2335,98,121
Mesa,204,2336,100,121
Mesa,204,2337,34,121
Mesa,204,2338,100,121
Mesa,204,2339,99,121
Mesa,204,2340,100,121
Mesa,204,2341,9,121
Mesa,204,2342,44,121
Mesa,204,2343,4,121
Mesa,204,2344,10,121
Mesa,204,2345,100,121
Mesa,204,2346,98,121
Mesa,204,2347,94,121
Mesa,204,2348,100,121
Mesa,204,2349,100,121
Mesa,204,2350,100,121
Mesa,204,2351,100,121
Mesa,204,2352,100,121
Mesa,204,2353,45,123
Mesa,204,2354,100,123
Mesa,204,2355,100,123
Mesa,204,2356,99,123
Mesa,204,2357,100,123
Mesa,204,2358,100,123
Mesa,204,2359,25,123
Mesa,204,2360,100,123
Mesa,204,2361,100,123
Mesa,204,2362,100,123
Mesa,204,2363,99,123
Mesa,204,2364,100,123
Mesa,204,2365,98,123
Mesa,204,2366,99,123
Mesa,204,2367,100,123
Mesa,204,2368,99,123
Mesa,204,2369,100,124
Mesa,204,2370,98,124
Mesa,204,2371,100,124
Mesa,204,2372,100,124
Mesa,204,2373,100,124
Mesa,204,2374,100,124
Mesa,204,2375,100,124
Mesa,204,2376,100,124
Mesa,204,2377,100,124
Mesa,204,2378,100,124
Mesa,204,2379,99,124
Mesa,204,2380,100,124
Mesa,204,2381,100,124
Mesa,204,2382,100,124
Mesa,204,2383,100,125
Mesa,204,2384,100,125
Mesa,204,2385,99,125
Mesa,204,2386,100,125
Mesa,204,2387,100,125
Mesa,204,2388,100,125
Mesa,204,2389,100,125
Mesa,204,2390,100,125
Mesa,204,2391,100,125
Mesa,204,2392,100,125
Mesa,204,2393,31,125
Mesa,204,2394,99,125
Mesa,204,2395,100,125
Mesa,204,2396,100,125
Mesa,204,2397,100,125
Mesa,204,2398,100,126
Mesa,204,2399,99,126
Mesa,204,2400,98,126
Mesa,204,2401,100,126
Mesa,204,2402,100,126
Mesa,204,2403,99,126
Mesa,204,2404,100,126
Mesa,204,2405,100,126
Mesa,204,2406,100,126
Mesa,204,2407,100,126
Mesa,204,2408,100,126
Mesa,204,2409,100,126
Mesa,204,2410,100,126
Mesa,204,2411,99,126
Mesa,204,2412,14,126
Mesa,204,2413,98,127
Mesa,204,2414,100,127
Mesa,204,2415,99,127
Mesa,204,2416,100,127
Mesa,204,2417,100,127
Mesa,204,2418,100,127
Mesa,204,2419,100,127
Mesa,204,2420,100,127
Mesa,204,2421,100,127
Mesa,204,2422,99,127
Mesa,204,2423,99,127
Mesa,204,2424,99,127
Mesa,204,2425,100,127
Mesa,204,2426,100,127
Mesa,204,2427,99,128
Mesa,204,2428,100,128
Mesa,204,2429,99,128
Mesa,204,2430,99,128
Mesa,204,2431,99,128
Mesa,204,2432,100,128
Mesa,204,2433,100,128
Mesa,204,2434,100,128
Mesa,204,2435,100,128
Mesa,204,2436,99,128
Mesa,204,2437,100,128
Mesa,204,2438,99,128
Mesa,204,2439,59,128
Mesa,204,2440,100,128
Mesa,204,2441,100,129
Mesa,204,2442,98,129
Mesa,204,2443,100,129
Mesa,204,2444,100,129
Mesa,204,2445,100,129
Mesa,204,2446,99,129
Mesa,204,2447,100,129
Mesa,204,2448,100,129
Mesa,204,2449,100,129
Mesa,204,2450,98,129
Mesa,204,2451,94,129
Mesa,204,2452,100,129
Mesa,204,2453,100,129
Mesa,204,2454,100,130
Mesa,204,2455,100,130
Mesa,204,2456,99,130
Mesa,204,2457,99,130
Mesa,204,2458,100,130
Mesa,204,2459,100,130
Mesa,204,2460,100,130
Mesa,204,2461,98,130
Mesa,204,2462,99,130
Mesa,204,2463,99,130
Mesa,204,2464,99,130
Mesa,204,2465,99,130
Mesa,204,2466,98,130
Mesa,204,2467,100,130
Mesa,204,2468,39,131
Mesa,204,2469,100,131
Mesa,204,2470,99,131
Mesa,204,2471,100,131
Mesa,204,2472,27,131
Mesa,204,2473,100,131
Mesa,204,2474,100,131
Mesa,204,2475,100,131
Mesa,204,2476,99,131
Mesa,204,2477,100,131
Mesa,204,2478,100,131
Mesa,204,2479,100,131
Mesa,204,2480,100,131
Mesa,204,2481,36,131
Mesa,204,2482,100,131
Mesa,204,2483,49,131
Mesa,204,2484,100,131
Mesa,204,2485,99,132
Mesa,204,2486,97,132
Mesa,204,2487,100,132
Mesa,204,2488,100,132
Mesa,204,2489,100,132
Mesa,204,2490,100,132
Mesa,204,2491,99,132
Mesa,204,2492,100,132
Mesa,204,2493,99,132
Mesa,204,2494,100,132
Mesa,204,2495,100,132
Mesa,204,2496,100,132
Mesa,204,2497,100,132
Mesa,204,2498,98,132
Mesa,204,2499,53,133
Mesa,204,2500,100,133
Mesa,204,2501,100,133
Mesa,204,2502,100,133
Mesa,204,2503,36,133
Mesa,204,2504,99,133
Mesa,204,2505,98,133
Mesa,204,2506,99,133
Mesa,204,2507,98,133
Mesa,204,2508,100,133
Mesa,204,2509,100,133
Mesa,204,2510,100,133
Mesa,204,2511,100,133
Mesa,204,2512,100,133
Mesa,204,2513,100,133
Mesa,204,2514,98,134
Mesa,204,2515,99,134
Mesa,204,2516,100,134
Mesa,204,2517,100,134
Mesa,204,2518,100,134
Mesa,204,2519,100,134
Mesa,204,2520,97,134
Mesa,204,2521,100,134
Mesa,204,2522,99,134
Mesa,204,2523,100,134
Mesa,204,2524,100,134
Mesa,204,2525,99,134
Mesa,204,2526,100,134
Mesa,204,2527,100,134
Mesa,204,2528,99,135
Mesa,204,2529,100,135
Mesa,204,2530,98,135
Mesa,204,2531,100,135
Mesa,204,2532,17,135
Mesa,204,2533,100,135
Mesa,204,2534,100,135
Mesa,204,2535,78,135
Mesa,204,2536,54,135
Mesa,204,2537,97,135
Mesa,204,2538,99,135
Mesa,204,2539,28,135
Mesa,204,2540,100,135
Mesa,204,2541,58,135
Mesa,204,2542,100,135
Mesa,204,2543,100,135
Mesa,204,2544,5,135
Mesa,204,2545,98,136
Mesa,204,2546,100,136
Mesa,204,2547,100,136
Mesa,204,2548,97,136
Mesa,204,2549,100,136
Mesa,204,2550,98,136
Mesa,204,2551,100,136
Mesa,204,2552,100,136
Mesa,204,2553,84,136
Mesa,204,2554,97,136
Mesa,204,2555,99,136
Mesa,204,2556,100,136
Mesa,204,2557,99,136
Mesa,204,2558,11,136
Mesa,204,2559,18,136
Mesa,204,2560,2,136
Mesa,204,2561,100,136
Mesa,204,2562,12,136
Mesa,204,2563,2,136
Mesa,204,2564,6,136
Mesa,204,2565,22,136
Mesa,204,2566,37,136
Mesa,204,2567,3,136
Mesa,204,2568,11,136
Mesa,204,2569,26,136
Mesa,204,2570,8,136
Mesa,101,1001,75,122
Mesa,101,1002,67,122
Mesa,101,1003,62,122
Mesa,101,1004,61,122
Mesa,101,1005,12,122
Mesa,101,1006,283,122
Mesa,101,1007,88,122
