county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id,audit_reason
Adams,Adams 12 Five Star School District Director District No 1,102-136-18,38,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:36:04.171689,1265373,
Adams,Adams 12 Five Star School District Director District No 1,102-138-58,41,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:39:26.012181,1266165,
Adams,Adams 12 Five Star School District Director District No 1,102-143-58,35,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:40:27.032491,1269062,
Adams,Adams 12 Five Star School District Director District No 1,102-14-94,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:40:12.487374,1195603,
Adams,Adams 12 Five Star School District Director District No 1,102-165-63,35,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:53:01.587815,1278767,
Adams,Adams 12 Five Star School District Director District No 1,102-16-74,33,"","",YES,uploaded,"",2023-11-20 12:41:03.986059,1196175,
Adams,Adams 12 Five Star School District Director District No 1,102-182-27,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:57:48.633353,1287269,
Adams,Adams 12 Five Star School District Director District No 1,102-184-62,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:10:02.195171,1288191,
Adams,Adams 12 Five Star School District Director District No 1,102-32-37,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:45:33.387861,1204467,
Adams,Adams 12 Five Star School District Director District No 1,102-33-55,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:47:21.8356,1204828,
Adams,Adams 12 Five Star School District Director District No 1,102-41-52,34,"","",YES,uploaded,"",2023-11-20 12:50:35.206394,1210377,
Adams,Adams 12 Five Star School District Director District No 1,102-45-14,45,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:52:32.906823,1211808,
Adams,Adams 12 Five Star School District Director District No 1,102-48-32,45,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:54:36.115248,1214270,
Adams,Adams 12 Five Star School District Director District No 1,102-53-61,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:56:11.865001,1216081,
Adams,Adams 12 Five Star School District Director District No 1,102-5-70,41,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:36:12.270676,1189805,
Adams,Adams 12 Five Star School District Director District No 1,102-63-19,46,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:59:04.385197,1221701,
Adams,Adams 12 Five Star School District Director District No 1,102-72-39,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 13:00:15.976119,1225462,
Adams,Adams 12 Five Star School District Director District No 1,102-72-62,41,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 13:00:46.83589,1225454,
Adams,Adams 12 Five Star School District Director District No 1,102-73-10,38,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 13:01:40.342649,1225888,
Adams,Adams 12 Five Star School District Director District No 1,102-73-98,32,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:44:07.683167,1225907,
Adams,Adams 12 Five Star School District Director District No 1,102-79-44,37,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:47:32.068742,1228931,
Adams,Adams 12 Five Star School District Director District No 1,102-82-41,35,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:48:28.865623,1230295,
Adams,Adams 12 Five Star School District Director District No 1,102-92-4,32,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:53:29.30609,1234252,
Adams,Adams 12 Five Star School District Director District No 1,103-10-32,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:15:02.158107,1191145,
Adams,Adams 12 Five Star School District Director District No 1,103-15-49,34,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:22:55.094838,1195008,
Adams,Adams 12 Five Star School District Director District No 1,103-3-29,32,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:11:32.832057,1185698,
Adams,Adams 12 Five Star School District Director District No 1,103-8-77,32,"","",YES,uploaded,"",2023-11-20 11:12:24.345062,1189893,
Adams,Adams 12 Five Star School District Director District No 1,104-104-17,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:55:03.694552,1253712,
Adams,Adams 12 Five Star School District Director District No 1,104-108-14,35,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:00:17.426101,1255705,
Adams,Adams 12 Five Star School District Director District No 1,104-10-99,37,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:18:47.981076,1190416,
Adams,Adams 12 Five Star School District Director District No 1,104-127-72,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:14:26.412588,1268100,
Adams,Adams 12 Five Star School District Director District No 1,104-16-6,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:21:45.350039,1193815,
Adams,Adams 12 Five Star School District Director District No 1,104-27-13,34,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:27:38.078197,1200390,
Adams,Adams 12 Five Star School District Director District No 1,104-37-5,35,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:33:04.823126,1209639,
Adams,Adams 12 Five Star School District Director District No 1,104-51-22,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:41:04.132466,1221537,
Adams,Adams 12 Five Star School District Director District No 1,104-63-74,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:45:08.882291,1229582,
Adams,Adams 12 Five Star School District Director District No 1,104-67-60,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:46:49.357658,1230946,
Adams,Adams 12 Five Star School District Director District No 1,104-7-20,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:33:41.165794,1188847,
Adams,Adams 12 Five Star School District Director District No 1,104-7-26,47,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:35:19.960899,1188802,
Adams,Adams 12 Five Star School District Director District No 1,104-75-96,38,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:48:20.217003,1236739,
Adams,Adams 12 Five Star School District Director District No 1,104-81-78,34,"","",YES,uploaded,"",2023-11-20 12:49:32.349121,1241154,
Adams,Adams 12 Five Star School District Director District No 1,104-93-66,33,"","",YES,uploaded,"",2023-11-20 12:55:02.527229,1247241,
Adams,Adams 12 Five Star School District Director District No 1,104-98-84,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:51:39.587796,1250216,
Adams,Adams 12 Five Star School District Director District No 1,105-10-42,35,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:23:10.02976,1188331,
Adams,Adams 12 Five Star School District Director District No 1,105-105-2,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:28:43.140587,1237054,
Adams,Adams 12 Five Star School District Director District No 1,105-105-73,47,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:29:56.939204,1237030,
Adams,Adams 12 Five Star School District Director District No 1,105-108-99,41,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:30:52.408031,1237680,
Adams,Adams 12 Five Star School District Director District No 1,105-129-24,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:35:15.14462,1250471,
Adams,Adams 12 Five Star School District Director District No 1,105-133-49,46,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:37:11.784843,1252320,
Adams,Adams 12 Five Star School District Director District No 1,105-135-82,48,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:37:49.187974,1253769,
Adams,Adams 12 Five Star School District Director District No 1,105-139-25,37,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:38:18.576298,1256346,
Adams,Adams 12 Five Star School District Director District No 1,105-146-57,45,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:41:33.267527,1259701,
Adams,Adams 12 Five Star School District Director District No 1,105-148-19,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:42:27.844639,1260701,
Adams,Adams 12 Five Star School District Director District No 1,105-152-11,38,"","",YES,uploaded,"",2023-11-20 12:42:58.338955,1264034,
Adams,Adams 12 Five Star School District Director District No 1,105-162-6,38,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:43:25.763515,1267831,
Adams,Adams 12 Five Star School District Director District No 1,105-185-63,38,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:47:11.381641,1278329,
Adams,Adams 12 Five Star School District Director District No 1,105-185-87,48,"","",YES,uploaded,"",2023-11-20 12:47:56.842689,1278381,
Adams,Adams 12 Five Star School District Director District No 1,105-185-95,47,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:48:46.787967,1278323,
Adams,Adams 12 Five Star School District Director District No 1,105-189-14,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:52:04.533257,1279839,
Adams,Adams 12 Five Star School District Director District No 1,105-18-98,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:26:32.502182,1192257,
Adams,Adams 12 Five Star School District Director District No 1,105-190-38,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:52:55.307776,1280341,
Adams,Adams 12 Five Star School District Director District No 1,105-191-97,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:53:49.271123,1280656,
Adams,Adams 12 Five Star School District Director District No 1,105-2-24,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:20:48.285281,1186633,
Adams,Adams 12 Five Star School District Director District No 1,105-48-42,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:40:04.889404,1206362,
Adams,Adams 12 Five Star School District Director District No 1,105-50-72,45,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:44:42.588701,1207460,
Adams,Adams 12 Five Star School District Director District No 1,105-56-86,38,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:52:18.741822,1210487,
Adams,Adams 12 Five Star School District Director District No 1,105-64-86,32,"","",YES,uploaded,"",2023-11-20 10:59:19.531156,1214822,
Adams,Adams 12 Five Star School District Director District No 1,105-68-8,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:04:07.761808,1216670,
Adams,Adams 12 Five Star School District Director District No 1,105-73-1,32,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:04:41.837481,1218651,
Adams,Adams 12 Five Star School District Director District No 1,105-84-18,34,"","",YES,uploaded,"",2023-11-20 11:33:10.487835,1224977,
Adams,Adams 12 Five Star School District Director District No 1,105-98-50,35,"","",YES,uploaded,"",2023-11-20 12:23:40.224178,1232425,
Adams,Adams 12 Five Star School District Director District No 1,106-101-28,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:18:01.188567,1248164,
Adams,Adams 12 Five Star School District Director District No 1,106-101-83,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:18:50.182634,1248144,
Adams,Adams 12 Five Star School District Director District No 1,106-105-58,36,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:20:29.734723,1251002,
Adams,Adams 12 Five Star School District Director District No 1,106-119-46,35,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:23:06.459674,1258566,
Adams,Adams 12 Five Star School District Director District No 1,106-130-63,36,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:28:21.295775,1265798,
Adams,Adams 12 Five Star School District Director District No 1,106-133-80,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:31:43.247009,1267302,
Adams,Adams 12 Five Star School District Director District No 1,106-13-44,45,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:58:23.035829,1191532,
Adams,Adams 12 Five Star School District Director District No 1,106-141-7,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:37:35.23078,1272277,
Adams,Adams 12 Five Star School District Director District No 1,106-162-73,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:42:48.498119,1282404,
Adams,Adams 12 Five Star School District Director District No 1,106-165-84,45,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:43:35.215544,1285413,
Adams,Adams 12 Five Star School District Director District No 1,106-28-103,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 13:00:50.54776,1200955,
Adams,Adams 12 Five Star School District Director District No 1,106-38-57,45,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:44:47.956294,1207314,
Adams,Adams 12 Five Star School District Director District No 1,106-42-55,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:47:11.436335,1208919,
Adams,Adams 12 Five Star School District Director District No 1,106-44-43,48,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:50:33.973558,1210220,
Adams,Adams 12 Five Star School District Director District No 1,106-48-4,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:51:10.19476,1212981,
Adams,Adams 12 Five Star School District Director District No 1,106-52-21,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 09:54:03.986754,1215170,
Adams,Adams 12 Five Star School District Director District No 1,106-52-92,32,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:54:50.700564,1215117,
Adams,Adams 12 Five Star School District Director District No 1,106-64-76,45,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 09:59:00.246663,1221262,
Adams,Adams 12 Five Star School District Director District No 1,106-69-74,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:00:51.702048,1224556,
Adams,Adams 12 Five Star School District Director District No 1,106-71-49,45,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:02:07.005877,1225738,
Adams,Adams 12 Five Star School District Director District No 1,106-73-58,33,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 10:03:45.473033,1226787,
Adams,Adams 12 Five Star School District Director District No 1,106-8-15,48,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 12:56:57.711093,1188124,
Adams,Adams 12 Five Star School District Director District No 1,106-83-74,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:07:12.550072,1235237,
Adams,Adams 12 Five Star School District Director District No 1,106-84-43,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:08:06.832279,1235968,
Adams,Adams 12 Five Star School District Director District No 1,106-88-41,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:11:55.367806,1238546,
Adams,Adams 12 Five Star School District Director District No 1,106-91-90,34,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:13:41.001746,1240407,
Adams,Adams 12 Five Star School District Director District No 1,106-95-73,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 10:15:15.638778,1243575,
Adams,Adams 12 Five Star School District Director District No 1,107-110-1,37,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:30:30.37936,1270479,
Adams,Adams 12 Five Star School District Director District No 1,107-111-82,34,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:31:10.605128,1271215,
Adams,Adams 12 Five Star School District Director District No 1,107-116-27,38,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:33:47.23309,1275161,
Adams,Adams 12 Five Star School District Director District No 1,107-12-33,32,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:02:48.773648,1208873,
Adams,Adams 12 Five Star School District Director District No 1,107-129-11,35,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 12:20:35.925974,1285928,
Adams,Adams 12 Five Star School District Director District No 1,107-17-52,47,"","",YES,uploaded,"",2023-11-20 11:04:39.510263,1212095,
Adams,Adams 12 Five Star School District Director District No 1,107-23-43,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:07:12.366914,1216791,
Adams,Adams 12 Five Star School District Director District No 1,107-28-42,36,"","",YES,uploaded,"",2023-11-20 11:09:17.202236,1221409,
Adams,Adams 12 Five Star School District Director District No 1,107-40-8,35,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:12:27.854919,1230812,
Adams,Adams 12 Five Star School District Director District No 1,107-45-78,46,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:13:44.765091,1235569,
Adams,Adams 12 Five Star School District Director District No 1,107-68-74,32,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:20:12.994562,1247098,
Adams,Adams 12 Five Star School District Director District No 1,107-74-48,34,"""Ken Murphy-Montoya""","""Ken Murphy-Montoya""",YES,uploaded,"",2023-11-20 11:22:20.256185,1249822,
Adams,Adams 12 Five Star School District Director District No 1,107-81-51,48,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:25:30.007292,1254852,
Adams,Adams 12 Five Star School District Director District No 1,107-92-44,32,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:27:00.539457,1261232,
Adams,Adams 12 Five Star School District Director District No 1,107-93-54,33,"""Lori Goldstein""","""Lori Goldstein""",YES,uploaded,"",2023-11-20 11:28:08.512006,1261669,
Adams,Adams 12 Five Star School District Director District No 2,101-100-58,33,"""Paula Battistelli""","""Paula Battistelli""",YES,uploaded,"",2023-11-20 10:26:20.067596,1234702,
Adams,Adams 12 Five Star School District Director District No 2,101-10-26,37,"""Paula Battistelli""","""Paula Battistelli""",YES,uploaded,"",2023-11-20 09:38:21.183466,1191946,
Adams,Adams 12 Five Star School District Director District No 2,101-11-88,35,"""Rebecca Elmore""","""Rebecca Elmore""",YES,uploaded,"",2023-11-20 09:40:47.884257,1192197,
