County,Device ID,Batch,# of Ballots,Location
Lincoln,1,1,25,Lock Box 2
Lincoln,1,2,25,Lock Box 2
Lincoln,1,3,25,Lock Box 2
Lincoln,1,4,25,Lock Box 2
Lincoln,1,5,25,Lock Box 2
Lincoln,1,6,25,Lock Box 2
Lincoln,1,7,25,Lock Box 2
Lincoln,1,8,25,Lock Box 2
Lincoln,1,9,25,Lock Box 2
Lincoln,1,10,25,Lock Box 2
Lincoln,1,11,25,Lock Box 2
Lincoln,1,12,25,Lock Box 2
Lincoln,1,13,25,Lock Box 2
Lincoln,1,14,25,Lock Box 2
Lincoln,1,15,25,Lock Box 2
Lincoln,1,16,25,Lock Box 2
Lincoln,1,17,25,Lock Box 2
Lincoln,1,18,25,Lock Box 2
Lincoln,1,19,25,Lock Box 2
Lincoln,1,20,25,Lock Box 2
Lincoln,1,21,25,Lock Box 2
Lincoln,1,22,25,Lock Box 2
Lincoln,1,23,25,Lock Box 2
Lincoln,1,24,25,Lock Box 2
Lincoln,1,25,25,Lock Box 2
Lincoln,1,26,25,Lock Box 2
Lincoln,1,27,25,Lock Box 2
Lincoln,1,28,25,Lock Box 2
Lincoln,1,29,25,Lock Box 2
Lincoln,1,30,25,Lock Box 2
Lincoln,1,31,25,Lock Box 2
Lincoln,1,32,25,Lock Box 2
Lincoln,1,33,25,Lock Box 2
Lincoln,1,34,25,Lock Box 2
Lincoln,1,35,25,Lock Box 2
Lincoln,1,36,25,Lock Box 2
Lincoln,1,37,25,Lock Box 2
Lincoln,1,38,25,Lock Box 2
Lincoln,1,39,25,Lock Box 2
Lincoln,1,40,25,Lock Box 2
Lincoln,1,41,25,Lock Box 4
Lincoln,1,42,25,Lock Box 4
Lincoln,1,43,25,Lock Box 4
Lincoln,1,44,25,Lock Box 4
Lincoln,1,45,25,Lock Box 4
Lincoln,1,46,25,Lock Box 4
Lincoln,1,47,25,Lock Box 4
Lincoln,1,48,25,Lock Box 4
Lincoln,1,49,25,Lock Box 4
Lincoln,1,50,25,Lock Box 4
Lincoln,1,51,25,Lock Box 4
Lincoln,1,52,25,Lock Box 4
Lincoln,1,53,25,Lock Box 4
Lincoln,1,54,25,Lock Box 4
Lincoln,1,55,25,Lock Box 4
Lincoln,1,56,25,Lock Box 4
Lincoln,1,57,25,Lock Box 4
Lincoln,1,58,25,Lock Box 4
Lincoln,1,59,25,Lock Box 4
Lincoln,1,60,25,Lock Box 4
Lincoln,1,61,25,Lock Box 4
Lincoln,1,62,25,Lock Box 4
Lincoln,1,63,25,Lock Box 4
Lincoln,1,64,25,Lock Box 4
Lincoln,1,65,25,Lock Box 4
Lincoln,1,66,25,Lock Box 4
Lincoln,1,67,25,Lock Box 4
Lincoln,1,68,25,Lock Box 4
Lincoln,1,69,25,Lock Box 4
Lincoln,1,70,25,Lock Box 4
Lincoln,1,71,25,Lock Box 4
Lincoln,1,72,25,Lock Box 4
Lincoln,1,73,25,Lock Box 4
Lincoln,1,74,25,Lock Box 4
Lincoln,1,75,25,Lock Box 4
Lincoln,1,76,25,Lock Box 4
Lincoln,1,77,25,Lock Box 4
Lincoln,1,78,25,Lock Box 4
Lincoln,1,79,25,Lock Box 4
Lincoln,1,80,25,Lock Box 4
Lincoln,1,81,25,Lock Box 3
Lincoln,1,82,25,Lock Box 3
Lincoln,1,83,25,Lock Box 3
Lincoln,1,84,25,Lock Box 3
Lincoln,1,85,23,Lock Box 3
Lincoln,2,1,52,Lock Box 3
Lincoln,1,86,15,Lock Box 3
