County,Device ID,Batch,# of Ballots,Location
Fremont,4,1,25,Box 1
Fremont,4,2,25,Box 1
Fremont,4,3,25,Box 1
Fremont,4,4,25,Box 1
Fremont,4,5,25,Box 1
Fremont,4,6,25,Box 1
Fremont,4,7,25,Box 1
Fremont,4,8,25,Box 1
Fremont,4,9,25,Box 1
Fremont,4,10,25,Box 1
Fremont,4,11,25,Box 1
Fremont,4,12,25,Box 1
Fremont,4,13,25,Box 1
Fremont,4,14,25,Box 1
Fremont,4,15,25,Box 1
Fremont,4,16,25,Box 1
Fremont,4,17,25,Box 1
Fremont,4,18,25,Box 1
Fremont,4,19,25,Box 1
Fremont,4,20,25,Box 1
Fremont,4,21,25,Box 1
Fremont,4,22,25,Box 1
Fremont,4,23,25,Box 1
Fremont,4,24,25,Box 1
Fremont,4,25,25,Box 1
Fremont,4,26,25,Box 1
Fremont,4,27,25,Box 1
Fremont,4,28,25,Box 1
Fremont,4,29,25,Box 1
Fremont,4,30,25,Box 1
Fremont,4,31,25,Box 1
Fremont,4,32,25,Box 1
Fremont,4,33,25,Box 1
Fremont,4,34,25,Box 1
Fremont,4,35,25,Box 1
Fremont,4,36,25,Box 1
Fremont,4,37,25,Box 1
Fremont,4,38,25,Box 1
Fremont,4,39,25,Box 1
Fremont,4,40,25,Box 1
Fremont,4,41,25,Box 1
Fremont,4,42,25,Box 1
Fremont,4,43,25,Box 1
Fremont,4,44,25,Box 1
Fremont,4,45,25,Box 1
Fremont,4,46,25,Box 1
Fremont,4,47,25,Box 1
Fremont,4,48,25,Box 1
Fremont,4,49,25,Box 1
Fremont,4,50,25,Box 1
Fremont,4,51,25,Box 1
Fremont,4,52,25,Box 1
Fremont,4,53,25,Box 1
Fremont,4,54,25,Box 1
Fremont,4,55,25,Box 1
Fremont,4,56,25,Box 1
Fremont,4,57,25,Box 1
Fremont,4,58,25,Box 1
Fremont,4,59,25,Box 1
Fremont,4,60,25,Box 1
Fremont,4,61,25,Box 1
Fremont,4,62,25,Box 1
Fremont,4,63,25,Box 1
Fremont,4,64,25,Box 1
Fremont,4,65,25,Box 1
Fremont,4,66,25,Box 2
Fremont,4,67,25,Box 2
Fremont,4,68,25,Box 2
Fremont,4,69,25,Box 2
Fremont,4,70,25,Box 2
Fremont,4,71,25,Box 2
Fremont,4,72,25,Box 2
Fremont,4,73,25,Box 2
Fremont,4,74,25,Box 2
Fremont,4,75,25,Box 2
Fremont,4,76,25,Box 2
Fremont,4,77,25,Box 2
Fremont,4,78,25,Box 2
Fremont,4,79,25,Box 2
Fremont,4,80,25,Box 2
Fremont,4,81,25,Box 2
Fremont,4,82,25,Box 2
Fremont,4,83,25,Box 2
Fremont,4,84,25,Box 2
Fremont,4,85,25,Box 2
Fremont,4,86,25,Box 2
Fremont,4,87,25,Box 2
Fremont,4,88,25,Box 2
Fremont,4,89,25,Box 2
Fremont,4,90,25,Box 2
Fremont,4,91,25,Box 2
Fremont,4,92,25,Box 2
Fremont,4,93,25,Box 2
Fremont,4,94,25,Box 2
Fremont,4,95,25,Box 2
Fremont,4,96,25,Box 2
Fremont,4,97,25,Box 2
Fremont,4,98,25,Box 2
Fremont,4,99,25,Box 2
Fremont,4,100,25,Box 2
Fremont,4,101,25,Box 2
Fremont,4,102,25,Box 2
Fremont,4,103,25,Box 2
Fremont,4,104,25,Box 2
Fremont,4,105,25,Box 2
Fremont,4,106,25,Box 2
Fremont,4,107,25,Box 2
Fremont,4,108,25,Box 2
Fremont,4,109,25,Box 2
Fremont,4,110,25,Box 2
Fremont,4,111,25,Box 2
Fremont,4,112,25,Box 2
Fremont,4,113,25,Box 2
Fremont,4,114,25,Box 2
Fremont,4,115,25,Box 2
Fremont,4,116,25,Box 2
Fremont,4,117,25,Box 2
Fremont,4,118,25,Box 2
Fremont,4,119,25,Box 2
Fremont,4,120,25,Box 2
Fremont,4,121,25,Box 2
Fremont,4,122,25,Box 2
Fremont,4,123,25,Box 2
Fremont,4,124,25,Box 2
Fremont,4,125,25,Box 2
Fremont,4,126,25,Box 2
Fremont,4,127,25,Box 2
Fremont,4,128,25,Box 2
Fremont,4,129,25,Box 2
Fremont,4,130,25,Box 2
Fremont,4,131,25,Box 2
Fremont,4,132,25,Box 2
Fremont,4,133,25,Box 3
Fremont,4,134,25,Box 3
Fremont,4,135,25,Box 3
Fremont,4,136,25,Box 3
Fremont,4,137,25,Box 3
Fremont,4,138,25,Box 3
Fremont,4,139,25,Box 3
Fremont,4,140,25,Box 3
Fremont,4,141,25,Box 3
Fremont,4,142,25,Box 3
Fremont,4,143,25,Box 3
Fremont,4,144,25,Box 3
Fremont,4,145,25,Box 3
Fremont,4,146,25,Box 3
Fremont,4,147,25,Box 3
Fremont,4,148,25,Box 3
Fremont,4,149,25,Box 3
Fremont,4,150,25,Box 3
Fremont,4,151,25,Box 3
Fremont,4,152,25,Box 3
Fremont,4,153,25,Box 3
Fremont,4,154,25,Box 3
Fremont,4,155,25,Box 3
Fremont,4,156,25,Box 3
Fremont,4,157,25,Box 3
Fremont,4,158,25,Box 3
Fremont,4,159,25,Box 3
Fremont,4,160,25,Box 3
Fremont,4,161,25,Box 3
Fremont,4,162,25,Box 3
Fremont,4,163,25,Box 3
Fremont,4,164,25,Box 3
Fremont,4,165,25,Box 3
Fremont,4,166,25,Box 3
Fremont,4,167,25,Box 3
Fremont,4,168,25,Box 3
Fremont,4,169,25,Box 3
Fremont,4,170,25,Box 3
Fremont,4,171,25,Box 3
Fremont,4,172,25,Box 3
Fremont,4,173,25,Box 3
Fremont,4,174,25,Box 3
Fremont,4,175,25,Box 3
Fremont,4,176,25,Box 3
Fremont,4,177,25,Box 3
Fremont,4,178,25,Box 3
Fremont,4,179,25,Box 3
Fremont,4,180,25,Box 3
Fremont,4,181,25,Box 3
Fremont,4,182,25,Box 3
Fremont,4,183,25,Box 3
Fremont,4,184,25,Box 3
Fremont,4,185,25,Box 3
Fremont,4,186,25,Box 3
Fremont,4,187,25,Box 3
Fremont,4,188,25,Box 3
Fremont,4,189,25,Box 3
Fremont,4,190,25,Box 3
Fremont,4,191,25,Box 3
Fremont,4,192,25,Box 3
Fremont,4,193,25,Box 4
Fremont,4,194,25,Box 4
Fremont,4,195,25,Box 4
Fremont,4,196,25,Box 4
Fremont,4,197,25,Box 4
Fremont,4,198,25,Box 4
Fremont,4,199,25,Box 4
Fremont,4,200,25,Box 4
Fremont,4,201,25,Box 4
Fremont,4,202,25,Box 4
Fremont,4,203,25,Box 4
Fremont,4,204,25,Box 4
Fremont,4,205,25,Box 4
Fremont,4,206,25,Box 4
Fremont,4,207,25,Box 4
Fremont,4,208,25,Box 4
Fremont,4,209,25,Box 4
Fremont,4,210,25,Box 4
Fremont,4,211,25,Box 4
Fremont,4,212,25,Box 4
Fremont,4,213,25,Box 4
Fremont,4,214,25,Box 4
Fremont,4,215,25,Box 4
Fremont,4,216,25,Box 4
Fremont,4,217,25,Box 4
Fremont,4,218,25,Box 4
Fremont,4,219,25,Box 4
Fremont,4,220,25,Box 4
Fremont,4,221,25,Box 4
Fremont,4,222,25,Box 4
Fremont,4,223,25,Box 4
Fremont,4,224,25,Box 4
Fremont,4,225,25,Box 4
Fremont,4,226,25,Box 4
Fremont,4,227,25,Box 4
Fremont,4,228,25,Box 4
Fremont,4,229,25,Box 4
Fremont,4,230,25,Box 4
Fremont,4,231,25,Box 4
Fremont,4,232,25,Box 4
Fremont,4,233,25,Box 4
Fremont,4,234,25,Box 4
Fremont,4,235,25,Box 4
Fremont,4,236,25,Box 4
Fremont,4,237,25,Box 4
Fremont,4,238,25,Box 4
Fremont,4,239,25,Box 4
Fremont,4,240,25,Box 4
Fremont,4,241,25,Box 4
Fremont,4,242,25,Box 4
Fremont,4,243,25,Box 4
Fremont,4,244,25,Box 4
Fremont,4,245,25,Box 4
Fremont,4,246,25,Box 4
Fremont,4,247,25,Box 4
Fremont,4,248,25,Box 4
Fremont,4,249,25,Box 4
Fremont,4,250,25,Box 4
Fremont,4,251,25,Box 4
Fremont,4,252,25,Box 4
Fremont,4,253,25,Box 4
Fremont,4,254,25,Box 4
Fremont,4,255,25,Box 4
Fremont,4,256,25,Box 4
Fremont,4,257,25,Box 4
Fremont,4,258,25,Box 5
Fremont,4,259,25,Box 5
Fremont,4,260,25,Box 5
