County,Device ID,Batch,# of Ballot Cards,Location
Yuma County,1,1,25,1
Yuma County,1,2,25,1
Yuma County,1,3,10,1
Yuma County,1,4,15,1
Yuma County,1,5,10,1
Yuma County,1,6,15,1
Yuma County,1,7,10,1
Yuma County,1,8,15,1
Yuma County,1,9,10,1
Yuma County,1,10,15,1
Yuma County,1,11,10,1
Yuma County,1,12,15,1
Yuma County,1,13,10,1
Yuma County,1,14,15,1
Yuma County,1,15,10,1
Yuma County,1,16,15,1
Yuma County,1,17,10,1
Yuma County,1,18,15,1
Yuma County,1,19,10,1
Yuma County,1,20,15,1
Yuma County,1,21,10,1
Yuma County,1,22,15,1
Yuma County,1,23,10,1
Yuma County,1,24,15,1
Yuma County,1,25,10,1
Yuma County,1,26,15,1
Yuma County,1,27,10,1
Yuma County,1,28,15,1
Yuma County,1,29,10,1
Yuma County,1,30,15,1
Yuma County,1,31,10,1
Yuma County,1,32,15,1
Yuma County,1,33,10,1
Yuma County,1,34,15,1
Yuma County,1,35,10,1
Yuma County,1,36,15,1
Yuma County,1,37,15,1
Yuma County,1,38,15,1
Yuma County,1,39,15,1
Yuma County,1,40,15,1
Yuma County,1,41,15,1
Yuma County,1,42,15,1
Yuma County,1,43,15,1
Yuma County,1,44,15,1
Yuma County,1,45,15,1
Yuma County,1,46,15,1
Yuma County,1,47,15,1
Yuma County,1,48,15,1
Yuma County,1,49,15,1
Yuma County,1,50,15,1
Yuma County,1,51,15,1
Yuma County,1,52,15,1
Yuma County,1,53,15,1
Yuma County,1,54,15,1
Yuma County,1,55,15,1
Yuma County,1,56,15,1
Yuma County,1,57,15,1
Yuma County,1,58,15,1
Yuma County,1,59,15,1
Yuma County,1,60,15,1
Yuma County,1,61,15,1
Yuma County,1,62,15,1
Yuma County,1,63,15,1
Yuma County,1,64,15,1
Yuma County,1,65,15,1
Yuma County,1,66,15,1
Yuma County,1,67,15,1
Yuma County,1,68,15,1
Yuma County,1,69,15,1
Yuma County,1,70,15,1
Yuma County,1,71,10,1
Yuma County,1,72,15,1
Yuma County,1,73,15,1
Yuma County,1,74,15,1
Yuma County,1,75,15,1
Yuma County,1,76,15,1
Yuma County,1,77,15,1
Yuma County,1,78,15,1
Yuma County,1,79,15,1
Yuma County,1,80,15,1
Yuma County,1,81,15,1
Yuma County,1,82,15,1
Yuma County,1,83,15,1
Yuma County,1,84,15,1
Yuma County,1,85,15,1
Yuma County,1,86,15,1
Yuma County,1,87,15,1
Yuma County,1,88,15,1
Yuma County,1,89,15,1
Yuma County,1,90,15,1
Yuma County,1,91,15,2
Yuma County,1,92,15,2
Yuma County,1,93,15,2
Yuma County,1,94,15,2
Yuma County,1,95,15,2
Yuma County,1,96,15,2
Yuma County,1,97,15,2
Yuma County,1,98,15,2
Yuma County,1,99,15,2
Yuma County,1,100,15,2
Yuma County,1,101,15,2
Yuma County,1,102,15,2
Yuma County,1,103,15,2
Yuma County,1,104,15,2
Yuma County,1,105,15,2
Yuma County,1,106,15,2
Yuma County,1,107,15,2
Yuma County,1,108,15,2
Yuma County,1,109,15,2
Yuma County,1,110,15,2
Yuma County,1,111,15,2
Yuma County,1,112,15,2
Yuma County,1,113,15,2
Yuma County,1,114,15,2
Yuma County,1,115,15,2
Yuma County,1,116,15,2
Yuma County,1,117,15,2
Yuma County,1,118,15,2
Yuma County,1,119,15,2
Yuma County,1,120,15,2
Yuma County,1,121,15,2
Yuma County,1,122,15,2
Yuma County,1,123,15,2
Yuma County,1,124,15,2
Yuma County,1,125,15,2
Yuma County,1,126,15,2
Yuma County,1,127,15,2
Yuma County,1,128,15,2
Yuma County,1,129,15,2
Yuma County,1,130,15,2
Yuma County,1,131,15,2
Yuma County,1,132,15,2
Yuma County,1,133,15,2
Yuma County,1,134,15,2
Yuma County,1,135,15,2
Yuma County,1,136,15,2
Yuma County,1,137,15,2
Yuma County,1,138,15,2
Yuma County,1,139,15,2
Yuma County,1,140,15,2
Yuma County,1,141,15,2
Yuma County,1,142,15,2
Yuma County,1,143,15,2
Yuma County,1,144,15,2
Yuma County,1,145,15,2
Yuma County,1,146,15,2
Yuma County,1,147,15,2
Yuma County,1,148,15,2
Yuma County,1,149,15,2
Yuma County,1,150,15,2
Yuma County,1,151,15,2
Yuma County,1,152,15,2
Yuma County,1,153,15,2
Yuma County,1,154,15,2
Yuma County,1,155,15,2
Yuma County,1,156,15,2
Yuma County,1,157,15,2
Yuma County,1,158,15,2
Yuma County,1,159,15,2
Yuma County,1,160,15,2
Yuma County,1,161,15,2
Yuma County,1,162,15,2
Yuma County,1,163,15,2
Yuma County,1,164,15,2
Yuma County,1,165,15,2
Yuma County,1,166,15,2
Yuma County,1,167,15,2
Yuma County,1,168,15,3
Yuma County,1,169,15,3
Yuma County,1,170,15,3
Yuma County,1,171,15,3
Yuma County,1,172,15,3
Yuma County,1,173,15,3
Yuma County,1,174,15,3
Yuma County,1,175,15,3
Yuma County,1,176,15,3
Yuma County,1,177,15,3
Yuma County,1,178,15,3
Yuma County,1,179,15,3
Yuma County,1,180,15,3
Yuma County,1,181,15,3
Yuma County,1,182,15,3
Yuma County,1,183,15,3
Yuma County,1,184,15,3
Yuma County,1,185,15,3
Yuma County,1,186,15,3
Yuma County,1,187,15,3
Yuma County,1,188,15,3
Yuma County,1,189,15,3
Yuma County,1,190,15,3
Yuma County,1,191,15,3
Yuma County,1,192,15,3
Yuma County,1,193,15,3
Yuma County,1,194,15,3
Yuma County,1,195,15,3
Yuma County,1,196,15,3
Yuma County,1,197,15,3
Yuma County,1,198,15,3
Yuma County,1,199,15,3
Yuma County,1,200,15,3
Yuma County,1,201,15,3
Yuma County,1,202,15,3
Yuma County,1,203,15,3
Yuma County,1,204,15,3
Yuma County,1,205,15,3
Yuma County,1,206,15,3
Yuma County,1,207,15,3
Yuma County,1,208,15,3
Yuma County,1,209,15,3
Yuma County,1,210,15,3
Yuma County,1,211,15,3
Yuma County,1,212,15,3
Yuma County,1,213,15,3
Yuma County,1,214,15,3
Yuma County,1,215,15,3
Yuma County,1,216,15,3
Yuma County,1,217,15,3
Yuma County,1,218,15,3
Yuma County,1,219,15,3
Yuma County,1,220,15,3
Yuma County,1,221,15,3
Yuma County,1,222,15,3
Yuma County,1,223,15,3
Yuma County,1,224,15,3
Yuma County,1,225,15,3
Yuma County,1,226,15,3
Yuma County,1,227,15,3
Yuma County,1,228,15,3
Yuma County,1,229,15,3
Yuma County,1,230,15,3
Yuma County,1,231,15,3
Yuma County,1,232,15,3
Yuma County,1,233,15,3
Yuma County,1,234,15,3
Yuma County,1,235,15,3
Yuma County,1,236,15,3
Yuma County,1,237,15,3
Yuma County,1,238,15,3
Yuma County,1,239,15,3
Yuma County,1,240,15,3
Yuma County,1,241,15,3
Yuma County,1,242,15,4
Yuma County,1,243,15,4
Yuma County,1,244,15,4
Yuma County,1,245,15,4
Yuma County,1,246,15,4
Yuma County,1,247,15,4
Yuma County,1,248,15,4
Yuma County,1,249,15,4
Yuma County,1,250,15,4
Yuma County,1,251,15,4
Yuma County,1,252,15,4
Yuma County,1,253,15,4
Yuma County,1,254,15,4
Yuma County,1,255,15,4
Yuma County,1,256,15,4
Yuma County,1,257,15,4
Yuma County,1,258,15,4
Yuma County,1,259,15,4
Yuma County,1,260,15,4
Yuma County,1,261,15,4
Yuma County,1,262,15,4
Yuma County,1,263,15,4
Yuma County,1,264,15,4
Yuma County,1,265,15,4
Yuma County,1,266,15,4
Yuma County,1,267,15,4
Yuma County,1,268,15,4
Yuma County,1,269,15,4
Yuma County,1,270,15,4
Yuma County,1,271,15,4
Yuma County,1,272,15,4
Yuma County,1,273,11,4
Yuma County,1,274,16,4
Yuma County,1,275,15,4
Yuma County,1,276,15,4
Yuma County,1,277,3,4
Yuma County,1,278,15,4
Yuma County,1,279,15,4
Yuma County,1,280,15,4
Yuma County,1,281,15,4
Yuma County,1,282,15,4
Yuma County,1,283,13,4
Yuma County,1,284,11,4
Yuma County,1,285,15,4
Yuma County,1,286,16,4
Yuma County,1,287,9,4
